f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
79,77,76,71,94,50,12,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,96,76,71,94,0,0,2,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,P
59,114,121,71,94,5,42,0,2,1,0,0,0,0,4,70,0,0,0,0,0,0,0,0,0,0,N
16,159,78,71,94,0,0,0,0,0,0,0,12,71,5,0,0,0,0,0,0,0,0,0,0,0,N
74,117,76,73,96,0,0,0,6,56,0,0,11,33,0,0,0,0,0,0,0,0,0,2,0,0,N
71,80,117,125,94,0,0,0,3,49,13,0,0,0,0,0,0,0,0,60,9,0,0,0,0,0,N
67,77,76,71,94,5,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
106,90,76,71,94,56,6,1,2,2,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
79,78,76,73,95,31,36,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,P
105,104,76,71,94,0,0,0,1,15,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N
79,77,76,71,94,41,26,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,102,117,71,94,0,0,1,34,14,0,0,0,0,0,44,14,0,0,0,0,0,0,0,0,0,N
90,86,76,71,94,0,0,0,14,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
115,77,76,71,94,25,37,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
75,78,76,71,94,0,3,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,77,83,72,94,4,5,5,41,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,P
16,100,109,87,94,0,0,0,3,0,0,0,0,0,10,33,0,0,0,9,9,0,0,0,0,0,N
71,77,76,74,100,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,P
74,77,76,73,101,0,0,26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,P
80,82,80,72,95,0,7,3,56,6,0,0,0,0,7,2,0,0,0,0,0,0,0,1,0,0,P
102,89,76,71,94,0,50,12,0,0,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
45,137,76,71,94,0,0,0,0,0,27,19,19,32,0,0,0,0,0,0,0,0,0,0,0,0,N
59,77,76,71,94,9,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
167,83,76,72,94,0,14,32,5,95,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N
61,77,76,71,94,0,0,2,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,79,97,71,94,0,0,0,25,37,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,P
76,78,77,71,94,2,32,31,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,P
67,120,95,71,94,25,25,8,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,N
92,80,76,71,94,0,0,0,18,63,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
95,110,76,71,94,5,1,0,0,0,93,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
48,88,77,76,94,0,2,1,0,1,45,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,P
74,119,77,71,94,44,19,1,1,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0,0,P
66,77,76,71,94,2,3,6,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
107,86,76,71,94,0,0,0,46,25,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
51,97,77,112,113,0,0,0,0,0,40,21,0,0,0,1,0,0,0,0,0,0,36,2,0,0,N
200,77,76,71,94,71,32,87,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
113,78,86,123,118,0,0,0,18,84,6,0,0,0,0,0,0,0,0,0,30,10,0,0,14,2,N
20,118,90,75,94,0,0,0,4,3,0,1,0,14,37,0,0,0,0,2,3,0,0,0,0,0,N
82,93,76,71,94,3,1,3,6,16,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
66,146,76,71,94,14,34,3,0,0,0,0,18,57,0,0,0,0,0,0,0,0,0,0,0,0,N
102,82,76,71,94,0,0,0,18,61,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
116,93,76,76,98,0,37,25,0,1,62,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,N
130,79,77,71,94,0,18,75,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N
76,83,76,71,94,19,44,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,P
92,77,76,71,94,40,40,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,77,76,120,146,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,14,0,N
59,131,81,71,94,23,24,2,0,0,0,0,0,43,16,0,0,0,0,0,0,0,0,0,0,0,N
102,109,76,71,94,0,42,5,0,4,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
68,114,87,71,95,0,0,0,0,49,13,0,0,10,34,0,0,0,0,0,0,0,0,0,0,0,N
77,78,76,71,94,50,12,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,77,81,75,94,0,0,28,18,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,P
42,93,91,86,94,0,1,2,0,0,22,23,0,0,0,0,0,1,3,16,2,0,0,0,0,0,P
74,77,76,71,94,2,1,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
83,84,76,71,94,14,53,7,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,P
32,103,76,71,94,0,0,3,0,0,0,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,N
88,77,82,71,94,32,47,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,N
130,88,76,72,95,56,49,11,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,1,0,N
93,157,77,72,94,0,0,0,19,43,0,33,27,45,0,0,0,0,0,1,0,0,0,0,0,0,N
39,110,76,72,94,0,0,2,7,0,1,21,32,0,0,0,0,0,0,0,0,0,1,0,0,0,N
61,77,76,125,98,18,28,1,4,1,0,0,0,0,0,0,0,0,0,0,0,30,9,0,0,0,N
61,78,76,71,94,28,18,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,84,76,71,94,0,0,32,22,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,P
90,90,76,71,94,0,0,44,5,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
72,79,82,71,94,0,0,19,44,0,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
121,90,85,87,94,0,4,73,6,0,37,9,0,0,0,0,0,0,0,10,8,0,0,0,0,0,N
59,90,78,73,97,0,0,0,0,9,53,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,P
53,84,125,71,94,1,1,0,0,24,21,0,0,0,0,0,11,31,0,0,0,0,0,0,0,0,N
68,77,76,71,94,3,21,28,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
82,81,76,71,94,1,2,2,6,53,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
48,102,80,170,94,0,0,0,0,0,28,33,0,0,2,0,0,0,1,2,1,65,0,0,0,0,N
118,80,76,71,94,25,37,0,0,44,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
68,101,79,71,94,0,2,1,0,0,66,12,2,0,0,0,2,1,0,0,0,0,0,0,0,0,N
130,97,76,71,94,0,14,78,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
161,77,76,74,98,47,32,0,63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,N
18,77,117,137,147,0,0,3,2,0,0,0,0,0,0,0,0,0,0,61,8,0,0,0,33,2,N
86,77,76,71,95,12,45,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P
61,77,76,71,94,0,0,24,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,79,77,71,94,0,0,32,33,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,P
71,113,103,71,94,0,0,12,50,0,0,0,0,0,31,27,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,0,2,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
156,78,76,71,94,44,19,14,32,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
20,77,128,82,94,0,0,4,3,0,0,0,0,0,0,0,0,19,29,0,0,0,0,0,0,0,N
106,86,76,71,94,0,25,37,0,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
93,79,77,71,94,0,0,20,46,19,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,P
28,96,76,71,94,0,3,6,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,P
16,114,107,71,95,0,0,0,0,0,2,1,4,0,20,38,0,0,0,0,0,0,0,0,1,0,N
74,77,76,71,94,44,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
60,127,87,71,94,0,0,0,0,5,58,2,0,10,33,0,0,0,0,0,0,0,0,0,0,0,N
59,92,76,73,95,0,0,0,2,1,61,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,P
91,96,76,71,94,1,2,35,20,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
83,115,76,71,94,0,1,1,3,2,55,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
132,103,76,71,94,0,0,78,14,0,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
66,112,78,126,94,0,0,0,0,6,41,31,14,0,0,0,0,0,0,0,6,33,0,0,0,0,N
45,90,76,74,103,0,0,0,2,1,34,11,0,0,0,0,0,0,0,0,0,0,0,2,6,0,P
46,89,78,80,94,0,3,0,0,0,38,7,0,0,0,0,0,0,0,0,6,2,0,0,0,0,P
16,117,80,71,94,0,0,2,1,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,0,0,N
65,137,92,71,94,0,0,0,27,27,0,0,0,24,51,0,0,0,0,0,0,0,0,0,0,0,N
59,91,76,87,105,0,0,0,0,7,57,1,0,0,0,0,0,0,0,0,0,0,10,7,0,0,P
39,96,76,71,94,2,1,0,0,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
52,178,88,79,94,0,0,0,0,0,14,64,0,47,28,0,0,0,0,2,6,0,0,0,0,0,N
87,82,79,72,94,0,16,63,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,P
25,117,78,77,94,0,7,2,0,0,0,0,13,31,0,0,0,0,0,0,6,0,0,0,0,0,N
89,77,78,73,94,2,1,0,8,71,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,P
29,121,76,81,99,0,0,0,0,3,0,0,58,2,0,0,0,0,0,0,0,1,7,2,0,0,N
100,150,76,71,94,0,0,23,60,9,0,0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,N
31,146,77,71,94,0,0,0,0,0,0,10,54,25,1,0,0,0,0,0,0,0,0,0,0,0,N
70,83,76,71,95,0,0,4,1,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
77,77,76,71,94,0,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,84,82,73,94,0,0,0,0,25,29,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,P
76,80,76,71,94,0,1,8,58,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,P
52,99,76,71,94,0,0,0,0,0,37,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
82,77,76,71,94,0,0,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
58,97,145,71,94,3,0,0,0,2,47,14,0,0,0,0,8,49,0,0,0,0,0,0,0,0,N
72,77,76,85,107,31,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,11,0,0,N
16,113,85,80,96,0,0,1,2,0,0,0,0,16,27,0,0,0,0,0,0,2,6,0,0,0,N
70,77,76,71,94,22,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
17,160,113,71,94,0,0,0,0,0,0,0,15,29,31,43,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,2,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,124,78,71,94,1,11,37,0,0,4,57,12,8,2,1,0,0,0,0,0,0,0,0,0,0,N
123,86,76,71,94,0,1,46,19,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
196,85,77,71,94,0,0,39,39,93,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N
72,78,81,76,94,0,0,0,0,60,3,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,P
66,118,78,71,94,0,17,40,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,P
94,81,76,71,94,0,0,0,46,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
106,86,76,71,94,0,1,0,32,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
75,101,76,71,94,0,0,5,41,0,0,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,P
39,111,76,71,94,0,0,1,2,0,0,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,N
136,99,78,71,94,0,37,9,46,0,36,25,0,0,0,2,1,0,0,0,0,0,0,0,0,0,N
71,99,76,71,94,11,13,0,0,0,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,83,79,84,147,0,44,19,1,6,0,1,0,0,8,0,0,0,0,0,0,0,0,0,34,2,N
61,77,78,73,94,0,1,2,1,48,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,P
59,77,79,71,94,0,0,1,43,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,P
89,77,78,168,94,1,1,16,63,0,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0,N
56,122,76,71,94,1,0,0,1,9,36,0,28,16,0,0,0,0,0,0,0,0,0,0,0,0,N
57,134,76,71,94,0,0,0,0,0,2,78,25,0,0,0,0,0,0,0,0,0,0,0,0,0,N
77,77,81,77,94,0,0,50,12,4,3,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,P
17,113,84,71,94,0,3,0,1,0,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,N
40,95,82,76,94,0,0,0,0,1,20,27,0,0,0,0,0,0,2,6,0,0,0,0,0,0,P
73,101,76,71,94,1,8,0,0,2,56,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
136,129,76,71,94,6,56,0,0,0,32,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
92,99,76,71,94,0,0,14,32,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
75,78,76,71,94,12,52,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,77,76,71,94,0,0,0,79,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,77,134,89,94,0,0,2,1,0,0,0,0,0,0,0,0,14,42,0,2,0,0,0,0,0,N
36,117,76,71,94,0,0,2,1,1,1,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,77,79,71,94,6,56,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,P
59,77,76,71,94,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,106,121,71,94,0,3,9,37,0,0,0,0,0,0,56,9,1,0,0,0,0,0,0,0,0,N
61,91,76,76,119,0,0,0,10,10,31,15,0,0,0,0,0,0,0,0,0,0,0,0,13,3,N
63,77,161,77,94,33,16,2,1,0,0,0,0,0,0,0,0,55,16,0,0,0,0,0,0,0,N
17,117,117,71,94,0,1,0,2,1,0,0,0,0,17,57,0,0,0,0,0,0,0,0,0,0,N
72,78,76,71,94,0,0,0,37,25,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,78,83,71,94,0,9,38,2,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,P
17,98,122,71,94,0,0,0,0,2,3,0,0,0,0,26,32,0,0,0,0,0,0,0,0,0,N
55,151,78,71,94,0,0,0,0,0,55,6,0,56,3,0,0,0,0,0,0,0,0,0,0,0,N
77,80,76,71,94,1,2,0,3,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,89,76,71,94,0,0,0,5,39,26,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,P
158,77,76,71,94,28,65,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
53,86,76,71,94,1,0,0,0,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
28,123,76,76,101,2,1,0,0,0,0,0,53,8,0,0,0,0,0,0,0,0,0,6,2,0,N
87,77,76,73,95,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,P
118,78,76,71,94,7,59,1,2,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
132,77,76,71,94,0,1,2,112,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
20,107,110,71,94,0,3,2,1,2,0,0,0,0,8,50,0,0,0,0,0,0,0,0,0,0,N
77,77,76,71,94,6,57,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
14,77,88,160,94,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,28,39,0,0,0,0,N
76,77,76,71,94,1,1,0,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,93,83,75,94,0,0,0,0,0,61,3,0,0,0,0,0,0,6,2,0,0,0,0,0,0,P
52,102,76,76,111,0,0,0,0,2,28,38,0,0,0,0,0,0,0,0,0,0,0,5,5,3,N
98,77,77,72,94,0,0,0,16,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P
59,136,94,71,94,9,37,0,3,0,0,0,0,18,57,0,0,0,0,0,0,0,0,0,0,0,N
16,119,106,71,94,0,1,2,0,0,0,0,0,2,37,28,0,0,0,0,0,0,0,0,0,0,N
130,77,76,71,94,16,63,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18,77,129,84,94,0,5,1,0,0,0,0,0,0,0,0,0,17,32,2,0,0,0,0,0,0,N
92,85,122,71,94,1,2,0,0,77,3,5,0,0,0,0,22,20,0,0,0,0,0,0,0,0,N
75,78,76,71,94,6,56,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
61,77,76,71,94,0,0,3,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
20,114,103,71,94,2,2,2,0,0,2,1,0,0,32,26,0,0,0,0,0,0,0,0,0,0,N
81,77,76,71,94,14,34,19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
65,121,76,71,94,0,0,0,0,0,22,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N
65,79,76,71,94,0,3,0,0,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,1,2,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
100,109,77,71,94,47,32,0,0,0,0,9,36,0,2,1,0,0,0,0,0,0,0,0,0,0,N
109,85,76,71,94,0,11,38,0,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
69,84,76,71,94,0,0,0,0,45,18,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,P
72,81,78,71,94,2,1,0,0,48,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,P
71,110,107,71,94,0,0,0,0,62,0,0,0,0,20,38,0,0,0,0,0,0,0,0,0,0,N
172,93,76,71,94,55,24,0,46,0,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
84,123,76,71,94,0,0,2,17,43,2,0,51,9,0,0,0,0,0,0,0,0,0,0,0,0,N
77,77,76,71,94,50,13,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
91,77,77,72,94,44,31,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N
16,119,95,71,94,0,0,0,3,0,0,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,N
17,111,109,71,94,0,3,0,0,0,2,0,0,1,16,44,0,0,0,0,0,0,0,0,0,0,N
59,89,83,75,94,0,0,0,0,10,52,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,P
75,81,77,76,94,0,0,44,19,1,1,2,4,0,0,0,0,0,0,0,3,1,0,0,0,0,P
79,77,76,71,94,31,35,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,80,76,71,94,0,2,1,1,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,0,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,95,1,2,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
65,77,76,76,95,0,0,0,22,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,P
18,77,132,166,94,0,0,4,2,0,0,0,0,0,0,0,0,0,11,48,50,0,0,0,0,0,N
52,88,76,71,94,0,0,0,0,10,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,116,76,71,94,3,37,9,0,0,0,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,P
120,77,76,71,94,0,2,44,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
59,77,76,97,131,0,1,2,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,N
74,77,76,71,94,2,1,0,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
80,77,76,71,94,1,43,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
73,86,76,71,94,0,31,31,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,P
71,77,76,72,100,0,0,0,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,P
90,101,76,71,94,0,0,31,31,0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,P
30,130,136,71,94,7,2,0,3,6,0,0,0,0,26,63,13,0,0,0,0,0,0,0,0,0,N
49,88,98,125,98,0,1,2,0,5,41,0,0,0,0,0,7,12,0,0,0,30,9,0,0,0,N
35,97,78,128,106,0,0,0,0,0,5,40,0,0,0,0,0,1,0,0,0,20,25,0,0,0,N
56,144,95,71,94,0,0,0,0,0,17,62,6,0,28,15,0,0,0,0,0,0,0,0,0,0,N
118,88,99,72,94,0,19,44,0,13,48,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,N
116,92,77,71,94,0,63,0,0,2,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N
53,95,77,73,94,0,0,0,0,0,46,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,P
34,139,104,71,94,1,1,0,3,0,0,24,21,0,28,30,0,0,0,0,0,0,0,0,0,0,N
77,77,80,71,94,2,53,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,P
18,79,107,96,94,0,3,3,0,0,0,0,0,0,3,0,0,0,14,27,0,0,0,0,0,0,N
73,80,81,71,94,1,0,56,6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,P
74,86,77,71,94,0,6,56,2,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,P
116,90,76,71,94,0,0,50,12,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
111,80,155,83,94,0,0,0,19,77,12,0,0,0,0,0,0,38,33,0,0,0,0,0,0,0,N
108,77,76,71,94,0,0,25,58,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
46,94,76,75,96,0,0,0,0,0,36,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,P
38,102,77,77,94,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,1,3,0,0,0,0,N
48,149,90,71,94,0,0,0,0,0,24,39,0,16,43,0,0,0,0,0,0,0,0,0,0,0,N
129,86,76,71,94,0,79,1,2,30,15,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,N
80,77,76,71,94,0,0,0,28,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,133,79,71,94,0,0,44,19,0,0,0,0,52,7,0,0,0,0,0,0,0,0,0,0,0,N
24,77,100,71,94,0,0,2,1,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,P
54,81,76,71,94,0,0,0,3,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,93,139,71,94,0,1,2,0,13,42,0,0,0,0,0,27,30,0,0,0,0,0,0,0,0,N
61,77,76,71,94,9,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
31,78,128,81,94,0,0,0,0,14,6,0,0,0,0,0,0,20,28,0,0,0,0,0,0,0,N
74,77,96,148,94,0,0,0,31,34,0,0,0,0,0,0,0,0,0,0,62,6,0,0,0,0,N
67,116,76,71,94,49,5,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,0,0,0,0,P
92,77,88,115,94,57,26,2,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,N
28,119,99,71,94,0,0,6,5,0,3,4,0,0,44,15,0,0,0,0,0,0,0,0,0,0,N
71,78,78,71,94,0,0,0,37,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,P
84,115,76,80,113,0,50,13,1,6,1,0,21,23,0,0,0,0,0,0,0,0,0,9,7,0,N
51,127,101,71,94,0,0,0,0,9,39,4,0,0,39,19,0,0,0,0,0,0,0,0,0,0,N
14,143,87,71,94,0,0,0,0,0,0,1,2,40,35,0,0,0,0,0,0,0,0,0,0,0,N
87,77,79,77,96,8,71,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,N
56,77,79,75,94,0,0,0,0,45,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,P
156,94,76,71,94,9,37,0,31,31,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,107,76,71,94,0,3,2,5,41,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,N
80,77,76,71,94,6,3,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
104,77,76,71,94,0,28,21,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
77,77,76,71,94,6,58,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
133,77,76,71,94,24,80,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
73,80,76,71,97,0,0,12,50,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,P
71,125,162,89,94,0,6,56,0,0,0,0,0,19,40,0,0,20,50,0,0,0,0,0,0,0,N
69,79,76,71,94,0,0,0,1,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,77,76,71,94,0,14,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
