V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,target
4.72,3095.0,0.13,0.0,v2,v1,3007.0,v1,1.0,v2,1.45,0.0,class4
4.29,3553.0,0.19,1.0,v2,v2,4563.0,v3,0.0,v1,1.73,0.0,class3
3.93,3482.0,0.13,1.0,v2,v1,4218.0,v1,1.0,v1,1.16,0.0,class5
1.62,3135.0,0.13,0.0,v2,v2,7174.0,v1,1.0,v3,1.46,1.0,class2
1.97,3084.0,0.6,0.0,v1,v1,3016.0,v1,1.0,v2,1.01,1.0,class4
1.9,3084.0,0.52,0.0,v2,v1,4593.0,v1,1.0,v1,1.51,1.0,class5
1.63,3482.0,0.65,0.0,v1,v1,7173.0,v1,1.0,v3,1.77,0.0,class5
5.75,3466.0,0.67,2.0,v1,v2,5178.0,v1,0.0,v3,2.03,2.0,class4
1.58,3071.0,0.13,0.0,v2,v1,7218.0,v1,1.0,v1,1.92,1.0,class5
1.55,3132.0,0.19,0.0,v1,v2,3202.0,v1,0.0,v3,0.58,2.0,class2
2.41,3077.0,0.37,2.0,v2,v1,3536.0,v1,1.0,v3,0.6,0.0,class5
1.45,3106.0,0.43,0.0,v2,v1,4485.0,v1,0.0,v2,1.16,0.0,class5
6.36,3489.0,0.33,1.0,v1,v2,6316.0,v1,1.0,v1,1.22,0.0,class4
1.45,3106.0,0.13,2.0,v2,v1,6729.0,v1,1.0,v2,1.47,1.0,class4
1.42,3071.0,0.14,1.0,v1,v1,7237.0,v3,0.0,v1,0.74,0.0,class5
1.53,3086.0,0.52,1.0,v1,v2,5680.0,v3,1.0,v3,1.49,1.0,class4
5.44,3572.0,0.15,0.0,v2,v2,7022.0,v1,2.0,v2,1.76,1.0,class5
2.02,3397.0,0.13,0.0,v1,v2,7028.0,v1,0.0,v3,1.19,1.0,class3
5.56,3146.0,0.53,1.0,v1,v1,6601.0,v1,0.0,v1,1.42,1.0,class5
1.6,3342.0,0.5,1.0,v2,v2,3229.0,v3,1.0,v1,1.38,1.0,class3
2.13,3542.0,0.3,1.0,v1,v1,7212.0,v1,0.0,v1,1.36,0.0,class2
7.08,3129.0,0.13,2.0,v2,v1,6406.0,v1,2.0,v2,1.42,1.0,class5
5.56,3156.0,0.46,2.0,v1,v1,7290.0,v1,0.0,v1,1.24,1.0,class2
6.74,3130.0,0.52,1.0,v1,v1,7045.0,v2,0.0,v1,0.55,2.0,class5
4.92,3076.0,0.49,1.0,v1,v2,5921.0,v1,0.0,v3,0.98,0.0,class4
5.67,3172.0,0.51,1.0,v1,v1,4595.0,v1,1.0,v1,1.95,1.0,class2
6.85,3463.0,0.46,2.0,v2,v1,4533.0,v1,0.0,v1,0.93,1.0,class2
7.92,3437.0,0.61,2.0,v1,v2,6000.0,v1,2.0,v1,0.58,1.0,class4
6.12,3149.0,0.46,2.0,v1,v1,6983.0,v2,0.0,v2,0.65,2.0,class1
6.84,3081.0,0.27,2.0,v1,v2,7362.0,v1,1.0,v1,0.55,0.0,class5
5.63,3071.0,0.14,2.0,v1,v2,7302.0,v1,1.0,v2,1.18,1.0,class1
1.56,3489.0,0.13,0.0,v2,v2,5435.0,v1,2.0,v2,0.56,1.0,class5
6.13,3256.0,0.14,1.0,v1,v2,5764.0,v3,0.0,v3,0.56,1.0,class4
6.67,3508.0,0.37,0.0,v1,v2,7160.0,v1,2.0,v1,0.71,1.0,class2
1.41,3165.0,0.19,1.0,v1,v1,4561.0,v1,0.0,v1,0.57,1.0,class3
8.19,3130.0,0.53,1.0,v2,v1,5791.0,v1,2.0,v2,1.63,1.0,class5
1.64,3070.0,0.14,1.0,v1,v1,5911.0,v1,2.0,v1,1.42,0.0,class2
1.51,3128.0,0.23,0.0,v1,v1,4504.0,v1,0.0,v3,0.56,1.0,class2
6.81,3433.0,0.13,2.0,v1,v2,4883.0,v2,0.0,v2,0.55,1.0,class2
7.78,3476.0,0.49,2.0,v2,v2,4075.0,v1,1.0,v1,1.15,0.0,class4
1.53,3480.0,0.32,0.0,v2,v1,7227.0,v1,2.0,v3,0.55,1.0,class2
2.09,3558.0,0.53,0.0,v1,v1,7247.0,v1,2.0,v1,1.83,1.0,class5
2.05,3069.0,0.14,0.0,v1,v1,4548.0,v1,1.0,v1,1.28,1.0,class5
1.7,3511.0,0.46,2.0,v2,v1,4512.0,v3,0.0,v3,0.56,1.0,class5
5.59,3424.0,0.52,1.0,v1,v2,3130.0,v1,2.0,v1,1.3,1.0,class2
1.58,3314.0,0.52,1.0,v2,v1,3684.0,v1,2.0,v2,0.55,1.0,class3
1.58,3072.0,0.16,0.0,v2,v2,7315.0,v1,0.0,v2,0.55,1.0,class2
7.95,3128.0,0.52,0.0,v1,v1,4449.0,v1,1.0,v1,1.35,1.0,class5
6.26,3111.0,0.49,0.0,v1,v1,3830.0,v1,1.0,v3,1.41,1.0,class5
1.41,3133.0,0.39,1.0,v2,v1,6891.0,v1,2.0,v1,1.88,2.0,class3
5.51,3111.0,0.26,0.0,v1,v1,7358.0,v2,0.0,v2,0.57,2.0,class1
8.0,3111.0,0.33,0.0,v1,v1,3749.0,v1,1.0,v2,1.89,0.0,class2
1.42,3094.0,0.13,0.0,v1,v2,7244.0,v1,0.0,v1,1.15,1.0,class2
1.59,3074.0,0.14,1.0,v1,v2,6982.0,v1,0.0,v2,0.56,1.0,class4
5.55,3151.0,0.47,1.0,v1,v1,3275.0,v1,1.0,v3,0.6,1.0,class5
8.0,3380.0,0.14,0.0,v1,v1,6246.0,v2,1.0,v2,1.29,1.0,class1
8.37,3230.0,0.39,1.0,v1,v1,7169.0,v1,1.0,v3,1.17,1.0,class2
5.8,3206.0,0.29,2.0,v1,v1,4587.0,v3,0.0,v3,0.56,1.0,class5
5.48,3070.0,0.49,2.0,v2,v2,6753.0,v1,1.0,v3,1.16,1.0,class3
6.64,3085.0,0.42,0.0,v1,v1,6674.0,v1,1.0,v2,1.18,2.0,class1
5.56,3496.0,0.47,2.0,v2,v2,5971.0,v1,0.0,v2,0.56,2.0,class2
5.64,3110.0,0.36,0.0,v1,v1,3093.0,v1,1.0,v2,2.07,1.0,class4
1.92,3270.0,0.13,0.0,v1,v1,4035.0,v1,2.0,v1,1.33,1.0,class5
1.8,3446.0,0.13,1.0,v2,v1,5590.0,v3,2.0,v2,1.57,1.0,class2
1.46,3075.0,0.5,0.0,v1,v2,7157.0,v1,0.0,v3,1.04,1.0,class2
7.08,3463.0,0.54,2.0,v1,v2,4511.0,v1,2.0,v2,0.56,1.0,class4
1.44,3144.0,0.13,0.0,v2,v1,6426.0,v1,1.0,v3,1.28,1.0,class3
1.73,3122.0,0.63,2.0,v1,v1,6732.0,v1,2.0,v2,1.16,1.0,class5
7.66,3078.0,0.13,1.0,v2,v1,4563.0,v1,1.0,v3,0.96,2.0,class5
2.17,3464.0,0.46,0.0,v1,v1,4544.0,v1,1.0,v2,1.36,2.0,class2
1.59,3134.0,0.14,1.0,v1,v1,3023.0,v1,0.0,v1,0.84,1.0,class3
1.46,3467.0,0.4,0.0,v1,v1,3525.0,v1,0.0,v2,2.03,1.0,class5
1.46,3615.0,0.43,2.0,v1,v2,3353.0,v1,0.0,v3,0.58,0.0,class3
5.43,3124.0,0.38,0.0,v2,v1,7341.0,v1,0.0,v2,0.6,1.0,class5
2.24,3464.0,0.47,1.0,v2,v2,5837.0,v1,2.0,v2,0.7,1.0,class1
1.7,3073.0,0.25,1.0,v1,v1,3087.0,v1,1.0,v1,0.55,1.0,class5
6.19,3092.0,0.51,2.0,v1,v2,3286.0,v1,1.0,v2,1.8,0.0,class4
1.46,3478.0,0.31,1.0,v2,v2,4373.0,v1,0.0,v3,1.52,1.0,class5
1.52,3113.0,0.31,2.0,v1,v2,5322.0,v1,0.0,v3,1.26,1.0,class3
3.97,3084.0,0.53,2.0,v2,v1,7349.0,v1,2.0,v1,1.92,0.0,class2
1.57,3103.0,0.63,0.0,v2,v2,3347.0,v1,1.0,v3,1.01,1.0,class5
1.73,3476.0,0.34,0.0,v2,v1,7189.0,v1,0.0,v1,0.59,2.0,class5
2.24,3513.0,0.36,2.0,v2,v1,7183.0,v1,1.0,v3,0.6,2.0,class5
1.58,3469.0,0.38,1.0,v2,v1,3010.0,v1,2.0,v3,0.55,1.0,class5
8.26,3183.0,0.66,2.0,v1,v2,3338.0,v2,0.0,v3,1.45,1.0,class2
2.98,3183.0,0.14,1.0,v2,v2,3677.0,v1,1.0,v2,0.95,0.0,class3
7.11,3483.0,0.14,1.0,v2,v2,4185.0,v2,2.0,v3,0.58,0.0,class5
5.56,3411.0,0.21,0.0,v1,v2,5734.0,v1,0.0,v2,1.12,1.0,class5
1.9,3252.0,0.53,0.0,v1,v1,3238.0,v1,1.0,v3,0.8,2.0,class5
6.51,3483.0,0.42,0.0,v2,v2,7171.0,v2,1.0,v2,1.18,2.0,class1
1.6,3470.0,0.22,2.0,v2,v2,4207.0,v1,1.0,v3,1.92,1.0,class5
1.43,3475.0,0.5,2.0,v1,v2,4498.0,v1,0.0,v1,0.55,1.0,class4
5.52,3092.0,0.51,0.0,v2,v2,4472.0,v1,0.0,v3,0.56,1.0,class5
1.72,3143.0,0.56,2.0,v1,v2,5685.0,v1,2.0,v1,1.25,1.0,class4
3.25,3476.0,0.39,1.0,v1,v1,4480.0,v1,0.0,v1,0.58,2.0,class5
1.48,3198.0,0.49,1.0,v2,v1,4139.0,v1,0.0,v1,1.17,0.0,class5
6.71,3557.0,0.13,1.0,v1,v1,3590.0,v2,1.0,v3,0.6,0.0,class5
5.63,3086.0,0.52,0.0,v2,v1,3125.0,v1,0.0,v1,1.95,1.0,class5
1.46,3478.0,0.14,2.0,v1,v1,6426.0,v1,1.0,v3,1.16,1.0,class3
6.76,3074.0,0.27,2.0,v2,v2,7165.0,v1,0.0,v1,0.56,2.0,class4
2.29,3087.0,0.25,0.0,v2,v2,3361.0,v1,2.0,v3,1.2,1.0,class2
1.43,3075.0,0.46,2.0,v1,v1,3218.0,v1,1.0,v1,0.96,1.0,class3
5.46,3466.0,0.14,0.0,v1,v2,3190.0,v1,0.0,v1,1.26,1.0,class2
3.43,3562.0,0.48,1.0,v1,v1,5550.0,v3,0.0,v1,0.61,2.0,class3
1.49,3487.0,0.15,1.0,v1,v1,6583.0,v1,0.0,v1,1.74,0.0,class2
1.81,3109.0,0.47,1.0,v1,v1,3608.0,v1,1.0,v2,1.4,1.0,class2
4.48,3152.0,0.49,1.0,v1,v2,7203.0,v1,0.0,v1,1.98,0.0,class4
6.53,3113.0,0.47,2.0,v1,v2,6044.0,v1,2.0,v3,1.37,2.0,class4
4.85,3550.0,0.46,1.0,v1,v2,7299.0,v1,0.0,v1,1.04,2.0,class4
8.08,3074.0,0.14,0.0,v1,v2,3044.0,v1,1.0,v1,1.55,1.0,class2
5.52,3478.0,0.44,1.0,v2,v1,3783.0,v1,0.0,v3,0.56,1.0,class5
8.28,3395.0,0.27,1.0,v1,v1,3817.0,v1,1.0,v1,1.65,1.0,class2
1.63,3121.0,0.45,0.0,v2,v1,4592.0,v2,2.0,v2,0.78,0.0,class2
3.55,3487.0,0.53,2.0,v2,v2,3244.0,v1,0.0,v1,1.89,2.0,class5
4.78,3244.0,0.13,1.0,v2,v1,7338.0,v1,0.0,v1,0.56,0.0,class5
7.99,3121.0,0.41,2.0,v2,v2,6582.0,v1,2.0,v2,2.01,0.0,class4
2.11,3242.0,0.42,0.0,v2,v1,3241.0,v2,0.0,v3,0.55,2.0,class5
1.59,3416.0,0.58,1.0,v1,v1,7238.0,v1,0.0,v3,1.73,1.0,class5
1.53,3451.0,0.54,2.0,v1,v1,4482.0,v2,0.0,v2,1.52,1.0,class1
5.51,3594.0,0.5,1.0,v1,v2,4836.0,v1,0.0,v2,1.08,2.0,class3
6.3,3136.0,0.17,2.0,v1,v1,7242.0,v1,2.0,v3,0.56,0.0,class5
2.15,3474.0,0.13,0.0,v2,v2,4534.0,v1,0.0,v1,1.41,1.0,class3
1.46,3076.0,0.41,0.0,v1,v1,7339.0,v1,1.0,v2,0.69,1.0,class5
1.45,3132.0,0.55,0.0,v1,v2,7174.0,v1,1.0,v1,1.38,1.0,class2
2.22,3119.0,0.13,2.0,v1,v1,3255.0,v1,1.0,v1,1.25,1.0,class5
7.5,3138.0,0.14,1.0,v2,v1,3422.0,v1,1.0,v3,1.88,1.0,class5
1.42,3481.0,0.57,0.0,v1,v2,5389.0,v1,0.0,v2,1.41,1.0,class5
6.92,3267.0,0.66,2.0,v2,v2,7258.0,v1,1.0,v3,0.6,0.0,class5
5.61,3113.0,0.53,0.0,v2,v1,4563.0,v1,0.0,v1,0.58,1.0,class5
1.5,3072.0,0.14,0.0,v1,v1,4899.0,v3,2.0,v1,1.46,2.0,class3
3.35,3082.0,0.4,1.0,v1,v2,6818.0,v1,2.0,v3,0.98,0.0,class3
5.56,3403.0,0.22,0.0,v2,v1,3297.0,v1,0.0,v3,1.87,2.0,class2
1.54,3484.0,0.51,2.0,v2,v2,3426.0,v1,1.0,v1,1.73,1.0,class5
1.92,3447.0,0.49,2.0,v1,v1,4541.0,v2,0.0,v3,0.56,1.0,class5
1.59,3593.0,0.5,1.0,v1,v2,6757.0,v1,2.0,v1,1.1,2.0,class3
2.38,3122.0,0.24,1.0,v1,v2,4522.0,v1,2.0,v2,0.58,2.0,class3
1.7,3069.0,0.14,1.0,v2,v1,7299.0,v1,0.0,v2,0.55,1.0,class5
7.16,3463.0,0.54,1.0,v1,v1,3328.0,v1,1.0,v1,0.71,1.0,class2
5.53,3400.0,0.66,2.0,v1,v1,7215.0,v1,0.0,v2,1.88,1.0,class5
6.03,3574.0,0.22,2.0,v1,v2,3326.0,v1,1.0,v3,1.53,1.0,class5
5.62,3499.0,0.47,1.0,v1,v2,3060.0,v1,1.0,v1,1.37,1.0,class4
8.28,3073.0,0.13,2.0,v1,v1,3310.0,v1,1.0,v3,1.19,1.0,class2
2.43,3537.0,0.48,1.0,v2,v1,5988.0,v1,2.0,v1,1.99,2.0,class5
1.55,3074.0,0.38,2.0,v2,v2,4942.0,v1,0.0,v3,1.69,1.0,class4
4.65,3245.0,0.3,0.0,v1,v2,3935.0,v1,0.0,v1,2.05,0.0,class4
3.46,3502.0,0.41,0.0,v1,v2,5979.0,v1,2.0,v2,1.8,2.0,class5
1.57,3489.0,0.52,0.0,v1,v1,7196.0,v1,1.0,v1,1.63,1.0,class2
1.9,3091.0,0.19,2.0,v2,v2,5866.0,v1,1.0,v2,1.79,1.0,class4
3.89,3178.0,0.56,2.0,v2,v1,7315.0,v1,2.0,v2,0.55,1.0,class1
5.0,3108.0,0.44,0.0,v2,v1,7360.0,v1,1.0,v2,1.2,0.0,class5
7.53,3148.0,0.47,2.0,v1,v1,7233.0,v1,1.0,v1,1.3,2.0,class5
6.68,3135.0,0.2,0.0,v2,v1,7284.0,v1,1.0,v2,0.73,1.0,class5
1.96,3127.0,0.65,1.0,v2,v1,4551.0,v1,1.0,v3,0.6,1.0,class5
2.45,3444.0,0.2,1.0,v1,v1,3081.0,v1,2.0,v3,0.55,0.0,class5
6.78,3559.0,0.52,2.0,v1,v2,6537.0,v1,2.0,v3,0.55,1.0,class3
1.42,3069.0,0.43,0.0,v1,v2,4441.0,v1,0.0,v1,0.55,2.0,class2
2.02,3489.0,0.66,1.0,v1,v2,6144.0,v1,0.0,v2,1.79,1.0,class5
7.81,3480.0,0.14,0.0,v2,v1,3242.0,v1,2.0,v1,1.46,1.0,class2
5.58,3623.0,0.13,0.0,v1,v1,4528.0,v1,1.0,v3,1.1,0.0,class5
1.55,3145.0,0.41,2.0,v1,v1,4606.0,v1,2.0,v3,0.56,1.0,class4
2.21,3500.0,0.52,0.0,v1,v2,3955.0,v2,1.0,v3,0.58,0.0,class3
2.78,3466.0,0.53,2.0,v2,v2,4846.0,v1,0.0,v2,2.0,0.0,class4
5.63,3469.0,0.28,1.0,v1,v1,4512.0,v3,1.0,v3,0.55,2.0,class5
6.84,3514.0,0.58,1.0,v2,v2,4515.0,v1,1.0,v2,0.6,0.0,class5
6.68,3555.0,0.4,1.0,v2,v2,6587.0,v1,2.0,v2,1.91,2.0,class5
2.04,3490.0,0.49,0.0,v2,v2,3164.0,v1,1.0,v3,1.61,2.0,class5
2.05,3124.0,0.52,1.0,v2,v1,4599.0,v1,0.0,v2,1.53,1.0,class5
8.35,3084.0,0.6,1.0,v2,v2,5946.0,v1,2.0,v1,0.57,2.0,class2
6.62,3462.0,0.4,2.0,v1,v2,3345.0,v1,2.0,v2,0.55,1.0,class3
2.24,3126.0,0.14,0.0,v1,v1,4433.0,v1,2.0,v3,1.4,1.0,class5
8.37,3552.0,0.52,2.0,v1,v1,4508.0,v3,0.0,v3,0.55,2.0,class5
6.17,3487.0,0.34,0.0,v1,v1,7203.0,v1,0.0,v1,0.56,1.0,class2
5.52,3490.0,0.39,1.0,v1,v2,4153.0,v3,1.0,v2,1.15,1.0,class5
1.73,3196.0,0.5,1.0,v2,v1,3910.0,v1,0.0,v1,1.26,0.0,class5
1.74,3082.0,0.17,0.0,v2,v1,4539.0,v2,1.0,v1,0.98,2.0,class5
2.88,3076.0,0.43,2.0,v1,v2,7185.0,v2,1.0,v2,1.15,1.0,class5
1.93,3469.0,0.13,0.0,v2,v1,7328.0,v1,1.0,v3,1.2,1.0,class5
7.29,3476.0,0.13,0.0,v2,v2,5691.0,v3,1.0,v2,1.16,1.0,class2
7.96,3456.0,0.51,2.0,v1,v2,3348.0,v2,0.0,v2,2.06,0.0,class4
8.14,3471.0,0.61,0.0,v1,v2,6366.0,v1,2.0,v1,0.56,1.0,class4
1.61,3088.0,0.4,0.0,v1,v1,4042.0,v1,1.0,v1,0.59,1.0,class3
7.17,3578.0,0.16,2.0,v1,v2,4590.0,v1,1.0,v3,0.59,2.0,class2
5.86,3493.0,0.14,1.0,v1,v2,7111.0,v3,1.0,v1,1.5,1.0,class2
1.43,3418.0,0.42,2.0,v1,v2,7212.0,v3,1.0,v2,1.25,1.0,class1
7.68,3071.0,0.14,0.0,v1,v2,7356.0,v1,0.0,v2,1.63,1.0,class5
6.92,3129.0,0.16,2.0,v1,v2,5192.0,v1,2.0,v1,1.4,0.0,class4
6.47,3131.0,0.51,1.0,v1,v2,3217.0,v1,1.0,v1,1.75,2.0,class3
3.7,3235.0,0.52,1.0,v2,v1,4570.0,v1,0.0,v1,0.55,0.0,class5
3.49,3275.0,0.64,2.0,v2,v1,3194.0,v3,0.0,v1,0.55,2.0,class5
5.48,3307.0,0.14,0.0,v1,v2,3968.0,v1,1.0,v1,1.68,1.0,class5
5.62,3096.0,0.53,0.0,v1,v1,3016.0,v1,1.0,v1,1.83,1.0,class5
2.84,3402.0,0.41,0.0,v1,v1,4474.0,v1,2.0,v1,0.82,1.0,class2
1.44,3126.0,0.48,1.0,v1,v1,4639.0,v1,0.0,v2,0.69,2.0,class1
5.58,3513.0,0.2,2.0,v1,v2,6592.0,v1,1.0,v2,2.02,1.0,class4
6.79,3069.0,0.48,1.0,v2,v1,7255.0,v1,0.0,v1,0.58,2.0,class5
1.51,3146.0,0.49,0.0,v2,v2,3286.0,v1,1.0,v3,1.39,1.0,class5
2.17,3483.0,0.51,0.0,v2,v1,7187.0,v1,2.0,v1,0.7,0.0,class2
1.69,3083.0,0.67,0.0,v2,v2,3198.0,v1,2.0,v3,0.57,2.0,class5
4.9,3109.0,0.56,0.0,v1,v2,7334.0,v1,2.0,v1,0.56,0.0,class2
6.94,3585.0,0.5,0.0,v2,v1,4565.0,v1,0.0,v3,0.66,0.0,class2
4.79,3613.0,0.14,1.0,v1,v2,7275.0,v1,2.0,v1,1.47,1.0,class2
1.48,3110.0,0.55,2.0,v2,v2,5339.0,v1,0.0,v2,1.46,2.0,class2
1.53,3497.0,0.5,0.0,v1,v2,4433.0,v1,1.0,v1,1.56,2.0,class2
1.83,3097.0,0.42,2.0,v2,v2,5215.0,v1,0.0,v2,0.55,1.0,class4
5.22,3373.0,0.36,2.0,v2,v1,7197.0,v1,0.0,v1,1.24,0.0,class3
1.63,3123.0,0.37,1.0,v2,v2,6908.0,v1,0.0,v3,1.01,1.0,class3
6.72,3480.0,0.5,1.0,v1,v1,6325.0,v1,1.0,v2,1.35,2.0,class5
1.64,3570.0,0.14,2.0,v1,v1,7302.0,v1,1.0,v3,1.47,2.0,class3
1.84,3113.0,0.53,2.0,v1,v1,4478.0,v1,2.0,v3,0.55,1.0,class2
1.98,3462.0,0.48,2.0,v2,v2,7335.0,v1,0.0,v2,0.92,0.0,class3
1.65,3122.0,0.47,2.0,v1,v1,6650.0,v1,2.0,v2,0.56,1.0,class5
1.42,3474.0,0.46,0.0,v2,v1,4590.0,v1,0.0,v2,0.56,1.0,class4
4.78,3203.0,0.14,2.0,v2,v2,4572.0,v1,2.0,v2,1.43,2.0,class4
1.57,3252.0,0.49,1.0,v1,v2,7323.0,v1,1.0,v1,1.5,0.0,class3
7.0,3252.0,0.4,2.0,v1,v2,4523.0,v1,1.0,v3,0.95,1.0,class5
1.86,3480.0,0.41,1.0,v1,v2,4555.0,v1,1.0,v1,0.61,1.0,class4
6.37,3070.0,0.53,1.0,v1,v1,4484.0,v1,1.0,v3,1.97,2.0,class5
1.45,3087.0,0.39,2.0,v2,v1,4481.0,v1,0.0,v2,0.55,1.0,class1
1.42,3134.0,0.52,2.0,v1,v1,3036.0,v2,0.0,v2,0.55,1.0,class4
7.24,3174.0,0.42,0.0,v1,v2,3009.0,v1,1.0,v1,0.7,2.0,class1
4.42,3076.0,0.14,1.0,v1,v1,7187.0,v1,1.0,v2,1.16,2.0,class5
1.67,3073.0,0.3,1.0,v1,v1,6485.0,v1,1.0,v3,1.77,1.0,class3
5.85,3486.0,0.57,2.0,v2,v2,7211.0,v1,0.0,v2,1.17,1.0,class1
2.15,3477.0,0.46,2.0,v2,v1,4499.0,v3,1.0,v2,1.43,0.0,class4
3.97,3571.0,0.31,1.0,v2,v2,4502.0,v1,2.0,v1,1.44,0.0,class4
7.13,3086.0,0.66,1.0,v1,v2,5348.0,v1,1.0,v3,0.9,1.0,class4
1.56,3131.0,0.66,1.0,v1,v2,6367.0,v1,2.0,v2,0.55,1.0,class4
1.46,3560.0,0.13,1.0,v2,v2,3109.0,v1,2.0,v2,1.36,0.0,class1
1.63,3467.0,0.39,0.0,v1,v1,4531.0,v1,0.0,v2,0.56,0.0,class4
7.46,3477.0,0.46,1.0,v2,v1,7218.0,v1,1.0,v3,1.3,1.0,class3
1.57,3585.0,0.41,2.0,v1,v2,3326.0,v1,1.0,v3,1.18,0.0,class5
2.35,3151.0,0.22,1.0,v2,v1,4782.0,v3,2.0,v2,1.76,0.0,class5
1.97,3519.0,0.49,2.0,v1,v1,6501.0,v1,2.0,v3,0.69,0.0,class3
5.54,3116.0,0.13,2.0,v2,v2,7170.0,v1,0.0,v1,0.56,1.0,class4
6.21,3468.0,0.36,2.0,v2,v2,4526.0,v1,0.0,v2,0.6,1.0,class1
5.62,3473.0,0.52,2.0,v1,v2,3181.0,v1,1.0,v2,1.45,2.0,class2
3.63,3522.0,0.25,0.0,v1,v2,7176.0,v1,1.0,v1,1.84,1.0,class4
1.41,3072.0,0.29,0.0,v1,v2,3162.0,v1,2.0,v2,0.74,1.0,class1
7.4,3477.0,0.4,1.0,v1,v1,4771.0,v2,0.0,v1,0.58,1.0,class5
4.92,3069.0,0.53,1.0,v2,v1,4498.0,v1,1.0,v3,0.55,2.0,class2
5.51,3300.0,0.2,1.0,v1,v2,4227.0,v1,1.0,v2,1.83,1.0,class2
1.66,3148.0,0.52,0.0,v1,v2,3336.0,v1,1.0,v2,1.35,1.0,class4
7.07,3616.0,0.62,2.0,v2,v1,3749.0,v1,0.0,v3,1.69,2.0,class5
5.58,3472.0,0.52,2.0,v1,v1,4269.0,v1,1.0,v2,0.9,1.0,class5
5.61,3487.0,0.6,0.0,v1,v1,3121.0,v1,0.0,v1,1.72,2.0,class3
1.45,3092.0,0.44,2.0,v2,v1,3301.0,v1,1.0,v2,1.23,1.0,class4
6.77,3092.0,0.51,0.0,v1,v1,7352.0,v1,1.0,v3,1.43,1.0,class5
6.58,3480.0,0.49,2.0,v2,v1,3477.0,v1,1.0,v2,1.32,1.0,class5
2.89,3622.0,0.47,1.0,v1,v1,4570.0,v1,0.0,v3,0.67,1.0,class2
7.72,3615.0,0.31,2.0,v1,v1,3868.0,v1,2.0,v3,0.99,1.0,class5
3.82,3598.0,0.46,0.0,v2,v2,6420.0,v1,1.0,v2,0.57,1.0,class1
2.08,3099.0,0.26,1.0,v1,v1,3202.0,v1,0.0,v2,1.75,0.0,class4
3.96,3488.0,0.28,0.0,v1,v2,5761.0,v2,2.0,v2,0.55,0.0,class2
6.45,3475.0,0.43,0.0,v1,v1,6374.0,v1,1.0,v3,1.76,1.0,class3
5.3,3385.0,0.13,2.0,v1,v2,7091.0,v2,0.0,v1,0.57,0.0,class5
1.59,3504.0,0.13,0.0,v2,v2,7182.0,v1,1.0,v2,1.29,1.0,class3
1.67,3101.0,0.24,0.0,v1,v2,6827.0,v1,0.0,v3,0.56,1.0,class3
6.59,3480.0,0.4,0.0,v2,v1,7232.0,v1,0.0,v3,0.6,1.0,class2
7.85,3120.0,0.13,2.0,v1,v1,4488.0,v1,2.0,v3,1.19,0.0,class5
3.04,3148.0,0.48,2.0,v2,v1,7095.0,v1,0.0,v2,0.97,0.0,class1
7.12,3502.0,0.14,0.0,v1,v2,5616.0,v2,0.0,v1,1.24,1.0,class1
7.83,3107.0,0.13,0.0,v2,v2,3210.0,v1,1.0,v1,1.59,1.0,class1
5.17,3076.0,0.13,2.0,v1,v2,6618.0,v1,1.0,v1,0.55,0.0,class5
1.52,3166.0,0.53,1.0,v1,v2,4548.0,v1,1.0,v3,2.0,1.0,class5
1.78,3530.0,0.46,1.0,v1,v1,7282.0,v1,0.0,v1,0.83,1.0,class5
1.67,3570.0,0.49,1.0,v1,v1,3396.0,v1,0.0,v3,0.74,0.0,class4
5.84,3465.0,0.59,0.0,v1,v2,4510.0,v1,2.0,v2,0.6,1.0,class4
1.5,3473.0,0.53,0.0,v2,v1,7319.0,v1,1.0,v3,1.5,1.0,class5
7.9,3127.0,0.13,0.0,v1,v1,6637.0,v1,0.0,v2,1.4,1.0,class5
1.64,3607.0,0.48,2.0,v1,v1,3472.0,v1,0.0,v3,0.71,1.0,class5
8.04,3071.0,0.5,1.0,v1,v1,4547.0,v1,0.0,v3,1.0,2.0,class2
2.37,3202.0,0.18,1.0,v1,v1,4365.0,v1,1.0,v1,1.92,2.0,class2
7.13,3201.0,0.57,0.0,v1,v2,4584.0,v1,0.0,v2,1.4,2.0,class2
2.03,3098.0,0.25,1.0,v1,v2,6736.0,v1,1.0,v3,1.93,2.0,class3
8.14,3093.0,0.31,0.0,v1,v2,6924.0,v1,0.0,v3,0.55,0.0,class3
7.59,3473.0,0.28,0.0,v2,v1,7259.0,v1,1.0,v3,1.73,0.0,class2
4.93,3559.0,0.24,0.0,v1,v1,5561.0,v1,1.0,v1,1.74,0.0,class5
3.21,3489.0,0.14,0.0,v1,v1,6916.0,v1,2.0,v3,1.34,0.0,class3
2.42,3074.0,0.39,0.0,v1,v1,6271.0,v1,1.0,v1,1.21,2.0,class5
7.73,3282.0,0.4,1.0,v1,v2,3275.0,v3,1.0,v2,1.65,1.0,class4
8.34,3566.0,0.42,1.0,v2,v2,6633.0,v2,0.0,v1,0.56,0.0,class4
1.68,3073.0,0.13,0.0,v2,v2,4580.0,v1,1.0,v1,0.67,1.0,class1
1.46,3617.0,0.27,1.0,v2,v2,7117.0,v1,0.0,v1,1.65,2.0,class4
5.44,3483.0,0.14,1.0,v2,v1,4836.0,v1,1.0,v1,1.23,1.0,class5
