Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement,target
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1963.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1963.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1963.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
2.0,1.0,0.0,1.0,0.0,1963.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1963.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,1.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,1.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1964.0,1.0,N
0.0,1.0,1.0,1.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
2.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,1.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,1.0,N
0.0,1.0,0.0,1.0,1.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1964.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1964.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1965.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1965.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,1.0,N
0.0,0.0,0.0,1.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,1.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,1.0,N
3.0,0.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
2.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1965.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1965.0,0.0,N
3.0,0.0,0.0,0.0,0.0,1965.0,0.0,P
0.0,1.0,0.0,0.0,1.0,1965.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1965.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,1.0,0.0,1.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
2.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
6.0,1.0,0.0,0.0,1.0,1966.0,0.0,P
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
3.0,1.0,0.0,0.0,0.0,1966.0,0.0,P
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,1.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,1.0,1.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,1.0,0.0,1.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1966.0,0.0,N
3.0,1.0,0.0,0.0,0.0,1966.0,0.0,P
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,1.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,1.0,1.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1966.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
2.0,1.0,0.0,0.0,0.0,1966.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,1.0,1.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
3.0,1.0,0.0,0.0,0.0,1967.0,0.0,P
0.0,1.0,1.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
2.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,1.0,1.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,1.0,1.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
4.0,0.0,0.0,0.0,0.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1967.0,0.0,N
4.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,1.0,0.0,1967.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1967.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1967.0,1.0,N
