a1cx,a1cy,a1sx,a1sy,a1rho,a1pop,a2cx,a2cy,a2sx,a2sy,a2rho,a2pop,a3cx,a3cy,a3sx,a3sy,a3rho,a3pop,temp,b1x,b1y,b1call,b1eff,b2x,b2y,b2call,b2eff,b3x,b3y,b3call,b3eff,mxql,target
-0.738703,0.315792,0.209832,2.193512,-0.363188,4.037558,-0.87921,0.577995,0.293196,0.979345,-0.380327,2.838223,0.466423,-0.586478,0.983959,0.50121,-0.178983,6.403316,0.296185,-0.131757,-0.166248,5.0,1.365122,0.600445,-0.117849,5.0,1.310643,-0.168634,-0.156629,3.0,1.711111,8.0,N
-0.629186,0.087246,2.152267,0.720771,-0.290802,1.93676,0.162474,0.579179,0.36063,0.140259,0.360888,6.953897,-0.300562,-0.898331,0.299507,1.405104,-0.204249,3.218587,0.413652,-0.30166,0.55492,8.0,1.148642,-0.552206,-0.495439,4.0,0.942339,0.839938,0.53609,5.0,0.764365,9.0,N
-0.043423,-0.77338,0.416615,0.657067,-0.100977,3.352292,-0.450719,0.217337,0.074738,0.345989,-0.083468,2.306422,-0.961959,0.272223,1.315627,0.685392,0.435527,4.992514,0.341817,0.544346,0.518581,2.0,0.732332,0.95852,0.507959,3.0,1.424711,-0.352512,0.163653,7.0,1.056398,9.0,N
0.272451,-0.589358,3.755445,0.460089,-0.127216,1.29753,0.864629,-0.307589,4.71079,0.191309,0.277308,1.369153,0.525408,-0.230786,1.011894,0.001032,-0.219423,14.718118,0.437914,-0.543858,0.123879,3.0,1.096055,-0.181916,-0.901124,6.0,1.732421,0.285363,0.850883,4.0,1.742348,7.0,N
0.185232,0.703014,0.084311,3.19643,-0.085927,4.643655,-0.311966,-0.681007,1.887426,1.886727,-0.41418,3.007182,-0.73898,-0.789225,0.095196,0.431915,-0.154576,5.324911,0.373115,0.649352,0.69194,2.0,0.623523,0.826944,-0.880958,3.0,0.817533,0.012012,0.413876,4.0,1.015953,5.0,N
-0.370661,0.715575,1.373413,0.967781,0.117474,2.570948,0.094098,0.83079,0.623634,2.259258,-0.167381,0.825618,-0.822886,-0.976285,2.281622,0.071236,0.296892,5.059621,0.51108,0.849639,-0.678646,8.0,1.479452,-0.719329,-0.594096,3.0,1.627253,-0.707169,-0.330667,8.0,0.733233,9.0,P
0.164931,0.508829,0.438412,2.814249,-0.241271,2.594895,-0.078666,0.474257,2.682132,0.679632,-0.065448,2.553439,-0.003406,0.62135,1.328125,1.316657,-0.208826,0.319363,0.26419,0.32027,0.759243,3.0,0.664955,-0.85914,0.508757,4.0,1.90376,0.39885,0.303413,4.0,0.580573,6.0,P
-0.787569,-0.129446,0.023763,0.070852,0.39602,0.099178,-0.425899,0.12529,1.074478,0.333039,0.45676,3.352776,-0.37209,-0.849766,0.242293,0.005772,0.377924,0.549213,0.450563,-0.540895,0.994139,8.0,0.579947,-0.814189,0.653155,4.0,0.644422,0.850134,0.75743,6.0,0.867704,9.0,P
0.75801,-0.459136,0.891016,0.12422,0.07024,0.22425,-0.538637,0.245545,0.609091,0.530489,0.322816,2.588855,0.624139,-0.617608,0.265988,0.618006,0.194307,2.664908,0.377403,0.103509,-0.915978,8.0,1.390439,-0.071365,0.637784,5.0,0.837226,-0.130604,0.405496,2.0,1.019075,9.0,P
0.055376,-0.643517,0.637819,0.137048,0.45493,3.060112,-0.611876,0.554282,3.540223,0.126952,-0.204272,8.930178,-0.654813,-0.058755,0.61416,1.027703,0.140876,0.171177,0.633519,0.103653,0.014874,4.0,0.526385,-0.741334,-0.395172,3.0,1.522351,-0.292499,-0.497846,2.0,1.87245,6.0,N
0.247038,-0.452335,0.078092,0.05705,-0.363365,1.373056,-0.674418,0.770624,3.004794,1.751957,-0.015265,4.534187,-0.146592,-0.978611,3.470798,0.308029,-0.017481,4.083148,0.886398,-0.158539,0.111694,3.0,1.821641,-0.603123,0.302946,2.0,1.988299,0.837556,0.577126,4.0,0.531732,8.0,P
0.582104,-0.395889,0.540916,3.664113,-0.143563,3.847177,-0.152933,-0.823549,0.083128,0.296284,0.262287,5.835941,0.380473,-0.968227,0.308706,0.386658,0.020087,12.125394,0.722012,-0.663929,0.479293,5.0,1.095847,0.326577,0.006047,4.0,0.567264,0.351655,-0.880677,2.0,1.857329,6.0,N
0.025639,-0.302861,0.270137,0.808521,-0.126077,0.532258,0.806782,0.7827,0.085646,0.034001,-0.196878,0.697544,0.905239,0.13522,0.379096,0.047317,-0.028119,2.075953,0.334366,-0.404659,-0.921815,5.0,1.920824,-0.501914,-0.474744,2.0,1.678446,-0.957182,0.646918,3.0,1.125302,8.0,P
-0.520562,-0.413016,0.389006,1.43599,0.159112,4.733696,-0.119621,0.223799,0.355232,0.406642,0.306141,2.90319,-0.890814,0.747458,0.444781,0.090302,0.163818,3.436583,0.203159,0.023037,0.624376,3.0,0.981645,0.452598,-0.65643,2.0,0.759544,0.582699,-0.410028,2.0,0.917193,6.0,N
-0.324367,0.319681,1.926218,0.431007,0.095815,1.864601,0.233576,-0.978636,1.858564,0.043909,-0.363014,4.10588,-0.038306,-0.151079,1.751265,0.365741,-0.215404,6.400434,0.787263,-0.941335,0.266869,4.0,0.694043,-0.752661,-0.929868,2.0,1.291969,0.113584,0.670869,3.0,1.107799,6.0,N
0.396177,0.984071,1.238973,0.298068,0.370308,0.220959,0.690398,-0.153345,0.301426,0.339246,-0.110357,7.216295,-0.286769,-0.26031,0.442829,0.376536,-0.489351,1.782446,0.524349,0.787195,0.367484,6.0,0.865056,0.997914,0.898247,7.0,0.971495,-0.278143,-0.538347,5.0,1.912782,8.0,P
0.401439,0.760138,0.055068,0.462215,-0.274984,2.381192,-0.218297,-0.339427,3.495207,0.182336,-0.396284,3.145132,0.569809,0.01093,0.874141,1.693725,0.051884,1.198893,0.241456,0.699992,0.206244,5.0,1.00799,-0.786942,0.952657,3.0,1.57239,-0.923705,0.153247,2.0,1.432555,8.0,P
-0.290121,-0.577753,1.34792,0.541454,0.18984,0.884377,-0.030342,0.513082,1.297957,0.329991,0.031193,3.099436,-0.30836,-0.788202,1.312067,1.57716,0.055262,1.916266,0.541546,-0.707217,-0.372954,2.0,1.204412,0.286781,-0.394974,4.0,1.472424,0.905262,-0.745381,4.0,1.514997,7.0,P
-0.52861,-0.809689,1.113489,0.409276,0.067965,2.129998,-0.940831,0.935802,0.12228,0.001722,-0.473022,1.05537,-0.462425,0.148208,0.519276,0.157134,0.427315,3.921264,0.742188,-0.079534,-0.009655,3.0,0.713352,-0.639367,0.224009,4.0,1.713971,-0.288982,-0.994395,7.0,1.535861,9.0,P
0.56295,0.505799,0.391935,0.583434,0.051951,3.936245,-0.474504,-0.107603,1.274419,0.531321,0.155161,4.625369,-0.187836,0.982772,0.402737,0.007173,-0.140806,0.884936,0.419526,0.040073,0.339445,4.0,1.744367,-0.513656,-0.339254,3.0,1.459707,0.051098,0.358797,4.0,1.436566,5.0,N
-0.261173,0.358001,0.102254,0.564373,0.03981,2.857539,0.886097,0.568517,0.139286,0.751958,-0.29009,0.497023,-0.654358,0.133831,1.439988,0.061694,0.078327,0.706622,0.679716,0.201899,-0.074485,4.0,1.772211,-0.849086,0.42461,5.0,1.851984,0.621201,0.036045,5.0,0.508589,9.0,P
-0.214484,0.242041,0.166293,0.231873,-0.428181,5.665574,-0.507128,-0.922012,0.31634,2.896631,0.312853,2.103816,0.83471,-0.766645,0.937841,0.168774,-0.344012,6.549223,0.83295,-0.963783,-0.565362,3.0,0.634897,-0.208065,0.942802,3.0,1.691083,-0.210275,-0.723577,3.0,1.721343,5.0,N
-0.707791,-0.097887,0.317342,1.926856,-0.337682,2.588649,0.419262,-0.588755,0.044923,2.131804,0.451172,3.501911,0.0059,-0.930356,0.995683,1.237029,0.239668,5.590235,0.53163,0.155825,0.278589,5.0,1.424859,0.862901,-0.210249,2.0,1.153145,-0.610498,-0.044075,3.0,1.220685,7.0,P
-0.013225,0.626915,2.47969,1.167663,0.12966,4.542118,-0.164795,-0.667585,0.473966,0.209282,-0.313789,0.923983,0.95367,-0.87965,0.623868,1.656638,0.401401,0.092458,0.593633,-0.284344,0.199987,6.0,1.055232,0.522163,0.246826,6.0,1.500556,-0.956817,-0.593575,3.0,1.493619,7.0,P
0.851445,-0.504782,0.37157,0.225504,-0.220192,9.190483,-0.602778,-0.345436,1.102251,1.395276,-0.331618,3.464436,0.546919,0.212588,3.371623,0.50588,-0.266606,7.383254,0.783308,-0.899923,-0.657572,3.0,0.98095,-0.634348,0.159668,3.0,0.539769,0.345163,-0.744628,2.0,1.224765,5.0,N
-0.574184,-0.513711,0.215715,1.60282,0.439988,4.436639,-0.967523,-0.513478,0.193261,0.489783,0.210148,4.149971,0.890307,0.282499,0.494791,0.178576,-0.286596,2.547574,0.447932,-0.950498,-0.396314,2.0,1.235784,0.241087,-0.25355,5.0,0.828045,0.098188,-0.292415,3.0,0.533604,9.0,N
-0.358691,-0.599786,1.299672,0.008148,-0.136762,6.863637,0.328661,0.669803,0.687831,0.170445,0.24584,2.237138,-0.94826,0.203838,3.962649,1.805995,0.462155,0.397276,0.614628,-0.134249,-0.315778,3.0,0.550955,-0.312506,-0.897541,4.0,1.135408,0.600097,0.373521,4.0,1.92983,7.0,P
0.82696,0.284239,1.124671,0.58867,-0.45634,4.740238,0.433611,0.49189,0.497112,1.610135,0.106841,2.222057,-0.392199,0.819338,0.448278,0.091522,-0.068253,1.430853,0.691471,0.315366,-0.242257,4.0,1.744414,0.980478,0.038888,2.0,0.843732,0.134106,-0.028691,2.0,0.943526,5.0,P
-0.148452,-0.3978,0.253669,1.798521,0.473853,1.919441,0.384562,-0.531267,0.377031,0.22206,0.473994,1.049582,0.9239,0.148587,2.338774,0.589078,-0.210503,1.285151,0.820999,-0.997989,0.297889,3.0,1.630662,0.582417,0.994405,6.0,1.529848,0.009263,0.360958,4.0,1.542581,8.0,P
-0.503948,-0.917872,0.280448,1.206475,0.421393,0.452318,-0.144745,0.80521,0.590945,0.549596,-0.437376,3.106684,0.517107,0.935486,2.388615,4.247351,0.490782,1.757375,0.729885,0.809435,-0.299627,5.0,1.945636,0.637774,-0.139111,2.0,1.457082,0.632441,0.454837,5.0,1.075567,7.0,P
0.67687,0.619032,0.521614,2.455841,0.441695,1.17201,-0.148799,0.54156,0.550264,0.267054,0.410896,1.864228,0.410078,0.035738,0.557721,0.618632,-0.491646,5.285828,0.503946,-0.669898,0.381445,5.0,1.919838,-0.597074,0.009939,2.0,1.937306,0.758835,-0.937639,3.0,0.685592,6.0,P
-0.589234,0.315936,0.655165,0.462288,0.034687,2.800424,0.43816,-0.925683,0.678721,0.49482,0.141207,9.005981,0.275717,0.139425,0.519705,0.090098,-0.404641,1.661364,0.735701,0.693277,0.098096,2.0,0.597769,0.373236,-0.840052,2.0,1.295786,-0.335167,-0.134902,8.0,1.117132,9.0,N
-0.89868,0.025013,1.642375,1.423034,-0.072044,0.542913,0.494289,-0.554877,0.300562,0.162748,0.156044,1.146494,0.121539,0.741127,0.785886,0.427624,0.179428,1.648457,0.218175,-0.119357,-0.686452,4.0,1.314317,-0.801429,-0.126715,4.0,1.767232,-0.440257,-0.509057,3.0,0.855299,5.0,P
0.653068,0.491014,1.321627,0.59029,-0.09956,1.110851,-0.271347,0.907364,0.280467,0.844149,0.276651,2.588435,0.186855,0.630094,1.827976,2.230699,-0.292892,2.053843,0.510027,-0.736454,0.41987,2.0,0.852663,0.612519,0.658035,4.0,0.502608,0.772314,0.139291,2.0,1.926052,6.0,P
-0.310002,-0.660177,1.703291,1.199968,-0.05278,0.238449,-0.253007,0.892173,1.881643,0.031935,0.385091,8.18933,-0.448106,0.41283,0.540918,1.135403,0.246567,0.803526,0.126243,0.632326,0.990602,4.0,1.144694,-0.612003,0.533356,2.0,1.091416,-0.571361,0.213804,3.0,1.441563,5.0,P
0.587021,0.190852,2.868513,0.466533,0.121338,0.216192,0.469154,-0.380228,0.491519,1.067647,-0.082798,0.49292,-0.231267,0.867053,0.153892,0.10027,-0.28721,2.28824,0.325996,-0.985917,0.29062,5.0,1.93712,0.766105,0.093658,4.0,0.736381,-0.049834,0.76235,3.0,0.508761,7.0,P
0.16222,-0.947232,2.554501,2.111055,-0.448519,3.679673,-0.582032,-0.79566,0.343904,0.952643,0.091151,2.32928,-0.472831,0.195667,0.150644,1.124655,-0.401771,2.86599,0.51807,0.022496,-0.249289,5.0,0.733084,-0.965587,0.496451,8.0,1.125114,0.027571,-0.163706,7.0,1.479726,9.0,P
-0.013201,0.726132,0.444497,0.110107,-0.298303,13.782383,0.857124,0.560958,0.85961,1.161719,-0.110393,4.593557,0.647337,-0.194522,1.951463,1.009226,-0.159045,1.756527,0.593018,0.30967,-0.839033,3.0,0.858161,0.85181,-0.489615,2.0,0.922787,0.950736,-0.233926,3.0,1.879725,5.0,N
-0.504247,0.859072,0.0271,0.887837,0.19243,2.64564,-0.7786,-0.454442,4.616556,0.746588,0.033776,0.270432,-0.536287,0.210395,0.875214,0.397748,-0.341626,0.583393,0.145966,-0.875522,-0.550175,5.0,1.669523,-0.385586,0.467668,7.0,1.420064,-0.408463,0.358126,5.0,0.770515,8.0,P
-0.950402,0.262641,0.097153,3.336375,0.14412,1.568651,0.155452,0.550293,1.973933,1.157267,-0.455982,2.958323,-0.45561,0.607839,0.010071,0.311398,-0.42975,0.329083,0.688052,-0.83969,0.930284,2.0,0.539541,0.855322,-0.91855,3.0,0.693863,0.805746,0.61735,2.0,1.928752,9.0,P
0.041684,0.342608,0.101187,0.529882,0.196207,1.935493,0.950803,-0.551093,0.209467,0.300107,0.209599,1.71893,0.224978,-0.650782,0.010673,0.385469,-0.415544,0.222905,0.729199,-0.248457,-0.216455,2.0,0.904556,-0.681226,-0.227585,5.0,1.250154,0.124845,-0.837929,4.0,1.0341,6.0,P
0.448226,0.180389,1.471616,2.061453,0.484521,0.765942,-0.616904,0.496397,1.494931,0.215319,-0.204229,11.663236,0.032249,0.063584,0.180531,0.685484,-0.462803,2.917075,0.484089,-0.614076,0.530507,2.0,1.736722,-0.141927,-0.554727,2.0,1.770007,0.585911,-0.934142,3.0,0.890654,5.0,N
-0.141562,0.432631,1.361515,0.539664,-0.348396,1.288146,0.418828,0.445436,1.644304,1.1108,0.333258,0.686706,-0.408451,-0.06229,0.2567,0.249178,-0.378049,2.716222,0.365027,0.210454,-0.100043,7.0,1.290897,-0.327941,0.755063,3.0,0.545122,-0.243358,-0.69877,7.0,1.973073,8.0,P
-0.586817,-0.853563,0.134866,0.94934,0.246274,0.049819,-0.293311,-0.941297,0.644483,1.568796,-0.343552,0.406532,-0.663434,0.152665,0.220972,1.233939,0.264846,1.292095,0.671227,-0.965869,-0.738269,2.0,1.975108,-0.947067,0.579073,2.0,0.546019,0.787802,0.927554,3.0,1.985122,5.0,P
-0.915113,0.485586,0.096069,0.006478,-0.107629,0.77922,0.739933,-0.199192,1.293198,0.869421,0.287228,0.516698,-0.867872,-0.882172,0.923821,2.263699,0.428292,2.539419,0.345566,0.70454,-0.642446,5.0,1.849418,0.598655,0.670775,3.0,0.95175,-0.042104,-0.158257,5.0,1.040688,6.0,P
0.145097,0.681008,0.171416,0.095019,0.355718,4.200824,0.965302,-0.4416,0.790734,0.105344,0.057435,5.639164,0.782411,-0.456885,0.849571,1.225831,0.443786,3.758524,0.522682,0.992319,-0.105192,8.0,0.689465,0.047971,0.758078,5.0,1.27663,0.640111,0.968785,6.0,0.75942,9.0,N
0.932129,-0.660202,1.43067,0.021712,0.137229,1.990242,-0.818723,-0.62865,1.769905,0.485748,0.180398,4.727974,-0.637892,0.804656,3.419627,0.500695,0.22525,6.733477,0.576699,0.229359,0.516176,5.0,1.923807,-0.947492,-0.090816,5.0,1.794413,-0.968571,0.911205,6.0,1.260123,9.0,P
0.704354,-0.559165,2.2005,0.480706,-0.413046,1.722069,0.870121,-0.521042,1.290588,0.684751,-0.185338,2.964803,-0.720481,0.984071,0.245734,0.609834,-0.103259,1.932992,0.346484,-0.015813,-0.498604,8.0,0.833799,-0.456081,0.041489,4.0,1.519486,0.118195,-0.48201,7.0,1.394062,9.0,P
0.9536,-0.249034,1.122876,0.768103,-0.109737,9.779329,-0.725601,-0.804601,0.020852,2.31858,-0.01338,3.672433,0.50583,-0.00318,0.437357,1.403715,0.301122,1.22128,0.28219,-0.683445,0.293699,4.0,1.764608,0.358362,0.478521,2.0,0.807812,0.460606,0.650488,5.0,1.725162,9.0,N
-0.701173,0.696516,1.14855,0.087593,-0.360844,0.059682,0.727051,-0.110801,0.880212,2.674876,0.089912,3.972687,0.894367,0.357123,3.424633,0.494542,-0.265172,0.212653,0.831829,-0.708143,-0.848092,2.0,1.356947,-0.939209,0.275187,5.0,0.861712,0.651662,-0.266535,5.0,0.667476,8.0,P
-0.437989,0.659508,0.593099,0.652726,0.198058,1.064899,-0.690094,-0.471256,0.028013,1.293225,0.400778,13.661832,0.620446,-0.334922,1.110585,1.346137,-0.302989,0.522983,0.148456,-0.054578,-0.331282,3.0,1.459649,0.500437,-0.922283,3.0,1.730423,0.769758,-0.353807,3.0,0.516608,6.0,N
-0.537837,0.322755,0.314719,0.274112,-0.33223,1.263196,-0.307642,-0.057518,0.660195,2.863897,0.057591,14.463542,-0.231898,0.018676,0.615353,1.772742,-0.230968,1.213563,0.478025,0.222554,-0.221766,4.0,0.593938,-0.755619,-0.257908,3.0,1.64751,0.285476,-0.607392,4.0,1.475098,6.0,N
0.136343,0.021602,0.146313,0.022587,-0.161651,5.584279,0.436305,-0.0336,0.607815,0.664851,-0.436012,1.375234,0.130981,-0.044057,0.849117,0.134222,0.132062,1.380995,0.776595,0.80892,-0.081032,4.0,0.956573,-0.431284,-0.04589,5.0,1.063581,-0.965989,0.839791,3.0,1.798019,6.0,P
-0.88155,0.61851,0.140832,0.566421,0.191973,0.725,-0.717466,0.998319,0.3575,0.893675,0.01914,3.347102,-0.728609,-0.529406,0.10657,0.327176,-0.125841,14.7884,0.781304,0.994614,-0.65641,3.0,1.307934,0.643077,0.331926,6.0,0.720156,0.592963,0.584201,2.0,1.940494,8.0,N
0.145424,-0.175423,1.324593,0.256502,-0.236615,0.861028,-0.629602,0.381734,2.337927,0.884755,-0.38386,6.224641,-0.189641,-0.162461,0.604711,0.25857,-0.169322,4.665404,0.79153,-0.990989,0.712431,7.0,1.969827,-0.506586,-0.237725,8.0,1.130424,0.507906,-0.771178,2.0,1.818017,9.0,N
0.152185,-0.074066,1.135383,0.195227,-0.321578,5.597504,-0.087023,0.591265,0.460579,0.66035,-0.195015,3.496048,-0.712531,0.612734,0.876582,0.731782,-0.485177,0.732534,0.342024,-0.765885,0.335397,3.0,0.893604,0.359489,-0.232326,6.0,1.167971,0.735026,-0.697799,5.0,0.850469,7.0,P
-0.149362,-0.692584,0.256086,1.537883,-0.323895,0.888593,-0.834918,0.561891,1.502501,0.134262,-0.324656,0.049164,-0.588392,-0.214179,0.141892,3.438816,0.379065,0.684297,0.298577,0.924204,0.263873,5.0,1.386807,0.031626,-0.387711,8.0,1.004727,-0.036115,0.579109,8.0,1.21474,9.0,P
-0.799962,-0.158902,0.08914,1.104826,0.479173,4.706155,-0.988195,0.360055,0.016364,0.994906,-0.385496,0.603894,-0.669808,0.118791,0.145878,0.450558,0.157054,1.162185,0.474033,0.834576,0.023763,2.0,1.293971,0.13029,0.708388,2.0,1.222452,-0.560568,-0.174897,2.0,1.371728,7.0,P
0.03445,0.046256,1.07704,0.557343,0.177518,2.767405,0.792725,-0.496874,0.048484,0.712552,-0.394084,9.319232,-0.747546,0.409685,0.394974,0.498701,-0.108358,1.479669,0.462976,0.31955,-0.623788,5.0,1.979974,0.55416,0.731526,5.0,0.501678,0.917669,0.014321,3.0,1.149337,7.0,N
-0.051656,-0.247956,0.17213,1.129712,0.08424,5.113135,-0.829987,-0.016266,2.842871,0.718634,-0.397327,0.138624,-0.134708,-0.825161,4.965069,1.477087,-0.081592,3.131844,0.769115,0.466663,0.535924,7.0,0.806376,0.322019,0.611342,2.0,0.591673,-0.963899,-0.717558,3.0,1.244493,8.0,N
0.735365,0.258795,0.014957,2.692067,0.37776,3.598669,0.576769,0.582733,3.067395,0.964236,-0.281123,0.461598,0.135767,0.95129,0.298848,3.118905,-0.449249,4.95863,0.568694,-0.5839,0.844943,5.0,1.283563,-0.5883,-0.953215,3.0,0.738524,-0.148285,0.056891,6.0,1.564429,9.0,P
0.36661,0.80785,0.060937,0.023107,0.264064,4.416027,-0.969082,0.256075,0.964586,0.2154,0.036042,0.250035,0.793246,0.456706,4.970099,0.073732,-0.451934,2.814684,0.40695,0.703711,0.876607,4.0,1.192445,-0.42512,0.342582,3.0,0.897492,-0.970521,0.327655,4.0,1.585126,7.0,P
0.446385,0.583824,1.364276,0.634446,0.397892,0.607343,0.509127,-0.821103,0.473746,1.403552,-0.485325,2.4658,-0.557489,0.312117,0.10898,3.266,0.355706,7.259278,0.610337,-0.427963,0.888096,4.0,1.982719,-0.802161,-0.685578,2.0,0.707836,0.650722,0.04433,2.0,1.856264,5.0,P
0.550158,0.028806,1.723058,0.397824,0.167281,0.24278,-0.083156,0.080871,0.416029,0.237296,-0.022031,0.403137,0.950614,0.275917,0.716641,0.085915,0.123695,1.368542,0.384148,-0.726754,-0.328265,5.0,0.859775,0.675936,0.108171,3.0,0.899728,-0.90925,-0.870324,2.0,0.642241,8.0,P
-0.546848,-0.912339,1.882575,1.095046,-0.248415,3.056222,0.733903,-0.675374,0.20733,2.723943,-0.000815,3.845538,0.971529,0.682042,0.292808,1.158539,-0.434512,1.881126,0.304356,-0.131108,-0.160081,4.0,1.017983,-0.005649,0.275946,2.0,0.738903,0.794307,-0.84557,2.0,1.404702,5.0,P
0.656054,-0.437384,1.794427,0.237654,-0.128146,12.980102,0.439103,-0.59818,0.140234,0.593029,0.171305,3.43586,0.691876,-0.410111,2.91953,1.214376,0.037681,6.11851,0.436273,-0.839815,-0.043786,2.0,1.760743,0.512655,0.63428,3.0,1.877574,-0.874438,0.820636,2.0,1.038893,8.0,N
0.988921,-0.467825,1.82468,1.209338,-0.398296,4.639076,0.626506,-0.690964,0.300906,0.481816,0.437579,6.477729,0.246772,0.094371,1.811157,0.182138,0.216136,3.741462,0.265347,0.081908,0.555328,5.0,0.962888,-0.738177,0.082936,4.0,1.778184,0.378212,-0.467713,5.0,0.992273,7.0,N
-0.713452,0.498461,0.162828,0.588497,0.473363,0.001888,-0.908993,0.087339,1.141649,0.390891,0.461679,1.351705,-0.871547,-0.854743,0.003225,0.949085,0.477762,6.194551,0.208847,0.854171,0.73716,4.0,0.682575,0.579513,-0.637527,2.0,1.851458,-0.508315,-0.302208,4.0,1.952525,5.0,N
-0.077847,0.421997,0.154418,2.176449,0.358983,7.892132,-0.107423,-0.290765,0.093058,3.399698,-0.24466,9.925392,-0.270796,-0.330345,2.078265,2.84194,-0.472896,10.321588,0.562164,-0.145692,-0.634845,3.0,1.266134,-0.535584,-0.363158,3.0,1.902395,0.348626,0.97354,3.0,0.69293,5.0,N
0.299599,-0.36977,1.274324,0.294244,-0.089484,3.201783,-0.159381,-0.521639,0.026807,3.110583,-0.067271,0.102462,-0.594932,0.74737,0.142845,0.452342,-0.304467,3.739078,0.65486,-0.33105,-0.360724,6.0,1.689088,-0.773662,0.307795,5.0,1.88223,-0.441549,0.806354,4.0,0.984188,7.0,P
-0.338823,-0.233115,2.181282,0.67308,-0.451399,3.155851,-0.420522,0.370671,0.522328,0.883362,0.218121,4.667645,-0.655649,0.517771,0.109739,0.399093,-0.062198,0.533907,0.045485,0.796353,-0.276093,4.0,0.664365,-0.679957,0.643746,6.0,1.731618,0.63835,-0.716858,3.0,1.176568,9.0,P
-0.52364,-0.73264,0.360728,1.150036,-0.36328,1.543704,-0.610461,0.413139,0.741492,1.252515,0.337273,0.293759,0.428661,-0.529787,0.536002,1.978746,-0.260092,1.20578,0.700917,-0.500464,0.12248,3.0,1.532323,-0.893981,0.647916,5.0,1.804823,0.845891,0.887292,4.0,1.438174,7.0,P
0.834731,0.347807,0.858686,0.163822,-0.281771,0.174919,0.503995,-0.157944,1.253205,0.980726,-0.163857,5.984254,0.097631,-0.571466,0.970099,2.464404,0.148562,1.863924,0.163241,0.290561,-0.241285,2.0,0.875668,0.022214,-0.611929,6.0,1.08355,0.668956,-0.190355,2.0,0.740619,7.0,P
0.856338,0.843367,0.697413,2.251072,0.154287,1.510419,-0.360284,-0.499247,0.570329,0.111393,0.077656,6.733511,0.458154,0.372643,1.381298,0.360785,0.455256,2.860794,0.469663,-0.29167,-0.262028,5.0,0.75969,0.574557,0.315428,6.0,0.897541,0.882485,0.888222,2.0,1.134081,7.0,N
-0.78218,-0.095849,0.583336,0.363579,-0.450223,0.173741,-0.408818,0.180176,0.366132,0.421278,0.227065,3.169504,0.547712,0.752201,1.023396,2.392527,-0.422568,1.319225,0.535011,-0.963533,0.622737,7.0,0.756814,-0.049295,-0.739586,3.0,0.767379,0.796639,0.537613,5.0,1.724067,9.0,P
-0.990863,-0.957951,5.403873,1.844195,0.294063,3.477776,0.865017,-0.252318,0.256874,1.538362,-0.010864,0.316449,0.046275,0.986734,0.826105,0.211631,0.38933,0.726715,0.489682,-0.492863,0.700545,3.0,1.41657,-0.125957,0.84953,4.0,1.152034,-0.575262,0.702337,4.0,1.387314,5.0,P
-0.811943,-0.93448,0.159104,1.215759,-0.461073,4.165892,-0.587997,0.512777,0.29079,0.204761,0.400776,0.333664,-0.723933,0.473242,3.124949,0.06453,-0.299549,1.128806,0.420553,0.078072,-0.756952,3.0,1.545059,-0.574364,-0.679462,2.0,1.404532,0.229431,0.838005,2.0,0.797871,5.0,P
0.072606,0.540847,0.776352,1.785292,0.37072,1.304017,-0.553182,-0.733901,1.749258,2.389803,-0.1107,2.839609,-0.519968,0.355245,0.164526,0.123004,0.261939,0.195222,0.573329,0.773883,-0.218071,3.0,1.448111,-0.818212,-0.089445,4.0,1.856505,0.476298,0.398393,2.0,1.558309,5.0,P
0.998626,-0.591129,0.015773,0.108471,0.087109,1.08283,-0.673731,-0.50307,0.252094,0.87427,-0.222995,0.065239,0.290878,-0.413839,1.290894,1.890153,0.433084,2.820093,0.764869,-0.510826,-0.439286,4.0,1.698337,-0.581585,0.516414,4.0,1.380252,-0.923494,-0.537998,2.0,1.37192,5.0,P
-0.420978,0.836886,1.659943,0.064956,0.334849,3.580103,-0.476123,-0.203666,2.001846,1.51585,0.201039,6.952952,-0.843115,0.452614,2.843005,0.197708,0.486419,2.175449,0.810991,-0.94305,-0.878243,3.0,1.770177,0.455411,-0.684154,2.0,1.018395,0.788109,-0.652691,6.0,1.268575,8.0,N
-0.143856,0.663602,0.308026,0.241732,-0.304335,6.315667,0.870242,0.167135,1.065628,1.080716,0.033917,10.698596,-0.099708,-0.681314,0.024124,1.311257,0.277145,4.34613,0.788548,-0.64427,-0.417574,5.0,1.269148,-0.728249,0.474162,2.0,1.641959,0.98217,-0.952694,3.0,1.401984,6.0,N
0.074296,0.409593,1.022918,2.879985,0.211568,8.203784,0.46415,0.972264,0.286942,1.30196,-0.410949,0.112772,0.770014,-0.665107,1.929556,1.507576,-0.316423,1.202793,0.422112,0.660353,0.363451,2.0,1.00019,-0.580946,-0.734981,5.0,1.912864,0.253337,-0.172971,2.0,1.214135,7.0,P
0.751946,-0.487984,0.092846,2.062646,0.039202,10.430759,-0.065378,0.905543,0.196484,0.596124,-0.20977,0.870224,-0.571033,0.561925,0.041392,0.404496,-0.146872,0.140721,0.484873,0.08462,-0.454287,3.0,1.481206,0.556403,-0.859062,6.0,0.651292,0.259478,-0.287162,6.0,0.751496,7.0,P
