sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,end,target
0,36,0,0,0,0,0,13,-1.0,1.0,3,8,0,0,2,1,658,0
0,24,2,0,0,0,0,1,279.0,35.0,3,2,1,0,3,1,279,0
1,33,0,2,0,0,0,3,0.0,0.0,8,2,1,0,2,1,1098,-1
1,27,0,0,0,0,0,3,-1.0,1.0,7,6,2,0,7,0,186,0
1,22,2,0,0,0,0,0,0.0,1.0,3,3,1,0,4,2,884,-1
1,24,2,0,0,0,0,3,-1.0,1.0,3,2,1,0,3,1,874,0
1,25,0,5,0,0,0,2,0.0,1.0,3,1,1,0,2,1,499,-1
1,32,0,0,0,0,0,6,-1.0,1.0,7,4,2,0,3,1,1069,0
1,61,1,0,0,0,0,2,0.0,1.0,7,7,0,0,9,0,903,-1
1,26,0,0,0,0,0,8,0.0,0.0,3,7,0,0,4,2,555,0
0,26,0,0,0,0,0,1,-23.0,23.0,7,3,1,0,4,2,795,-1
1,30,0,0,0,0,0,2,-1.0,1.0,7,1,1,0,1,1,77,-1
1,21,2,2,0,0,1,0,-1.0,1.0,7,3,1,0,4,2,380,0
1,24,2,2,0,0,0,1,0.0,1.0,7,3,1,0,5,2,816,0
1,29,0,2,0,0,0,2,-1.0,1.0,3,1,1,0,2,1,956,-1
0,50,1,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,648,-1
0,32,0,3,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,565,-1
1,21,2,5,0,0,0,1,-1.0,1.0,3,3,1,0,5,2,902,0
1,29,0,2,0,0,0,7,-1.0,1.0,2,9,0,0,7,0,409,0
1,24,2,0,0,1,0,9,-1.0,1.0,8,8,0,0,4,2,35,0
1,49,1,2,0,0,0,0,0.0,0.0,7,1,1,0,1,1,575,-1
1,33,0,3,0,0,0,0,-1.0,1.0,3,0,1,0,1,1,665,-1
1,28,0,0,0,0,0,1,-1.0,1.0,7,2,1,0,2,1,332,0
0,38,0,0,0,0,0,0,-1.0,1.0,7,3,1,0,0,1,740,-1
1,48,1,2,0,0,0,20,0.0,0.0,3,7,0,0,5,2,227,0
1,38,0,0,0,0,0,3,-1.0,1.0,3,3,1,0,0,1,1148,-1
0,38,0,5,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,820,-1
1,60,1,0,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,967,-1
1,31,0,5,0,0,0,1,-1.0,1.0,3,1,1,0,1,1,651,-1
1,26,0,2,0,0,0,1,0.0,1.0,3,2,1,0,2,1,1163,-1
1,31,0,0,0,1,0,6,27.0,291.0,7,5,2,0,7,0,27,0
1,26,0,0,0,0,0,1,-1.0,1.0,3,5,2,0,5,2,953,-1
1,44,0,2,0,0,0,0,-1.0,1.0,8,0,1,0,0,1,716,-1
1,19,2,0,0,0,0,0,-1.0,1.0,3,9,0,0,8,0,569,-1
1,25,0,0,0,0,1,2,-1.0,1.0,3,8,0,0,7,0,1179,-1
1,29,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,1,1,203,-1
1,24,2,0,0,0,0,2,-1.0,1.0,3,6,2,0,4,2,1047,-1
1,23,2,2,0,0,0,4,-1.0,1.0,7,4,2,0,3,1,340,0
1,29,0,0,0,0,0,6,-236.0,236.0,3,7,0,0,5,2,264,0
0,48,1,2,0,0,0,4,0.0,0.0,3,3,1,0,0,1,518,-1
1,31,0,2,0,0,0,4,-1.0,1.0,3,6,2,0,1,1,615,0
1,24,2,0,0,0,0,2,0.0,1.0,8,7,0,0,5,2,1055,0
1,47,1,0,0,0,0,4,-1.0,1.0,3,3,1,0,3,1,757,0
0,27,0,2,0,0,0,3,-1.0,1.0,3,9,0,0,6,2,420,-1
0,27,0,2,0,0,0,0,0.0,0.0,7,7,0,0,5,2,66,0
1,26,0,2,0,0,0,3,-1.0,1.0,8,1,1,0,1,1,1052,0
1,28,0,0,0,0,0,9,-1.0,1.0,3,7,0,0,3,1,229,0
1,25,0,2,0,0,0,0,-1.0,2.0,3,4,2,0,2,1,910,-1
1,30,0,2,0,0,0,2,-22.0,23.0,3,1,1,0,2,1,1127,-1
0,28,0,2,0,0,0,7,606.0,244.0,3,8,0,0,5,2,606,-1
1,18,2,0,4,0,0,3,-414.0,372.0,2,8,0,0,9,0,611,-1
1,28,0,2,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,272,-1
1,29,0,0,0,0,0,4,-20.0,20.0,3,0,1,0,0,1,771,-1
1,46,1,0,0,0,0,8,400.0,353.0,3,2,1,0,2,1,935,0
0,46,1,2,0,0,0,2,-1.0,1.0,3,7,0,0,0,1,148,-1
1,33,0,0,4,0,0,12,-1.0,1.0,2,9,0,0,6,2,1134,0
1,44,0,2,0,0,0,1,0.0,0.0,7,0,1,0,0,1,792,0
1,38,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,459,-1
1,20,2,0,0,0,0,0,-1.0,1.0,2,4,2,0,6,2,733,0
1,45,1,0,0,0,0,17,-310.0,310.0,3,3,1,0,3,1,709,-1
1,21,2,0,0,0,1,2,-1.0,1.0,3,5,2,0,5,2,539,0
1,30,0,0,0,0,0,1,-1.0,1.0,3,2,1,0,2,1,191,0
1,33,0,2,0,0,0,3,-1.0,1.0,7,1,1,0,0,1,725,-1
1,26,0,0,1,0,0,3,-1.0,1.0,3,9,0,0,8,0,460,0
1,58,1,0,0,0,0,6,-1.0,1.0,3,5,2,0,2,1,511,-1
1,31,0,0,0,0,0,6,0.0,0.0,3,7,0,0,5,2,45,-1
1,37,0,0,0,0,0,3,-1.0,1.0,3,0,1,0,0,1,1134,0
1,43,0,0,0,0,0,7,-1.0,1.0,3,5,2,0,6,2,107,0
1,24,2,5,0,0,0,0,-1.0,1.0,2,1,1,0,3,1,808,-1
1,22,2,0,0,0,0,1,-29.0,29.0,3,2,1,0,4,2,523,-1
1,35,0,0,0,0,0,18,-112.0,104.0,3,5,2,0,5,2,648,0
1,29,0,2,0,0,0,1,-22.0,22.0,3,2,1,0,1,1,329,-1
1,36,0,2,0,0,1,1,-1.0,1.0,8,0,1,0,0,1,591,-1
1,22,2,0,0,0,0,2,0.0,1.0,3,8,0,0,9,0,79,0
1,69,1,0,0,0,0,3,0.0,0.0,7,0,1,0,1,1,968,-1
0,54,1,2,0,0,0,1,-128.0,128.0,3,0,1,0,0,1,541,-1
1,39,0,2,0,0,0,1,-1.0,1.0,7,1,1,0,0,1,603,-1
1,34,0,3,0,0,0,3,-6.0,6.0,7,1,1,0,1,1,358,-1
1,25,0,0,0,0,0,3,-1.0,1.0,7,8,0,0,5,2,1098,-1
0,24,2,2,0,0,0,0,-1.0,1.0,3,2,1,0,2,1,658,-1
0,46,1,2,0,0,0,0,-1.0,1.0,8,0,1,0,0,1,14,-1
1,34,0,5,0,0,0,2,-1.0,1.0,3,1,1,0,0,1,696,-1
1,25,0,0,0,0,0,2,-1.0,1.0,3,5,2,0,3,1,1133,-1
1,32,0,0,2,0,0,26,-32.0,32.0,3,9,0,0,7,0,347,0
1,23,2,2,0,1,0,2,-1.0,1.0,3,7,0,0,7,0,772,0
1,46,1,0,0,0,0,10,-1.0,1.0,3,4,2,0,0,1,632,0
1,20,2,0,0,0,0,0,-1.0,1.0,3,9,0,0,8,0,30,0
1,56,1,0,0,0,0,1,-1.0,1.0,2,1,1,0,0,1,884,-1
0,21,2,0,0,0,0,0,-4.0,4.0,2,4,2,0,5,2,554,0
1,29,0,0,0,0,1,17,-1.0,1.0,3,8,0,0,7,0,892,0
1,20,2,0,2,0,0,2,-1.0,1.0,3,8,0,0,6,2,129,0
1,36,0,2,0,0,0,2,-40.0,40.0,3,1,1,0,1,1,145,-1
1,22,2,0,0,0,0,1,-3.0,3.0,7,5,2,0,5,2,725,-1
1,26,0,2,0,0,0,2,0.0,1.0,3,4,2,0,2,1,1068,-1
1,39,0,2,0,0,0,9,-1.0,1.0,3,4,2,0,2,1,100,0
1,31,0,2,0,0,0,1,-16.0,16.0,7,1,1,0,1,1,478,-1
0,26,0,3,0,0,0,0,-1.0,1.0,7,2,1,0,1,1,494,-1
1,22,2,0,1,0,0,12,0.0,0.0,3,9,0,0,7,0,500,0
1,20,2,2,0,0,1,0,-1.0,1.0,3,5,2,0,6,2,287,0
1,24,2,0,0,1,1,7,-1.0,1.0,7,8,0,0,6,2,1058,-1
1,30,0,0,4,1,0,11,0.0,0.0,3,9,0,0,8,0,1153,-1
1,20,2,3,2,0,0,2,-21.0,21.0,3,7,0,0,8,0,826,0
0,31,0,0,0,0,0,9,-1.0,1.0,3,7,0,0,1,1,206,0
1,30,0,0,0,0,0,9,-1.0,0.0,2,9,0,0,6,2,294,0
1,31,0,0,0,0,0,11,0.0,0.0,3,7,0,0,8,0,127,-1
1,37,0,2,0,0,0,4,0.0,0.0,3,2,1,0,3,1,734,0
0,28,0,3,0,0,0,0,-1.0,1.0,2,1,1,0,0,1,697,-1
0,56,1,2,0,0,0,10,-1.0,1.0,3,4,2,0,3,1,827,0
0,21,2,0,0,0,0,2,0.0,1.0,3,3,1,0,4,2,465,-1
1,46,1,2,0,0,0,14,-1.0,1.0,3,2,1,0,3,1,105,0
1,33,0,0,0,1,0,5,-1.0,1.0,1,3,1,0,1,1,633,-1
1,25,0,0,0,0,1,4,-1.0,1.0,2,4,2,0,3,1,1053,0
1,29,0,2,0,0,0,8,149.0,146.0,8,8,0,0,6,2,1185,0
0,24,2,0,0,0,0,1,-1.0,1.0,2,8,0,0,4,2,309,-1
0,24,2,0,0,0,0,0,-1.0,1.0,3,3,1,0,2,1,341,0
1,55,1,0,0,0,0,11,0.0,1.0,3,5,2,0,5,2,712,-1
1,28,0,2,0,0,0,0,-1.0,1.0,7,3,1,0,4,2,1097,-1
0,24,2,5,0,0,0,2,-1.0,1.0,3,3,1,0,2,1,94,0
1,24,2,0,0,0,0,1,-1.0,1.0,3,0,1,0,1,1,436,0
1,21,2,0,0,0,0,2,-34.0,34.0,3,3,1,0,5,2,967,-1
1,51,1,2,0,0,0,0,0.0,1.0,7,0,1,0,0,1,1108,-1
1,26,0,3,0,0,1,0,-1.0,1.0,3,1,1,0,1,1,1039,-1
1,21,2,3,0,0,0,1,-1.0,1.0,7,4,2,0,4,2,841,0
1,23,2,0,0,1,1,1,-1.0,1.0,3,1,1,0,3,1,223,0
1,21,2,5,0,0,0,0,-1.0,1.0,3,3,1,0,5,2,672,-1
1,23,2,5,0,0,0,0,-1.0,1.0,3,3,1,0,3,1,484,-1
1,55,1,0,0,0,0,10,-1.0,1.0,7,6,2,0,3,1,224,0
0,29,0,0,0,0,0,1,-67.0,68.0,3,3,1,0,1,1,716,-1
1,30,0,0,0,1,0,14,-1.0,1.0,3,6,2,0,6,2,971,0
1,46,1,0,0,0,0,3,-22.0,22.0,8,0,1,0,0,1,851,0
1,51,1,2,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,1075,-1
1,22,2,0,0,0,0,3,-1.0,1.0,3,6,2,0,5,2,1142,-1
1,49,1,2,0,0,0,4,-1.0,1.0,3,0,1,0,0,1,667,-1
1,30,0,0,0,0,0,3,0.0,1.0,3,0,1,0,2,1,469,-1
0,21,2,0,0,1,0,2,-1.0,1.0,3,8,0,0,5,2,894,-1
1,55,1,5,0,0,0,8,-1.0,1.0,3,0,1,0,0,1,182,0
1,36,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,863,-1
1,21,2,0,0,0,0,2,0.0,0.0,3,9,0,0,5,2,382,0
0,22,2,0,0,0,0,1,-28.0,28.0,5,4,2,0,4,2,988,-1
0,29,0,2,0,0,0,1,-45.0,45.0,3,3,1,0,1,1,331,0
1,24,2,3,0,0,0,1,190.0,253.0,2,1,1,0,3,1,190,0
1,57,1,2,0,0,0,9,-1.0,1.0,3,3,1,0,0,1,779,0
1,40,0,0,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1089,-1
1,21,2,2,0,0,0,5,-10.0,10.0,3,7,0,0,7,0,163,0
0,20,2,2,0,0,0,0,0.0,0.0,3,3,1,0,5,2,860,-1
0,39,0,3,0,0,2,10,-1.0,1.0,3,3,1,0,2,1,218,0
0,28,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,2,1,793,-1
1,31,0,2,0,0,0,3,-1.0,1.0,7,1,1,0,1,1,650,0
1,22,2,0,0,0,0,1,0.0,1.0,3,6,2,0,5,2,360,0
1,32,0,2,1,0,0,11,149.0,127.0,3,9,0,0,9,0,149,0
1,22,2,2,0,0,0,3,0.0,1.0,7,9,0,0,5,2,274,0
0,23,2,0,0,0,0,3,-169.0,169.0,7,4,2,0,3,1,543,0
1,25,0,0,0,0,0,1,0.0,0.0,3,5,2,0,5,2,975,-1
1,25,0,2,0,0,0,1,0.0,0.0,7,2,1,0,2,1,143,0
1,29,0,0,0,0,0,5,-1.0,1.0,3,9,0,0,7,0,1057,0
1,46,1,0,0,0,0,10,-1.0,1.0,3,4,2,0,0,1,609,0
1,24,2,2,0,0,0,2,-27.0,27.0,3,5,2,0,4,2,30,-1
1,20,2,0,0,0,2,0,0.0,1.0,3,4,2,0,7,0,398,0
1,40,0,0,0,0,0,8,-1.0,1.0,7,3,1,0,4,2,872,0
1,46,1,0,0,0,0,0,0.0,0.0,7,1,1,0,0,1,1161,-1
0,29,0,0,0,0,0,0,-3.0,3.0,3,1,1,0,1,1,837,-1
1,26,0,0,0,0,0,6,-1.0,1.0,2,8,0,0,6,2,969,0
1,33,0,0,0,0,0,7,-1.0,1.0,3,5,2,0,1,1,1172,0
1,30,0,2,0,1,0,4,-3.0,3.0,7,4,2,0,1,1,640,0
1,32,0,0,2,0,2,11,0.0,0.0,3,9,0,0,6,2,50,-1
1,39,0,2,0,0,0,5,-60.0,60.0,7,3,1,0,2,1,953,-1
0,29,0,2,0,0,0,11,-3.0,3.0,3,9,0,0,4,2,78,0
1,31,0,2,0,0,0,3,-19.0,19.0,3,3,1,0,1,1,104,0
1,32,0,2,0,0,0,0,0.0,1.0,3,2,1,0,1,1,169,-1
1,21,2,2,0,0,0,1,-1.0,1.0,3,5,2,0,5,2,311,0
1,29,0,2,0,0,0,0,-1.0,1.0,7,2,1,0,2,1,1044,-1
1,39,0,2,0,0,0,0,-1.0,1.0,1,2,1,0,1,1,1099,-1
1,41,0,0,2,0,0,6,-1.0,1.0,3,2,1,0,1,1,44,0
1,51,1,0,1,0,0,19,-1.0,1.0,3,7,0,0,2,1,706,0
1,21,2,0,1,0,0,1,-15.0,15.0,2,8,0,0,9,0,947,-1
1,25,0,0,0,0,0,5,118.0,120.0,3,6,2,0,6,2,818,-1
1,31,0,2,0,0,0,1,0.0,1.0,7,0,1,0,0,1,922,0
1,20,2,0,0,1,2,1,0.0,1.0,7,4,2,0,7,0,857,0
1,24,2,0,0,0,0,0,-1.0,1.0,7,6,2,0,6,2,1113,-1
1,35,0,3,0,0,0,2,-14.0,15.0,3,0,1,0,0,1,602,-1
1,25,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,360,-1
0,32,0,2,0,0,0,6,-1.0,1.0,2,5,2,0,1,1,749,0
1,29,0,0,0,0,0,10,0.0,1.0,3,5,2,0,5,2,366,0
0,27,0,0,0,0,0,2,-14.0,14.0,7,3,1,0,2,1,147,0
1,51,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1058,-1
1,39,0,2,0,0,0,3,-1.0,1.0,3,5,2,0,1,1,557,0
1,71,1,2,0,0,0,2,-17.0,17.0,7,0,1,0,0,1,505,-1
1,32,0,0,0,6,5,17,-1.0,1.0,3,7,0,0,6,2,1043,0
1,27,0,0,0,0,0,12,-1.0,1.0,3,7,0,0,4,2,1081,0
0,30,0,0,0,3,2,10,0.0,0.0,3,9,0,0,8,0,125,0
1,38,0,0,2,3,0,16,28.0,88.0,7,8,0,0,5,2,94,0
1,32,0,3,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,189,0
1,40,0,2,0,0,0,1,-241.0,241.0,3,0,1,0,1,1,612,-1
1,22,2,0,0,0,0,3,-1.0,1.0,2,6,2,0,4,2,553,-1
1,22,2,0,0,0,1,2,0.0,0.0,3,2,1,0,5,2,1120,0
1,55,1,0,0,0,0,16,-1.0,1.0,3,7,0,0,4,2,903,-1
1,22,2,2,0,0,0,0,0.0,0.0,7,2,1,0,4,2,610,-1
1,32,0,0,0,0,0,2,0.0,0.0,3,6,2,0,4,2,304,0
1,28,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,1,1,464,-1
1,43,0,0,0,0,0,5,0.0,1105.0,7,5,2,0,6,2,772,-1
0,31,0,2,0,0,0,3,468.0,146.0,3,6,2,0,3,1,468,0
1,40,0,0,0,0,0,7,129.0,77.0,3,7,0,0,8,0,1124,-1
1,25,0,0,0,1,1,7,-1.0,1.0,8,4,2,0,4,2,262,0
1,48,1,2,0,0,0,20,302.0,562.0,3,5,2,0,3,1,302,0
1,50,1,5,0,0,0,3,-288.0,288.0,1,0,1,0,0,1,724,-1
1,31,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,1091,-1
1,31,0,0,0,0,0,3,-20.0,20.0,7,7,0,0,2,1,643,0
1,25,0,2,0,0,0,2,0.0,0.0,2,2,1,0,4,2,581,-1
0,62,1,2,0,0,0,0,0.0,1.0,7,0,1,0,0,1,545,-1
1,39,0,0,0,1,0,15,-1.0,1.0,3,8,0,0,1,1,475,-1
1,53,1,2,0,0,0,36,-7.0,7.0,3,5,2,0,8,0,244,0
1,24,2,3,0,0,0,3,597.0,8.0,7,6,2,0,7,0,538,0
1,32,0,0,0,0,0,17,0.0,0.0,3,7,0,0,1,1,519,0
1,27,0,5,0,0,0,0,-1.0,1.0,3,8,0,0,6,2,331,-1
1,20,2,0,1,0,0,1,-20.0,20.0,2,5,2,0,7,0,786,-1
1,41,0,0,0,0,0,25,-1.0,1.0,3,8,0,0,8,0,292,0
1,30,0,0,0,0,0,1,-1.0,1.0,7,4,2,0,2,1,490,0
1,34,0,0,0,2,1,19,-1.0,1.0,3,9,0,0,5,2,276,0
1,57,1,0,0,0,0,12,70.0,1.0,3,8,0,0,3,1,378,0
1,26,0,2,0,0,0,0,-1.0,1.0,7,1,1,0,2,1,1048,-1
1,28,0,2,0,0,0,5,-23.0,23.0,3,4,2,0,3,1,1019,0
1,23,2,3,0,0,0,0,-1.0,1.0,7,6,2,0,7,0,1129,-1
1,23,2,0,0,0,0,0,-1.0,1.0,3,2,1,0,3,1,631,-1
0,42,0,2,0,0,0,4,-10.0,11.0,3,7,0,0,0,1,135,0
1,27,0,0,0,1,0,10,-1.0,1.0,3,8,0,0,6,2,473,-1
1,26,0,5,0,0,0,0,-1.0,1.0,7,3,1,0,1,1,748,-1
1,35,0,0,0,0,0,12,-1.0,1.0,3,7,0,0,6,2,382,0
1,56,1,3,0,0,0,0,-2.0,2.0,2,0,1,0,0,1,827,-1
1,26,0,0,0,0,2,6,-34.0,35.0,2,6,2,0,6,2,386,-1
1,49,1,2,0,0,0,8,-24.0,24.0,3,1,1,0,0,1,406,-1
1,32,0,0,0,0,0,9,-39.0,40.0,8,5,2,0,1,1,477,0
0,23,2,2,0,0,0,0,-1.0,1.0,3,5,2,0,3,1,244,0
0,35,0,3,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,613,-1
1,58,1,2,0,0,0,1,0.0,0.0,3,3,1,0,0,1,596,-1
1,26,0,2,0,0,0,10,7.0,114.0,3,6,2,0,4,2,527,0
1,49,1,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,725,-1
1,57,1,2,0,0,0,1,-26.0,26.0,2,0,1,0,0,1,1024,-1
1,35,0,2,0,0,0,8,-259.0,259.0,3,7,0,0,3,1,723,0
1,44,0,3,0,0,0,8,-19.0,19.0,3,4,2,0,3,1,583,-1
1,22,2,0,0,0,0,11,-1.0,1.0,3,7,0,0,5,2,435,-1
0,23,2,0,0,0,0,3,-37.0,37.0,3,7,0,0,6,2,1007,0
1,22,2,0,0,0,0,0,-1.0,1.0,3,7,0,0,7,0,848,-1
1,30,0,3,0,0,0,3,-6.0,6.0,8,3,1,0,4,2,813,-1
1,30,0,0,0,0,0,0,0.0,0.0,7,0,1,0,0,1,1057,0
1,30,0,2,0,0,0,3,21.0,1309.0,1,1,1,0,1,1,1110,-1
0,48,1,0,0,0,3,18,-85.0,84.0,3,5,2,0,0,1,189,0
1,22,2,0,0,0,0,0,-1.0,1.0,3,1,1,0,2,1,665,-1
1,64,1,3,0,0,0,0,0.0,1.0,7,0,1,0,0,1,352,-1
1,51,1,3,0,0,0,1,-11.0,12.0,1,0,1,0,0,1,582,-1
1,43,0,5,0,0,0,1,-3.0,3.0,3,0,1,0,0,1,767,-1
1,63,1,5,0,0,0,23,-1.0,1.0,3,3,1,0,1,1,733,0
1,45,1,0,0,0,0,0,-1.0,1.0,3,3,1,0,1,1,102,0
0,29,0,0,0,0,0,11,-1.0,1.0,3,7,0,0,4,2,880,-1
1,36,0,3,1,0,0,2,-1.0,1.0,8,1,1,0,0,1,557,0
1,22,2,0,0,0,0,1,0.0,1.0,3,8,0,0,9,0,985,0
1,28,0,0,0,0,0,2,0.0,1.0,3,4,2,0,5,2,1122,0
1,23,2,0,0,0,0,2,-1.0,1.0,2,7,0,0,8,0,1159,-1
1,28,0,0,0,0,0,1,-1.0,1.0,3,6,2,0,5,2,655,-1
1,27,0,3,0,0,0,0,-1.0,1.0,7,7,0,0,5,2,790,-1
1,37,0,0,0,0,0,11,-1.0,1.0,3,7,0,0,5,2,857,0
1,26,0,2,1,0,0,2,-1.0,1.0,3,5,2,0,7,0,1157,0
1,21,2,0,0,0,0,1,-1.0,1.0,3,5,2,0,5,2,683,0
1,48,1,0,0,0,0,12,-1.0,1.0,2,3,1,0,0,1,795,-1
1,27,0,2,0,0,0,0,-1.0,1.0,6,1,1,0,2,1,1081,-1
1,23,2,3,0,0,0,1,87.0,165.0,3,9,0,0,8,0,731,-1
0,32,0,5,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,472,-1
1,60,1,3,0,0,0,0,0.0,1.0,7,0,1,0,0,1,712,-1
1,31,0,2,0,0,0,1,-1.0,1.0,3,4,2,0,1,1,587,-1
0,21,2,2,0,0,0,2,34.0,62.0,7,4,2,0,5,2,205,-1
1,33,0,0,0,0,0,3,-1.0,1.0,8,1,1,0,0,1,866,0
1,39,0,2,0,0,0,1,-3.0,4.0,3,2,1,0,3,1,625,-1
0,45,1,2,0,0,0,2,-6.0,7.0,3,4,2,0,0,1,528,-1
0,35,0,0,0,0,0,12,-54.0,55.0,8,1,1,0,0,1,1051,-1
0,55,1,2,0,0,0,0,-2.0,2.0,7,0,1,0,0,1,652,-1
0,23,2,0,0,0,0,2,16.0,20.0,3,9,0,0,8,0,16,0
0,32,0,0,0,0,0,3,-1.0,1.0,2,1,1,0,1,1,68,-1
1,42,0,2,0,0,0,1,0.0,1.0,3,1,1,0,1,1,1112,0
1,31,0,0,0,0,0,1,-1.0,1.0,3,9,0,0,5,2,106,-1
1,32,0,2,0,1,0,2,293.0,179.0,3,1,1,0,1,1,1171,-1
1,46,1,2,0,0,0,14,-1.0,1.0,3,2,1,0,3,1,60,0
1,43,0,0,0,0,0,3,93.0,247.0,3,7,0,0,2,1,529,0
1,35,0,2,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,661,0
0,23,2,0,0,0,0,1,-1.0,1.0,7,3,1,0,3,1,954,-1
1,27,0,0,0,0,0,5,-1.0,1.0,7,2,1,0,3,1,305,-1
1,54,1,0,0,0,0,8,-1.0,1.0,3,4,2,0,4,2,649,-1
1,28,0,0,0,0,0,0,-2.0,3.0,8,6,2,0,6,2,68,0
0,47,1,3,0,0,0,1,97.0,1.0,2,0,1,0,0,1,658,-1
1,21,2,0,0,0,0,1,-1.0,1.0,3,6,2,0,7,0,653,0
0,35,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,1142,0
0,49,1,2,0,0,0,2,0.0,0.0,7,0,1,0,0,1,713,0
0,52,1,2,0,0,0,0,0.0,1.0,7,0,1,0,0,1,822,-1
0,26,0,0,0,0,0,0,-6.0,6.0,7,8,0,0,6,2,382,-1
1,29,0,0,0,0,0,1,-1.0,1.0,8,3,1,0,2,1,763,-1
1,32,0,0,0,0,0,4,-1.0,1.0,2,6,2,0,3,1,505,-1
1,46,1,0,0,0,0,2,0.0,1261.0,2,6,2,0,1,1,281,0
1,24,2,0,0,1,0,4,-27.0,27.0,3,7,0,0,4,2,946,0
0,43,0,1,0,0,0,0,-4.0,4.0,3,0,1,0,0,1,641,-1
1,20,2,0,1,2,0,5,-1.0,1.0,3,8,0,0,8,0,319,0
1,44,0,2,0,0,0,0,0.0,0.0,7,1,1,0,1,1,471,-1
0,20,2,2,0,0,0,0,-2.0,2.0,3,2,1,0,5,2,776,0
1,21,2,0,0,0,0,0,-1.0,1.0,8,8,0,0,6,2,1124,0
1,27,0,0,0,0,0,10,-1.0,1.0,2,8,0,0,7,0,1127,-1
1,19,2,0,0,0,0,0,0.0,0.0,3,5,2,0,7,0,539,-1
1,28,0,3,0,0,0,2,-1.0,1.0,6,2,1,0,1,1,629,0
1,32,0,0,0,0,0,2,-1.0,1.0,7,4,2,0,3,1,71,-1
1,26,0,0,0,0,0,4,0.0,0.0,3,2,1,0,1,1,778,0
0,30,0,0,0,0,0,9,-1.0,1.0,3,8,0,0,4,2,454,0
1,31,0,3,0,0,0,0,0.0,0.0,3,9,0,0,8,0,48,0
1,33,0,2,0,0,0,3,-1.0,1.0,3,0,1,0,0,1,368,-1
1,44,0,2,0,0,0,3,-4.0,4.0,3,4,2,0,0,1,785,-1
1,26,0,0,0,0,0,2,-1.0,1.0,3,7,0,0,7,0,194,0
1,50,1,2,0,0,0,0,0.0,0.0,3,0,1,0,0,1,58,0
1,27,0,3,0,0,0,0,-1.0,1.0,7,2,1,0,1,1,642,-1
1,65,1,2,0,0,0,0,-1.0,1.0,7,3,1,0,0,1,670,-1
1,31,0,0,0,0,0,9,0.0,0.0,3,7,0,0,4,2,438,0
1,32,0,2,0,0,0,4,-1.0,1.0,3,6,2,0,3,1,921,-1
1,31,0,2,0,0,0,10,-18.0,18.0,3,1,1,0,1,1,465,0
1,28,0,0,0,2,0,7,-1.0,1.0,3,6,2,0,8,0,31,0
1,32,0,0,0,0,0,3,0.0,1.0,3,1,1,0,1,1,494,-1
1,32,0,0,0,0,0,5,-1.0,1.0,3,9,0,0,5,2,562,-1
0,27,0,0,0,0,0,1,-1.0,1.0,3,3,1,0,3,1,390,-1
1,25,0,0,0,0,1,1,620.0,1.0,7,7,0,0,7,0,1109,0
1,32,0,0,0,0,0,7,0.0,0.0,3,1,1,0,0,1,256,-1
0,46,1,0,0,0,0,1,51.0,245.0,3,7,0,0,2,1,396,0
1,20,2,0,0,0,0,0,-1.0,1.0,3,2,1,0,4,2,843,-1
1,33,0,0,0,0,0,3,-1.0,1.0,7,5,2,0,3,1,243,0
0,41,0,0,0,0,0,8,0.0,0.0,3,7,0,0,3,1,177,0
1,23,2,3,0,0,2,3,-37.0,37.0,3,4,2,0,2,1,519,-1
1,58,1,0,0,0,0,16,-47.0,47.0,3,8,0,0,8,0,974,0
1,39,0,0,0,1,1,8,197.0,0.0,3,9,0,0,8,0,447,0
1,60,1,3,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1047,-1
1,32,0,0,0,0,0,8,35.0,0.0,3,2,1,0,2,1,35,0
1,30,0,0,0,0,0,2,-83.0,83.0,2,0,1,0,1,1,889,-1
1,26,0,0,0,1,1,8,-1.0,1.0,3,7,0,0,6,2,758,0
1,24,2,0,0,0,0,11,-32.0,32.0,3,5,2,0,3,1,648,0
