V1,V5,V6,V8,V14,V15,V17,V18,V19,V20,V21,V22,target
232.0,1,4,2,0,0,2,0,0,19.0,48.0,19,1
259.0,1,4,2,0,0,2,0,0,1.0,2.0,19,1
283.0,2,8,2,0,0,1,0,0,23.0,61.0,19,1
180.0,8,11,2,0,0,2,0,0,245.0,1.0,19,1
295.0,5,12,2,2,0,1,1,1,226.0,182.0,19,1
95.0,2,6,2,2,0,2,1,1,402.0,299.0,19,0
76.0,4,7,2,2,0,1,0,0,387.0,16.0,19,1
215.0,2,8,2,0,0,1,1,0,15.0,297.0,19,1
238.0,7,10,2,2,0,1,1,1,299.0,356.0,19,1
90.0,3,7,2,0,0,2,1,0,190.0,34.0,19,0
320.0,1,4,2,2,0,2,1,0,245.0,47.0,19,1
251.0,1,18,2,0,0,2,0,0,20.0,135.0,19,0
241.0,6,10,2,2,0,1,1,0,1.0,246.0,19,0
256.0,24,31,2,2,0,0,1,0,7.0,33.0,19,1
180.0,4,13,2,0,0,2,0,0,236.0,82.0,19,0
105.0,9,11,2,0,0,2,1,1,348.0,67.0,19,0
831.0,8,23,0,1,0,2,1,1,90.0,161.0,19,0
97.0,29,38,2,2,0,2,1,1,380.0,210.0,19,0
76.0,2,7,2,2,0,0,1,0,402.0,71.0,19,0
94.0,9,13,2,2,0,1,1,0,387.0,191.0,19,0
94.0,10,38,2,1,0,1,0,0,319.0,16.0,19,1
293.0,9,14,2,2,0,0,0,0,14.0,14.0,19,1
351.0,5,10,2,0,0,2,1,1,220.0,137.0,19,1
91.0,2,21,2,0,0,1,0,0,378.0,8.0,19,0
250.0,1,4,2,2,0,0,1,0,4.0,9.0,19,1
236.0,3,12,2,0,0,1,1,0,9.0,516.0,19,1
387.0,4,23,0,1,0,0,1,1,50.0,380.0,19,0
270.0,2,4,2,0,0,2,1,0,19.0,50.0,19,1
226.0,7,21,2,2,0,0,1,1,33.0,96.0,19,1
772.0,8,22,0,1,0,2,1,1,108.0,164.0,19,1
283.0,2,17,2,0,0,2,0,0,101.0,31.0,19,0
288.0,0,8,2,0,0,2,0,0,33.0,6.0,19,1
100.0,16,23,2,2,0,1,1,1,345.0,346.0,19,0
262.0,2,4,2,0,0,2,1,0,63.0,50.0,19,1
231.0,0,4,2,2,0,2,1,0,77.0,281.0,19,0
260.0,2,4,2,0,0,2,1,0,230.0,49.0,19,1
133.0,0,39,2,0,0,2,1,1,295.0,2.0,19,1
223.0,11,18,2,2,0,0,0,0,23.0,6.0,19,0
103.0,9,11,2,2,0,1,0,0,328.0,15.0,19,1
76.0,2,15,2,2,0,0,1,0,389.0,58.0,19,1
237.0,32,38,2,0,0,1,0,0,18.0,314.0,19,0
555.0,8,13,0,1,0,2,1,1,51.0,16.0,19,1
281.0,2,10,2,0,0,1,0,0,185.0,34.0,19,1
94.0,10,23,2,2,0,1,1,0,392.0,554.0,19,0
220.0,14,23,2,2,0,2,0,0,78.0,6.0,19,0
295.0,6,13,2,0,0,0,1,0,13.0,40.0,19,0
90.0,9,13,2,0,0,2,0,0,183.0,82.0,19,0
98.0,26,38,2,0,0,1,0,0,393.0,16.0,19,1
202.0,0,9,2,2,0,2,1,0,18.0,41.0,19,0
235.0,23,30,2,0,0,2,1,1,45.0,42.0,19,1
250.0,11,17,2,2,0,1,0,0,37.0,58.0,19,1
293.0,5,13,2,2,0,2,1,0,170.0,8.0,19,0
273.0,1,10,2,0,0,1,1,1,170.0,300.0,19,0
98.0,18,24,2,0,0,2,0,0,398.0,92.0,19,0
316.0,1,16,2,0,0,1,1,0,66.0,299.0,19,1
293.0,3,10,2,2,0,2,1,0,178.0,125.0,19,1
246.0,1,30,2,2,0,1,1,0,8.0,301.0,19,1
228.0,6,23,2,0,0,2,1,1,12.0,110.0,19,0
398.0,1,11,2,2,0,2,1,1,191.0,2.0,19,1
88.0,5,9,2,0,0,2,0,0,382.0,32.0,19,0
252.0,8,20,2,2,0,1,0,0,208.0,306.0,19,1
286.0,15,31,2,0,0,0,1,1,65.0,6.0,19,1
243.0,1,5,2,2,0,2,1,1,9.0,353.0,19,1
267.0,8,17,2,2,0,2,0,0,34.0,35.0,19,1
398.0,7,23,2,2,0,2,1,0,196.0,3.0,19,1
238.0,8,12,2,2,0,2,0,0,297.0,15.0,19,0
295.0,1,5,2,0,0,1,1,0,8.0,257.0,19,0
351.0,1,4,2,0,0,0,1,0,222.0,1.0,19,1
238.0,8,10,2,2,0,0,0,0,296.0,40.0,19,1
257.0,0,30,2,2,0,0,0,0,71.0,18.0,19,1
205.0,8,18,2,2,0,2,0,0,15.0,1.0,19,0
216.0,10,31,2,0,0,0,1,1,75.0,6.0,19,1
226.0,2,9,2,0,0,0,1,0,77.0,68.0,19,1
512.0,4,13,2,2,0,2,1,1,207.0,47.0,19,1
356.0,16,28,0,1,0,2,1,0,7.0,369.0,19,0
293.0,1,19,2,2,0,1,0,0,8.0,16.0,19,1
168.0,0,7,2,2,0,2,0,0,402.0,12.0,19,1
253.0,0,7,2,0,0,0,0,0,1.0,57.0,19,0
83.0,2,22,2,0,0,2,0,0,382.0,11.0,19,0
273.0,0,8,2,0,0,2,0,0,1.0,13.0,19,0
239.0,2,11,2,1,0,2,1,1,2.0,24.0,19,0
94.0,12,15,2,2,0,2,0,0,331.0,44.0,19,0
208.0,15,18,2,0,0,2,1,1,6.0,2.0,19,1
140.0,3,6,2,2,0,2,1,1,298.0,2.0,19,1
246.0,0,8,2,2,0,2,0,0,6.0,0.0,19,1
301.0,11,20,2,0,0,1,1,0,132.0,184.0,19,0
88.0,12,13,2,2,0,2,1,1,352.0,29.0,19,0
241.0,6,39,2,2,0,1,1,0,135.0,304.0,0,1
123.0,25,61,2,2,0,1,1,0,389.0,174.0,19,0
91.0,5,11,2,0,0,2,0,0,355.0,7.0,19,0
242.0,1,37,2,2,0,1,1,1,1.0,300.0,19,0
110.0,5,15,2,2,0,0,1,0,376.0,58.0,19,1
394.0,1,4,2,0,0,2,0,0,187.0,26.0,19,0
351.0,6,11,2,0,0,1,0,0,220.0,211.0,19,0
241.0,31,39,2,2,0,2,1,1,171.0,2.0,19,1
265.0,1,17,2,2,0,2,1,1,6.0,2.0,19,1
267.0,0,4,2,2,0,1,1,1,30.0,272.0,19,0
95.0,1,8,2,2,0,2,0,0,402.0,1.0,19,1
205.0,29,31,2,2,0,0,1,0,16.0,33.0,19,0
257.0,2,6,2,2,0,1,0,0,1.0,291.0,19,1
239.0,2,10,2,1,0,1,0,0,5.0,13.0,19,1
251.0,26,31,2,2,0,2,0,0,73.0,14.0,19,0
244.0,4,9,2,0,0,2,0,0,7.0,63.0,19,1
285.0,7,10,2,2,0,1,0,0,242.0,8.0,19,0
106.0,3,5,2,2,0,2,1,1,381.0,28.0,19,1
116.0,0,12,2,2,0,1,0,0,343.0,86.0,19,0
315.0,6,15,2,0,0,2,1,0,250.0,166.0,19,0
235.0,0,5,2,2,0,1,0,0,35.0,215.0,19,0
257.0,0,21,2,2,0,0,0,0,1.0,13.0,19,0
197.0,8,13,2,2,0,2,1,0,89.0,30.0,19,1
271.0,7,9,2,0,0,0,0,0,43.0,2.0,19,0
129.0,12,22,2,0,0,2,1,0,324.0,1.0,19,1
238.0,5,10,2,2,0,2,1,0,298.0,5.0,19,1
207.0,4,9,2,0,0,2,1,0,50.0,57.0,19,1
119.0,9,43,2,0,0,2,0,0,299.0,87.0,19,0
90.0,7,24,2,0,0,1,0,0,183.0,19.0,19,0
273.0,14,32,2,1,0,1,1,0,67.0,332.0,19,0
242.0,32,34,2,0,0,2,1,1,194.0,211.0,19,0
226.0,7,21,2,2,0,1,0,0,133.0,8.0,19,0
110.0,19,24,2,2,0,2,1,1,377.0,2.0,19,1
89.0,7,9,2,0,0,1,1,0,358.0,175.0,19,0
241.0,2,9,2,2,0,2,1,1,38.0,25.0,19,0
220.0,1,4,2,0,0,1,1,0,63.0,510.0,19,0
256.0,2,7,2,0,0,0,1,1,1.0,364.0,19,0
180.0,5,18,2,0,0,1,1,0,237.0,338.0,19,1
228.0,28,30,2,2,0,2,1,1,119.0,42.0,19,1
251.0,1,9,2,0,0,2,0,0,43.0,1.0,19,1
243.0,1,21,2,2,0,1,0,0,11.0,53.0,19,1
295.0,27,41,2,0,0,1,0,0,4.0,300.0,19,0
295.0,30,41,2,2,0,2,1,1,265.0,207.0,19,0
211.0,19,39,2,0,0,2,1,1,17.0,305.0,19,0
98.0,4,6,2,0,0,2,0,0,399.0,95.0,19,0
234.0,2,9,2,2,0,2,0,0,33.0,3.0,8,0
74.0,10,12,2,0,0,1,1,0,333.0,293.0,19,0
212.0,12,32,2,0,0,2,1,0,21.0,4.0,19,0
236.0,2,6,2,0,0,1,0,0,1.0,290.0,19,0
304.0,5,8,2,0,0,2,1,0,50.0,5.0,19,1
168.0,6,22,2,2,0,1,0,0,403.0,24.0,19,1
253.0,0,11,2,0,0,2,0,0,6.0,32.0,19,0
571.0,12,14,0,1,0,1,1,1,85.0,485.0,19,0
94.0,3,5,2,2,0,2,1,1,331.0,26.0,19,0
225.0,3,9,2,2,0,1,1,0,12.0,299.0,19,1
243.0,0,24,2,2,0,2,0,0,5.0,55.0,19,0
236.0,0,13,2,0,0,2,1,1,1.0,47.0,19,1
116.0,3,7,2,2,0,2,0,0,346.0,27.0,19,0
148.0,8,12,2,2,0,1,0,0,309.0,292.0,19,1
237.0,0,10,2,2,0,0,0,0,58.0,35.0,19,1
198.0,8,30,2,2,0,1,0,0,6.0,191.0,19,0
295.0,0,6,2,0,0,1,1,0,12.0,561.0,19,0
239.0,1,6,2,1,0,2,1,1,5.0,26.0,19,1
257.0,14,39,2,0,0,2,1,1,97.0,2.0,19,1
106.0,13,14,2,0,0,1,1,0,328.0,521.0,19,0
253.0,0,41,2,0,0,0,1,1,1.0,22.0,19,0
232.0,7,9,2,2,0,2,1,1,46.0,1.0,4,1
217.0,0,31,2,0,0,0,1,1,83.0,6.0,19,1
98.0,1,22,2,0,0,2,0,0,400.0,11.0,19,1
100.0,8,10,2,2,0,0,1,0,388.0,72.0,19,0
274.0,4,9,2,2,0,1,1,0,85.0,301.0,19,1
260.0,11,23,2,0,0,1,0,0,1.0,265.0,19,0
80.0,3,39,2,0,0,1,1,0,402.0,304.0,0,1
256.0,1,7,2,0,0,2,0,0,147.0,29.0,19,1
101.0,5,14,2,0,0,1,1,0,369.0,294.0,19,0
257.0,5,30,2,2,0,1,1,0,22.0,301.0,19,1
295.0,1,9,2,0,0,1,0,0,4.0,227.0,19,0
168.0,6,11,2,2,0,1,1,0,403.0,293.0,19,0
224.0,6,10,2,0,0,1,0,0,1.0,290.0,19,0
178.0,0,19,2,0,0,1,0,0,127.0,16.0,19,1
280.0,0,8,2,0,0,1,1,0,69.0,195.0,19,0
286.0,0,9,2,0,0,0,1,1,69.0,14.0,19,0
267.0,0,4,2,0,0,1,0,0,10.0,204.0,19,1
224.0,1,8,2,0,0,2,0,0,57.0,16.0,19,1
77.0,5,15,2,0,0,2,1,1,402.0,4.0,19,1
295.0,5,13,2,2,0,2,1,1,225.0,29.0,19,0
217.0,4,16,2,2,0,2,1,0,100.0,157.0,19,1
365.0,6,8,2,2,0,0,1,1,63.0,33.0,19,0
287.0,8,31,2,2,0,1,1,0,63.0,299.0,19,1
153.0,0,17,2,0,0,2,0,0,45.0,35.0,19,1
238.0,3,5,2,0,0,2,1,1,116.0,28.0,19,1
217.0,3,41,2,2,0,0,1,1,37.0,22.0,19,0
239.0,1,10,2,1,0,2,1,0,1.0,13.0,19,1
220.0,3,10,2,2,0,2,1,1,79.0,24.0,19,1
351.0,3,22,2,0,0,2,1,0,219.0,1.0,19,1
265.0,8,17,2,0,0,1,0,0,26.0,12.0,19,0
251.0,7,9,2,0,0,2,0,0,20.0,1.0,19,0
83.0,19,47,2,0,0,1,1,0,379.0,303.0,19,1
92.0,10,25,2,0,0,2,1,0,340.0,9.0,19,0
295.0,5,10,2,2,0,2,1,0,222.0,13.0,19,1
231.0,2,26,2,0,0,2,0,0,114.0,30.0,19,1
89.0,2,5,2,1,0,1,0,0,350.0,16.0,19,1
194.0,3,8,2,0,0,2,0,0,14.0,78.0,19,0
263.0,17,22,2,2,0,2,1,0,223.0,1.0,19,1
274.0,6,18,2,0,0,2,1,1,11.0,2.0,19,1
364.0,14,35,2,1,0,2,1,1,229.0,211.0,19,0
91.0,12,20,2,2,0,1,0,0,328.0,306.0,19,0
194.0,2,8,2,2,0,1,1,1,38.0,281.0,19,0
168.0,4,6,2,2,0,1,0,0,402.0,291.0,19,1
251.0,8,17,2,0,0,0,0,0,19.0,30.0,19,1
270.0,10,27,2,2,0,2,1,1,110.0,303.0,15,1
239.0,3,11,2,1,0,2,0,0,4.0,125.0,19,0
214.0,12,16,2,0,0,2,1,0,75.0,13.0,19,1
130.0,1,13,2,2,0,0,1,1,402.0,40.0,19,0
243.0,16,30,2,2,0,2,1,0,54.0,8.0,7,0
200.0,25,32,2,2,0,2,1,0,35.0,8.0,7,0
299.0,7,14,2,0,0,1,0,0,126.0,313.0,19,0
367.0,10,15,2,2,0,2,1,0,249.0,166.0,19,0
253.0,12,30,2,2,0,1,1,0,89.0,301.0,19,1
246.0,1,11,2,2,0,1,0,0,1.0,15.0,19,1
148.0,3,11,2,2,0,1,0,0,310.0,6.0,19,0
242.0,5,9,2,2,0,1,1,1,3.0,243.0,19,1
194.0,6,22,2,0,0,2,0,0,15.0,4.0,19,0
287.0,24,38,2,0,0,2,1,1,186.0,307.0,19,0
98.0,8,13,2,0,0,2,1,0,398.0,16.0,19,1
102.0,1,10,2,1,0,1,0,0,348.0,81.0,19,1
228.0,5,9,2,2,0,2,0,0,36.0,47.0,19,1
198.0,0,9,2,2,0,2,0,0,6.0,9.0,19,1
298.0,4,38,2,2,0,2,1,1,177.0,207.0,19,0
301.0,6,24,2,0,0,2,0,0,132.0,388.0,19,0
249.0,2,8,2,0,0,2,1,1,101.0,66.0,19,0
233.0,8,16,2,0,0,0,1,1,87.0,6.0,19,1
261.0,3,10,2,0,0,1,0,0,94.0,86.0,19,1
253.0,0,14,2,0,0,2,0,0,4.0,20.0,19,1
130.0,7,26,2,2,0,1,0,0,305.0,31.0,19,1
79.0,14,22,2,2,0,2,1,1,327.0,117.0,19,0
249.0,2,5,2,0,0,2,1,0,1.0,10.0,19,1
224.0,5,32,2,0,0,0,1,0,87.0,27.0,19,1
267.0,19,30,2,0,0,2,1,1,73.0,42.0,19,1
97.0,22,24,2,2,0,1,1,1,383.0,297.0,19,0
258.0,19,29,2,0,0,2,1,1,61.0,27.0,19,1
86.0,24,39,2,0,0,2,1,1,365.0,2.0,19,1
296.0,7,39,2,0,0,1,1,0,277.0,304.0,0,1
329.0,2,44,2,2,0,2,1,0,255.0,283.0,19,0
242.0,2,8,2,2,0,2,1,0,4.0,34.0,19,0
89.0,9,11,2,0,0,0,1,0,358.0,51.0,19,0
292.0,24,38,2,2,0,2,1,0,149.0,285.0,19,0
217.0,3,24,2,2,0,2,1,0,37.0,28.0,19,0
344.0,6,9,2,2,0,2,0,0,63.0,111.0,19,0
281.0,12,30,2,2,0,2,1,1,38.0,42.0,19,1
433.0,0,14,2,0,0,2,1,0,138.0,43.0,19,1
231.0,3,4,2,0,0,2,1,0,23.0,65.0,19,0
293.0,3,5,2,2,0,0,0,0,177.0,8.0,19,0
199.0,3,9,2,0,0,0,0,0,63.0,83.0,19,0
320.0,0,4,2,0,0,2,0,0,22.0,48.0,19,1
298.0,0,4,2,2,0,2,0,0,54.0,333.0,19,1
229.0,4,14,2,0,0,0,0,0,1.0,49.0,15,0
199.0,6,19,2,0,0,1,0,0,86.0,16.0,19,1
244.0,2,5,2,2,0,2,1,1,100.0,29.0,19,1
205.0,9,17,2,2,0,2,0,0,19.0,247.0,19,0
295.0,9,15,2,2,0,2,1,0,225.0,14.0,19,0
101.0,6,21,2,2,0,0,0,0,357.0,13.0,19,0
349.0,8,14,0,1,0,1,1,1,70.0,482.0,19,1
202.0,7,12,2,0,0,2,1,1,276.0,26.0,19,1
97.0,2,13,2,2,0,2,1,0,388.0,167.0,19,0
89.0,9,11,2,0,0,0,0,0,357.0,32.0,19,1
261.0,1,26,2,2,0,2,1,1,1.0,162.0,19,0
219.0,4,17,2,2,0,2,1,0,53.0,98.0,19,1
293.0,3,7,2,2,0,0,1,1,172.0,13.0,9,0
282.0,26,40,2,0,0,2,1,0,191.0,282.0,19,0
76.0,20,42,2,1,0,0,1,1,331.0,18.0,19,0
253.0,0,22,2,0,0,2,1,0,3.0,30.0,19,0
210.0,19,22,2,2,0,2,1,1,291.0,3.0,19,1
177.0,6,9,2,2,0,2,1,0,25.0,12.0,19,1
98.0,20,71,2,0,0,1,1,0,372.0,173.0,19,0
83.0,5,11,2,0,0,2,0,0,382.0,1.0,19,1
253.0,0,4,2,0,0,2,1,1,1.0,1.0,19,1
72.0,9,11,2,0,0,1,1,1,336.0,348.0,12,0
241.0,6,10,2,2,0,2,0,0,1.0,1.0,19,1
398.0,1,22,2,2,0,2,1,0,196.0,6.0,19,1
186.0,1,4,2,0,0,2,1,0,51.0,17.0,19,0
258.0,0,5,2,0,0,0,0,0,63.0,1.0,19,1
188.0,7,16,2,2,0,2,1,0,104.0,50.0,19,1
96.0,2,10,2,0,0,1,0,0,343.0,86.0,19,1
215.0,5,9,2,0,0,1,0,0,62.0,264.0,19,0
240.0,28,31,2,0,0,0,1,1,46.0,6.0,19,1
84.0,22,24,2,1,0,2,1,1,336.0,2.0,19,1
351.0,5,26,2,0,0,1,0,0,214.0,31.0,19,1
246.0,3,15,2,2,0,0,1,1,7.0,61.0,19,0
205.0,7,30,2,2,0,1,0,0,44.0,356.0,19,0
130.0,6,39,2,2,0,1,0,0,402.0,4.0,19,0
256.0,1,8,2,2,0,1,1,0,6.0,31.0,19,0
168.0,4,42,2,2,0,1,0,0,402.0,538.0,19,1
288.0,12,17,2,0,0,1,0,0,29.0,229.0,19,1
182.0,14,17,2,2,0,2,1,1,302.0,2.0,19,1
295.0,1,38,2,2,0,1,0,0,227.0,4.0,19,1
241.0,23,39,2,2,0,2,1,0,40.0,284.0,19,0
257.0,2,10,2,2,0,2,1,1,3.0,11.0,19,0
283.0,1,4,2,0,0,2,0,0,39.0,135.0,19,1
206.0,13,16,2,0,0,2,1,1,79.0,25.0,19,1
240.0,0,30,2,0,0,2,0,0,30.0,105.0,19,0
115.0,2,38,2,1,0,2,1,1,353.0,210.0,19,0
107.0,8,39,2,2,0,2,1,1,336.0,2.0,19,1
213.0,0,17,2,2,0,2,1,1,40.0,2.0,19,1
98.0,8,15,2,0,0,1,1,0,397.0,250.0,19,1
104.0,18,21,2,2,0,2,1,1,333.0,68.0,19,0
192.0,2,38,2,0,0,2,1,1,220.0,8.0,19,1
240.0,4,9,2,2,0,1,1,0,64.0,299.0,19,1
261.0,12,20,2,0,0,2,1,0,93.0,12.0,19,0
257.0,1,17,2,2,0,2,0,0,23.0,11.0,19,1
783.0,14,23,0,1,0,2,1,1,54.0,164.0,19,0
182.0,1,8,2,0,0,2,1,0,2.0,5.0,19,1
87.0,20,22,2,1,0,2,1,1,332.0,108.0,19,0
110.0,1,35,2,2,0,1,1,0,365.0,304.0,0,1
224.0,6,9,2,0,0,2,1,1,32.0,28.0,19,0
108.0,28,44,2,0,0,1,0,0,392.0,362.0,19,0
295.0,4,13,2,2,0,2,1,1,220.0,44.0,19,1
277.0,6,10,2,2,0,2,1,1,122.0,28.0,19,1
239.0,0,9,2,2,0,1,0,0,19.0,56.0,19,0
222.0,10,31,2,2,0,0,1,0,66.0,33.0,19,1
335.0,0,4,2,0,0,2,1,0,49.0,15.0,19,0
290.0,12,15,2,0,0,2,1,0,137.0,27.0,19,0
217.0,13,16,2,0,0,2,1,0,5.0,13.0,19,1
79.0,55,61,2,2,0,1,1,0,395.0,174.0,19,0
383.0,2,8,2,2,0,0,1,1,178.0,61.0,19,0
240.0,25,29,2,2,0,0,0,0,46.0,48.0,19,1
253.0,0,41,2,0,0,1,0,0,6.0,11.0,19,1
257.0,4,9,2,2,0,2,0,0,3.0,15.0,19,0
299.0,0,39,2,0,0,2,1,1,186.0,2.0,19,1
238.0,6,23,2,2,0,2,1,0,298.0,3.0,19,1
106.0,7,19,2,1,0,1,0,0,363.0,16.0,19,1
269.0,8,9,2,2,0,1,0,0,235.0,10.0,19,0
814.0,8,25,0,1,0,2,1,1,35.0,163.0,19,0
188.0,0,10,2,2,0,1,0,0,64.0,245.0,19,0
271.0,12,31,2,0,0,0,1,0,44.0,33.0,19,1
194.0,0,8,2,0,0,2,1,0,121.0,32.0,19,0
243.0,0,12,2,2,0,2,0,0,6.0,14.0,19,1
239.0,0,12,2,1,0,2,1,1,4.0,265.0,19,1
265.0,4,17,2,0,0,1,1,0,31.0,113.0,19,0
227.0,2,9,2,2,0,2,1,1,104.0,33.0,19,0
98.0,10,23,2,0,0,2,1,0,399.0,3.0,19,1
82.0,10,42,2,0,0,0,1,1,357.0,18.0,19,0
114.0,6,25,2,2,0,2,1,1,398.0,166.0,19,0
268.0,6,32,2,0,0,0,1,0,43.0,27.0,19,1
244.0,8,12,2,0,0,1,0,0,1.0,16.0,19,1
283.0,1,8,2,2,0,2,1,1,30.0,118.0,19,1
247.0,10,17,2,2,0,2,0,0,49.0,35.0,19,1
342.0,12,30,2,2,0,2,1,0,95.0,281.0,19,0
180.0,4,13,2,0,0,1,0,0,238.0,12.0,19,1
275.0,7,8,2,0,0,2,0,0,111.0,301.0,19,0
94.0,4,5,2,2,0,2,1,1,326.0,163.0,19,0
268.0,3,4,2,0,0,0,0,0,56.0,16.0,19,0
698.0,4,6,0,1,0,2,1,1,2.0,321.0,19,1
233.0,9,16,2,2,0,0,1,1,68.0,6.0,19,1
91.0,4,15,2,0,0,2,1,0,353.0,31.0,19,0
240.0,3,8,2,2,0,1,0,0,43.0,190.0,19,1
65.0,56,62,2,0,0,1,1,0,381.0,176.0,19,0
215.0,7,8,2,2,0,2,1,1,152.0,27.0,19,0
296.0,0,9,2,2,0,1,1,0,52.0,243.0,19,1
326.0,1,15,2,2,0,0,1,1,113.0,35.0,19,0
293.0,6,11,2,2,0,2,0,0,177.0,20.0,19,1
241.0,4,11,2,2,0,0,0,0,1.0,32.0,19,1
76.0,8,10,2,2,0,0,1,1,402.0,103.0,19,0
303.0,0,14,2,2,0,2,0,0,5.0,46.0,19,1
275.0,2,12,2,0,0,1,0,0,288.0,290.0,19,1
222.0,7,30,2,2,0,2,1,1,114.0,42.0,19,1
174.0,10,18,2,0,0,2,1,1,241.0,2.0,19,1
700.0,0,6,0,1,0,0,1,1,1.0,59.0,19,0
260.0,6,10,2,0,0,1,1,0,1.0,1.0,9,1
261.0,6,9,2,0,0,0,1,1,14.0,22.0,19,0
265.0,1,9,2,0,0,2,1,1,115.0,29.0,19,0
91.0,1,9,2,0,0,2,1,0,370.0,19.0,19,0
312.0,1,8,2,2,0,2,0,0,58.0,78.0,19,1
253.0,0,22,2,0,0,2,1,0,4.0,34.0,19,0
197.0,14,39,2,0,0,2,1,1,127.0,2.0,19,1
277.0,4,6,2,2,0,0,1,1,236.0,59.0,19,0
256.0,2,9,2,2,0,0,0,0,10.0,40.0,19,1
351.0,6,11,2,0,0,2,1,0,217.0,8.0,19,1
293.0,2,26,2,2,0,1,0,0,171.0,31.0,19,1
280.0,3,32,2,2,0,0,1,0,4.0,27.0,19,1
226.0,0,39,2,2,0,2,1,1,38.0,305.0,19,0
240.0,3,17,2,2,0,2,1,0,27.0,173.0,19,0
238.0,1,13,2,2,0,1,0,0,290.0,183.0,19,0
98.0,7,14,2,0,0,1,0,0,394.0,298.0,19,1
94.0,10,13,2,2,0,2,0,0,326.0,9.0,19,0
253.0,0,11,2,0,0,1,0,0,3.0,3.0,19,0
106.0,20,23,2,0,0,2,1,1,391.0,163.0,19,0
295.0,4,10,2,0,0,1,0,0,4.0,81.0,19,1
248.0,20,25,2,2,0,2,1,1,4.0,121.0,5,1
82.0,8,12,2,0,0,0,0,0,364.0,9.0,19,0
240.0,4,8,2,2,0,1,1,0,39.0,297.0,19,1
304.0,10,30,2,2,0,1,1,0,2.0,301.0,19,1
168.0,2,40,2,2,0,1,0,0,402.0,2.0,19,1
223.0,1,9,2,0,0,2,1,0,63.0,88.0,19,0
268.0,0,8,2,0,0,1,0,0,45.0,11.0,19,1
297.0,1,34,2,0,0,2,1,1,43.0,20.0,19,0
301.0,6,8,2,0,0,2,1,0,265.0,48.0,19,1
310.0,5,8,2,0,0,0,1,1,164.0,33.0,19,0
83.0,4,15,2,0,0,2,1,0,380.0,14.0,19,0
237.0,1,16,2,2,0,2,1,0,250.0,80.0,19,1
168.0,7,10,2,2,0,1,0,0,403.0,13.0,19,1
313.0,2,4,2,2,0,1,1,0,54.0,112.0,15,0
168.0,3,11,2,2,0,2,1,0,402.0,31.0,19,0
596.0,5,8,2,2,0,2,0,0,60.0,3.0,8,1
257.0,3,5,2,2,0,1,1,0,2.0,335.0,19,1
95.0,5,14,2,0,0,1,0,0,374.0,32.0,19,1
230.0,1,11,2,0,0,0,1,1,116.0,40.0,19,0
102.0,47,70,2,2,0,1,1,0,380.0,176.0,19,0
90.0,1,17,2,2,0,1,1,0,380.0,517.0,19,0
82.0,6,10,2,0,0,2,1,1,364.0,137.0,19,1
243.0,1,5,2,2,0,1,0,0,11.0,267.0,19,0
244.0,5,12,2,0,0,2,1,1,13.0,67.0,19,0
84.0,19,25,2,1,0,2,1,1,338.0,121.0,5,0
224.0,2,5,2,0,0,1,1,1,1.0,347.0,19,0
273.0,4,20,2,0,0,2,0,0,202.0,32.0,19,0
211.0,5,29,2,0,0,2,1,0,163.0,28.0,19,0
398.0,1,6,2,2,0,0,1,1,193.0,16.0,19,0
96.0,3,6,2,2,0,2,0,0,333.0,27.0,19,0
88.0,7,13,2,2,0,2,1,1,353.0,47.0,19,1
253.0,0,11,2,0,0,2,0,0,1.0,19.0,19,1
91.0,1,25,2,0,0,2,1,1,346.0,7.0,19,1
243.0,1,6,2,2,0,0,1,1,9.0,15.0,19,0
351.0,15,24,2,0,0,1,1,0,214.0,294.0,19,0
63.0,16,40,2,0,0,1,0,0,401.0,1.0,19,0
239.0,5,11,2,1,0,1,0,0,4.0,60.0,19,0
129.0,10,24,2,0,0,2,1,1,324.0,35.0,19,1
63.0,3,12,2,0,0,2,0,0,396.0,14.0,19,1
114.0,35,61,2,2,0,1,1,0,369.0,173.0,19,0
242.0,2,19,2,2,0,1,0,0,1.0,337.0,19,0
219.0,8,9,2,2,0,1,0,0,49.0,20.0,19,0
91.0,5,15,2,0,0,1,1,1,351.0,170.0,19,0
239.0,2,21,2,1,0,1,0,0,5.0,53.0,19,1
335.0,2,5,2,2,0,2,1,1,265.0,28.0,19,1
247.0,3,16,2,2,0,0,1,1,42.0,6.0,19,1
218.0,9,17,2,2,0,1,1,0,16.0,380.0,19,0
297.0,4,9,2,0,0,0,0,0,46.0,40.0,19,1
203.0,3,8,2,2,0,2,1,1,96.0,40.0,19,1
388.0,8,18,0,1,0,1,1,0,12.0,338.0,19,1
194.0,4,25,2,0,0,1,1,0,15.0,519.0,19,0
192.0,3,11,2,0,0,1,1,0,221.0,340.0,19,0
315.0,0,22,2,0,0,0,1,1,179.0,65.0,19,0
242.0,7,13,2,2,0,1,1,1,16.0,487.0,19,0
238.0,0,10,2,2,0,2,1,0,294.0,13.0,19,1
295.0,1,6,2,0,0,0,0,0,11.0,9.0,19,0
242.0,12,30,2,2,0,1,0,0,12.0,191.0,19,0
244.0,1,23,2,0,0,2,0,0,8.0,1.0,19,1
84.0,24,61,2,2,0,1,1,0,370.0,174.0,19,0
229.0,1,39,2,0,0,1,1,0,1.0,304.0,0,1
314.0,9,15,2,0,0,0,1,1,151.0,59.0,19,0
