lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
9419.0,292.0,1,0,239.0,139.0,139.0,119.0,153.8343,38.5,141.598,24.3824,19.6023,139.0,139.0,119.0,0,0.0,0.0946,0.1531,0.0279,1,4,0
5083.0,154.0,1,0,99.0,179.0,179.0,100.0,105.3043,284.6753,62.0322,59.3633,87.2769,179.0,179.0,0.0,0,0.0,0.2253,0.3163,0.0208,8,3,0
7814.0,240.0,1,1,139.0,139.0,139.0,80.0,470.802,124.3262,525.2904,54.4518,41.4367,80.0,80.0,3639.0,0,80.0,-0.0894,0.1181,0.0076,4,2,0
8743.0,277.0,1,0,99.0,239.0,239.0,139.0,213.2985,161.038,303.9161,88.0355,81.2481,239.0,239.0,0.0,0,0.0,0.1468,0.2678,0.0253,7,1,0
9384.0,291.0,0,1,139.0,139.0,139.0,179.0,378.5476,220.096,459.4976,82.5969,80.0078,139.0,139.0,0.0,0,0.0,0.2122,0.2497,0.0217,2,1,1
1187.0,37.0,1,0,139.0,99.0,496.0,139.0,232.8626,98.9949,198.2952,153.8059,59.6699,496.0,165.3333,0.0,0,0.0,-0.0442,0.0263,0.0615,3,1,1
7505.0,229.0,1,1,179.0,278.0,278.0,199.0,97.0477,148.3139,109.6221,49.4899,68.0147,278.0,278.0,298.0,0,377.0,0.0282,0.1212,0.04,4,1,0
238.0,7.0,0,1,238.0,139.0,139.0,219.0,316.7069,495.1336,207.6849,121.096,116.9658,139.0,139.0,1154.0,0,0.0,0.0854,0.2004,0.0249,2,4,0
5922.0,176.0,1,0,199.0,199.0,199.0,139.0,330.9082,625.0588,254.0079,80.1655,77.5016,199.0,199.0,0.0,0,0.0,0.0591,0.0751,0.0259,3,8,1
9242.0,289.0,1,0,99.0,80.0,80.0,239.0,1210.1407,21.8289,265.9624,8.3815,14.5774,80.0,80.0,358.0,0,199.0,0.4197,0.3817,0.0039,10,3,1
6312.0,186.0,1,0,99.0,139.0,139.0,179.0,197.5664,318.0098,132.3707,61.5081,76.9756,139.0,139.0,0.0,0,0.0,0.211,0.3765,0.0707,1,2,1
2471.0,77.0,0,1,219.0,259.0,259.0,339.0,253.5178,279.732,212.4618,46.1979,49.023,259.0,259.0,0.0,0,0.0,0.205,0.9995,0.0228,7,3,1
4432.0,136.0,1,1,258.0,139.0,418.0,199.0,838.5335,91.3085,928.0436,88.8608,199.0659,437.0,218.5,0.0,0,437.0,0.0487,0.0487,0.0164,5,1,1
10851.0,334.0,1,0,139.0,199.0,199.0,80.0,260.7436,113.2828,326.6818,65.4313,91.2318,199.0,199.0,0.0,0,0.0,0.245,0.3185,0.0329,7,1,1
9858.0,304.0,1,0,99.0,239.0,338.0,179.0,431.1812,94.1833,450.16,17.5642,39.6548,338.0,169.0,537.0,1,2132.0,0.122,0.1815,0.0273,3,2,0
1465.0,44.0,1,1,179.0,278.0,278.0,179.0,73.5527,289.9418,80.2122,58.4059,60.1519,278.0,278.0,1710.0,0,1946.0,0.0141,0.0956,0.0186,4,1,1
2799.0,85.0,1,1,100.0,319.0,319.0,219.0,70.0,177.5,105.2093,32.596,24.5204,179.0,179.0,0.0,0,0.0,0.5542,1.2187,0.0162,8,1,0
6626.0,197.0,0,1,179.0,99.0,99.0,80.0,355.4128,204.3679,372.6996,30.2696,37.855,99.0,99.0,160.0,0,0.0,0.1191,0.2091,0.0186,6,1,0
881.0,27.0,1,0,119.0,179.0,179.0,139.0,90.8983,164.0732,80.9506,35.4013,32.249,179.0,179.0,438.0,0,777.0,0.1294,0.1469,0.0417,1,3,1
4028.0,130.0,1,0,139.0,338.0,338.0,219.0,207.8702,105.5047,236.753,92.057,80.3275,338.0,338.0,0.0,0,0.0,0.1081,0.2866,0.0311,2,1,1
9842.0,303.0,1,0,100.0,139.0,139.0,179.0,1548.5591,1219.8796,685.7529,1120.5215,1117.8139,139.0,139.0,0.0,0,0.0,0.2325,0.328,0.0272,9,1,1
8514.0,269.0,0,1,139.0,219.0,219.0,219.0,151.7432,358.0,118.9496,36.3456,32.1442,219.0,219.0,418.0,0,0.0,0.1937,0.1622,0.049,2,4,0
716.0,22.0,0,0,199.0,99.0,218.0,199.0,198.0227,138.5577,93.0,109.5,106.5751,218.0,109.0,0.0,0,872.0,0.0696,0.0696,0.0131,5,4,1
6150.0,181.0,1,0,219.0,179.0,338.0,219.0,172.8381,136.4441,105.3233,64.1327,37.8847,338.0,169.0,0.0,0,0.0,0.0326,0.2251,0.0396,6,2,1
3498.0,108.0,1,0,199.0,179.0,179.0,119.0,488.5064,772.2288,444.1362,41.9076,51.2957,179.0,179.0,0.0,0,0.0,0.2548,0.1708,0.0344,1,7,1
2845.0,86.0,1,0,179.0,219.0,219.0,259.0,211.5053,238.0189,194.579,41.488,21.5058,219.0,219.0,618.0,0,0.0,0.6972,1.7487,0.0249,8,5,0
4144.0,133.0,1,0,139.0,179.0,179.0,80.0,156.1802,101.0371,103.0437,63.7828,77.1038,179.0,179.0,0.0,0,179.0,0.1385,0.128,0.0128,1,2,0
4915.0,150.0,1,1,179.0,239.0,239.0,199.0,100.6541,121.7508,85.3815,96.0833,105.0,258.0,258.0,1152.0,0,278.0,0.0356,0.2116,0.0232,3,1,0
1032.0,31.0,0,1,238.0,259.0,259.0,278.0,94.7629,174.5,231.8211,155.5201,145.0009,159.0,159.0,458.0,0,0.0,0.1254,0.1189,0.0136,2,1,1
9164.0,287.0,1,0,100.0,99.0,99.0,179.0,68.0625,83.9434,117.4564,67.7827,86.3264,99.0,99.0,0.0,0,0.0,0.3167,0.2002,0.0101,9,1,1
4224.0,134.0,0,1,219.0,159.0,438.0,199.0,527.5287,77.1524,585.0214,54.5573,128.501,397.0,198.5,0.0,1,835.0,0.0135,0.029,0.0205,3,1,0
7460.0,227.0,1,1,99.0,80.0,219.0,159.0,450.3476,127.3283,454.9253,71.9184,94.681,179.0,179.0,0.0,1,219.0,0.0707,0.0592,0.0171,5,1,0
5604.0,167.0,1,1,437.0,159.0,159.0,497.0,87.9673,203.0222,70.5195,37.5,32.0351,99.0,99.0,596.0,0,715.0,0.1455,0.35,0.0067,1,2,0
384.0,11.0,1,1,80.0,139.0,139.0,159.0,130.0548,296.5034,71.7008,54.6008,58.6366,219.0,219.0,9785.0,0,219.0,0.0859,0.0854,0.0202,7,2,0
1221.0,38.0,0,1,219.0,179.0,179.0,139.0,123.4555,182.9624,68.0294,58.4209,64.4457,179.0,179.0,0.0,0,0.0,0.0083,0.0438,0.0275,1,2,1
5635.0,167.0,1,0,199.0,179.0,179.0,139.0,96.5829,721.7579,57.0088,44.5449,51.0221,179.0,179.0,0.0,0,0.0,-0.0395,0.0795,0.012,4,7,0
844.0,25.0,1,0,219.0,258.0,258.0,398.0,124.139,248.8785,95.462,117.0171,121.0372,258.0,258.0,0.0,0,516.0,0.1771,0.2001,0.0441,2,1,1
9213.0,288.0,1,0,119.0,80.0,80.0,99.0,108.4078,106.6501,154.9355,49.5707,55.1453,80.0,80.0,0.0,1,80.0,0.2302,0.2407,0.0115,9,1,1
6505.0,193.0,1,0,139.0,179.0,179.0,100.0,425.7758,307.197,524.8362,160.9301,158.1336,179.0,179.0,100.0,0,0.0,0.1529,0.1339,0.0757,1,2,1
2370.0,75.0,0,1,259.0,199.0,299.0,359.0,155.2329,570.8023,60.1664,163.9703,204.4028,299.0,149.5,1036.0,0,259.0,0.8192,0.9107,0.0309,2,4,1
10123.0,309.0,1,0,179.0,179.0,179.0,219.0,282.1099,654.4435,252.0179,39.6011,58.4829,179.0,179.0,0.0,0,0.0,0.0882,0.2387,0.0212,2,6,1
5800.0,171.0,1,0,139.0,80.0,80.0,139.0,69.2604,1041.8582,98.1122,39.9155,1182.604,80.0,80.0,0.0,0,0.0,-0.021,-0.021,0.0081,10,1,0
9954.0,306.0,1,1,99.0,199.0,199.0,219.0,282.0044,117.3382,195.1666,84.5015,65.4905,199.0,199.0,219.0,0,792.0,0.1465,0.1755,0.0133,1,6,0
6207.0,183.0,1,0,139.0,219.0,219.0,159.0,571.4169,112.8716,640.7262,73.2547,63.4606,219.0,219.0,0.0,0,0.0,0.1766,0.0461,0.021,3,1,1
4712.0,145.0,1,0,219.0,238.0,238.0,139.0,252.5045,281.8639,320.0141,66.2212,59.6029,238.0,238.0,0.0,1,714.0,0.2152,0.1872,0.0287,2,1,1
3323.0,101.0,1,0,159.0,179.0,179.0,100.0,196.7803,695.034,149.0503,59.6657,54.3622,179.0,179.0,180.0,0,0.0,0.5545,0.407,0.0462,3,7,1
1841.0,57.0,1,0,199.0,99.0,99.0,99.0,94.6678,70.7831,78.0,51.5606,59.0085,199.0,199.0,99.0,1,198.0,0.1308,0.0969,0.0222,1,2,1
10458.0,319.0,1,0,99.0,99.0,99.0,139.0,213.9024,276.0783,114.8564,103.9964,86.5924,80.0,80.0,557.0,1,0.0,0.0057,0.0247,0.0142,2,2,1
4625.0,143.0,1,0,179.0,179.0,179.0,119.0,154.8233,75.738,112.4455,41.0761,29.1247,179.0,179.0,0.0,0,0.0,0.0807,0.1682,0.0208,10,8,1
3025.0,92.0,1,0,120.0,259.0,259.0,239.0,153.9683,94.5476,176.2044,34.1797,45.5686,259.0,259.0,0.0,0,0.0,0.9126,2.7606,0.0341,7,1,0
2467.0,77.0,1,1,20.0,140.0,140.0,20.0,53.1154,450.0189,139.0575,99.786,100.221,20.0,20.0,637.0,1,20.0,-0.9505,0.447,0.0018,5,5,0
9693.0,298.0,1,0,80.0,179.0,179.0,179.0,206.5387,194.2807,122.4091,90.0056,102.4719,179.0,179.0,0.0,0,0.0,0.4446,0.0971,0.0265,9,3,1
3802.0,122.0,1,0,119.0,80.0,80.0,219.0,715.3143,110.8558,729.395,69.1466,53.782,80.0,80.0,219.0,0,0.0,0.0893,0.3958,0.0142,10,2,1
3661.0,114.0,1,0,139.0,80.0,80.0,179.0,351.4872,112.5389,411.8944,91.5874,83.3142,80.0,80.0,1492.0,0,0.0,0.29,0.5515,0.025,4,2,1
7110.0,216.0,1,1,80.0,179.0,179.0,179.0,116.1034,187.6306,112.2943,59.2558,50.01,139.0,139.0,775.0,0,0.0,0.0276,0.4381,0.0324,10,1,0
4642.0,143.0,0,1,139.0,219.0,219.0,139.0,166.012,182.9624,63.7887,102.06,98.0319,219.0,219.0,0.0,1,1869.0,0.0752,0.0522,0.0254,3,5,0
6048.0,179.0,0,1,199.0,139.0,139.0,258.0,103.5012,358.2304,52.811,62.9623,61.6644,139.0,139.0,0.0,0,0.0,0.0796,0.0356,0.0149,3,3,1
9316.0,289.0,0,0,99.0,179.0,179.0,179.0,161.6052,150.812,67.9117,98.5,96.5117,139.0,139.0,4195.0,0,815.0,0.1522,0.1172,0.0067,5,4,1
10872.0,335.0,1,0,80.0,179.0,179.0,80.0,259.512,110.691,349.4939,105.201,99.5314,179.0,179.0,0.0,0,0.0,0.057,0.111,0.0756,3,1,1
3053.0,93.0,1,1,160.0,279.0,279.0,279.0,94.4696,170.8106,48.0104,52.5024,50.6952,279.0,279.0,2091.0,0,219.0,0.8061,0.7736,0.0211,3,4,0
8470.0,267.0,1,0,239.0,119.0,318.0,179.0,173.7074,94.1913,237.0844,62.139,68.9003,318.0,159.0,0.0,0,0.0,0.2242,0.2162,0.0632,3,1,0
2329.0,74.0,0,1,199.0,239.0,239.0,219.0,58.1485,77.4758,45.8803,60.6898,71.8001,239.0,239.0,0.0,1,0.0,0.3987,0.5577,0.0203,2,3,1
7086.0,215.0,1,0,119.0,80.0,80.0,80.0,239.1511,153.4829,165.5113,75.9227,69.6419,80.0,80.0,0.0,0,0.0,0.1053,0.4063,0.0144,6,3,1
1644.0,50.0,1,0,159.0,239.0,239.0,278.0,194.6645,191.0026,265.9361,80.5993,78.9763,239.0,239.0,0.0,1,478.0,0.2126,0.6131,0.0547,1,1,0
4933.0,150.0,0,1,139.0,239.0,239.0,119.0,105.6279,119.0976,48.8365,63.3028,83.8048,239.0,239.0,0.0,0,0.0,0.0736,0.2586,0.0215,6,4,0
6376.0,188.0,1,0,99.0,139.0,318.0,80.0,99.6318,264.1751,104.7091,36.4177,56.4026,318.0,159.0,0.0,0,0.0,-0.015,0.0945,0.0758,8,1,1
8289.0,258.0,0,1,99.0,179.0,259.0,199.0,174.2326,101.0792,77.201,106.2544,197.2188,259.0,129.5,0.0,0,0.0,0.1074,0.4249,0.0423,2,4,1
1282.0,41.0,0,1,278.0,119.0,119.0,318.0,102.5305,222.7717,66.0076,48.2597,57.7256,119.0,119.0,4631.0,0,0.0,0.1167,0.2992,0.0127,2,2,1
425.0,13.0,1,0,159.0,139.0,139.0,139.0,138.7921,201.0305,124.908,37.4233,27.7218,139.0,139.0,0.0,0,0.0,0.0868,0.0763,0.0267,1,3,1
10342.0,315.0,1,1,100.0,99.0,99.0,139.0,396.5593,103.0776,473.3202,117.2711,108.4723,219.0,219.0,596.0,0,0.0,0.3363,0.3013,0.0292,8,1,1
6882.0,207.0,0,1,159.0,80.0,80.0,119.0,198.1426,143.4164,282.0815,88.0696,95.5209,80.0,80.0,0.0,0,160.0,0.0174,0.4069,0.027,2,1,1
8284.0,258.0,0,1,100.0,80.0,80.0,159.0,1084.5796,449.273,106.2309,1157.2019,126.5247,80.0,80.0,0.0,0,0.0,-0.0871,0.1494,0.0131,9,2,1
13.0,1.0,1,1,298.0,179.0,179.0,318.0,84.7127,196.3288,99.0051,75.4801,81.0015,179.0,179.0,0.0,0,0.0,0.1965,0.34,0.0234,3,1,1
9147.0,287.0,1,1,139.0,219.0,219.0,258.0,223.1435,129.2256,337.0534,108.2266,101.0198,358.0,358.0,0.0,0,716.0,0.1412,0.1812,0.0366,3,1,0
3109.0,94.0,0,1,139.0,20.0,219.0,219.0,83.1039,234.2845,42.9535,40.1622,36.9087,219.0,109.5,0.0,0,0.0,1.4076,3.2536,0.0369,7,3,0
765.0,23.0,1,0,80.0,179.0,179.0,219.0,121.2322,324.2873,82.0975,44.8386,47.5421,179.0,179.0,0.0,0,0.0,0.0776,0.1296,0.0276,1,3,0
3907.0,125.0,1,0,99.0,139.0,139.0,239.0,671.4239,87.6427,675.2962,39.702,32.3805,139.0,139.0,0.0,0,278.0,0.1563,0.1753,0.0218,6,2,1
6386.0,189.0,1,0,0.0,99.0,278.0,159.0,0.0,207.0151,0.0,74.5268,57.2473,278.0,139.0,0.0,0,0.0,0.004,0.1335,0.0503,1,1,1
9939.0,305.0,1,0,179.0,258.0,258.0,100.0,500.2512,102.6365,608.8366,115.0695,101.6772,258.0,258.0,0.0,0,0.0,0.1935,0.325,0.0417,6,1,1
7162.0,219.0,1,0,139.0,80.0,418.0,238.0,181.7175,280.5303,113.9517,76.0345,24.8395,418.0,139.3333,0.0,0,0.0,0.0901,0.0886,0.0665,5,4,0
6917.0,209.0,1,1,0.0,119.0,119.0,119.0,117.4787,276.5416,185.6017,90.0028,90.1734,80.0,80.0,119.0,0,0.0,0.2303,0.3223,0.0255,4,2,1
6582.0,195.0,1,1,0.0,99.0,99.0,159.0,302.0141,95.0053,321.4094,23.0489,22.7706,119.0,119.0,0.0,0,0.0,0.2646,0.2895,0.027,2,2,1
294.0,9.0,1,0,159.0,99.0,99.0,99.0,132.8166,210.0595,200.3597,71.9462,76.1183,99.0,99.0,0.0,0,0.0,0.2759,0.3034,0.0127,8,1,1
2905.0,88.0,1,0,199.0,259.0,399.0,279.0,114.0932,573.1043,47.7598,74.6073,257.3582,399.0,199.5,0.0,0,0.0,0.0692,1.5762,0.062,4,3,1
4038.0,130.0,1,0,199.0,119.0,397.0,139.0,134.5232,112.661,99.0202,48.7083,58.5875,397.0,132.3333,0.0,0,0.0,0.2166,0.2446,0.0366,7,1,1
69.0,2.0,1,0,298.0,119.0,119.0,139.0,269.919,300.5204,368.4698,109.6643,116.0097,119.0,119.0,0.0,0,0.0,0.203,0.1305,0.0111,9,3,1
5972.0,178.0,1,0,358.0,159.0,398.0,179.0,250.0605,104.7688,179.1787,79.712,43.8092,398.0,199.0,179.0,0,0.0,-0.0004,0.0651,0.0297,1,3,1
10895.0,336.0,1,0,99.0,159.0,159.0,119.0,142.5035,633.9416,147.0918,18.7883,26.4055,159.0,159.0,0.0,0,0.0,-0.005,-0.1045,0.0136,2,5,1
7557.0,231.0,1,1,219.0,298.0,298.0,99.0,517.2316,199.01,520.2,80.6877,76.8196,298.0,298.0,0.0,0,0.0,0.2872,0.2927,0.05,8,1,0
7335.0,225.0,0,0,199.0,99.0,99.0,99.0,425.15,169.833,377.3619,77.1767,57.2385,99.0,99.0,0.0,0,0.0,0.2008,0.2003,0.0099,2,5,1
2597.0,78.0,1,1,339.0,179.0,179.0,379.0,186.3934,150.1874,242.2973,52.9953,15.1162,219.0,219.0,22218.0,0,918.0,-1.113,0.3335,0.0055,7,5,0
7940.0,246.0,1,1,139.0,159.0,159.0,199.0,285.9204,83.1039,377.0676,117.7975,127.3038,159.0,159.0,0.0,0,298.0,0.1678,0.1988,0.0271,2,1,1
9461.0,293.0,1,0,80.0,159.0,159.0,298.0,518.001,467.285,413.2723,104.8296,104.7294,159.0,159.0,3418.0,0,476.0,0.1261,0.2636,0.0111,6,4,1
2233.0,71.0,0,1,379.0,219.0,219.0,179.0,233.0263,372.3657,234.4781,24.5204,13.9463,219.0,219.0,0.0,1,219.0,1.3989,2.7764,0.0324,4,2,0
7258.0,222.0,1,0,99.0,139.0,139.0,338.0,44.3847,170.0118,21.9545,37.4833,21.6391,139.0,139.0,3519.0,0,0.0,0.0818,0.0568,0.0176,10,6,0
7205.0,220.0,0,1,159.0,119.0,119.0,139.0,462.3873,568.156,493.6902,57.5782,57.9741,119.0,119.0,0.0,0,0.0,0.1831,0.5446,0.0262,6,2,0
1965.0,61.0,1,1,0.0,159.0,159.0,139.0,313.6312,298.862,364.5888,53.0212,71.0862,259.0,259.0,736.0,0,419.0,0.0509,0.0979,0.0208,4,4,0
4551.0,142.0,1,1,219.0,199.0,199.0,199.0,264.6531,454.437,318.611,61.5873,57.1074,199.0,199.0,0.0,0,338.0,-0.0293,0.1347,0.0143,4,1,1
119.0,4.0,1,0,99.0,278.0,278.0,139.0,108.14,139.0081,81.6149,40.0562,49.6488,278.0,278.0,139.0,0,834.0,0.0805,0.147,0.0351,7,5,0
4508.0,139.0,1,0,199.0,179.0,298.0,139.0,171.4563,177.3415,64.8151,124.3111,53.472,298.0,149.0,0.0,0,596.0,-0.0393,0.1882,0.0777,3,2,0
7788.0,240.0,1,0,179.0,139.0,139.0,139.0,298.0038,867.0066,263.0969,39.3573,43.6578,139.0,139.0,0.0,1,417.0,0.0326,0.1526,0.0133,1,7,1
292.0,9.0,1,1,358.0,179.0,179.0,159.0,102.9684,135.0796,111.7587,46.6154,46.2871,179.0,179.0,0.0,0,1112.0,0.1994,0.3034,0.023,7,1,1
1810.0,57.0,1,0,99.0,100.0,100.0,119.0,419.5074,58.2001,423.5717,54.7083,39.2747,100.0,100.0,119.0,0,0.0,0.2743,0.1739,0.0112,9,3,1
4683.0,144.0,1,0,139.0,159.0,159.0,179.0,101.5197,87.7055,81.6149,38.7331,35.3871,159.0,159.0,0.0,0,0.0,0.1437,0.1427,0.0174,8,3,0
8078.0,251.0,1,0,139.0,100.0,100.0,298.0,24.3311,564.0869,55.0727,41.8808,43.9318,100.0,100.0,0.0,0,0.0,0.0058,0.2033,0.0207,10,1,1
5619.0,167.0,1,1,99.0,179.0,477.0,298.0,52.2398,93.6082,30.2324,50.8035,69.1466,139.0,139.0,0.0,0,417.0,0.114,0.0825,0.0093,1,4,0
3968.0,127.0,0,1,199.0,199.0,199.0,139.0,310.3244,215.5023,384.5335,81.0586,101.8332,199.0,199.0,0.0,0,0.0,0.1916,0.7386,0.0263,10,1,1
3308.0,100.0,1,0,199.0,80.0,80.0,80.0,26.6552,217.2061,95.0368,73.0924,71.7809,80.0,80.0,0.0,1,80.0,-0.07,0.4355,0.0108,8,1,1
2353.0,74.0,1,0,179.0,558.0,558.0,279.0,217.6718,399.0492,109.8954,100.6628,71.5891,558.0,558.0,0.0,0,0.0,0.6117,0.0737,0.0473,5,3,1
8111.0,253.0,1,0,119.0,219.0,219.0,99.0,74.9283,236.6527,84.22,31.0161,31.5159,219.0,219.0,0.0,0,0.0,0.0734,0.3684,0.0402,8,1,0
4553.0,142.0,1,0,199.0,99.0,99.0,199.0,87.7568,521.8058,14.0357,69.7316,59.7013,99.0,99.0,0.0,0,0.0,-0.0453,0.1347,0.0071,5,4,1
10060.0,307.0,1,0,99.0,99.0,238.0,99.0,130.124,42.0268,211.2487,86.6833,68.5894,238.0,119.0,0.0,0,0.0,0.2672,0.3547,0.0462,9,1,0
4809.0,148.0,1,0,139.0,219.0,219.0,219.0,158.0008,82.5136,161.0093,17.6777,23.5213,179.0,179.0,0.0,1,796.0,0.3161,0.2546,0.0102,4,1,0
1467.0,44.0,1,0,179.0,139.0,139.0,100.0,57.8468,146.4283,52.8867,32.0156,15.2069,139.0,139.0,2366.0,1,1112.0,0.0141,0.1251,0.0093,4,3,1
4548.0,141.0,1,0,139.0,199.0,199.0,318.0,425.2064,80.2808,486.7628,69.857,65.9242,199.0,199.0,0.0,0,0.0,0.1637,0.2532,0.1012,6,1,1
4000.0,129.0,1,1,139.0,199.0,199.0,139.0,194.1237,265.0924,245.204,58.1743,49.4292,179.0,179.0,0.0,0,179.0,0.3011,0.3416,0.0157,3,1,1
3357.0,102.0,1,0,99.0,318.0,437.0,239.0,194.5045,352.473,159.5243,47.8357,58.4145,437.0,218.5,0.0,0,0.0,-0.0835,0.1405,0.078,6,4,0
10902.0,336.0,1,0,139.0,99.0,99.0,139.0,95.5628,151.6616,153.6392,61.5731,51.3931,99.0,99.0,0.0,1,99.0,-0.1045,0.0005,0.0084,4,1,1
2582.0,78.0,1,1,199.0,339.0,339.0,179.0,72.5017,385.331,158.1455,91.2812,80.3648,179.0,179.0,219.0,1,1651.0,1.4325,1.525,0.0045,4,1,1
5704.0,169.0,1,0,139.0,139.0,139.0,278.0,152.5664,529.279,68.542,95.8358,96.7988,139.0,139.0,0.0,0,0.0,0.1165,0.1325,0.0174,1,5,0
6270.0,184.0,1,1,159.0,159.0,159.0,99.0,33.6341,0.0,113.2784,96.6398,88.806,99.0,99.0,0.0,0,159.0,0.3695,0.3695,0.0306,1,2,1
114.0,4.0,1,0,179.0,219.0,219.0,139.0,480.3543,311.137,380.0329,98.0434,96.5013,219.0,219.0,0.0,0,657.0,0.0895,0.147,0.0276,8,5,1
5889.0,175.0,1,0,199.0,139.0,139.0,258.0,189.3198,581.9203,105.3043,86.7655,91.6856,139.0,139.0,0.0,0,0.0,0.1775,0.104,0.023,2,6,1
2722.0,83.0,1,0,20.0,239.0,239.0,20.0,105.9292,200.6795,57.3062,56.2694,39.6548,239.0,239.0,0.0,0,0.0,0.3655,0.298,0.0239,1,3,1
8843.0,279.0,1,0,139.0,80.0,80.0,119.0,345.3259,677.7974,274.3574,70.7142,79.3552,80.0,80.0,0.0,0,0.0,0.0193,0.0958,0.0099,7,7,0
3303.0,100.0,0,1,298.0,219.0,219.0,179.0,145.5764,107.8761,76.3217,71.6746,67.3665,219.0,219.0,0.0,0,0.0,-0.1215,0.4355,0.0297,6,2,0
9325.0,289.0,1,1,139.0,99.0,99.0,99.0,346.061,190.19,417.0432,64.5329,50.448,417.0,417.0,6363.0,1,4116.0,0.0827,0.1527,0.0201,4,3,0
1248.0,39.0,1,0,179.0,119.0,119.0,139.0,143.5862,89.3826,53.2259,94.7589,97.582,119.0,119.0,0.0,0,119.0,0.1592,0.3402,0.0428,2,2,0
5514.0,165.0,1,0,259.0,179.0,179.0,219.0,245.2494,80.6551,309.2006,62.452,67.2254,179.0,179.0,0.0,0,0.0,0.062,0.053,0.0187,4,1,1
9251.0,289.0,1,1,0.0,100.0,100.0,99.0,122.0656,423.7313,224.0558,96.933,102.4207,139.0,139.0,0.0,1,417.0,0.1307,0.2022,0.0067,1,1,0
1685.0,52.0,0,1,139.0,159.0,159.0,179.0,198.142,848.0908,104.8094,91.9959,83.182,159.0,159.0,6001.0,0,0.0,0.0351,0.0766,0.014,10,2,0
2628.0,79.0,1,0,239.0,199.0,199.0,379.0,119.0567,87.5014,57.3847,83.1865,101.1336,199.0,199.0,0.0,1,518.0,0.762,1.5165,0.0211,2,3,1
10281.0,313.0,1,0,80.0,99.0,179.0,99.0,144.7731,304.4011,71.8679,87.4371,75.977,179.0,89.5,0.0,0,0.0,0.2613,0.3438,0.1012,2,3,1
6772.0,203.0,0,0,80.0,80.0,80.0,179.0,173.954,557.0613,85.0,93.5655,91.0673,80.0,80.0,378.0,0,0.0,0.0179,0.1124,0.0082,4,6,0
6889.0,207.0,1,0,99.0,199.0,199.0,80.0,391.1279,658.0129,288.0625,106.0047,102.5987,199.0,199.0,0.0,0,0.0,0.0144,0.0144,0.0672,10,6,1
8476.0,267.0,1,0,199.0,139.0,139.0,99.0,40.2523,101.8541,66.2873,16.9853,23.3077,139.0,139.0,0.0,1,139.0,0.2162,0.5592,0.0276,5,2,0
8314.0,259.0,1,0,139.0,99.0,218.0,199.0,458.6189,93.8736,506.7642,43.9005,42.2966,218.0,109.0,0.0,0,0.0,0.1039,0.2004,0.0408,7,1,1
4844.0,148.0,0,0,199.0,258.0,258.0,318.0,99.5301,307.0916,63.0,39.3573,40.5123,139.0,139.0,0.0,1,536.0,0.1026,0.2141,0.0079,1,4,1
4659.0,144.0,1,0,179.0,179.0,358.0,139.0,172.0589,643.5441,100.08,65.1959,152.6434,358.0,179.0,0.0,0,716.0,-0.0238,-0.1043,0.0391,2,6,1
2168.0,70.0,1,0,299.0,20.0,20.0,279.0,87.5471,393.749,94.3716,28.0045,42.8544,20.0,20.0,0.0,0,20.0,0.4924,0.3729,0.0016,3,2,1
9022.0,284.0,1,1,0.0,139.0,139.0,139.0,0.0,298.7829,0.0,169.6209,171.559,139.0,139.0,0.0,0,0.0,0.0307,0.1387,0.0163,4,2,1
10687.0,328.0,0,1,139.0,139.0,139.0,179.0,141.2869,339.5942,80.2309,76.1003,91.6079,139.0,139.0,0.0,0,0.0,0.0277,0.0482,0.0138,1,2,1
9804.0,302.0,1,0,219.0,100.0,100.0,139.0,234.8154,120.3755,373.5144,142.571,152.0008,100.0,100.0,0.0,0,0.0,0.122,0.258,0.0202,4,1,0
740.0,22.0,1,0,338.0,298.0,298.0,139.0,182.8066,152.1003,233.1545,71.7844,88.285,179.0,179.0,3020.0,0,716.0,0.0486,0.0831,0.0107,6,1,1
9072.0,285.0,1,0,80.0,139.0,139.0,159.0,358.5056,363.6114,426.3567,66.0076,76.0953,139.0,139.0,0.0,0,0.0,0.1837,0.2822,0.0235,6,1,1
3561.0,110.0,1,0,119.0,80.0,80.0,99.0,217.0576,55.0,215.0093,5.0249,31.4841,80.0,80.0,99.0,0,0.0,0.1545,0.142,0.0123,7,3,0
256.0,7.0,1,0,139.0,119.0,119.0,80.0,145.9495,201.0025,209.0598,76.5016,96.791,119.0,119.0,0.0,0,0.0,0.5104,0.5104,0.0213,10,1,0
4187.0,133.0,1,0,239.0,179.0,179.0,219.0,285.9204,205.548,220.0205,55.084,55.5428,179.0,179.0,0.0,0,0.0,0.1955,0.205,0.0128,10,4,0
4605.0,142.0,1,0,139.0,179.0,179.0,795.0,199.7029,0.0,138.5208,67.2402,67.3146,179.0,179.0,0.0,0,0.0,0.3402,0.3402,0.0129,10,4,1
51.0,2.0,1,0,258.0,258.0,258.0,219.0,225.0028,26.0048,221.7205,21.1896,33.8895,258.0,258.0,0.0,0,0.0,0.0935,0.0985,0.0241,4,3,0
