sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,end,target
1,45,1,2,0,0,0,0,-1.0,1.0,3,5,2,0,3,1,542,0
1,37,0,0,0,0,0,3,-1.0,1.0,7,1,1,0,1,1,501,-1
1,26,0,2,0,0,0,7,-125.0,1.0,3,6,2,0,4,2,636,0
0,22,2,2,0,0,0,2,-22.0,22.0,7,4,2,0,4,2,280,-1
1,55,1,2,0,0,0,13,-1.0,1.0,3,5,2,0,6,2,202,0
0,44,0,3,0,0,0,4,-85.0,86.0,3,2,1,0,0,1,1061,0
1,31,0,0,0,0,0,13,-1.0,1.0,7,9,0,0,8,0,372,0
1,34,0,3,0,0,0,1,-1.0,1.0,3,1,1,0,1,1,358,-1
1,27,0,0,0,0,0,7,-1.0,1.0,3,4,2,0,4,2,1177,0
1,25,0,0,0,1,0,1,-1.0,2.0,7,2,1,0,2,1,658,0
1,26,0,0,0,0,0,1,0.0,0.0,3,9,0,0,9,0,179,0
1,25,0,5,20,0,0,24,-1.0,1.0,3,9,0,0,5,2,40,0
1,33,0,2,0,0,0,6,119.0,343.0,2,6,2,0,3,1,861,-1
1,56,1,2,0,0,0,5,-38.0,38.0,3,4,2,0,1,1,882,0
1,53,1,0,0,0,0,13,-1.0,1.0,3,8,0,0,3,1,673,-1
1,29,0,0,0,1,1,4,-1.0,1.0,3,3,1,0,2,1,856,0
1,19,2,0,3,0,0,2,-21.0,21.0,6,7,0,0,8,0,48,0
1,45,1,2,0,0,0,0,-1.0,1.0,3,5,2,0,3,1,630,0
1,27,0,3,0,0,0,0,-1.0,1.0,7,7,0,0,5,2,790,-1
0,24,2,2,0,0,0,0,-2.0,2.0,3,3,1,0,4,2,912,-1
0,53,1,2,0,0,0,0,0.0,0.0,3,0,1,0,0,1,891,-1
1,61,1,0,0,0,0,5,-13.0,13.0,3,1,1,0,0,1,1163,-1
0,24,2,0,0,0,0,4,-1.0,1.0,3,8,0,0,7,0,24,0
1,35,0,2,0,0,0,3,0.0,0.0,7,4,2,0,3,1,754,0
1,39,0,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,946,0
1,27,0,0,0,0,0,6,-1.0,1.0,3,4,2,0,3,1,503,0
1,24,2,0,0,0,0,0,-1.0,1.0,3,8,0,0,8,0,752,-1
1,39,0,0,0,0,0,21,-1.0,1.0,3,9,0,0,7,0,516,0
1,33,0,0,0,0,0,3,-1.0,1.0,3,4,2,0,1,1,167,0
1,25,0,2,0,1,0,6,0.0,1.0,3,7,0,0,5,2,645,0
1,20,2,0,0,0,0,1,0.0,0.0,2,6,2,0,5,2,209,0
1,26,0,0,1,0,0,7,-43.0,43.0,3,8,0,0,4,2,1082,0
1,26,0,2,0,0,0,3,-1.0,2.0,3,8,0,0,2,1,545,-1
1,29,0,2,0,0,0,8,0.0,0.0,3,7,0,0,7,0,675,-1
1,47,1,2,0,0,0,1,-1.0,1.0,3,0,1,0,0,1,733,-1
1,37,0,0,0,0,0,23,-1.0,1.0,3,8,0,0,3,1,151,0
1,25,0,0,0,0,0,2,0.0,1.0,3,8,0,0,8,0,173,-1
1,42,0,5,0,0,0,1,-2.0,39.0,2,1,1,0,1,1,1134,-1
1,21,2,0,0,0,11,2,-1.0,1.0,3,9,0,0,8,0,650,-1
1,39,0,2,0,0,0,2,-2.0,3.0,3,0,1,0,0,1,704,0
1,40,0,2,0,0,0,5,7.0,42.0,3,0,1,0,1,1,961,0
0,42,0,0,0,0,0,0,-1.0,1.0,3,9,0,0,4,2,650,-1
1,23,2,0,0,0,0,2,-1.0,1.0,3,7,0,0,6,2,722,-1
0,46,1,0,0,0,0,1,51.0,245.0,3,7,0,0,2,1,51,0
1,34,0,1,0,0,0,0,-1.0,1.0,7,1,1,0,0,1,837,-1
1,36,0,0,0,0,0,0,-1.0,1.0,3,4,2,0,1,1,779,-1
0,34,0,2,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,1042,0
0,35,0,2,0,0,0,2,-3.0,3.0,7,2,1,0,0,1,44,-1
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,1139,0
0,25,0,2,0,0,0,0,-1.0,1.0,8,3,1,0,2,1,865,-1
0,38,0,2,0,0,0,3,-1.0,1.0,3,3,1,0,1,1,645,-1
0,64,1,0,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,42,0
1,27,0,0,0,0,0,6,841.0,127.0,3,4,2,0,4,2,1158,-1
1,31,0,2,0,0,0,9,0.0,0.0,3,7,0,0,3,1,408,0
1,57,1,0,0,0,0,16,-1.0,1.0,3,6,2,0,4,2,1116,-1
1,57,1,0,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,254,-1
1,30,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,1,1,1056,-1
0,25,0,2,0,0,0,2,0.0,1.0,2,9,0,0,7,0,1045,-1
0,20,2,0,0,0,0,1,-1.0,1.0,3,4,2,0,5,2,519,-1
1,28,0,0,0,0,0,3,-1.0,1.0,3,2,1,0,2,1,710,-1
1,41,0,2,0,0,0,14,-1.0,1.0,3,5,2,0,1,1,40,0
1,26,0,0,0,1,0,13,-1.0,207.0,8,9,0,0,8,0,286,0
1,32,0,2,1,0,1,2,-23.0,23.0,3,2,1,0,1,1,597,-1
0,24,2,2,0,0,0,0,-1.0,2.0,7,9,0,0,5,2,889,-1
1,61,1,2,0,0,0,1,-5.0,5.0,3,0,1,0,0,1,183,0
0,20,2,2,0,0,0,1,-41.0,41.0,3,4,2,0,5,2,912,-1
1,50,1,2,0,0,0,3,-1.0,1.0,3,2,1,0,0,1,1100,-1
1,31,0,0,0,0,0,7,-1.0,1.0,2,6,2,0,6,2,1090,0
1,20,2,0,0,0,0,1,-83.0,50.0,6,8,0,0,7,0,736,-1
1,30,0,0,0,0,0,0,-1.0,1.0,7,4,2,0,1,1,706,-1
0,31,0,0,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,641,-1
0,26,0,0,0,0,0,0,-1.0,1.0,8,1,1,0,1,1,958,-1
1,22,2,0,0,0,0,1,235.0,427.0,3,4,2,0,5,2,235,0
1,21,2,0,0,0,0,0,-1.0,1.0,3,6,2,0,5,2,789,-1
1,20,2,0,0,0,0,0,-1.0,1.0,3,9,0,0,8,0,30,0
0,20,2,0,0,0,0,0,32.0,1.0,3,7,0,0,6,2,157,0
1,49,1,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,659,0
1,47,1,0,0,0,0,4,-1.0,1.0,3,9,0,0,1,1,434,0
1,67,1,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,1068,-1
1,25,0,4,0,0,0,1,0.0,0.0,7,4,2,0,3,1,683,-1
1,37,0,0,0,0,0,3,0.0,0.0,3,1,1,0,0,1,865,-1
1,21,2,0,0,0,0,1,-1.0,1.0,3,1,1,0,4,2,839,-1
0,32,0,2,0,0,0,0,-1.0,2.0,3,1,1,0,1,1,1159,-1
0,39,0,2,0,1,0,11,-1.0,1.0,3,5,2,0,2,1,316,0
0,29,0,2,0,0,0,0,-1.0,1.0,7,3,1,0,1,1,585,-1
1,35,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,0,1,973,-1
1,37,0,0,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,198,0
1,39,0,5,0,0,0,1,-1.0,1.0,3,1,1,0,0,1,79,0
1,49,1,0,0,0,0,4,0.0,1.0,7,1,1,0,0,1,788,-1
1,25,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,3,1,926,-1
1,21,2,0,1,0,0,7,-1.0,1.0,3,9,0,0,9,0,589,0
1,42,0,0,0,0,0,9,0.0,0.0,3,5,2,0,3,1,557,0
1,24,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,3,1,72,0
1,20,2,2,1,0,0,1,13.0,77.0,1,6,2,0,8,0,232,0
1,62,1,3,0,0,0,5,59.0,549.0,3,1,1,0,1,1,59,-1
0,33,0,5,0,0,0,0,-1.0,1.0,3,1,1,0,0,1,861,-1
1,32,0,0,0,0,0,11,-2.0,2.0,3,5,2,0,4,2,112,0
1,46,1,2,0,0,0,5,125.0,240.0,8,2,1,0,1,1,125,-1
1,50,1,2,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,743,0
1,20,2,2,0,0,0,0,0.0,0.0,3,4,2,0,6,2,506,-1
1,31,0,0,3,0,1,15,-1.0,1.0,7,9,0,0,3,1,505,0
1,31,0,0,0,0,0,8,-1.0,1.0,7,6,2,0,3,1,224,0
0,24,2,0,0,0,0,3,-14.0,14.0,3,5,2,0,4,2,633,-1
1,36,0,5,0,0,0,2,-1.0,1.0,7,2,1,0,0,1,598,0
1,32,0,0,0,0,1,8,-1.0,1.0,2,3,1,0,1,1,1152,-1
1,25,0,2,0,0,0,0,0.0,0.0,3,2,1,0,2,1,668,-1
1,23,2,0,0,0,0,2,-1.0,1.0,3,7,0,0,6,2,21,-1
1,30,0,3,0,0,0,3,-1.0,1.0,7,4,2,0,5,2,143,0
1,30,0,0,2,0,0,20,0.0,0.0,3,8,0,0,4,2,950,0
1,45,1,2,0,0,0,1,0.0,0.0,8,0,1,0,0,1,114,0
1,32,0,0,0,0,0,1,0.0,0.0,3,3,1,0,2,1,1171,-1
1,30,0,0,0,0,0,4,-1.0,1.0,7,0,1,0,1,1,604,-1
1,39,0,0,0,0,0,2,-1.0,1.0,7,5,2,0,1,1,640,-1
1,58,1,0,0,0,0,12,1.0,1723.0,7,5,2,0,8,0,147,-1
1,19,2,0,0,0,0,1,-48.0,48.0,3,4,2,0,6,2,477,0
0,39,0,0,0,0,0,2,-1.0,1.0,2,6,2,0,2,1,584,-1
1,37,0,0,3,0,0,17,-1.0,1.0,3,9,0,0,3,1,270,-1
0,30,0,0,0,0,0,2,-1.0,1.0,2,9,0,0,8,0,617,-1
1,36,0,0,0,0,0,9,-1.0,1.0,3,6,2,0,6,2,482,0
1,40,0,0,0,0,0,1,-1.0,1.0,3,2,1,0,1,1,562,-1
1,22,2,0,0,0,0,0,-1.0,1.0,3,7,0,0,7,0,559,-1
1,76,1,0,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,593,-1
1,23,2,0,0,0,0,0,-1.0,1.0,3,1,1,0,3,1,785,-1
1,40,0,2,0,0,0,1,-1.0,1.0,3,2,1,0,0,1,291,-1
1,24,2,0,0,0,0,0,-1.0,1.0,3,2,1,0,3,1,874,-1
1,20,2,0,0,0,1,0,-1.0,1.0,3,2,1,0,4,2,533,-1
1,25,0,2,0,0,0,0,-1.0,1.0,8,8,0,0,5,2,731,-1
1,21,2,0,0,0,0,1,-14.0,14.0,8,3,1,0,5,2,604,-1
0,35,0,0,0,0,0,0,-1.0,1.0,3,2,1,0,1,1,271,0
0,21,2,2,0,0,0,0,-1.0,1.0,3,3,1,0,3,1,612,-1
1,23,2,0,0,0,0,3,-1.0,0.0,3,7,0,0,8,0,203,0
0,26,0,0,0,0,0,0,-1.0,1.0,3,6,2,0,4,2,460,-1
1,32,0,0,0,0,0,0,-1.0,1.0,2,6,2,0,3,1,815,-1
1,52,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,69,-1
0,47,1,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,571,-1
1,31,0,0,0,0,0,5,-1.0,1.0,3,6,2,0,3,1,111,-1
1,26,0,0,0,0,0,2,-1.0,1.0,3,7,0,0,7,0,705,0
1,22,2,2,0,0,1,1,-22.0,22.0,8,1,1,0,3,1,673,-1
1,45,1,2,0,0,0,1,-1.0,0.0,3,3,1,0,1,1,1108,-1
1,20,2,0,0,0,0,2,-1.0,1.0,2,7,0,0,6,2,890,0
1,36,0,2,0,0,0,1,0.0,0.0,7,0,1,0,0,1,604,-1
1,26,0,0,0,0,0,2,-1.0,1.0,3,9,0,0,7,0,852,0
0,43,0,0,0,0,0,0,0.0,1.0,3,5,2,0,0,1,859,-1
1,29,0,0,0,0,0,2,0.0,1.0,3,8,0,0,5,2,1147,-1
0,25,0,0,0,0,0,3,0.0,0.0,3,7,0,0,6,2,616,-1
1,21,2,2,0,0,0,0,-1.0,1.0,3,7,0,0,6,2,285,0
1,27,0,0,0,0,0,2,-6.0,6.0,3,6,2,0,4,2,612,-1
1,33,0,0,0,0,0,14,-1.0,1.0,3,7,0,0,4,2,175,0
0,33,0,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,782,0
1,26,0,0,0,0,0,0,0.0,0.0,3,3,1,0,2,1,671,0
1,44,0,0,0,0,0,0,-1.0,1.0,7,4,2,0,3,1,1178,-1
1,25,0,2,0,0,0,1,-1.0,1.0,3,2,1,0,1,1,328,-1
1,30,0,2,0,0,0,1,-1.0,1.0,7,2,1,0,1,1,798,0
1,36,0,2,0,0,0,4,85.0,126.0,8,0,1,0,0,1,102,0
1,27,0,0,0,1,0,6,0.0,0.0,2,5,2,0,2,1,702,0
1,20,2,0,0,0,0,0,-1.0,1.0,3,8,0,0,7,0,592,0
1,59,1,2,0,0,0,24,-36.0,36.0,8,0,1,0,0,1,487,-1
1,21,2,3,0,0,0,0,0.0,1.0,3,6,2,0,5,2,887,-1
1,38,0,2,0,0,0,3,-2.0,2.0,3,3,1,0,0,1,708,-1
1,24,2,0,0,0,0,0,-1.0,1.0,3,2,1,0,3,1,750,-1
1,22,2,0,0,0,0,0,-1.0,1.0,3,6,2,0,7,0,41,0
1,38,0,2,0,0,0,1,-1.0,1.0,8,0,1,0,0,1,217,0
0,22,2,2,0,0,0,1,-1.0,1.0,3,6,2,0,5,2,933,-1
1,26,0,0,0,0,1,3,-1.0,1.0,3,4,2,0,5,2,682,-1
1,37,0,2,0,0,0,4,-18.0,18.0,7,4,2,0,4,2,547,0
1,47,1,2,0,0,0,5,-1.0,1.0,7,1,1,0,2,1,1095,-1
0,25,0,2,0,0,0,2,-1.0,1.0,3,3,1,0,4,2,359,-1
0,46,1,2,0,0,0,0,-1.0,1.0,8,0,1,0,0,1,14,-1
1,43,0,3,0,0,0,1,-1.0,1.0,8,0,1,0,0,1,1145,0
1,28,0,0,0,0,0,5,-1.0,1.0,7,5,2,0,1,1,1111,-1
1,27,0,3,0,0,0,2,-1.0,1.0,7,3,1,0,2,1,1135,-1
0,30,0,0,0,0,0,1,-1.0,1.0,7,3,1,0,2,1,1153,-1
1,34,0,3,0,0,0,0,-1.0,1.0,3,1,1,0,2,1,1085,-1
1,28,0,2,0,0,0,1,-1.0,1.0,3,0,1,0,1,1,478,-1
1,31,0,3,2,1,0,8,171.0,0.0,8,8,0,0,6,2,171,0
0,28,0,2,0,0,0,6,-1.0,1.0,8,9,0,0,8,0,388,0
1,26,0,3,0,0,1,3,-44.0,44.0,2,5,2,0,3,1,447,-1
1,51,1,5,0,0,0,2,-1.0,1.0,3,0,1,0,0,1,961,-1
0,48,1,2,0,0,0,0,-1.0,1.0,3,4,2,0,0,1,543,-1
0,39,0,2,0,0,0,1,-2.0,2.0,7,1,1,0,0,1,506,-1
1,19,2,2,0,0,0,0,-1.0,1.0,7,5,2,0,8,0,327,0
1,25,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,2,1,737,-1
1,29,0,0,0,0,0,1,-1.0,1.0,3,3,1,0,2,1,650,-1
0,31,0,0,0,0,0,2,-1.0,1.0,3,1,1,0,1,1,460,0
1,25,0,0,1,0,0,5,-1.0,1.0,3,8,0,0,6,2,223,-1
1,43,0,0,0,0,0,0,-1.0,1.0,7,3,1,0,0,1,564,-1
1,26,0,0,0,0,0,0,0.0,0.0,3,3,1,0,2,1,515,0
1,21,2,0,0,0,0,0,-1.0,1.0,2,7,0,0,7,0,1179,-1
1,56,1,2,0,0,0,1,-2.0,2.0,3,0,1,0,0,1,648,0
1,26,0,5,0,0,0,1,-1.0,1.0,3,3,1,0,4,2,492,0
1,26,0,0,0,0,0,10,-1.0,1.0,3,7,0,0,6,2,381,0
1,23,2,0,0,0,0,3,0.0,0.0,3,6,2,0,4,2,914,0
0,49,1,2,0,0,0,2,-1.0,1.0,7,1,1,0,0,1,311,0
1,22,2,0,0,0,0,1,-1.0,1.0,2,5,2,0,5,2,1092,0
1,28,0,0,0,0,0,3,0.0,1.0,8,2,1,0,1,1,809,0
0,36,0,2,0,0,0,6,-50.0,50.0,3,6,2,0,1,1,211,-1
1,23,2,0,0,0,0,2,-1.0,1.0,3,7,0,0,8,0,47,0
1,25,0,0,2,0,0,4,-1.0,1.0,3,9,0,0,6,2,459,0
1,21,2,3,0,1,0,3,-22.0,22.0,3,4,2,0,5,2,973,0
1,48,1,0,0,0,0,5,-1.0,1.0,3,3,1,0,2,1,932,0
1,28,0,0,8,0,1,16,-1.0,1.0,2,7,0,0,8,0,436,0
1,31,0,0,0,0,0,7,22.0,71.0,3,2,1,0,1,1,668,0
1,31,0,2,0,0,3,9,-1.0,1.0,2,5,2,0,3,1,540,0
1,63,1,0,0,0,0,22,272.0,150.0,7,8,0,0,4,2,304,0
0,40,0,3,0,0,0,4,0.0,0.0,3,2,1,0,0,1,516,0
1,24,2,2,0,0,0,0,-1.0,1.0,7,0,1,0,1,1,535,-1
0,27,0,0,0,0,0,0,0.0,0.0,7,3,1,0,2,1,531,-1
1,33,0,2,0,0,0,0,0.0,0.0,7,0,1,0,0,1,1169,0
1,34,0,0,0,0,0,5,-1.0,1.0,2,7,0,0,1,1,300,-1
1,51,1,0,0,0,0,3,-1.0,1.0,3,1,1,0,0,1,793,-1
1,29,0,2,0,0,0,1,-2.0,2.0,3,2,1,0,3,1,956,-1
1,29,0,2,0,0,0,1,-50.0,50.0,3,5,2,0,2,1,95,-1
1,34,0,2,0,0,0,5,0.0,0.0,3,1,1,0,1,1,434,0
1,66,1,0,0,0,0,0,-1.0,1372.0,9,8,0,0,2,1,532,-1
1,39,0,0,0,0,0,3,-1.0,1.0,3,1,1,0,2,1,527,-1
1,27,0,0,0,0,0,0,0.0,1.0,7,0,1,0,1,1,530,0
1,38,0,2,0,0,0,2,-7.0,7.0,2,6,2,0,1,1,428,-1
1,25,0,0,0,1,1,7,-1.0,1.0,8,4,2,0,4,2,133,0
1,37,0,0,0,0,0,2,-1.0,1.0,3,3,1,0,1,1,36,0
1,38,0,2,0,0,0,2,-7.0,7.0,2,6,2,0,1,1,563,-1
1,28,0,2,0,0,0,1,-1.0,1.0,3,3,1,0,2,1,42,0
1,23,2,5,0,0,0,0,-1.0,1.0,7,1,1,0,2,1,639,0
1,37,0,3,0,0,0,6,-1.0,1.0,3,1,1,0,1,1,541,0
1,30,0,0,1,0,0,9,-1.0,1.0,7,3,1,0,3,1,533,0
1,29,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,1,1,630,0
1,60,1,0,0,0,0,15,-1.0,1.0,3,6,2,0,0,1,168,-1
0,26,0,2,0,0,0,0,-1.0,1.0,2,3,1,0,2,1,720,-1
1,25,0,0,0,0,0,2,-23.0,23.0,4,3,1,0,3,1,405,-1
1,50,1,2,0,0,0,0,-2.0,2.0,8,0,1,0,0,1,921,-1
0,27,0,2,0,0,0,1,-14.0,14.0,3,3,1,0,1,1,612,-1
1,32,0,2,0,0,0,2,0.0,0.0,3,0,1,0,0,1,138,-1
1,28,0,0,0,0,0,5,302.0,1.0,3,3,1,0,2,1,302,0
1,25,0,0,0,0,1,4,-1.0,1.0,2,4,2,0,3,1,371,0
0,25,0,2,0,0,0,5,-3.0,4.0,3,6,2,0,3,1,690,-1
1,23,2,0,0,0,0,2,-1.0,1.0,3,7,0,0,8,0,322,0
1,25,0,2,0,0,0,2,0.0,0.0,7,7,0,0,3,1,1149,-1
1,32,0,3,0,0,0,2,0.0,0.0,7,4,2,0,1,1,916,0
1,30,0,0,0,0,0,15,210.0,248.0,2,8,0,0,3,1,426,0
1,29,0,0,0,0,0,6,-236.0,236.0,3,7,0,0,5,2,264,0
1,32,0,0,0,0,0,1,-1.0,1.0,2,9,0,0,7,0,762,-1
1,20,2,0,0,0,0,0,-1.0,1.0,3,7,0,0,8,0,445,-1
1,26,0,2,0,0,0,0,-1.0,1.0,2,1,1,0,2,1,739,-1
0,28,0,2,0,0,0,0,-2.0,2.0,7,4,2,0,1,1,592,-1
1,34,0,0,0,0,0,0,0.0,0.0,3,6,2,0,3,1,619,0
1,29,0,0,0,0,0,6,108.0,1.0,3,5,2,0,2,1,1085,0
1,22,2,0,0,0,0,11,0.0,1.0,3,9,0,0,7,0,191,0
0,27,0,0,0,0,0,6,0.0,0.0,7,4,2,0,2,1,672,-1
1,52,1,2,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,867,-1
1,38,0,2,0,0,0,1,-27.0,27.0,3,0,1,0,0,1,450,0
1,20,2,0,0,0,0,0,-1.0,1.0,3,2,1,0,5,2,346,-1
1,22,2,0,0,0,0,1,-1.0,1.0,3,6,2,0,8,0,699,-1
1,20,2,3,0,0,0,2,9.0,33.0,3,9,0,0,9,0,386,0
0,39,0,2,0,0,0,1,-1.0,1.0,1,3,1,0,3,1,799,-1
1,36,0,0,0,0,0,14,-1.0,1.0,2,6,2,0,2,1,19,0
0,30,0,2,0,0,0,5,-168.0,168.0,3,4,2,0,1,1,390,0
0,50,1,2,0,0,0,0,-1.0,1.0,3,1,1,0,0,1,518,-1
1,55,1,0,0,0,0,12,-40.0,40.0,3,7,0,0,5,2,1102,-1
1,36,0,0,0,0,0,4,-4.0,4.0,3,5,2,0,1,1,541,0
1,27,0,4,0,0,0,3,0.0,0.0,7,6,2,0,3,1,878,-1
1,31,0,0,0,0,0,3,716.0,1.0,3,4,2,0,1,1,716,0
0,42,0,2,0,0,0,4,5.0,63.0,7,5,2,0,2,1,5,0
1,33,0,2,0,0,0,1,-93.0,93.0,7,2,1,0,1,1,412,0
1,49,1,2,0,0,0,0,0.0,0.0,7,0,1,0,0,1,973,-1
1,20,2,0,0,0,0,0,-1.0,1.0,2,4,2,0,6,2,733,0
1,30,0,0,0,0,0,1,-5.0,5.0,7,3,1,0,5,2,1017,-1
0,32,0,3,0,0,0,1,-1.0,1.0,7,2,1,0,1,1,536,-1
1,31,0,0,0,0,0,11,0.0,0.0,3,7,0,0,8,0,696,-1
1,24,2,5,0,0,0,0,-1.0,1.0,7,3,1,0,3,1,238,0
1,21,2,0,0,0,0,2,-1.0,1.0,3,6,2,0,7,0,807,0
0,39,0,2,0,0,0,2,-1.0,1.0,3,9,0,0,6,2,483,-1
1,45,1,0,0,0,0,1,-84.0,1147.0,8,5,2,0,5,2,385,-1
0,44,0,2,0,0,0,3,0.0,1.0,3,1,1,0,0,1,447,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,1076,0
0,30,0,2,0,0,0,0,0.0,1.0,7,5,2,0,1,1,1106,-1
1,19,2,0,2,1,1,3,22.0,23.0,3,9,0,0,9,0,51,0
1,28,0,0,0,0,0,2,-1.0,1.0,3,1,1,0,2,1,1115,0
1,52,1,0,0,0,0,7,-1.0,1.0,3,4,2,0,0,1,406,0
0,33,0,0,0,0,0,5,-1.0,1.0,3,6,2,0,4,2,916,-1
1,38,0,3,0,0,0,0,-1.0,1.0,7,0,1,0,0,1,550,-1
0,24,2,0,0,0,0,1,-77.0,78.0,3,6,2,0,8,0,595,-1
0,66,1,0,0,0,0,11,-1.0,1.0,2,7,0,0,1,1,490,0
1,33,0,0,2,0,0,9,-1.0,1.0,8,8,0,0,8,0,481,0
1,37,0,2,0,0,0,3,-1.0,1.0,7,3,1,0,1,1,731,-1
1,26,0,0,0,1,1,12,-1.0,0.0,3,5,2,0,6,2,884,-1
1,65,1,2,0,0,0,2,-84.0,60.0,7,0,1,0,0,1,991,-1
1,32,0,2,0,0,0,2,-1.0,1.0,3,1,1,0,1,1,1078,-1
1,31,0,2,0,0,0,1,-1.0,1.0,3,2,1,0,1,1,230,0
1,24,2,3,0,0,0,1,-60.0,60.0,7,2,1,0,1,1,589,-1
1,30,0,0,0,1,2,12,-1.0,1.0,3,6,2,0,5,2,1058,-1
1,23,2,0,0,0,0,0,0.0,1.0,3,6,2,0,4,2,1114,0
1,28,0,0,0,0,0,4,0.0,1.0,3,4,2,0,4,2,1092,-1
1,27,0,2,0,1,2,5,-1.0,1.0,7,6,2,0,2,1,599,-1
1,23,2,0,1,0,0,2,418.0,1.0,3,5,2,0,4,2,418,0
1,30,0,0,4,0,0,12,0.0,0.0,3,8,0,0,5,2,219,0
1,41,0,0,2,0,1,14,41.0,1.0,9,7,0,0,8,0,251,0
0,24,2,0,0,0,0,3,0.0,0.0,3,4,2,0,3,1,67,-1
1,29,0,2,0,0,0,0,-1.0,1.0,9,6,2,0,4,2,1063,0
1,21,2,0,0,0,0,0,-1.0,1.0,3,6,2,0,8,0,589,-1
0,51,1,2,0,0,0,2,-4.0,4.0,7,0,1,0,0,1,574,-1
0,39,0,2,0,0,0,0,-3.0,3.0,8,0,1,0,0,1,506,0
1,31,0,0,0,0,0,13,-1.0,1.0,7,9,0,0,8,0,457,0
1,31,0,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1100,-1
1,25,0,0,0,1,2,5,-1.0,1.0,2,8,0,0,8,0,657,0
1,56,1,2,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,1051,-1
1,44,0,2,0,0,0,2,-1.0,1.0,7,0,1,0,0,1,717,-1
1,37,0,0,0,0,0,3,-1.0,1.0,3,0,1,0,0,1,588,0
1,27,0,0,0,0,1,2,-1.0,1.0,7,8,0,0,3,1,1185,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,5,2,0,4,2,690,0
1,42,0,0,0,0,0,17,-1.0,1.0,3,9,0,0,8,0,526,0
1,21,2,0,0,0,0,1,-15.0,15.0,2,6,2,0,7,0,29,0
1,31,0,0,0,0,1,15,-1.0,1.0,2,4,2,0,6,2,1110,0
1,43,0,0,1,0,0,20,0.0,0.0,3,7,0,0,3,1,51,-1
1,31,0,2,0,0,0,1,-1.0,1.0,3,2,1,0,1,1,1071,0
1,35,0,3,0,0,0,7,0.0,0.0,2,6,2,0,3,1,15,-1
1,32,0,2,0,0,0,4,-47.0,47.0,3,4,2,0,0,1,659,-1
1,23,2,0,0,0,2,4,-1.0,1.0,3,7,0,0,4,2,419,0
1,28,0,3,0,0,0,1,-1.0,1.0,3,4,2,0,3,1,54,-1
1,31,0,0,0,0,0,6,0.0,0.0,3,3,1,0,1,1,286,-1
1,32,0,0,0,0,0,4,302.0,609.0,3,6,2,0,5,2,527,0
1,25,0,0,1,1,0,2,-1.0,1.0,3,6,2,0,5,2,324,0
1,37,0,0,0,0,0,8,0.0,1.0,3,5,2,0,3,1,194,-1
1,20,2,0,2,2,0,4,-1.0,1.0,3,8,0,0,8,0,287,0
1,27,0,0,0,0,0,0,-1.0,1.0,7,1,1,0,2,1,593,-1
0,22,2,0,0,0,0,0,0.0,1.0,7,6,2,0,4,2,148,0
0,24,2,0,0,0,0,0,-1.0,1.0,3,3,1,0,2,1,373,0
0,51,1,2,0,0,0,0,-1.0,1.0,8,0,1,0,0,1,635,-1
1,27,0,0,1,1,2,15,-1.0,1.0,3,9,0,0,8,0,580,0
1,63,1,0,0,0,0,9,0.0,1.0,3,5,2,0,0,1,60,0
1,27,0,3,0,0,0,1,-1.0,1.0,8,4,2,0,2,1,418,-1
1,38,0,5,0,0,0,2,0.0,0.0,3,3,1,0,3,1,604,-1
1,51,1,0,0,0,0,15,-1.0,1.0,3,7,0,0,3,1,458,0
1,65,1,3,0,0,0,2,-53.0,53.0,7,0,1,0,0,1,701,0
1,36,0,3,0,0,0,1,0.0,1.0,3,2,1,0,1,1,1075,-1
1,28,0,2,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,1171,0
0,24,2,2,0,0,0,9,-1.0,1.0,7,9,0,0,7,0,1087,0
