date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.875802,0.680851,0.027261,0.307647,0.001088,0.278612,0.841667,DOWN
0.456219,0.87234,0.03981,0.605177,0.002692,0.525117,0.580263,UP
0.425114,0.382979,0.062838,0.501934,0.003467,0.422915,0.414912,DOWN
0.898987,0.382979,0.099346,0.661113,0.006639,0.70145,0.367982,UP
0.004602,0.553191,0.089498,0.574978,0.003467,0.422915,0.414912,UP
0.009601,0.829787,0.041582,0.663642,0.003467,0.422915,0.414912,DOWN
0.027521,0.212766,0.060976,0.231479,0.003467,0.422915,0.414912,DOWN
0.90757,0.510638,0.085805,0.552663,0.005596,0.480321,0.570175,UP
0.902748,0.893617,0.043233,0.463106,0.002898,0.508545,0.405702,DOWN
0.433344,0.723404,0.074517,0.426956,0.003467,0.422915,0.414912,UP
0.872528,0.765957,0.028822,0.515472,0.000995,0.383221,0.825877,DOWN
0.897925,0.595745,0.035967,0.414906,0.001888,0.401346,0.636842,DOWN
0.889076,0.723404,0.034646,0.649509,0.002401,0.675557,0.284211,UP
0.903057,0.12766,0.059805,0.263166,0.003471,0.35448,0.714035,DOWN
0.425778,0.893617,0.09169,0.397501,0.003467,0.422915,0.414912,UP
0.473696,0.0,0.031494,0.361053,0.0021,0.363542,0.701316,UP
0.438476,0.446809,0.058725,0.536299,0.003467,0.422915,0.414912,DOWN
0.460334,0.425532,0.140867,0.542844,0.009715,0.57276,0.186404,UP
0.455467,0.893617,0.035217,0.631806,0.002374,0.458571,0.659211,DOWN
0.912349,0.191489,0.048937,0.234603,0.003282,0.283014,0.522368,DOWN
0.902836,0.425532,0.087366,0.483338,0.005474,0.374676,0.764912,UP
0.906907,0.617021,0.027111,0.255876,0.001795,0.170637,0.659649,DOWN
0.451175,0.255319,0.040531,0.421601,0.002678,0.384257,0.585965,DOWN
0.013451,0.87234,0.074817,0.525736,0.003467,0.422915,0.414912,UP
0.880271,0.765957,0.050799,0.584052,0.003579,0.502071,0.226316,UP
0.442591,0.808511,0.108142,0.58911,0.007337,0.416624,0.500526,UP
0.031016,0.340426,0.077819,0.295299,0.003467,0.422915,0.414912,UP
0.018229,1.0,0.046866,0.425617,0.003467,0.422915,0.414912,UP
0.009734,0.531915,0.081062,0.533472,0.003467,0.422915,0.414912,UP
0.469139,0.87234,0.027861,0.344094,0.001863,0.353444,0.538158,DOWN
0.005133,0.765957,0.075267,0.634484,0.003467,0.422915,0.414912,UP
0.438653,0.212766,0.048337,0.156501,0.003467,0.422915,0.414912,DOWN
0.438653,1.0,0.050198,0.435733,0.003467,0.422915,0.414912,DOWN
0.026459,0.510638,0.093911,0.507289,0.003467,0.422915,0.414912,UP
0.447724,0.829787,0.043593,0.760042,0.002968,0.607457,0.410526,DOWN
0.44706,0.255319,0.037498,0.451205,0.002297,0.364837,0.690351,DOWN
0.898058,0.06383,0.076918,0.472627,0.004913,0.473589,0.688158,UP
0.469316,0.382979,0.059385,0.568283,0.003907,0.548162,0.413596,UP
0.031636,0.87234,0.068482,0.317316,0.003467,0.422915,0.414912,UP
0.880802,0.914894,0.024318,0.31568,0.00161,0.368203,0.692982,DOWN
0.464581,0.617021,0.099736,0.543142,0.006724,0.476178,0.507895,UP
0.464404,0.361702,0.063798,0.458494,0.004356,0.50492,0.330702,UP
0.866953,0.893617,0.030533,0.330556,0.002034,0.226567,0.79693,DOWN
0.013141,0.276596,0.041281,0.150699,0.003467,0.422915,0.414912,DOWN
0.912482,0.234043,0.081542,0.386343,0.005725,0.378042,0.484649,UP
0.017787,0.319149,0.083794,0.496876,0.003467,0.422915,0.414912,UP
0.903102,0.659574,0.064459,0.4518,0.004381,0.478767,0.467105,DOWN
0.898943,0.382979,0.099796,0.642368,0.006635,0.667789,0.375439,UP
0.991018,1.0,0.038459,0.529604,0.002513,0.439669,0.763596,DOWN
0.872484,0.617021,0.981806,0.813597,0.063323,0.973848,0.12807,UP
0.031857,1.0,0.074817,0.298126,0.003467,0.422915,0.414912,UP
0.889518,0.319149,0.040261,0.637459,0.002838,0.635163,0.245614,UP
0.005265,0.297872,0.056113,0.535406,0.003467,0.422915,0.414912,DOWN
0.013583,0.957447,0.051819,0.461172,0.003467,0.422915,0.414912,DOWN
0.912172,0.787234,0.044284,0.449122,0.002975,0.399275,0.4,DOWN
0.867661,0.404255,0.031734,0.441386,0.002054,0.506732,0.618421,UP
0.443432,0.489362,0.070644,0.515918,0.004886,0.629984,0.360088,UP
0.429715,0.148936,0.066531,0.165278,0.003467,0.422915,0.414912,DOWN
0.894429,0.106383,0.058184,0.366558,0.003783,0.433713,0.693421,DOWN
0.867307,0.659574,0.038489,0.474115,0.002607,0.504402,0.395175,UP
0.005221,0.851064,0.114387,0.674799,0.003467,0.422915,0.414912,UP
0.442989,0.382979,0.101207,0.605475,0.006801,0.521491,0.538158,UP
0.451661,0.425532,0.041732,0.719578,0.002757,0.706629,0.433772,DOWN
0.433476,0.893617,0.069953,0.427254,0.003467,0.422915,0.414912,DOWN
0.447768,0.042553,0.042422,0.517108,0.002754,0.496634,0.529825,DOWN
0.474271,0.12766,0.020055,0.026034,0.001329,0.060073,0.856579,DOWN
0.460511,0.510638,0.028312,0.504017,0.001903,0.54376,0.464912,UP
0.447635,0.787234,0.072775,0.804969,0.004992,0.68928,0.370614,UP
0.022123,0.93617,0.075327,0.312556,0.003467,0.422915,0.414912,UP
0.894075,0.574468,0.070764,0.602202,0.004832,0.68203,0.390351,DOWN
0.43852,0.978723,0.05305,0.453288,0.003467,0.422915,0.414912,DOWN
0.907084,0.276596,0.087847,0.425617,0.005926,0.554117,0.421491,UP
0.429185,0.574468,0.087937,0.613805,0.003467,0.422915,0.414912,UP
0.026769,0.446809,0.074517,0.488248,0.003467,0.422915,0.414912,UP
0.902659,0.297872,0.087997,0.503273,0.005889,0.525634,0.34693,UP
0.46905,0.446809,0.045575,0.398245,0.003014,0.306318,0.57193,UP
0.885403,0.382979,0.031344,0.594912,0.002115,0.569394,0.439035,DOWN
0.017477,0.808511,0.121352,0.659923,0.003467,0.422915,0.414912,UP
0.867439,0.957447,0.025339,0.423386,0.001618,0.337908,0.897368,DOWN
0.894341,0.851064,0.067041,0.739512,0.004566,0.645262,0.482456,DOWN
0.469714,0.319149,0.033085,0.284439,0.002219,0.218022,0.760526,DOWN
0.469714,0.723404,0.044464,0.400774,0.00297,0.294925,0.658772,UP
0.473298,0.106383,0.022367,0.154121,0.001514,0.227084,0.599561,DOWN
0.473829,0.893617,0.037619,0.444808,0.002449,0.345676,0.78114,UP
0.447237,0.106383,0.008707,0.22166,0.000559,0.321077,0.631579,DOWN
0.456573,0.021277,0.034856,0.55058,0.002287,0.472812,0.712281,DOWN
0.031636,0.510638,0.088057,0.310027,0.003467,0.422915,0.414912,UP
0.005221,0.0,0.082473,0.507885,0.003467,0.422915,0.414912,UP
0.456042,0.297872,0.04005,0.597292,0.002779,0.515795,0.474123,DOWN
0.867218,0.276596,0.034646,0.344689,0.002358,0.354221,0.462281,DOWN
0.464537,0.212766,0.019635,0.063225,0.001309,0.190316,0.692105,DOWN
0.47405,0.87234,0.043113,0.427849,0.002833,0.309943,0.753947,UP
0.46874,0.361702,0.042662,0.429188,0.002871,0.315381,0.692982,DOWN
0.013185,0.553191,0.041281,0.491223,0.003467,0.422915,0.414912,DOWN
0.47374,0.170213,0.022217,0.098483,0.001475,0.138529,0.764912,DOWN
1.0,0.148936,0.041762,0.165129,0.002744,0.282496,0.607895,DOWN
0.867174,0.468085,0.045154,0.484975,0.003078,0.391507,0.336842,UP
0.903234,0.361702,0.067221,0.504909,0.004584,0.563956,0.375,UP
0.433565,0.212766,0.068242,0.290687,0.003467,0.422915,0.414912,UP
0.451042,0.553191,0.042843,0.65427,0.002883,0.626618,0.314912,UP
0.907305,0.042553,0.09265,0.394823,0.006103,0.481875,0.566228,DOWN
0.008628,0.234043,0.077609,0.282059,0.003467,0.422915,0.414912,DOWN
0.911774,0.574468,0.043953,0.346325,0.002856,0.32289,0.729825,DOWN
0.439051,0.382979,0.061727,0.512943,0.003467,0.422915,0.414912,UP
0.907438,0.212766,0.048367,0.196519,0.003234,0.256862,0.596491,DOWN
0.425158,0.468085,0.062838,0.564267,0.003467,0.422915,0.414912,DOWN
0.018406,0.680851,0.073226,0.435733,0.003467,0.422915,0.414912,UP
0.460334,0.12766,0.032815,0.248884,0.002239,0.307872,0.497368,DOWN
0.460511,0.638298,0.02696,0.474115,0.001807,0.518384,0.485088,UP
0.880802,0.361702,0.029422,0.421303,0.001946,0.462973,0.639912,UP
0.437812,0.234043,0.048817,0.209908,0.003467,0.422915,0.414912,UP
0.026503,0.404255,0.106221,0.491818,0.003467,0.422915,0.414912,UP
0.447237,0.0,0.041972,0.43008,0.002676,0.431124,0.716228,UP
0.907792,0.12766,0.029212,0.172419,0.001926,0.249871,0.627632,DOWN
0.004425,1.0,0.07902,0.523654,0.003467,0.422915,0.414912,UP
0.004557,0.276596,0.070614,0.203065,0.003467,0.422915,0.414912,UP
0.017964,0.87234,0.076318,0.507289,0.003467,0.422915,0.414912,DOWN
0.03168,0.085106,0.051909,0.088218,0.003467,0.422915,0.414912,DOWN
0.455821,0.595745,0.033025,0.370723,0.002202,0.340756,0.666228,DOWN
0.45113,0.978723,0.05218,0.625855,0.00344,0.527706,0.424123,UP
0.903588,0.680851,0.09238,0.542844,0.00596,0.453133,0.616228,UP
0.01323,0.510638,0.075718,0.532282,0.003467,0.422915,0.414912,UP
0.885315,0.382979,0.135853,0.487652,0.008872,0.370274,0.724123,UP
0.907747,0.234043,0.045034,0.244868,0.002958,0.279648,0.665789,DOWN
0.451263,0.510638,0.040891,0.454924,0.002374,0.287675,0.879825,UP
0.902792,0.382979,0.087426,0.576614,0.005706,0.592439,0.557895,UP
0.88912,0.723404,0.049718,0.695924,0.00345,0.684102,0.242105,UP
0.018274,0.489362,0.093821,0.508331,0.003467,0.422915,0.414912,UP
0.438122,0.957447,0.057614,0.426659,0.003467,0.422915,0.414912,DOWN
0.8935,0.87234,0.087877,0.769711,0.005775,0.5826,0.568421,DOWN
0.013672,0.893617,0.041431,0.455222,0.003467,0.422915,0.414912,DOWN
0.903544,0.212766,0.045425,0.167212,0.001903,0.101502,0.831579,UP
0.017433,0.957447,0.083614,0.401815,0.003467,0.422915,0.414912,UP
0.464316,0.212766,0.024709,0.189081,0.001649,0.230451,0.66886,DOWN
0.013849,0.404255,0.085565,0.729545,0.003467,0.422915,0.414912,DOWN
0.009734,0.978723,0.041642,0.453436,0.003467,0.422915,0.414912,DOWN
0.907261,0.255319,0.079891,0.335763,0.005158,0.375453,0.712719,UP
0.881023,0.446809,0.029332,0.329217,0.000837,0.226567,0.59693,UP
0.889253,0.234043,0.030473,0.242041,0.001944,0.307095,0.780702,DOWN
0.433388,0.06383,0.040801,0.104433,0.003467,0.422915,0.414912,DOWN
0.447237,0.021277,0.042482,0.381285,0.002738,0.408338,0.718421,UP
0.44352,0.297872,0.042542,0.329069,0.001641,0.24754,0.765789,DOWN
0.009469,0.319149,0.063949,0.309283,0.003467,0.422915,0.414912,UP
0.452237,0.12766,0.033025,0.212586,0.002252,0.263076,0.617544,DOWN
0.018141,0.085106,0.061817,0.276406,0.003467,0.422915,0.414912,DOWN
0.899031,0.957447,0.053351,0.580631,0.003513,0.458312,0.551316,DOWN
0.876156,0.659574,0.073826,0.44942,0.00501,0.569653,0.332018,UP
0.912393,0.489362,0.044494,0.385153,0.002946,0.359917,0.645175,DOWN
0.455865,0.042553,0.038129,0.36983,0.002603,0.440445,0.552632,DOWN
0.915623,0.212766,0.084604,0.323118,0.005586,0.338944,0.552193,UP
0.438963,0.148936,0.047046,0.102053,0.003467,0.422915,0.414912,DOWN
0.018274,0.12766,0.040381,0.171526,0.003467,0.422915,0.414912,DOWN
0.902969,0.574468,0.115047,0.501041,0.007902,0.713102,0.218421,UP
0.871864,0.659574,0.10547,0.732074,0.006986,0.717504,0.321053,UP
0.00907,0.914894,0.041642,0.559655,0.003467,0.422915,0.414912,DOWN
0.429494,0.87234,0.054251,0.36983,0.003467,0.422915,0.414912,DOWN
0.889518,0.808511,0.035787,0.682089,0.002486,0.644744,0.257456,DOWN
0.885138,0.829787,0.043683,0.560399,0.003022,0.563698,0.321491,DOWN
0.438343,0.468085,0.088027,0.518149,0.003467,0.422915,0.414912,UP
0.87151,0.510638,0.060316,0.745463,0.003891,0.625065,0.703509,UP
0.447458,0.787234,0.061487,0.74576,0.004391,0.617297,0.399123,UP
0.44352,0.12766,0.011499,0.240553,0.00074,0.295702,0.537719,DOWN
0.0273,0.234043,0.069443,0.100714,0.003467,0.422915,0.414912,DOWN
0.430025,0.234043,0.07866,0.39512,0.003467,0.422915,0.414912,UP
0.005133,0.87234,0.056323,0.501636,0.003467,0.422915,0.414912,DOWN
0.456528,0.468085,0.041942,0.612764,0.002773,0.665976,0.508333,UP
0.893987,0.957447,0.071995,0.539869,0.003554,0.384516,0.765789,UP
0.43383,0.382979,0.049388,0.541803,0.003467,0.422915,0.414912,UP
0.456263,0.553191,0.035727,0.518149,0.002416,0.592439,0.446053,DOWN
0.455688,0.617021,0.035787,0.505356,0.002464,0.61885,0.465789,DOWN
0.022742,0.425532,0.102738,0.493603,0.003467,0.422915,0.414912,UP
0.889739,0.085106,0.073376,0.395269,0.004844,0.461678,0.592544,UP
0.022123,0.319149,0.067191,0.187295,0.003467,0.422915,0.414912,UP
0.004779,0.787234,0.147952,0.64698,0.003467,0.422915,0.414912,UP
0.903456,0.06383,0.056083,0.360904,0.003702,0.383998,0.61886,DOWN
0.464581,0.893617,0.031224,0.447783,0.002142,0.393578,0.451754,DOWN
0.004203,0.914894,0.044134,0.349747,0.003467,0.422915,0.414912,DOWN
0.474094,0.0,0.029422,0.255876,0.001915,0.259969,0.782895,DOWN
0.906995,0.361702,0.090128,0.496727,0.006186,0.578457,0.276316,UP
0.912172,0.468085,0.11877,0.534067,0.008218,0.546349,0.26886,UP
0.008982,0.638298,0.125796,0.568581,0.003467,0.422915,0.414912,UP
0.880492,0.0,0.038639,0.419964,0.002518,0.360176,0.620175,DOWN
0.465466,0.723404,0.051729,0.530646,0.003577,0.43682,0.387719,UP
0.90788,0.106383,0.044404,0.133442,0.002977,0.234593,0.539035,UP
0.915623,0.446809,0.059385,0.522315,0.003903,0.523304,0.337719,DOWN
0.876864,0.382979,0.035277,0.558167,0.002408,0.52175,0.378947,UP
0.881333,0.148936,0.026991,0.081672,0.001759,0.223977,0.721053,DOWN
0.018539,0.553191,0.075057,0.483338,0.003467,0.422915,0.414912,UP
0.868147,0.446809,0.042632,0.651889,0.002777,0.530295,0.539912,UP
0.017654,0.93617,0.07842,0.475305,0.003467,0.422915,0.414912,UP
0.469493,0.06383,0.030743,0.214073,0.00205,0.33739,0.517982,DOWN
0.438034,0.765957,0.125465,0.576465,0.003467,0.422915,0.414912,UP
0.893722,0.829787,0.030743,0.645195,0.00209,0.585189,0.327193,DOWN
0.90704,0.382979,0.115798,0.537935,0.008014,0.7768,0.200439,UP
0.899075,0.255319,0.067041,0.431419,0.004418,0.457276,0.600439,DOWN
0.429185,0.212766,0.074937,0.306754,0.003467,0.422915,0.414912,DOWN
0.438786,0.914894,0.051759,0.325945,0.003467,0.422915,0.414912,DOWN
0.009292,0.617021,0.106611,0.601607,0.003467,0.422915,0.414912,UP
4.4e-05,0.617021,0.040861,0.445403,0.003467,0.422915,0.414912,DOWN
0.881377,0.212766,0.028251,0.157394,0.001211,0.226567,0.72193,DOWN
0.424937,0.404255,0.087787,0.372359,0.003467,0.422915,0.414912,UP
0.430025,0.276596,0.083253,0.491669,0.003467,0.422915,0.414912,UP
0.429804,0.12766,0.057944,0.177031,0.003467,0.422915,0.414912,DOWN
0.424539,0.787234,0.055242,0.261381,0.003467,0.422915,0.414912,DOWN
0.884651,0.574468,0.027531,0.497025,0.001909,0.547903,0.408772,DOWN
0.867307,0.617021,0.038759,0.484975,0.002619,0.50492,0.415351,UP
0.013362,1.0,0.11784,0.601755,0.003467,0.422915,0.414912,UP
0.894783,0.340426,0.152276,0.794406,0.010064,0.753755,0.393421,UP
0.446883,0.765957,0.056563,0.605772,0.003932,0.496634,0.461404,UP
0.022123,0.042553,0.045965,0.190271,0.003467,0.422915,0.414912,DOWN
0.87213,0.212766,0.031074,0.280422,0.001714,0.336354,0.851754,UP
0.871599,0.021277,0.025369,0.325498,0.001259,0.340756,0.770175,DOWN
0.013141,0.234043,0.040801,0.10607,0.003467,0.422915,0.414912,DOWN
0.876377,0.042553,0.028642,0.249926,0.000841,0.351631,0.688158,DOWN
0.022787,0.659574,0.084814,0.433502,0.003467,0.422915,0.414912,DOWN
0.442503,0.893617,0.07872,0.470396,0.00526,0.45391,0.500526,UP
0.008893,0.680851,0.129398,0.601904,0.003467,0.422915,0.414912,UP
0.433609,0.93617,0.076948,0.425766,0.003467,0.422915,0.414912,UP
0.885138,0.234043,0.034977,0.284737,0.002254,0.296479,0.683333,DOWN
0.876333,0.042553,0.030203,0.256025,0.001572,0.41999,0.681579,DOWN
0.44237,0.957447,0.063558,0.438709,0.004564,0.33247,0.500526,DOWN
0.889562,0.468085,0.040261,0.579738,0.002815,0.617038,0.252193,UP
0.469669,0.148936,0.025099,0.125707,0.001678,0.166753,0.726316,DOWN
0.906951,0.553191,0.043473,0.313597,0.00301,0.456758,0.305263,UP
0.880227,0.489362,0.034826,0.540613,0.002432,0.534179,0.228947,DOWN
0.469404,0.553191,0.028071,0.311217,0.001834,0.175557,0.750439,DOWN
0.018229,0.851064,0.046866,0.446445,0.003467,0.422915,0.414912,UP
0.000487,0.340426,0.084364,0.394674,0.003467,0.422915,0.414912,DOWN
0.451529,0.595745,0.038699,0.413716,0.001379,0.378301,0.726316,DOWN
0.009734,0.404255,0.071454,0.597739,0.003467,0.422915,0.414912,UP
0.43383,0.744681,0.046535,0.471586,0.003467,0.422915,0.414912,DOWN
0.0223,0.148936,0.059926,0.141178,0.003467,0.422915,0.414912,UP
0.451838,0.893617,0.123454,0.59402,0.00827,0.360953,0.720614,UP
0.429362,0.042553,0.056593,0.228206,0.003467,0.422915,0.414912,DOWN
0.004248,0.340426,0.048367,0.551324,0.003467,0.422915,0.414912,DOWN
0.008893,0.744681,0.132521,0.839036,0.003467,0.422915,0.414912,UP
0.867661,0.808511,0.03891,0.380244,0.00259,0.527706,0.457895,UP
0.473165,0.042553,0.029482,0.174502,0.002005,0.301398,0.474123,UP
0.009734,0.319149,0.041732,0.394079,0.003467,0.422915,0.414912,DOWN
0.872572,0.702128,0.032275,0.362541,0.001782,0.318747,0.869737,DOWN
0.429317,0.553191,0.111084,0.690122,0.003467,0.422915,0.414912,UP
0.013097,0.106383,0.048247,0.282208,0.003467,0.422915,0.414912,UP
0.881333,0.765957,0.043293,0.479173,0.002835,0.452874,0.578947,UP
0.894164,0.510638,0.067371,0.617376,0.004528,0.669601,0.468421,UP
0.009469,0.361702,0.063949,0.447932,0.003467,0.422915,0.414912,UP
0.442458,0.382979,0.058124,0.510711,0.004036,0.509322,0.500526,DOWN
0.87682,0.574468,0.029452,0.593425,0.001944,0.534956,0.470175,DOWN
0.434096,0.638298,0.071965,0.563374,0.003467,0.422915,0.414912,UP
0.017654,0.148936,0.066681,0.218834,0.003467,0.422915,0.414912,DOWN
0.456396,0.0,0.034586,0.553109,0.002291,0.471517,0.64386,DOWN
0.871599,0.319149,0.028732,0.610979,0.00183,0.581305,0.639912,DOWN
0.026282,0.255319,0.119491,0.385897,0.003467,0.422915,0.414912,UP
0.451573,0.787234,0.041972,0.78072,0.002518,0.497411,0.762281,UP
0.031636,0.191489,0.051909,0.047159,0.003467,0.422915,0.414912,DOWN
0.017964,0.06383,0.076468,0.389467,0.003467,0.422915,0.414912,UP
0.456307,0.595745,0.034016,0.52053,0.002295,0.579751,0.517982,DOWN
0.013539,1.0,0.051699,0.513686,0.003467,0.422915,0.414912,DOWN
0.451307,0.382979,0.041221,0.67346,0.002601,0.614707,0.624123,UP
0.868147,0.191489,0.028462,0.220619,0.001849,0.272916,0.805263,DOWN
0.023008,0.87234,0.074457,0.297828,0.003467,0.422915,0.414912,DOWN
0.898456,0.638298,0.085475,0.490925,0.005708,0.578975,0.428947,UP
0.018274,0.744681,0.099045,0.498512,0.003467,0.422915,0.414912,UP
0.031901,0.404255,0.058394,0.307795,0.003467,0.422915,0.414912,DOWN
0.89912,0.255319,0.090549,0.422196,0.005976,0.452097,0.490789,UP
0.000354,1.0,0.121713,0.488545,0.003467,0.422915,0.414912,UP
0.473696,0.042553,0.028221,0.231776,0.001755,0.376489,0.575439,UP
0.885049,0.702128,0.029903,0.356144,0.001961,0.273692,0.592105,DOWN
0.889385,0.851064,0.066801,0.562928,0.004375,0.440963,0.705702,UP
0.438122,0.787234,0.078269,0.519042,0.003467,0.422915,0.414912,UP
0.009469,0.276596,0.041642,0.196519,0.003467,0.422915,0.414912,DOWN
0.889961,0.957447,0.028942,0.452693,0.00182,0.352408,0.616228,DOWN
0.473386,0.574468,0.049808,0.451205,0.003338,0.301398,0.564474,UP
0.434273,0.723404,0.044134,0.330259,0.003467,0.422915,0.414912,DOWN
0.017521,0.680851,0.086976,0.513686,0.003467,0.422915,0.414912,DOWN
0.46551,0.510638,0.056353,0.513835,0.003878,0.495339,0.31886,UP
0.026813,0.595745,0.126186,0.561738,0.003467,0.422915,0.414912,UP
0.875979,0.510638,0.033025,0.659625,0.002167,0.524599,0.521491,DOWN
0.868059,0.468085,0.028792,0.322077,0.00128,0.248058,0.902193,UP
0.014336,0.042553,0.075177,0.497173,0.003467,0.422915,0.414912,UP
0.433963,0.042553,0.042783,0.219578,0.003467,0.422915,0.414912,DOWN
0.911951,0.617021,0.045635,0.487355,0.003095,0.545831,0.360965,DOWN
0.460599,0.574468,0.030623,0.488099,0.002075,0.505955,0.493421,UP
0.009159,0.702128,0.10475,0.496727,0.003467,0.422915,0.414912,UP
0.43883,0.914894,0.048337,0.269414,0.003467,0.422915,0.414912,DOWN
0.429052,0.808511,0.058034,0.402708,0.003467,0.422915,0.414912,DOWN
0.026769,0.574468,0.059865,0.469057,0.003467,0.422915,0.414912,DOWN
0.013097,0.638298,0.041401,0.311068,0.003467,0.422915,0.414912,DOWN
0.876952,0.851064,0.028762,0.385451,0.001948,0.371051,0.500439,DOWN
0.898766,0.93617,0.069293,0.560994,0.003631,0.459347,0.694298,UP
0.460511,0.595745,0.02642,0.489438,0.001774,0.52667,0.477632,UP
0.0223,0.893617,0.059926,0.391253,0.003467,0.422915,0.414912,DOWN
0.018627,0.404255,0.106851,0.463255,0.003467,0.422915,0.414912,UP
0.911862,1.0,0.054672,0.437072,0.003654,0.419731,0.527632,UP
0.031503,0.744681,0.057314,0.43008,0.003467,0.422915,0.414912,DOWN
0.898898,0.574468,0.05239,0.308688,0.003311,0.310979,0.772807,DOWN
0.88151,0.106383,0.028942,0.238173,0.001764,0.342051,0.612281,UP
0.915623,0.531915,0.054852,0.519191,0.003739,0.573537,0.296491,DOWN
0.889076,0.893617,0.027921,0.482297,0.001957,0.480321,0.337719,DOWN
0.013628,0.425532,0.041431,0.581077,0.003467,0.422915,0.414912,DOWN
0.443476,0.446809,0.075417,0.555936,0.005172,0.60668,0.353947,UP
0.017831,0.361702,0.06611,0.508182,0.003467,0.422915,0.414912,DOWN
0.021902,0.957447,0.074517,0.436328,0.003467,0.422915,0.414912,UP
0.022521,0.468085,0.089618,0.518447,0.003467,0.422915,0.414912,UP
0.893987,0.680851,0.031794,0.40003,0.001878,0.339979,0.838158,DOWN
0.876023,0.765957,0.024919,0.408658,0.001577,0.364319,0.769298,DOWN
0.898456,0.212766,0.06518,0.257215,0.004238,0.295184,0.730263,DOWN
0.442724,0.978723,0.066951,0.524993,0.004693,0.457794,0.439474,DOWN
0.893899,0.829787,0.075147,0.773728,0.004992,0.644226,0.515351,DOWN
0.425291,0.06383,0.070163,0.101309,0.003467,0.422915,0.414912,DOWN
0.871599,0.106383,0.024138,0.204701,0.000841,0.29622,0.842544,DOWN
0.000221,0.446809,0.047256,0.345582,0.003467,0.422915,0.414912,DOWN
0.005398,0.638298,0.075958,0.374591,0.003467,0.422915,0.414912,UP
0.030795,0.297872,0.098024,0.472627,0.003467,0.422915,0.414912,UP
0.443476,1.0,0.042722,0.546712,0.002846,0.496116,0.520614,DOWN
0.009424,0.87234,0.041642,0.525141,0.003467,0.422915,0.414912,DOWN
0.871643,0.489362,0.034046,0.530199,0.002185,0.487312,0.792105,UP
0.433742,0.957447,0.068302,0.39884,0.003467,0.422915,0.414912,UP
0.868059,0.531915,0.029482,0.310919,0.001766,0.219057,0.836404,UP
0.442326,0.553191,0.062147,0.316572,0.003467,0.422915,0.414912,UP
0.89881,0.404255,0.072295,0.60235,0.00473,0.626359,0.496053,UP
0.000664,1.0,0.125706,0.500893,0.003467,0.422915,0.414912,UP
0.446971,0.914894,0.042903,0.502678,0.002887,0.302693,0.692544,DOWN
0.005309,0.723404,0.089798,0.682981,0.003467,0.422915,0.414912,UP
0.465156,0.382979,0.055602,0.501785,0.003911,0.538322,0.129825,UP
0.44268,0.319149,0.053831,0.533323,0.003812,0.500518,0.336404,DOWN
0.031547,0.87234,0.055242,0.303184,0.003467,0.422915,0.414912,DOWN
0.889828,0.085106,0.043863,0.435733,0.002919,0.498705,0.528509,DOWN
0.455821,0.297872,0.05248,0.371913,0.003594,0.259192,0.624123,DOWN
0.443078,0.617021,0.051189,0.488545,0.003492,0.552822,0.39693,DOWN
0.013805,0.957447,0.090939,0.621541,0.003467,0.422915,0.414912,DOWN
0.031105,0.042553,0.054311,0.236686,0.003467,0.422915,0.414912,DOWN
0.911199,0.319149,0.059175,0.319548,0.003855,0.206888,0.713596,UP
0.447193,0.148936,0.017143,0.207081,0.001101,0.263853,0.597368,DOWN
0.000796,0.765957,0.15759,0.559655,0.003467,0.422915,0.414912,UP
0.894783,0.553191,0.085895,0.645195,0.005872,0.697307,0.290351,DOWN
0.880581,0.489362,0.136484,0.525885,0.009117,0.562144,0.561842,UP
0.451352,0.744681,0.049748,0.752752,0.003299,0.722941,0.431579,UP
0.013982,0.276596,0.1185,0.543588,0.003467,0.422915,0.414912,UP
0.429892,0.829787,0.072835,0.445403,0.003467,0.422915,0.414912,DOWN
0.031503,0.638298,0.074997,0.50119,0.003467,0.422915,0.414912,UP
0.898987,0.106383,0.057644,0.345879,0.003722,0.432418,0.595175,DOWN
0.912128,0.276596,0.040261,0.188783,0.002615,0.20378,0.733333,DOWN
0.44237,0.808511,0.10559,0.506843,0.007906,0.499482,0.500526,UP
0.9035,0.0,0.056203,0.324457,0.003737,0.300104,0.578947,UP
0.915712,0.404255,0.081152,0.555341,0.005565,0.585707,0.285088,UP
0.438697,0.404255,0.060946,0.528117,0.003467,0.422915,0.414912,UP
0.43445,0.319149,0.058094,0.485272,0.003467,0.422915,0.414912,UP
0.473607,0.148936,0.021166,0.139839,0.001423,0.213361,0.636842,DOWN
0.885271,0.531915,0.03969,0.528712,0.002777,0.540135,0.253509,UP
0.464714,0.787234,0.030323,0.472032,0.002096,0.452097,0.349123,DOWN
0.899031,0.531915,0.090849,0.563672,0.005879,0.559814,0.483772,UP
0.004159,0.978723,0.043983,0.369682,0.003467,0.422915,0.414912,DOWN
0.894429,0.042553,0.066471,0.530497,0.004373,0.519938,0.510526,DOWN
0.889607,0.489362,0.101357,0.47471,0.00625,0.393578,0.637281,UP
0.477988,0.234043,0.027381,0.179113,0.001857,0.169083,0.480263,DOWN
0.451883,0.531915,0.033626,0.417882,0.002185,0.276282,0.74693,DOWN
0.469758,0.531915,0.075087,0.616037,0.00512,0.588814,0.368421,UP
0.889607,1.0,0.034586,0.430378,0.002287,0.408597,0.594737,DOWN
