date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.456307,3,0.87234,0.037829,0.640732,0.002516,0.527965,0.657018,UP
0.876687,6,0.957447,0.028281,0.355251,0.000839,0.245728,0.723684,DOWN
0.894031,1,0.93617,0.06581,0.636566,0.004437,0.495598,0.607456,DOWN
0.464625,3,0.531915,0.068722,0.468313,0.004738,0.451579,0.307895,DOWN
0.881465,3,0.531915,0.028942,0.503124,0.001998,0.598912,0.244298,DOWN
0.880979,6,0.06383,0.029242,0.293663,0.00182,0.376489,0.72193,UP
0.026503,2,0.659574,0.082232,0.443916,0.003467,0.422915,0.414912,UP
0.47343,0,0.574468,0.028432,0.335912,0.001928,0.23537,0.651316,DOWN
0.911818,0,0.021277,0.043083,0.20485,0.002819,0.305541,0.615351,DOWN
0.867749,1,0.085106,0.021496,0.140583,0.000839,0.250906,0.799561,DOWN
0.438166,3,0.702128,0.076348,0.468313,0.003467,0.422915,0.414912,DOWN
0.903367,4,0.319149,0.075417,0.477239,0.005054,0.502848,0.454825,UP
0.031415,1,1.0,0.074817,0.392145,0.003467,0.422915,0.414912,DOWN
0.005265,2,0.255319,0.099616,0.382922,0.003467,0.422915,0.414912,UP
0.876952,5,0.276596,0.03999,0.497917,0.002734,0.588814,0.278947,UP
0.881067,1,0.319149,0.028942,0.416245,0.001899,0.450544,0.637281,UP
0.89881,5,0.255319,0.072985,0.391848,0.004495,0.39073,0.684211,UP
0.014026,5,0.404255,0.061967,0.570217,0.003467,0.422915,0.414912,UP
0.9035,0,0.574468,0.027561,0.262719,0.001749,0.167012,0.858772,DOWN
0.871554,4,0.510638,0.061337,0.698304,0.004063,0.722165,0.352632,UP
0.889695,1,0.042553,0.03957,0.336805,0.002603,0.40057,0.551316,DOWN
0.027521,4,0.893617,0.053861,0.371021,0.003467,0.422915,0.414912,DOWN
0.911995,4,0.021277,0.07938,0.364921,0.005376,0.392802,0.483772,UP
0.438653,0,0.553191,0.057974,0.511009,0.003467,0.422915,0.414912,UP
0.872395,2,0.234043,0.031524,0.382773,0.001612,0.409373,0.719298,UP
0.90757,1,0.255319,0.05311,0.304522,0.003535,0.291818,0.597368,UP
0.46113,1,0.085106,0.029693,0.193544,0.002032,0.320818,0.407456,DOWN
0.469006,5,0.553191,0.053291,0.546266,0.003571,0.506732,0.313596,UP
0.43852,4,0.723404,0.05305,0.468015,0.003467,0.422915,0.414912,DOWN
0.45675,6,0.404255,0.031764,0.524993,0.002042,0.379855,0.684211,UP
0.456263,2,0.553191,0.035727,0.518149,0.002416,0.592439,0.446053,DOWN
0.893677,0,0.021277,0.051309,0.429337,0.00275,0.408079,0.688158,DOWN
0.026282,4,0.978723,0.081092,0.415055,0.003467,0.422915,0.414912,UP
0.443387,3,0.93617,0.043563,0.47352,0.002883,0.392802,0.679386,DOWN
0.459891,1,0.234043,0.028822,0.232223,0.001913,0.234076,0.78114,UP
0.907836,0,0.787234,0.043803,0.398393,0.002921,0.295702,0.59693,UP
0.465289,4,0.617021,0.064999,0.479173,0.004495,0.491973,0.170175,UP
0.022919,4,0.276596,0.084814,0.377417,0.003467,0.422915,0.414912,UP
0.02699,6,0.255319,0.071364,0.12645,0.003467,0.422915,0.414912,UP
0.872174,4,0.87234,0.033085,0.47709,0.001973,0.427499,0.799123,DOWN
0.447901,1,0.553191,0.042783,0.622583,0.002885,0.575608,0.484211,UP
0.880581,4,0.191489,0.031944,0.179262,0.002002,0.255049,0.805702,DOWN
0.877041,0,0.808511,0.044194,0.434246,0.00296,0.329881,0.440789,UP
0.005309,3,0.148936,0.076858,0.237727,0.003467,0.422915,0.414912,DOWN
0.899031,3,0.148936,0.049958,0.245463,0.003236,0.371051,0.632895,DOWN
0.885005,6,0.468085,0.089138,0.469652,0.005845,0.344899,0.50614,UP
0.889385,1,0.468085,0.05257,0.481404,0.002009,0.306059,0.746491,UP
0.866953,4,0.148936,0.022037,0.06144,0.001462,0.080269,0.88114,DOWN
0.894651,1,0.638298,0.087697,0.68075,0.00558,0.669601,0.614035,UP
0.005265,2,0.978723,0.083794,0.554597,0.003467,0.422915,0.414912,DOWN
0.03168,0,0.978723,0.057193,0.36269,0.003467,0.422915,0.414912,UP
0.008672,2,0.489362,0.092771,0.590747,0.003467,0.422915,0.414912,UP
0.018141,1,0.553191,0.088387,0.525141,0.003467,0.422915,0.414912,UP
0.429804,4,0.170213,0.070584,0.209015,0.003467,0.422915,0.414912,DOWN
0.030707,6,0.617021,0.089828,0.277298,0.003467,0.422915,0.414912,UP
0.460643,4,0.851064,0.03939,0.563672,0.002663,0.490419,0.500439,DOWN
0.455776,5,0.085106,0.038639,0.396162,0.002663,0.445624,0.427193,UP
0.018451,1,0.659574,0.089378,0.480363,0.003467,0.422915,0.414912,UP
0.424539,3,0.723404,0.056923,0.31449,0.003467,0.422915,0.414912,UP
0.468829,1,0.914894,0.027411,0.39765,0.001843,0.182807,0.582018,DOWN
0.903013,3,0.957447,0.083644,0.521273,0.005521,0.441999,0.582018,DOWN
0.013893,2,0.893617,0.074877,0.646236,0.003467,0.422915,0.414912,UP
0.894031,1,0.0,0.05281,0.43856,0.003378,0.423356,0.727193,DOWN
0.446617,0,0.659574,0.042692,0.390211,0.002574,0.248576,0.765789,DOWN
0.469183,2,0.617021,0.096914,0.607111,0.006296,0.5,0.613596,UP
0.027432,2,0.510638,0.080131,0.552365,0.003467,0.422915,0.414912,UP
0.0,1,0.914894,0.051489,0.34573,0.003467,0.422915,0.414912,UP
0.45613,6,0.829787,0.027771,0.492711,0.001818,0.379078,0.727632,DOWN
0.451794,5,0.787234,0.044224,0.806456,0.002914,0.641378,0.517105,DOWN
0.009823,0,0.06383,0.041281,0.278786,0.003467,0.422915,0.414912,DOWN
0.430025,2,0.404255,0.095743,0.594615,0.003467,0.422915,0.414912,UP
0.867395,0,0.595745,0.036147,0.331747,0.002368,0.408338,0.729825,UP
0.885094,1,0.276596,0.068602,0.48319,0.004292,0.408079,0.509211,UP
0.890049,2,0.914894,0.032785,0.659179,0.002248,0.546867,0.446053,DOWN
0.447901,1,0.340426,0.041822,0.620202,0.002825,0.56551,0.44693,UP
0.45613,6,0.744681,0.023388,0.503124,0.001521,0.371051,0.739912,DOWN
0.005044,4,1.0,0.047886,0.514281,0.003467,0.422915,0.414912,DOWN
0.027388,1,0.234043,0.090759,0.365367,0.003467,0.422915,0.414912,UP
0.009601,2,0.319149,0.041732,0.60607,0.003467,0.422915,0.414912,DOWN
0.014114,0,0.276596,0.080491,0.499405,0.003467,0.422915,0.414912,UP
0.000619,1,0.510638,0.122703,0.510265,0.003467,0.422915,0.414912,UP
0.867307,2,0.765957,0.078179,0.624368,0.005208,0.607198,0.454825,UP
0.438697,1,0.87234,0.051759,0.422642,0.003467,0.422915,0.414912,DOWN
0.425202,4,0.085106,0.075958,0.150848,0.003467,0.422915,0.414912,UP
0.473917,4,0.723404,0.027981,0.546712,0.001832,0.453133,0.666228,DOWN
0.013893,2,0.340426,0.085325,0.713627,0.003467,0.422915,0.414912,UP
0.443166,5,0.021277,0.044824,0.461321,0.003006,0.379596,0.600439,DOWN
0.01376,6,0.510638,0.041431,0.366855,0.003467,0.422915,0.414912,DOWN
0.460953,4,0.531915,0.044674,0.524695,0.003083,0.441222,0.389474,DOWN
0.907615,2,0.382979,0.09241,0.543588,0.006261,0.612636,0.392105,UP
0.871687,0,0.702128,0.027921,0.338441,0.001683,0.237701,0.830263,UP
0.013539,1,1.0,0.051699,0.513686,0.003467,0.422915,0.414912,DOWN
0.991018,5,0.042553,0.136274,0.484231,0.008147,0.443294,0.570175,UP
0.880227,3,0.191489,0.033505,0.170485,0.002,0.230192,0.587719,DOWN
0.872307,0,0.87234,0.033866,0.35659,0.002075,0.27421,0.90614,UP
0.876864,3,0.87234,0.027291,0.373103,0.001834,0.356292,0.548684,DOWN
0.911464,6,0.723404,0.044734,0.363136,0.00291,0.381409,0.665351,DOWN
0.889695,1,0.021277,0.029272,0.360012,0.001901,0.33739,0.67807,DOWN
0.875979,4,0.106383,0.024859,0.185213,0.001583,0.268773,0.862281,DOWN
0.871377,0,0.595745,0.05299,0.451354,0.003228,0.402123,0.851316,UP
0.425424,2,1.0,0.094542,0.386195,0.003467,0.422915,0.414912,DOWN
0.893633,6,0.744681,0.095112,0.734157,0.006311,0.556706,0.559211,UP
0.469271,4,0.638298,0.059835,0.58673,0.003922,0.509322,0.459211,UP
0.911376,4,0.382979,0.05281,0.548944,0.003471,0.571983,0.534649,DOWN
0.469493,2,0.702128,0.048457,0.47947,0.003236,0.471776,0.456579,UP
0.912438,0,0.361702,0.049928,0.375781,0.002919,0.242879,0.69386,UP
0.908101,6,0.255319,0.055902,0.259,0.003685,0.292336,0.617982,UP
0.884695,6,0.531915,0.033325,0.435436,0.00211,0.316934,0.677193,UP
0.009734,5,0.319149,0.041732,0.394079,0.003467,0.422915,0.414912,DOWN
0.465201,2,0.468085,0.069923,0.490479,0.004842,0.519938,0.200877,UP
0.031724,1,0.744681,0.055242,0.382029,0.003467,0.422915,0.414912,DOWN
0.014159,1,0.255319,0.061967,0.38069,0.003467,0.422915,0.414912,UP
0.030751,0,0.106383,0.050829,0.096251,0.003467,0.422915,0.414912,DOWN
0.867439,1,0.617021,0.035487,0.629723,0.00237,0.802693,0.139912,UP
0.890359,2,0.978723,0.045605,0.636864,0.003095,0.522527,0.571491,DOWN
0.442414,2,0.404255,0.099225,0.542249,0.006799,0.492232,0.500526,UP
0.434406,1,0.191489,0.048247,0.212586,0.003467,0.422915,0.414912,DOWN
0.890315,1,0.276596,0.034526,0.561589,0.002268,0.468669,0.619298,DOWN
0.871864,4,0.489362,0.036808,0.691015,0.00241,0.709477,0.321491,UP
0.004602,1,0.489362,0.089498,0.59878,0.003467,0.422915,0.414912,UP
0.022344,5,0.446809,0.072475,0.385897,0.003467,0.422915,0.414912,UP
0.902526,6,0.404255,0.124445,0.534662,0.008249,0.404454,0.608772,UP
0.013097,5,0.595745,0.041401,0.328027,0.003467,0.422915,0.414912,DOWN
0.885315,6,0.93617,0.141167,0.367599,0.002908,0.309943,0.694737,UP
0.455555,0,0.489362,0.033025,0.44942,0.001554,0.282496,0.880263,DOWN
0.438963,0,0.680851,0.064309,0.453734,0.003467,0.422915,0.414912,UP
0.474183,3,0.340426,0.035757,0.506248,0.002426,0.32289,0.66886,UP
0.443387,3,0.170213,0.029783,0.167063,0.001624,0.224495,0.765789,DOWN
0.881023,0,0.170213,0.016873,0.066796,0.000835,0.198861,0.728509,DOWN
0.005,3,0.148936,0.042272,0.228503,0.003467,0.422915,0.414912,DOWN
0.474271,5,0.659574,0.030473,0.355549,0.002034,0.114448,0.834211,UP
0.894075,2,0.382979,0.106641,0.779084,0.010598,0.796479,0.374123,UP
0.911553,1,0.702128,0.047556,0.504909,0.003149,0.543501,0.474123,DOWN
0.425158,3,0.191489,0.056923,0.168997,0.003467,0.422915,0.414912,DOWN
0.460068,5,0.787234,0.032184,0.578399,0.002169,0.538322,0.394737,UP
0.452192,0,0.531915,0.033205,0.432163,0.002252,0.228897,0.610088,DOWN
0.009203,0,0.617021,0.081632,0.589705,0.003467,0.422915,0.414912,UP
0.43414,2,0.87234,0.056533,0.427105,0.003467,0.422915,0.414912,DOWN
0.004336,2,0.93617,0.045394,0.480661,0.003467,0.422915,0.414912,DOWN
0.460466,0,0.638298,0.024469,0.243975,0.001641,0.276541,0.720175,DOWN
0.443432,4,0.382979,0.084604,0.551473,0.006003,0.630502,0.361842,UP
0.455865,0,0.148936,0.031494,0.1867,0.002108,0.250129,0.827193,DOWN
0.908013,4,0.723404,0.042062,0.458941,0.002894,0.489902,0.292105,DOWN
0.474138,2,0.255319,0.028552,0.35064,0.001919,0.35189,0.580702,DOWN
0.468962,4,0.680851,0.050618,0.482594,0.003463,0.553081,0.195614,UP
0.885049,0,0.93617,0.0659,0.45418,0.00436,0.313309,0.591667,UP
0.889695,1,0.340426,0.038759,0.699643,0.002684,0.637235,0.32193,DOWN
0.473563,0,0.382979,0.027921,0.317168,0.001882,0.161315,0.618421,UP
0.871953,6,0.617021,0.028822,0.517108,0.001755,0.358105,0.927632,DOWN
0.018627,5,0.021277,0.054281,0.407914,0.003467,0.422915,0.414912,UP
0.474404,1,0.957447,0.035757,0.373996,0.002439,0.13594,0.506579,DOWN
0.911862,1,0.085106,0.031794,0.138352,0.002081,0.291559,0.627193,DOWN
0.894297,0,0.297872,0.02624,0.246355,0.001531,0.226567,0.833772,DOWN
0.027477,3,0.787234,0.05215,0.426361,0.003467,0.422915,0.414912,DOWN
0.876023,5,0.042553,0.027561,0.239215,0.001566,0.367426,0.725439,DOWN
0.875802,0,0.0,0.028131,0.221363,0.000993,0.278353,0.841667,DOWN
0.434273,5,0.787234,0.071364,0.362243,0.003467,0.422915,0.414912,UP
0.876598,4,0.170213,0.028552,0.180006,0.00085,0.267996,0.839912,DOWN
0.013495,0,0.787234,0.051759,0.668997,0.003467,0.422915,0.414912,DOWN
0.026857,3,0.021277,0.059865,0.3072,0.003467,0.422915,0.414912,DOWN
0.017654,4,0.021277,0.084694,0.487057,0.003467,0.422915,0.414912,UP
0.867395,0,0.914894,0.034736,0.333829,0.001512,0.30088,0.82807,UP
0.42476,1,0.468085,0.100096,0.459685,0.003467,0.422915,0.414912,DOWN
0.438697,1,0.042553,0.051759,0.368938,0.003467,0.422915,0.414912,DOWN
0.008716,3,0.191489,0.075958,0.240405,0.003467,0.422915,0.414912,DOWN
0.889076,1,0.680851,0.028972,0.521868,0.002019,0.543242,0.394737,DOWN
0.424848,3,0.0,0.058394,0.3072,0.003467,0.422915,0.414912,UP
0.911376,4,0.234043,0.073616,0.411038,0.004801,0.435008,0.62193,UP
0.866953,4,0.0,0.035457,0.325498,0.002684,0.237442,0.609649,DOWN
0.876244,3,0.702128,0.034947,0.589705,0.002351,0.828586,0.341667,UP
0.018097,0,0.702128,0.097274,0.482446,0.003467,0.422915,0.414912,UP
0.438697,1,0.787234,0.087066,0.553109,0.003467,0.422915,0.414912,UP
0.442857,5,0.617021,0.057374,0.516959,0.003889,0.490937,0.509211,DOWN
0.437812,2,0.404255,0.07842,0.518298,0.003467,0.422915,0.414912,UP
0.911995,4,0.680851,0.046926,0.478132,0.00323,0.540135,0.251316,DOWN
0.004557,0,0.0,0.043683,0.360309,0.003467,0.422915,0.414912,DOWN
0.893943,6,0.680851,0.037378,0.44332,0.001874,0.433454,0.816228,DOWN
0.009557,1,0.617021,0.041492,0.497769,0.003467,0.422915,0.414912,DOWN
0.443299,1,0.06383,0.056443,0.266439,0.003806,0.339979,0.482456,UP
0.004646,2,0.212766,0.076798,0.244124,0.003467,0.422915,0.414912,DOWN
0.430114,4,0.851064,0.051849,0.35659,0.003467,0.422915,0.414912,DOWN
0.022388,6,0.702128,0.06563,0.232371,0.003467,0.422915,0.414912,DOWN
0.00438,3,0.617021,0.045244,0.461619,0.003467,0.422915,0.414912,DOWN
0.977744,2,0.0,0.082413,0.528712,0.005328,0.443294,0.609211,UP
0.898943,1,0.744681,0.09232,0.696519,0.006196,0.638529,0.439912,UP
0.880315,5,0.021277,0.046325,0.397501,0.003066,0.322631,0.508333,UP
0.893766,2,0.829787,0.073826,0.722702,0.004969,0.601502,0.452632,UP
0.447812,6,0.744681,0.046145,0.726272,0.003137,0.511393,0.400439,UP
0.986594,4,0.191489,0.031104,0.229098,0.00198,0.313827,0.796053,DOWN
0.867793,2,0.553191,0.036508,0.711693,0.002341,0.577939,0.585965,UP
0.880802,2,0.510638,0.028191,0.431568,0.001863,0.455463,0.639912,DOWN
0.867484,2,0.0,0.028041,0.335168,0.001809,0.362765,0.823246,UP
0.464625,3,0.319149,0.057464,0.426659,0.003982,0.460383,0.258772,DOWN
0.465422,0,0.276596,0.02621,0.141476,0.001286,0.128172,0.712719,DOWN
0.451794,5,0.978723,0.067581,0.665873,0.004501,0.519161,0.533772,UP
0.456396,5,0.085106,0.033325,0.390062,0.002171,0.439151,0.612281,DOWN
0.004159,5,0.787234,0.044404,0.513686,0.003467,0.422915,0.414912,DOWN
0.469271,4,0.340426,0.054551,0.543291,0.003569,0.484982,0.459649,UP
0.022477,1,0.404255,0.133421,0.533472,0.003467,0.422915,0.414912,UP
0.486837,3,0.638298,0.050949,0.456263,0.003546,0.473589,0.25614,DOWN
0.907128,5,0.914894,0.053951,0.407766,0.003702,0.554635,0.414474,DOWN
0.90288,0,0.87234,0.057764,0.38679,0.003766,0.390989,0.643421,UP
0.424848,3,0.446809,0.059896,0.43499,0.003467,0.422915,0.414912,UP
0.031105,1,0.893617,0.074817,0.378161,0.003467,0.422915,0.414912,DOWN
0.902969,2,0.021277,0.086556,0.450461,0.0058,0.457535,0.58114,UP
0.894474,4,0.042553,0.067431,0.537191,0.00447,0.552046,0.52193,UP
0.893633,6,0.617021,0.062688,0.470396,0.00403,0.356292,0.65614,DOWN
0.447148,5,0.085106,0.031014,0.382922,0.001477,0.381926,0.765789,DOWN
0.894075,2,0.276596,0.059896,0.545373,0.00399,0.576385,0.502193,DOWN
0.893899,5,0.574468,0.1445,0.713181,0.009304,0.734335,0.632456,UP
0.44675,3,0.106383,0.036147,0.335317,0.002339,0.360953,0.654386,DOWN
0.434583,5,0.93617,0.047526,0.291877,0.003467,0.422915,0.414912,UP
0.903544,1,0.382979,0.064039,0.544778,0.004524,0.440963,0.536404,UP
0.872528,5,0.914894,0.030413,0.452246,0.000833,0.283014,0.791228,DOWN
0.01792,3,0.574468,0.06614,0.469949,0.003467,0.422915,0.414912,DOWN
0.469758,1,0.085106,0.023328,0.1446,0.001572,0.226308,0.571053,DOWN
0.031901,5,0.297872,0.058394,0.202618,0.003467,0.422915,0.414912,DOWN
0.004557,0,0.93617,0.089498,0.44942,0.003467,0.422915,0.414912,UP
0.026547,3,0.808511,0.106221,0.485867,0.003467,0.422915,0.414912,UP
0.018097,0,0.106383,0.056203,0.157394,0.003467,0.422915,0.414912,DOWN
0.030928,4,0.574468,0.113726,0.590747,0.003467,0.422915,0.414912,UP
0.907836,0,0.595745,0.02636,0.296043,0.001741,0.245987,0.684211,DOWN
0.027255,5,0.87234,0.077639,0.301101,0.003467,0.422915,0.414912,DOWN
0.438609,6,0.12766,0.051099,0.102648,0.003467,0.422915,0.414912,DOWN
0.00031,1,0.382979,0.179596,0.558762,0.003467,0.422915,0.414912,UP
0.880404,1,0.361702,0.029392,0.530794,0.002009,0.588296,0.417105,DOWN
0.00469,3,0.148936,0.042272,0.243231,0.003467,0.422915,0.414912,DOWN
0.031547,4,0.255319,0.057314,0.330259,0.003467,0.422915,0.414912,DOWN
0.898102,3,0.659574,0.0659,0.582565,0.004319,0.56784,0.525877,UP
0.434096,1,0.340426,0.071965,0.563225,0.003467,0.422915,0.414912,UP
0.465643,5,0.234043,0.038759,0.375632,0.002655,0.347488,0.485526,DOWN
0.968895,0,0.297872,0.025609,0.223594,0.001527,0.165199,0.787719,DOWN
0.898102,3,0.510638,0.069323,0.609491,0.004524,0.584671,0.583333,UP
0.881023,0,0.319149,0.028942,0.1928,0.0,0.120663,0.706579,UP
0.026813,2,0.723404,0.109253,0.502678,0.003467,0.422915,0.414912,UP
0.429583,6,0.361702,0.080611,0.3554,0.003467,0.422915,0.414912,UP
0.903588,2,0.531915,0.089078,0.552068,0.005843,0.466598,0.517544,UP
0.46436,4,0.468085,0.029903,0.488843,0.002034,0.47825,0.382895,UP
0.880979,6,0.425532,0.030473,0.428444,0.00107,0.338426,0.72193,UP
0.026636,5,0.531915,0.079921,0.335614,0.003467,0.422915,0.414912,UP
0.867749,1,0.255319,0.029542,0.371169,0.001951,0.408597,0.653509,DOWN
0.460289,3,0.808511,0.103969,0.609491,0.007127,0.58001,0.406579,UP
0.903456,6,0.680851,0.040831,0.288456,0.002651,0.176334,0.73114,DOWN
0.018274,4,0.531915,0.093821,0.484231,0.003467,0.422915,0.414912,UP
0.45613,6,0.361702,0.035757,0.570812,0.001867,0.34956,0.67807,DOWN
0.880404,0,0.404255,0.034496,0.360756,0.001741,0.220093,0.734649,DOWN
0.876156,4,0.595745,0.075597,0.459387,0.005147,0.590886,0.350877,UP
0.014026,5,0.382979,0.075627,0.578102,0.003467,0.422915,0.414912,UP
0.437989,6,0.893617,0.051309,0.292175,0.003467,0.422915,0.414912,UP
0.911818,0,0.297872,0.040441,0.240702,0.00258,0.198343,0.802193,DOWN
0.027477,3,0.404255,0.076888,0.551026,0.003467,0.422915,0.414912,UP
0.442591,6,0.489362,0.090189,0.504017,0.006076,0.347229,0.500526,UP
0.451307,1,0.446809,0.041221,0.641625,0.002663,0.564474,0.653509,UP
0.42507,1,0.978723,0.080341,0.408956,0.003467,0.422915,0.414912,UP
0.437857,3,0.212766,0.050859,0.147724,0.003467,0.422915,0.414912,DOWN
0.903588,2,0.170213,0.044464,0.164386,0.002894,0.120404,0.809649,DOWN
0.455953,2,0.765957,0.0532,0.76986,0.003587,0.705075,0.337719,UP
0.031105,1,0.957447,0.074787,0.411485,0.003467,0.422915,0.414912,DOWN
0.000221,6,0.170213,0.062417,0.058167,0.003467,0.422915,0.414912,UP
0.460643,4,0.404255,0.135853,0.576912,0.009109,0.553858,0.438158,UP
0.876864,3,0.744681,0.028822,0.50357,0.001936,0.414552,0.49693,DOWN
0.903146,6,0.957447,0.07902,0.343499,0.005301,0.304505,0.514035,UP
0.032034,1,0.787234,0.058394,0.198304,0.003467,0.422915,0.414912,DOWN
0.018097,0,0.191489,0.061637,0.13136,0.003467,0.422915,0.414912,DOWN
0.01407,6,0.0,0.055512,0.417584,0.003467,0.422915,0.414912,DOWN
0.460511,1,0.574468,0.028492,0.494793,0.001911,0.549197,0.460965,UP
0.018318,5,0.489362,0.051849,0.384112,0.003467,0.422915,0.414912,DOWN
0.469493,2,0.446809,0.044314,0.505802,0.002954,0.490419,0.441228,UP
0.456219,1,0.659574,0.033415,0.47233,0.00227,0.568617,0.45307,UP
0.912349,5,0.340426,0.084394,0.545671,0.005783,0.606163,0.324123,UP
0.438565,5,0.531915,0.051759,0.368492,0.003467,0.422915,0.414912,DOWN
0.014291,4,0.787234,0.089558,0.753347,0.003467,0.422915,0.414912,UP
0.023052,0,0.085106,0.046866,0.11321,0.003467,0.422915,0.414912,DOWN
0.009115,5,0.893617,0.082263,0.548646,0.003467,0.422915,0.414912,UP
0.46436,4,0.06383,0.028552,0.310027,0.001932,0.368721,0.546491,DOWN
0.425158,3,0.851064,0.058394,0.363434,0.003467,0.422915,0.414912,DOWN
0.013451,6,0.021277,0.072175,0.383963,0.003467,0.422915,0.414912,DOWN
0.902969,2,0.425532,0.103158,0.561589,0.007052,0.693682,0.167105,UP
0.876023,5,0.93617,0.028402,0.414609,0.000951,0.251165,0.813158,UP
0.017433,6,0.914894,0.083614,0.396013,0.003467,0.422915,0.414912,UP
0.898943,1,0.085106,0.05239,0.263612,0.003438,0.41999,0.540789,DOWN
0.023141,2,0.191489,0.070644,0.187891,0.003467,0.422915,0.414912,DOWN
0.429539,5,0.382979,0.083133,0.457453,0.003467,0.422915,0.414912,UP
0.473829,2,0.702128,0.030113,0.587176,0.001975,0.533402,0.590351,UP
0.009115,5,0.382979,0.092921,0.654418,0.003467,0.422915,0.414912,UP
0.425335,0,0.723404,0.100276,0.529604,0.003467,0.422915,0.414912,UP
0.473253,3,0.319149,0.035457,0.542696,0.002418,0.436302,0.567544,DOWN
0.89412,3,0.914894,0.048517,0.645492,0.003236,0.560849,0.54386,DOWN
0.000354,2,0.489362,0.119731,0.503422,0.003467,0.422915,0.414912,DOWN
0.031016,6,0.702128,0.074817,0.239066,0.003467,0.422915,0.414912,UP
0.000398,3,1.0,0.13093,0.489586,0.003467,0.422915,0.414912,UP
0.008893,0,0.12766,0.041341,0.19994,0.003467,0.422915,0.414912,DOWN
0.443299,1,0.191489,0.032004,0.163939,0.002092,0.165458,0.73114,DOWN
0.022123,0,0.170213,0.062057,0.049093,0.003467,0.422915,0.414912,DOWN
0.018008,5,0.680851,0.066951,0.292472,0.003467,0.422915,0.414912,DOWN
0.902969,2,0.255319,0.058995,0.366706,0.00436,0.413516,0.489474,DOWN
0.013185,0,0.191489,0.040621,0.161708,0.003467,0.422915,0.414912,DOWN
0.907969,3,0.255319,0.230455,0.472627,0.01564,0.631797,0.373684,UP
0.8812,4,0.702128,0.030473,0.551919,0.002069,0.494045,0.510088,DOWN
0.474404,1,0.744681,0.036057,0.395864,0.002455,0.301916,0.40614,UP
0.009557,1,0.765957,0.041732,0.77715,0.003467,0.422915,0.414912,DOWN
0.026636,5,0.851064,0.050498,0.300506,0.003467,0.422915,0.414912,DOWN
0.867307,2,0.446809,0.070734,0.541208,0.004736,0.57535,0.474123,UP
0.88151,4,0.021277,0.029002,0.427403,0.001799,0.371051,0.660526,UP
0.026459,1,0.276596,0.074817,0.478727,0.003467,0.422915,0.414912,DOWN
0.451838,6,0.106383,0.040891,0.368343,0.002754,0.378301,0.662719,DOWN
0.86713,1,0.638298,0.06587,0.498364,0.004526,0.377266,0.344737,UP
0.022034,5,0.680851,0.070464,0.263017,0.003467,0.422915,0.414912,UP
0.456528,1,0.276596,0.037108,0.552068,0.002435,0.484982,0.659649,UP
0.893766,2,0.617021,0.060796,0.554894,0.004028,0.576126,0.460965,UP
0.915667,3,0.617021,0.124234,0.541357,0.008523,0.722165,0.25307,UP
0.004425,4,0.531915,0.047706,0.516215,0.003467,0.422915,0.414912,DOWN
0.017787,0,0.212766,0.060136,0.172716,0.003467,0.422915,0.414912,UP
0.018318,5,0.404255,0.073736,0.470544,0.003467,0.422915,0.414912,UP
0.867395,0,0.93617,0.036418,0.334573,0.001386,0.276023,0.82807,UP
0.001062,4,0.744681,0.044134,0.642071,0.003467,0.422915,0.414912,DOWN
0.469846,3,0.87234,0.050829,0.507438,0.003463,0.461937,0.403509,DOWN
0.89412,3,0.893617,0.064069,0.703362,0.00429,0.595287,0.546053,DOWN
0.89381,3,0.87234,0.061427,0.671526,0.004157,0.574314,0.426316,UP
0.464581,2,0.957447,0.057584,0.468164,0.003972,0.321595,0.346053,DOWN
0.911818,0,0.680851,0.043293,0.305713,0.002823,0.266442,0.691667,UP
0.027034,0,0.680851,0.109253,0.463106,0.003467,0.422915,0.414912,UP
0.018672,6,0.680851,0.05245,0.238173,0.003467,0.422915,0.414912,DOWN
0.465643,5,0.425532,0.064999,0.60607,0.004468,0.522786,0.509649,UP
0.438653,0,0.744681,0.121713,0.580184,0.003467,0.422915,0.414912,UP
0.013362,4,0.085106,0.071965,0.416245,0.003467,0.422915,0.414912,DOWN
0.004646,2,0.723404,0.224931,0.772538,0.003467,0.422915,0.414912,UP
0.000177,5,0.659574,0.072745,0.287266,0.003467,0.422915,0.414912,UP
0.872085,2,0.787234,0.027651,0.397054,0.001059,0.37856,0.732456,UP
0.885315,6,0.659574,0.05224,0.383814,0.002088,0.336613,0.738596,DOWN
0.447193,6,0.042553,0.03984,0.459982,0.002557,0.488607,0.582456,DOWN
0.469979,6,0.87234,0.028221,0.356293,0.001901,0.245469,0.585526,DOWN
0.017521,1,0.574468,0.067461,0.493752,0.003467,0.422915,0.414912,DOWN
0.451484,5,0.680851,0.03912,0.660666,0.002603,0.582341,0.606579,DOWN
0.451706,3,0.191489,0.032665,0.265843,0.002158,0.314863,0.828509,DOWN
0.911907,2,0.595745,0.049778,0.523654,0.003384,0.536769,0.387281,DOWN
0.000398,3,0.276596,0.13105,0.44332,0.003467,0.422915,0.414912,UP
0.903279,2,0.957447,0.042752,0.444808,0.002817,0.359917,0.544298,DOWN
0.018008,5,1.0,0.069713,0.361351,0.003467,0.422915,0.414912,DOWN
0.433521,2,0.319149,0.072475,0.504612,0.003467,0.422915,0.414912,UP
0.424539,3,0.744681,0.056923,0.299762,0.003467,0.422915,0.414912,UP
