date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.447281,0.723404,0.087096,0.845879,0.006061,0.687209,0.327632,UP
0.907172,0.808511,0.106791,0.497471,0.007137,0.559037,0.405702,UP
0.908013,0.531915,0.051579,0.472032,0.003538,0.547385,0.27193,DOWN
0.867749,0.531915,0.02696,0.585242,0.001718,0.588814,0.724561,DOWN
0.8935,0.340426,0.124715,0.772835,0.008168,0.684619,0.561404,UP
0.88151,0.085106,0.028972,0.28072,0.00177,0.375194,0.612281,UP
0.907216,0.829787,0.096253,0.440196,0.006481,0.562403,0.444737,UP
0.868059,0.680851,0.030773,0.33249,0.001743,0.247022,0.801754,UP
0.899164,0.829787,0.086556,0.499851,0.005563,0.435526,0.565351,UP
0.026326,0.382979,0.088597,0.406575,0.003467,0.422915,0.414912,UP
0.447724,0.787234,0.047226,0.829664,0.003184,0.676334,0.332018,UP
0.474227,0.93617,0.027171,0.261232,0.001597,0.090368,0.892544,UP
0.880757,0.808511,0.031434,0.388872,0.001894,0.372346,0.805263,UP
0.429494,0.744681,0.054251,0.433948,0.003467,0.422915,0.414912,DOWN
0.438963,0.042553,0.048337,0.217346,0.003467,0.422915,0.414912,DOWN
0.451838,0.893617,0.123454,0.59402,0.00827,0.360953,0.720614,UP
0.451617,0.148936,0.03972,0.228355,0.002038,0.307354,0.794298,DOWN
0.030751,0.659574,0.11862,0.592383,0.003467,0.422915,0.414912,UP
0.013716,0.765957,0.045755,0.571705,0.003467,0.422915,0.414912,DOWN
0.907615,0.148936,0.03933,0.173609,0.002601,0.291818,0.579825,DOWN
0.473563,0.234043,0.041041,0.364177,0.002759,0.369239,0.539035,UP
0.442812,0.361702,0.068092,0.539572,0.00474,0.550751,0.335088,UP
0.460466,0.042553,0.029422,0.266439,0.002011,0.352926,0.39693,UP
0.908101,0.446809,0.075447,0.425915,0.004971,0.360435,0.646053,UP
0.442237,0.808511,0.059295,0.4759,0.003467,0.422915,0.414912,DOWN
0.88943,0.382979,0.031134,0.641327,0.00216,0.676592,0.288596,DOWN
0.018451,0.93617,0.056923,0.388426,0.003467,0.422915,0.414912,DOWN
0.45206,0.595745,0.033115,0.513389,0.002227,0.570689,0.44386,DOWN
0.890182,0.574468,0.029933,0.611425,0.002127,0.628949,0.39693,DOWN
0.455865,0.723404,0.031404,0.45909,0.001932,0.294666,0.810965,DOWN
0.031547,0.914894,0.06644,0.362987,0.003467,0.422915,0.414912,UP
0.894031,0.170213,0.037378,0.229991,0.002381,0.354221,0.786842,DOWN
0.447901,0.808511,0.054642,0.775364,0.003706,0.590368,0.510088,UP
0.8812,0.787234,0.034406,0.609194,0.00236,0.597877,0.42193,UP
0.912393,0.191489,0.03993,0.151145,0.002611,0.204039,0.69386,DOWN
0.8812,0.723404,0.030924,0.578251,0.002094,0.506732,0.54386,UP
0.911995,0.255319,0.081842,0.453288,0.005571,0.563439,0.391228,UP
0.456086,0.297872,0.060586,0.602202,0.00388,0.506214,0.457456,UP
0.915667,0.723404,0.051549,0.472181,0.003535,0.622993,0.322368,DOWN
0.474138,0.021277,0.02618,0.280125,0.001737,0.263853,0.760088,DOWN
0.018627,0.702128,0.07905,0.396013,0.003467,0.422915,0.414912,UP
0.903544,0.808511,0.049388,0.519786,0.003351,0.496116,0.427632,DOWN
0.903234,0.234043,0.037559,0.214668,0.00253,0.258415,0.529386,DOWN
0.022123,0.829787,0.081542,0.390658,0.003467,0.422915,0.414912,UP
0.893766,0.404255,0.07845,0.67837,0.005282,0.652253,0.42807,UP
0.907172,0.957447,0.090999,0.394228,0.005985,0.401088,0.552632,UP
0.031016,0.851064,0.059265,0.301398,0.003467,0.422915,0.414912,DOWN
0.004602,0.319149,0.043833,0.611128,0.003467,0.422915,0.414912,DOWN
0.442591,0.574468,0.080341,0.437667,0.005405,0.3203,0.500526,UP
0.022964,0.765957,0.098955,0.393038,0.003467,0.422915,0.414912,UP
0.429671,0.361702,0.106911,0.638798,0.003467,0.422915,0.414912,UP
0.875846,0.914894,0.028792,0.423237,0.001371,0.339202,0.813158,DOWN
0.899164,0.489362,0.082593,0.41922,0.005289,0.357328,0.717544,UP
0.017787,0.319149,0.083794,0.496876,0.003467,0.422915,0.414912,UP
0.442547,0.276596,0.0523,0.449569,0.003552,0.422838,0.500526,DOWN
0.031326,0.659574,0.054642,0.263017,0.003467,0.422915,0.414912,DOWN
0.46082,0.744681,0.040561,0.60964,0.002788,0.475142,0.269737,UP
0.871643,0.638298,0.034526,0.52886,0.002094,0.39565,0.861842,UP
0.881067,0.319149,0.028942,0.416245,0.001899,0.450544,0.637281,UP
0.008716,0.723404,0.116729,0.687742,0.003467,0.422915,0.414912,UP
0.473961,0.468085,0.037108,0.663493,0.002437,0.473071,0.626754,UP
0.460732,0.744681,0.033145,0.417882,0.002302,0.269032,0.323684,DOWN
0.894695,0.510638,0.083884,0.634781,0.005613,0.674262,0.385965,UP
0.014159,0.170213,0.040651,0.199197,0.003467,0.422915,0.414912,DOWN
0.44675,0.617021,0.043653,0.500446,0.002991,0.524599,0.505263,DOWN
0.013672,0.085106,0.041131,0.340077,0.003467,0.422915,0.414912,DOWN
0.898102,0.170213,0.030413,0.241595,0.001944,0.323149,0.690789,DOWN
0.42476,0.829787,0.062838,0.332044,0.003467,0.422915,0.414912,DOWN
0.451838,0.234043,0.033626,0.24814,0.002036,0.236147,0.706579,DOWN
0.01761,0.361702,0.066681,0.540464,0.003467,0.422915,0.414912,DOWN
0.894474,0.510638,0.058454,0.594912,0.003951,0.659503,0.410088,DOWN
0.021946,0.723404,0.057794,0.442577,0.003467,0.422915,0.414912,UP
0.872395,0.851064,0.029903,0.440048,0.001961,0.504402,0.608333,DOWN
0.473961,0.957447,0.027591,0.410443,0.001799,0.248576,0.820614,DOWN
0.881156,0.93617,0.029332,0.439453,0.001789,0.413516,0.634211,DOWN
0.013053,0.702128,0.041732,0.486909,0.003467,0.422915,0.414912,DOWN
0.894518,0.914894,0.055272,0.600565,0.003247,0.515536,0.544298,DOWN
0.889916,0.042553,0.116218,0.53972,0.007611,0.522786,0.523246,UP
0.460511,0.617021,0.028011,0.481999,0.001878,0.527706,0.458333,UP
0.446971,0.893617,0.051699,0.562333,0.003535,0.326256,0.585088,UP
0.911376,0.340426,0.059385,0.531687,0.003897,0.57535,0.535088,UP
0.451263,0.340426,0.032214,0.382922,0.00167,0.212066,1.0,DOWN
0.875979,0.702128,0.030683,0.413716,0.001986,0.266183,0.62807,UP
0.004779,0.659574,0.062598,0.394377,0.003467,0.422915,0.414912,DOWN
0.026371,0.638298,0.074727,0.246058,0.003467,0.422915,0.414912,UP
0.429981,0.404255,0.07959,0.582862,0.003467,0.422915,0.414912,DOWN
0.877085,0.361702,0.038609,0.549539,0.0027,0.482134,0.209211,UP
0.013982,0.659574,0.074306,0.505504,0.003467,0.422915,0.414912,DOWN
0.889739,1.0,0.063198,0.596102,0.004254,0.502848,0.529825,UP
0.898412,0.638298,0.078089,0.484975,0.005139,0.658467,0.466228,UP
0.880713,0.170213,0.027171,0.057721,0.001739,0.144485,0.816228,DOWN
0.429317,0.851064,0.059265,0.429039,0.003467,0.422915,0.414912,DOWN
0.880227,0.148936,0.031014,0.166766,0.002023,0.25246,0.616228,DOWN
0.868192,0.276596,0.027921,0.462214,0.001786,0.540653,0.642982,DOWN
0.005088,0.93617,0.071815,0.406575,0.003467,0.422915,0.414912,UP
0.03137,0.0,0.051909,0.23252,0.003467,0.422915,0.414912,DOWN
0.455865,0.87234,0.044254,0.622285,0.002989,0.402382,0.725439,UP
0.021946,0.87234,0.048487,0.422196,0.003467,0.422915,0.414912,DOWN
0.02699,0.106383,0.068512,0.075722,0.003467,0.422915,0.414912,DOWN
0.903456,0.191489,0.035877,0.141327,0.001672,0.179441,0.860526,DOWN
0.876775,0.914894,0.028552,0.487057,0.001329,0.277059,0.723684,DOWN
0.8935,0.510638,0.081512,0.693544,0.00538,0.693164,0.523684,DOWN
0.01323,0.425532,0.048247,0.613062,0.003467,0.422915,0.414912,DOWN
0.867793,0.510638,0.035997,0.706189,0.002304,0.570689,0.587719,UP
0.872085,0.382979,0.024919,0.526927,0.001585,0.532626,0.666667,DOWN
0.03168,0.893617,0.055242,0.336656,0.003467,0.422915,0.414912,DOWN
0.902969,0.106383,0.055182,0.264951,0.003822,0.393578,0.608333,DOWN
0.026415,0.744681,0.09208,0.479173,0.003467,0.422915,0.414912,UP
0.008716,0.595745,0.075417,0.503868,0.003467,0.422915,0.414912,DOWN
0.902571,0.765957,0.089138,0.477834,0.005968,0.424909,0.405702,UP
0.031016,0.319149,0.077489,0.239363,0.003467,0.422915,0.414912,UP
0.013539,0.680851,0.051699,0.463106,0.003467,0.422915,0.414912,DOWN
0.9158,0.765957,0.053441,0.335168,0.00366,0.304247,0.415789,DOWN
0.433609,0.404255,0.088027,0.543737,0.003467,0.422915,0.414912,UP
0.912128,0.319149,0.044254,0.29277,0.002869,0.221647,0.778509,DOWN
0.438963,0.723404,0.074967,0.487355,0.003467,0.422915,0.414912,UP
0.425247,0.531915,0.074727,0.325647,0.003467,0.422915,0.414912,UP
0.452237,0.297872,0.033926,0.590896,0.002391,0.459606,0.394298,DOWN
0.872174,0.148936,0.019125,0.142368,0.000841,0.250388,0.875,DOWN
0.009203,0.085106,0.041492,0.293663,0.003467,0.422915,0.414912,DOWN
0.469581,0.042553,0.028041,0.254537,0.001872,0.339979,0.525439,DOWN
0.429715,0.595745,0.085775,0.624219,0.003467,0.422915,0.414912,UP
0.009867,0.680851,0.076318,0.519042,0.003467,0.422915,0.414912,UP
0.442857,0.744681,0.095382,0.690122,0.006429,0.601761,0.424123,UP
0.91142,0.680851,0.044434,0.477834,0.002968,0.550233,0.422807,DOWN
0.968895,0.106383,0.028942,0.185659,0.001897,0.32522,0.628509,DOWN
0.473298,1.0,0.07917,0.417584,0.005482,0.349819,0.372807,UP
0.428963,0.212766,0.068242,0.092383,0.003467,0.422915,0.414912,DOWN
0.425335,0.021277,0.058394,0.191163,0.003467,0.422915,0.414912,DOWN
0.008849,0.531915,0.041582,0.353317,0.003467,0.422915,0.414912,DOWN
0.446662,0.617021,0.048037,0.528265,0.003411,0.6116,0.233772,DOWN
0.451263,0.702128,0.03927,0.476198,0.001897,0.270326,0.871053,DOWN
0.42507,0.829787,0.090609,0.409699,0.003467,0.422915,0.414912,UP
0.018716,0.361702,0.047286,0.475305,0.003467,0.422915,0.414912,DOWN
0.465599,0.595745,0.050588,0.526331,0.003527,0.497929,0.318421,UP
0.881288,0.234043,0.024979,0.115293,0.001618,0.166753,0.724561,DOWN
0.004425,0.319149,0.050168,0.591342,0.003467,0.422915,0.414912,DOWN
0.903633,0.021277,0.046535,0.395567,0.003093,0.286639,0.628509,DOWN
0.89912,0.87234,0.084724,0.558167,0.005771,0.502848,0.39386,UP
0.87651,0.404255,0.030984,0.580036,0.00198,0.557224,0.652632,UP
0.017964,0.723404,0.082022,0.499851,0.003467,0.422915,0.414912,UP
0.013097,0.723404,0.041582,0.409402,0.003467,0.422915,0.414912,DOWN
0.880802,0.851064,0.027321,0.401369,0.001811,0.457017,0.642105,DOWN
0.907482,0.446809,0.087757,0.420708,0.005872,0.367944,0.544737,UP
0.898279,0.234043,0.022127,0.166022,0.001448,0.223718,0.649123,DOWN
0.867263,0.297872,0.028582,0.39155,0.00193,0.347229,0.569737,DOWN
0.00469,1.0,0.120001,0.556084,0.003467,0.422915,0.414912,DOWN
0.017831,0.425532,0.083373,0.542696,0.003467,0.422915,0.414912,UP
0.02199,0.638298,0.056263,0.419816,0.003467,0.422915,0.414912,UP
0.439051,0.978723,0.050288,0.4518,0.003467,0.422915,0.414912,DOWN
0.906818,0.829787,0.042903,0.480363,0.002902,0.455722,0.427632,DOWN
0.429671,0.255319,0.077999,0.429932,0.003467,0.422915,0.414912,DOWN
0.907438,0.87234,0.075027,0.40598,0.005133,0.445106,0.4,UP
0.429096,0.170213,0.073676,0.154418,0.003467,0.422915,0.414912,DOWN
0.868147,0.702128,0.055993,0.705891,0.003608,0.502071,0.631579,UP
0.468962,0.06383,0.028221,0.212734,0.001892,0.304505,0.444298,DOWN
0.425291,0.085106,0.070163,0.084796,0.003467,0.422915,0.414912,DOWN
0.456573,0.404255,0.042873,0.701874,0.002854,0.654065,0.512281,UP
0.026946,0.510638,0.076708,0.356144,0.003467,0.422915,0.414912,DOWN
0.451175,0.531915,0.042122,0.599821,0.002817,0.565769,0.362281,DOWN
0.00438,0.765957,0.045244,0.68194,0.003467,0.422915,0.414912,DOWN
0.451263,0.808511,0.042122,0.647724,0.002682,0.454428,0.759211,UP
0.000973,0.468085,0.043983,0.524844,0.003467,0.422915,0.414912,DOWN
0.460643,0.085106,0.030563,0.336507,0.002056,0.396427,0.591667,DOWN
0.898943,0.191489,0.034947,0.190866,0.002268,0.294407,0.653509,DOWN
0.434229,0.319149,0.090159,0.487504,0.003467,0.422915,0.414912,UP
0.915623,0.06383,0.06584,0.245463,0.004495,0.404195,0.409649,DOWN
0.013362,0.638298,0.057013,0.500446,0.003467,0.422915,0.414912,DOWN
0.017566,0.893617,0.07932,0.502975,0.003467,0.422915,0.414912,DOWN
0.474315,0.659574,0.02615,0.236983,0.001735,0.165199,0.810526,DOWN
0.027123,0.340426,0.073616,0.492711,0.003467,0.422915,0.414912,UP
0.005044,0.255319,0.086075,0.380988,0.003467,0.422915,0.414912,UP
0.491261,0.319149,0.033085,0.436477,0.00259,0.450285,0.283333,DOWN
0.018052,0.510638,0.069713,0.314639,0.003467,0.422915,0.414912,UP
0.027123,0.617021,0.099376,0.462362,0.003467,0.422915,0.414912,UP
0.872262,0.255319,0.034616,0.235942,0.002048,0.247799,0.873246,UP
0.013053,0.680851,0.048667,0.465338,0.003467,0.422915,0.414912,DOWN
0.004779,0.553191,0.056173,0.420559,0.003467,0.422915,0.414912,DOWN
0.014336,0.425532,0.104329,0.583309,0.003467,0.422915,0.414912,UP
0.912172,0.574468,0.125976,0.527819,0.00861,0.571983,0.199123,UP
0.013849,0.425532,0.120512,0.698007,0.003467,0.422915,0.414912,UP
0.9035,0.12766,0.038339,0.116781,0.002489,0.160798,0.767105,DOWN
0.017875,0.425532,0.082293,0.538828,0.003467,0.422915,0.414912,UP
0.018583,0.510638,0.054281,0.482148,0.003467,0.422915,0.414912,DOWN
0.460024,0.404255,0.032575,0.553853,0.002192,0.542206,0.260088,DOWN
0.894474,0.234043,0.059115,0.339631,0.002794,0.397204,0.61886,DOWN
0.903367,0.468085,0.087426,0.517554,0.005796,0.551269,0.466667,UP
0.451706,0.085106,0.040891,0.433651,0.002742,0.47566,0.59693,UP
0.460776,0.680851,0.029963,0.353764,0.00204,0.148628,0.554825,DOWN
0.013672,0.638298,0.041431,0.427551,0.003467,0.422915,0.414912,DOWN
0.868147,0.234043,0.03939,0.367301,0.00257,0.377007,0.634649,UP
0.43883,0.893617,0.048337,0.28801,0.003467,0.422915,0.414912,DOWN
0.894651,0.276596,0.057554,0.518001,0.003257,0.472812,0.613596,DOWN
0.911331,0.382979,0.057584,0.532877,0.003814,0.589591,0.480263,UP
0.880271,0.191489,0.035667,0.175989,0.002329,0.223718,0.589474,DOWN
0.44706,0.191489,0.023388,0.242487,0.000885,0.241326,0.765789,DOWN
0.875802,0.553191,0.029633,0.32044,0.000995,0.242361,0.857018,UP
0.902526,0.744681,0.084604,0.611723,0.005681,0.490161,0.392544,UP
0.451573,0.148936,0.032815,0.178518,0.001776,0.285085,0.838158,DOWN
0.424804,0.382979,0.058394,0.411633,0.003467,0.422915,0.414912,DOWN
0.026769,0.489362,0.059865,0.485719,0.003467,0.422915,0.414912,DOWN
0.442547,0.446809,0.075477,0.569771,0.005152,0.560073,0.500526,UP
0.031326,0.404255,0.074817,0.314192,0.003467,0.422915,0.414912,UP
0.868147,0.595745,0.074607,0.70485,0.00469,0.522786,0.646491,UP
0.45175,0.255319,0.040951,0.47352,0.002457,0.413516,0.629825,DOWN
0.898677,0.255319,0.057584,0.410295,0.003484,0.414811,0.623246,DOWN
0.867749,0.191489,0.029152,0.20961,0.000841,0.226049,0.832456,DOWN
0.455599,0.148936,0.030083,0.211693,0.002019,0.318747,0.788158,DOWN
0.881421,0.829787,0.028972,0.499256,0.001959,0.568099,0.298684,DOWN
0.902969,0.744681,0.094302,0.604582,0.006444,0.725013,0.202632,UP
0.908057,0.510638,0.049057,0.515769,0.003344,0.54376,0.353947,DOWN
0.429804,0.297872,0.07956,0.535555,0.003467,0.422915,0.414912,UP
0.446927,0.914894,0.042032,0.451056,0.002177,0.304764,0.765789,UP
0.000487,0.829787,0.099045,0.424278,0.003467,0.422915,0.414912,UP
0.894518,0.808511,0.07938,0.754537,0.005301,0.677628,0.484211,UP
0.907172,1.0,0.093911,0.36864,0.006248,0.464267,0.517982,UP
0.906774,0.297872,0.047136,0.382178,0.003189,0.342828,0.578509,DOWN
0.425556,0.87234,0.058394,0.276108,0.003467,0.422915,0.414912,DOWN
0.429539,0.340426,0.088477,0.431717,0.003467,0.422915,0.414912,UP
0.871422,0.425532,0.046956,0.691461,0.003166,0.793889,0.340789,UP
0.026459,0.042553,0.048487,0.263314,0.003467,0.422915,0.414912,DOWN
0.876023,0.510638,0.028462,0.55177,0.001807,0.527188,0.762281,DOWN
0.021902,0.595745,0.048487,0.448527,0.003467,0.422915,0.414912,DOWN
0.867307,0.531915,0.071544,0.495686,0.004765,0.545572,0.490351,UP
0.429185,0.361702,0.098925,0.611276,0.003467,0.422915,0.414912,UP
0.026547,0.382979,0.106221,0.536745,0.003467,0.422915,0.414912,UP
0.017566,0.702128,0.068842,0.485719,0.003467,0.422915,0.414912,DOWN
0.907438,0.361702,0.086556,0.494644,0.005891,0.558001,0.361842,UP
0.469581,0.574468,0.05311,0.54091,0.003525,0.498705,0.420175,UP
0.880271,0.340426,0.046866,0.518447,0.003257,0.509322,0.210088,UP
0.477988,0.404255,0.075297,0.50848,0.005228,0.453651,0.314474,UP
0.014026,0.829787,0.058785,0.555489,0.003467,0.422915,0.414912,UP
0.005309,0.957447,0.089798,0.566944,0.003467,0.422915,0.414912,UP
0.464714,0.787234,0.030323,0.472032,0.002096,0.452097,0.349123,DOWN
0.439051,0.553191,0.055062,0.503719,0.003467,0.422915,0.414912,DOWN
0.486837,0.574468,0.080701,0.475007,0.005602,0.500777,0.264912,UP
0.429229,0.680851,0.090969,0.444064,0.003467,0.422915,0.414912,UP
0.42476,0.787234,0.056923,0.321482,0.003467,0.422915,0.414912,DOWN
0.461086,0.957447,0.03966,0.35778,0.002732,0.266183,0.342982,UP
0.894606,0.425532,0.097694,0.611871,0.006043,0.374676,0.701754,UP
0.030972,0.744681,0.064399,0.324755,0.003467,0.422915,0.414912,DOWN
0.030972,0.808511,0.077819,0.303927,0.003467,0.422915,0.414912,UP
0.871599,0.829787,0.025189,0.510414,0.001533,0.459089,0.686842,DOWN
0.018583,0.0,0.054551,0.435585,0.003467,0.422915,0.414912,DOWN
0.013982,0.93617,0.074276,0.542844,0.003467,0.422915,0.414912,UP
0.451706,0.0,0.037859,0.576912,0.002524,0.516313,0.624123,DOWN
0.018627,0.340426,0.075327,0.381583,0.003467,0.422915,0.414912,UP
0.867218,0.680851,0.036057,0.446445,0.002464,0.406525,0.386404,UP
0.447724,0.382979,0.071364,0.782654,0.005037,0.677369,0.342982,UP
0.442503,0.723404,0.090729,0.553853,0.006219,0.622734,0.500526,UP
0.889784,0.87234,0.086856,0.762124,0.005982,0.611859,0.40614,DOWN
0.031061,0.234043,0.090098,0.340672,0.003467,0.422915,0.414912,UP
0.026901,0.191489,0.059865,0.215858,0.003467,0.422915,0.414912,DOWN
0.027034,0.680851,0.109253,0.463106,0.003467,0.422915,0.414912,UP
0.451396,0.765957,0.044284,0.834424,0.002977,0.766701,0.428509,UP
0.469891,0.574468,0.036748,0.796935,0.004836,0.642413,0.292105,DOWN
0.443476,0.446809,0.075417,0.555936,0.005172,0.60668,0.353947,UP
0.881023,0.787234,0.029302,0.409104,0.001847,0.418436,0.746053,UP
0.907615,0.978723,0.074517,0.448974,0.005079,0.520197,0.420175,UP
0.424716,0.319149,0.085235,0.405088,0.003467,0.422915,0.414912,UP
0.447901,1.0,0.042062,0.588218,0.00286,0.493786,0.551754,UP
0.430069,0.340426,0.107842,0.555936,0.003467,0.422915,0.414912,UP
0.00969,0.531915,0.076798,0.622583,0.003467,0.422915,0.414912,UP
0.018362,0.510638,0.069713,0.299464,0.003467,0.422915,0.414912,UP
0.866953,0.765957,0.034826,0.320887,0.002333,0.307613,0.670175,UP
0.022565,0.723404,0.081542,0.481851,0.003467,0.422915,0.414912,UP
0.437901,0.553191,0.072085,0.504017,0.003467,0.422915,0.414912,UP
0.912305,0.361702,0.095503,0.560399,0.006498,0.61885,0.319298,UP
0.903146,0.468085,0.089138,0.418774,0.004246,0.367685,0.638596,UP
0.438476,0.106383,0.058244,0.222255,0.003467,0.422915,0.414912,DOWN
0.022742,0.148936,0.063468,0.113657,0.003467,0.422915,0.414912,DOWN
0.0273,0.404255,0.089558,0.334276,0.003467,0.422915,0.414912,UP
0.890093,0.978723,0.045154,0.642666,0.003033,0.552563,0.547807,DOWN
0.424494,0.659574,0.056923,0.167956,0.003467,0.422915,0.414912,DOWN
0.461042,0.744681,0.030173,0.343945,0.002069,0.267996,0.349561,UP
0.031592,0.340426,0.077819,0.373698,0.003467,0.422915,0.414912,UP
0.442281,0.723404,0.055933,0.40717,0.003467,0.422915,0.414912,DOWN
0.030928,0.553191,0.113726,0.590896,0.003467,0.422915,0.414912,UP
0.013849,0.978723,0.066471,0.581821,0.003467,0.422915,0.414912,DOWN
0.871997,0.12766,0.024919,0.110979,0.000818,0.178405,0.754386,DOWN
0.872439,0.425532,0.043263,0.558316,0.002794,0.732522,0.307018,UP
0.889518,0.255319,0.060646,0.395716,0.004009,0.426722,0.58114,UP
0.474492,0.106383,0.029753,0.101755,0.002042,0.117297,0.513596,DOWN
0.495686,0.808511,0.048757,0.450312,0.003411,0.494562,0.112719,UP
0.903456,0.978723,0.048937,0.363285,0.003249,0.330658,0.496053,DOWN
0.460599,0.021277,0.029813,0.449569,0.00194,0.424909,0.754386,UP
0.898102,0.106383,0.041131,0.264058,0.002665,0.386846,0.673684,UP
0.014114,0.297872,0.072625,0.517703,0.003467,0.422915,0.414912,UP
0.433742,0.255319,0.073916,0.37593,0.003467,0.422915,0.414912,UP
0.894429,0.893617,0.061307,0.663642,0.004098,0.573537,0.454825,DOWN
0.902615,0.489362,0.089978,0.507141,0.006095,0.579234,0.278947,UP
0.442458,0.0,0.06551,0.423237,0.00473,0.383998,0.500526,DOWN
0.867218,0.659574,0.036057,0.460428,0.002462,0.401088,0.397368,UP
0.871599,0.893617,0.02609,0.459685,0.00166,0.387623,0.886842,DOWN
0.911685,0.234043,0.120301,0.388277,0.008006,0.446919,0.518421,UP
0.907924,0.489362,0.082743,0.505951,0.005638,0.644744,0.30614,UP
0.447502,0.638298,0.041822,0.396459,0.002881,0.310202,0.492982,UP
0.456263,0.553191,0.035727,0.518149,0.002416,0.592439,0.446053,DOWN
0.885138,0.829787,0.043683,0.560399,0.003022,0.563698,0.321491,DOWN
0.456661,0.297872,0.033475,0.593276,0.002254,0.503884,0.585965,DOWN
0.02199,0.723404,0.057644,0.414906,0.003467,0.422915,0.414912,UP
0.443343,0.234043,0.034676,0.248438,0.001855,0.268514,0.765789,DOWN
0.031769,0.617021,0.086015,0.226867,0.003467,0.422915,0.414912,UP
0.46905,0.191489,0.028972,0.121392,0.001901,0.160021,0.638158,DOWN
0.469802,1.0,0.037739,0.423386,0.002532,0.420508,0.522368,DOWN
0.442547,0.723404,0.093971,0.599821,0.006506,0.547903,0.500526,UP
0.42945,0.234043,0.077369,0.394228,0.003467,0.422915,0.414912,UP
0.469714,0.744681,0.044974,0.398245,0.003002,0.283014,0.687281,UP
0.867307,0.0,0.034826,0.324308,0.002088,0.277317,0.727193,UP
0.907747,0.87234,0.04008,0.417138,0.002732,0.467892,0.314035,DOWN
0.893545,0.425532,0.07875,0.71928,0.005247,0.689798,0.41886,DOWN
0.022521,0.425532,0.087366,0.530794,0.003467,0.422915,0.414912,UP
0.446883,0.617021,0.040291,0.328176,0.002686,0.338167,0.70307,UP
0.912349,0.276596,0.094122,0.474859,0.006512,0.634645,0.203509,UP
0.424848,0.085106,0.055242,0.120649,0.003467,0.422915,0.414912,DOWN
0.017743,0.148936,0.044974,0.102499,0.003467,0.422915,0.414912,DOWN
0.451927,0.744681,0.17059,0.862987,0.011132,0.701191,0.619298,UP
0.903013,1.0,0.088447,0.520827,0.005841,0.516831,0.510526,UP
0.884828,0.106383,0.029572,0.253794,0.001809,0.326515,0.612281,UP
0.908101,0.191489,0.042752,0.158286,0.002804,0.206111,0.61886,DOWN
0.425379,0.361702,0.102078,0.5723,0.003467,0.422915,0.414912,UP
0.022167,0.702128,0.074517,0.421749,0.003467,0.422915,0.414912,UP
0.46082,0.234043,0.028432,0.222702,0.001957,0.18928,0.390351,DOWN
0.446927,0.957447,0.041972,0.473966,0.001392,0.306059,0.765789,UP
0.469891,0.0,0.03957,0.393335,0.002665,0.352667,0.442982,DOWN
0.031547,0.170213,0.057314,0.152187,0.003467,0.422915,0.414912,DOWN
0.013583,0.106383,0.041131,0.30958,0.003467,0.422915,0.414912,DOWN
0.018716,0.297872,0.047286,0.349598,0.003467,0.422915,0.414912,DOWN
0.876333,0.744681,0.033265,0.6144,0.002144,0.515018,0.700439,UP
0.425556,0.0,0.069863,0.334424,0.003467,0.422915,0.414912,DOWN
0.430025,0.489362,0.095743,0.602202,0.003467,0.422915,0.414912,UP
0.46082,0.255319,0.031614,0.32535,0.002185,0.257121,0.339035,UP
0.000796,0.702128,0.145851,0.390509,0.003467,0.422915,0.414912,UP
0.89912,0.191489,0.045965,0.231925,0.003016,0.328586,0.654825,DOWN
0.47405,0.553191,0.045755,0.522464,0.003027,0.350596,0.717105,UP
0.473298,0.234043,0.02615,0.374591,0.001705,0.351631,0.565351,DOWN
0.885094,0.212766,0.032755,0.212437,0.002115,0.249871,0.725,DOWN
0.452281,0.06383,0.038429,0.480958,0.002619,0.484723,0.637719,UP
0.881067,0.638298,0.055542,0.498066,0.003876,0.517607,0.249561,UP
0.017521,0.085106,0.067071,0.34945,0.003467,0.422915,0.414912,DOWN
0.867705,0.893617,0.031824,0.353169,0.001872,0.267737,0.836842,DOWN
0.447547,0.744681,0.047226,0.703065,0.003546,0.45391,0.305702,UP
0.867926,0.12766,0.02603,0.185957,0.000837,0.241326,0.814912,DOWN
0.009115,0.553191,0.067611,0.470247,0.003467,0.422915,0.414912,UP
0.005442,0.468085,0.080911,0.423981,0.003467,0.422915,0.414912,UP
0.876289,0.361702,0.034556,0.580482,0.002289,0.716727,0.427193,UP
0.469227,0.361702,0.094812,0.569771,0.006059,0.487053,0.582456,UP
0.880625,0.489362,0.035427,0.322374,0.002011,0.183843,0.884211,DOWN
0.030751,0.12766,0.050829,0.092681,0.003467,0.422915,0.414912,DOWN
0.017787,0.085106,0.044974,0.205147,0.003467,0.422915,0.414912,DOWN
0.90788,0.638298,0.075057,0.537786,0.004992,0.531072,0.473684,UP
0.434273,0.340426,0.060736,0.427105,0.003467,0.422915,0.414912,DOWN
0.424583,0.893617,0.07866,0.30601,0.003467,0.422915,0.414912,UP
0.031503,0.829787,0.057314,0.424427,0.003467,0.422915,0.414912,DOWN
0.022787,0.638298,0.09217,0.433651,0.003467,0.422915,0.414912,UP
0.907659,0.680851,0.044674,0.454775,0.003039,0.538581,0.394298,DOWN
0.009292,0.914894,0.041732,0.621244,0.003467,0.422915,0.414912,DOWN
0.425025,0.276596,0.058394,0.333978,0.003467,0.422915,0.414912,DOWN
