Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
2,9,9,0,0,0,1.0,32,6,1242.0,1,9,501731.0,247439.0,-0.51571,52.115923,40,2,1,420.0,46.0,0.0,2.0,1,1,1.0,22,5,0,0,3,7,2.0
3,9,2,0,0,0,1.0,38,7,1796.0,1,8,393560.0,409720.0,-2.098749,53.584027,6,7,1,104.0,0.0,0.0,1.0,2,1,2.0,51,8,0,0,9,4,2.0
2,9,18,0,0,0,1.0,31,6,1910.0,2,7,536210.0,168240.0,-0.043459,51.396851,1,2,1,19.0,214.0,0.0,1.0,1,1,1.0,38,7,0,0,9,4,1.0
2,9,4,0,0,0,1.0,32,6,1596.0,1,7,495647.0,176804.0,-0.623995,51.482114,43,3,1,474.0,332.0,0.0,1.0,3,1,2.0,27,6,0,0,9,10,1.0
2,9,1,0,0,0,1.0,25,5,1598.0,2,2,528760.0,184710.0,-0.14449,51.546602,1,2,1,2.0,0.0,0.0,1.0,1,1,1.0,33,6,0,0,3,2,2.0
2,9,5,0,0,0,1.0,86,11,1389.0,1,10,406494.0,90863.0,-1.909377,50.71736,55,2,2,643.0,3065.0,0.0,1.0,1,1,2.0,79,11,0,0,9,4,2.0
2,9,4,0,0,0,1.0,47,8,1598.0,1,15,414095.0,128883.0,-1.800256,51.059116,54,3,3,635.0,3094.0,0.0,1.0,1,3,2.0,27,6,0,0,9,10,2.0
2,9,18,0,0,0,1.0,57,9,1390.0,1,12,455984.0,303699.0,-1.174332,52.62817,33,2,2,364.0,1668.0,1672.0,1.0,2,1,2.0,8,2,0,0,9,2,2.0
1,9,16,0,0,0,1.0,50,8,2597.0,1,13,512047.0,404650.0,-0.31122,53.526575,32,2,3,356.0,237.0,0.0,2.0,1,1,1.0,50,8,0,0,9,7,1.0
2,9,18,0,0,0,1.0,74,10,1461.0,2,11,401606.0,282376.0,-1.977802,52.439352,20,2,3,300.0,0.0,0.0,1.0,2,1,2.0,74,10,0,0,9,2,2.0
2,8,10,0,0,0,1.0,33,6,1560.0,2,8,334785.0,393841.0,-2.983156,53.437294,5,2,2,91.0,5038.0,0.0,1.0,1,1,1.0,44,7,0,0,9,7,1.0
1,9,9,0,0,0,1.0,31,6,1587.0,1,10,537060.0,182750.0,-0.025628,51.527036,1,2,1,5.0,11.0,0.0,1.0,2,1,1.0,35,6,0,0,1,4,1.0
1,9,9,0,0,0,1.0,36,7,1997.0,2,5,358965.0,173188.0,-2.5919830000000004,51.456174,52,2,2,601.0,0.0,0.0,1.0,1,1,2.0,36,7,0,0,9,3,2.0
2,9,3,0,0,0,1.0,64,9,1388.0,1,11,485700.0,239711.0,-0.751704,52.049174,43,2,2,479.0,4034.0,509.0,2.0,2,2,2.0,59,9,0,0,9,7,1.0
1,9,9,0,0,0,1.0,56,9,1498.0,1,4,509980.0,192930.0,-0.412631,51.624451,41,2,1,436.0,4125.0,63.0,1.0,2,1,1.0,36,7,0,0,1,10,2.0
2,5,18,0,0,0,1.0,30,6,900.0,1,16,499983.0,485471.0,-0.466783,54.255155,12,2,2,186.0,170.0,0.0,2.0,1,1,2.0,26,6,0,0,9,5,1.0
2,4,18,0,0,0,1.0,41,7,1402.0,1,8,444019.0,397101.0,-1.338358,53.468814,14,2,1,213.0,633.0,0.0,1.0,2,1,2.0,41,7,0,0,4,1,2.0
2,9,7,0,0,0,1.0,39,7,1798.0,1,9,533480.0,178440.0,-0.078834,51.489162,1,2,1,8.0,2.0,0.0,1.0,1,1,1.0,26,6,0,0,5,4,2.0
2,5,15,0,0,0,1.0,26,6,998.0,1,11,501551.0,222245.0,-0.525796,51.88952000000001,40,2,1,424.0,5.0,0.0,1.0,2,1,1.0,26,6,0,0,5,8,1.0
1,2,18,0,4,0,1.0,26,6,50.0,1,3,384560.0,392130.0,-2.23382,53.425733,6,2,1,102.0,0.0,0.0,1.0,1,1,1.0,26,6,0,0,2,1,1.0
1,9,18,0,0,0,1.0,61,9,973.0,1,13,397330.0,301060.0,-2.040861,52.607314,20,1,1,307.0,462.0,0.0,1.0,1,1,2.0,61,9,4,3,0,2,1.0
1,9,18,0,0,0,1.0,52,8,2494.0,1,17,449264.0,274535.0,-1.277909,52.36665900000001,23,1,1,292.0,4642.0,0.0,1.0,1,1,2.0,13,3,1,3,0,4,2.0
2,9,18,0,0,0,1.0,62,9,3456.0,8,8,405030.0,286560.0,-1.927371,52.476946,20,2,5,300.0,4124.0,0.0,1.0,2,2,2.0,60,9,0,0,9,2,1.0
2,9,18,0,0,0,1.0,46,8,1598.0,1,2,329949.0,390314.0,-3.055155,53.404975,5,3,3,95.0,5030.0,5088.0,1.0,2,2,2.0,46,8,0,0,9,2,2.0
2,9,18,0,0,0,1.0,26,6,1586.0,1,1,157286.0,30363.0,-5.396999,50.123599,50,2,1,596.0,0.0,0.0,2.0,1,1,2.0,37,7,0,0,9,5,1.0
2,9,4,0,0,0,1.0,33,6,1397.0,1,6,599616.0,313506.0,0.951647,52.682458,36,2,1,400.0,553.0,0.0,1.0,1,1,1.0,17,4,0,0,3,7,2.0
2,9,4,0,0,0,1.0,33,6,1598.0,2,1,408094.0,293549.0,-1.882092,52.53974100000001,20,3,1,303.0,0.0,0.0,1.0,2,1,2.0,33,6,0,0,9,1,2.0
2,9,9,0,0,0,1.0,52,8,2993.0,2,10,518990.0,180390.0,-0.286775,51.509919,1,2,1,27.0,4020.0,0.0,1.0,1,1,1.0,23,5,0,0,3,4,2.0
1,9,5,0,0,0,1.0,29,6,1596.0,1,13,497788.0,371283.0,-0.536552,53.229595,32,1,1,352.0,15.0,0.0,1.0,1,1,2.0,35,6,1,2,0,2,2.0
2,9,18,0,0,0,1.0,78,11,1870.0,2,8,330493.0,134085.0,-2.994091,51.101835,52,2,1,607.0,5.0,0.0,2.0,2,1,1.0,78,11,0,0,9,9,1.0
1,9,18,0,0,0,1.0,72,10,999.0,1,6,393067.0,187714.0,-2.101466,51.588235,54,2,2,635.0,68.0,89.0,2.0,2,2,2.0,18,4,0,0,9,5,1.0
3,9,18,0,0,0,1.0,21,5,1248.0,2,5,574385.0,222051.0,0.531556,51.869773,42,5,5,451.0,120.0,0.0,2.0,4,4,1.0,41,7,0,0,9,5,1.0
2,9,3,0,0,0,1.0,34,6,1390.0,1,6,500278.0,186077.0,-0.5546909999999999,51.564664,43,2,1,477.0,40.0,0.0,2.0,2,1,2.0,34,6,0,0,9,10,2.0
1,9,5,0,0,0,1.0,34,6,1390.0,1,13,445470.0,366980.0,-1.320814,53.197963,30,2,2,327.0,106.0,617.0,2.0,2,1,2.0,56,9,0,0,9,2,2.0
2,9,18,0,0,0,1.0,22,5,1368.0,1,6,526050.0,166640.0,-0.189988,51.384818,1,2,1,21.0,297.0,217.0,1.0,2,1,1.0,22,5,0,0,9,7,1.0
2,9,3,0,0,0,1.0,30,6,1596.0,1,11,581343.0,186831.0,0.6141989999999999,51.55122100000001,42,4,4,453.0,13.0,0.0,1.0,4,4,1.0,29,6,0,0,9,9,2.0
2,3,18,0,0,0,1.0,20,4,125.0,1,1,432902.0,455957.0,-1.499578,53.998604,12,2,1,182.0,59.0,691.0,1.0,1,2,1.0,37,7,0,0,9,1,1.0
4,9,18,0,0,0,1.0,27,6,1248.0,1,2,365053.0,213427.0,-2.508397,51.818369,53,4,3,622.0,4227.0,0.0,1.0,4,1,2.0,27,6,0,0,9,7,2.0
1,9,18,0,10,2,1.0,35,6,1800.0,1,16,509100.0,171930.0,-0.431836,51.435874,1,1,1,25.0,377.0,0.0,2.0,1,1,2.0,35,6,0,0,9,6,2.0
1,9,18,0,0,0,1.0,68,10,4701.0,7,14,272068.0,127019.0,-3.825677,51.02825900000001,50,2,2,582.0,361.0,0.0,2.0,2,2,2.0,78,11,0,0,9,9,1.0
1,9,18,0,0,0,1.0,45,7,1596.0,1,10,519734.0,197002.0,-0.270399,51.659058,41,1,1,33.0,492.0,5135.0,1.0,1,1,2.0,43,7,5,3,0,5,1.0
2,9,17,0,0,0,1.0,31,6,1896.0,2,9,262232.0,113007.0,-3.960543,50.900058,50,2,1,588.0,0.0,0.0,2.0,2,1,2.0,31,6,0,0,9,4,2.0
2,9,18,0,0,0,1.0,49,8,1240.0,1,7,358440.0,418270.0,-2.63036,53.659257,4,2,6,73.0,0.0,0.0,1.0,2,1,2.0,49,8,0,0,9,8,2.0
3,9,9,0,0,0,1.0,19,4,1600.0,1,9,432456.0,420502.0,-1.5101129999999998,53.679979,13,3,2,206.0,642.0,0.0,1.0,1,2,2.0,19,4,0,0,9,3,2.0
1,9,7,0,0,0,1.0,53,8,1998.0,1,11,348000.0,459160.0,-2.795259,54.025801,4,2,1,76.0,6.0,0.0,1.0,2,1,1.0,59,9,0,0,1,7,2.0
3,9,18,0,0,0,1.0,45,7,1496.0,2,1,386518.0,346735.0,-2.202419,53.01774200000001,21,3,3,257.0,500.0,0.0,1.0,1,3,1.0,22,5,0,0,9,10,1.0
1,9,17,0,0,4,1.0,18,4,1149.0,1,13,330230.0,474310.0,-3.069967,54.159838,3,1,5,65.0,5087.0,0.0,2.0,1,1,2.0,18,4,0,0,9,3,2.0
2,9,4,0,0,0,1.0,29,6,1598.0,1,13,367700.0,428530.0,-2.491318,53.752128000000006,4,2,1,70.0,677.0,0.0,1.0,2,1,2.0,29,6,0,0,9,3,2.0
1,9,16,0,0,0,1.0,61,9,1560.0,2,3,425405.0,323325.0,-1.624576,52.806882,21,3,2,251.0,511.0,511.0,1.0,1,1,2.0,61,9,0,0,9,9,2.0
1,9,18,0,0,0,1.0,74,10,1598.0,1,7,344300.0,482910.0,-2.856123,54.23884200000001,3,2,3,65.0,590.0,0.0,2.0,1,3,1.0,86,11,0,0,9,7,2.0
2,9,9,0,0,0,1.0,69,10,1398.0,1,2,480695.0,483417.0,-0.763317,54.2401,12,2,2,185.0,170.0,0.0,2.0,2,2,1.0,11,3,0,0,9,5,2.0
2,9,4,0,0,0,1.0,32,6,3246.0,1,12,452027.0,406956.0,-1.216104,53.556658,14,3,3,211.0,1.0,0.0,2.0,1,1,2.0,26,6,0,0,9,5,1.0
1,9,9,0,0,0,1.0,35,6,1560.0,2,9,445020.0,385266.0,-1.324966,53.36235799999999,14,2,1,213.0,6053.0,0.0,1.0,2,1,1.0,26,6,0,0,9,3,2.0
2,9,3,0,0,0,1.0,25,5,1229.0,1,5,368194.0,179032.0,-2.459689,51.509314,52,3,2,612.0,0.0,0.0,2.0,2,1,2.0,25,5,0,0,9,4,2.0
2,9,18,0,0,0,1.0,46,8,2494.0,1,13,476599.0,262030.0,-0.8793639999999999,52.251125,34,2,1,384.0,5123.0,0.0,1.0,2,1,1.0,46,8,0,0,9,4,1.0
2,9,18,0,10,1,1.0,26,6,1999.0,1,10,526480.0,182330.0,-0.178207,51.525728,1,3,4,1.0,5.0,5205.0,1.0,2,3,1.0,26,6,0,0,9,3,1.0
2,9,18,0,0,0,1.0,56,9,2993.0,2,9,509163.0,219337.0,-0.41615,51.861947,40,2,3,421.0,0.0,0.0,2.0,2,2,1.0,56,9,0,0,9,3,1.0
2,9,2,0,0,0,1.0,50,8,2295.0,1,16,526880.0,167680.0,-0.177696,51.39398,1,2,2,22.0,0.0,0.0,1.0,2,1,1.0,50,8,0,0,9,6,1.0
1,9,18,0,0,0,1.0,24,5,1796.0,1,7,529090.0,163710.0,-0.14738900000000002,51.357803,1,2,1,21.0,271.0,0.0,1.0,1,1,1.0,24,5,0,0,9,5,1.0
2,9,4,0,0,0,1.0,49,8,1499.0,1,1,369979.0,391306.0,-2.453163,53.417695,7,2,2,128.0,57.0,5212.0,2.0,2,2,2.0,49,8,0,0,9,6,2.0
2,9,4,0,7,0,1.0,33,6,1995.0,2,5,399770.0,277920.0,-2.0048060000000003,52.399295,20,2,2,300.0,0.0,0.0,1.0,2,1,2.0,33,6,0,0,9,1,2.0
2,9,3,0,0,0,1.0,40,7,1242.0,1,15,449358.0,531087.0,-1.236158,54.67244300000001,17,3,2,240.0,0.0,0.0,1.0,2,2,2.0,10,2,0,0,9,5,2.0
1,9,18,0,0,0,1.0,44,7,1299.0,1,9,166351.0,26803.0,-5.268221,50.095273,50,2,2,596.0,394.0,0.0,1.0,2,2,1.0,23,5,0,0,9,1,1.0
1,19,18,0,0,0,1.0,41,7,1870.0,2,12,505621.0,427916.0,-0.400226,53.736943,16,2,2,228.0,1105.0,0.0,1.0,2,2,2.0,14,3,0,0,9,4,1.0
2,98,18,0,0,0,1.0,51,8,1868.0,2,13,281211.0,60556.0,-3.673925,50.432803,50,2,1,587.0,0.0,0.0,2.0,2,1,1.0,51,8,0,0,98,5,1.0
5,9,18,0,0,0,1.0,21,5,1389.0,1,10,399270.0,297170.0,-2.012203,52.572351,20,6,1,307.0,6.0,0.0,2.0,1,1,1.0,53,8,0,0,9,8,2.0
3,9,18,0,0,0,1.0,36,7,1598.0,2,1,231598.0,59659.0,-4.371539,50.412601,50,3,3,596.0,38.0,0.0,2.0,3,3,2.0,36,7,0,0,9,3,2.0
2,9,3,0,0,0,1.0,40,7,1242.0,1,13,454586.0,283862.0,-1.198237,52.449998,33,2,3,363.0,426.0,4303.0,2.0,2,1,2.0,40,7,0,0,9,3,2.0
2,9,13,0,0,0,1.0,24,5,1229.0,1,4,375650.0,403690.0,-2.368803,53.529299,6,2,1,100.0,61.0,0.0,2.0,1,1,1.0,50,8,0,0,9,2,2.0
2,9,18,0,0,0,1.0,50,8,1396.0,1,4,394564.0,454352.0,-2.084387,53.98519,12,4,4,180.0,65.0,0.0,2.0,2,1,2.0,67,10,0,0,9,9,1.0
2,5,18,0,0,0,1.0,40,7,1043.0,1,1,526660.0,259230.0,-0.14743,52.216731,35,2,2,395.0,1040.0,0.0,2.0,2,1,1.0,40,7,0,0,5,10,1.0
1,19,5,8,0,0,1.0,52,8,1870.0,2,12,336990.0,439420.0,-2.959222,53.847178,4,3,2,74.0,586.0,0.0,2.0,1,1,1.0,52,8,0,0,19,5,1.0
2,9,18,0,0,0,1.0,29,6,1896.0,2,12,625172.0,231042.0,1.273958,51.932311,42,3,3,461.0,1414.0,0.0,1.0,2,3,1.0,29,6,0,0,9,4,1.0
2,9,4,0,0,0,1.0,40,7,1995.0,2,6,486419.0,196652.0,-0.751975,51.662015,43,2,1,480.0,77.0,86.0,1.0,2,1,2.0,40,7,0,0,9,10,2.0
1,9,18,0,0,0,1.0,71,10,3724.0,1,12,521580.0,180890.0,-0.2493,51.513862,1,1,1,27.0,40.0,0.0,1.0,1,1,1.0,40,7,4,3,0,7,1.0
1,9,6,0,0,0,1.0,20,4,1388.0,1,4,535040.0,190640.0,-0.051701,51.598423,1,2,1,31.0,1055.0,0.0,2.0,2,1,1.0,57,9,0,0,3,1,1.0
1,3,17,0,0,0,1.0,23,5,124.0,1,2,237406.0,111003.0,-4.312412,50.875591,50,1,1,588.0,388.0,0.0,2.0,1,1,1.0,23,5,0,0,3,3,1.0
1,9,17,0,0,0,1.0,55,8,1399.0,2,12,222873.0,61652.0,-4.49516,50.427941,50,2,2,596.0,0.0,0.0,2.0,1,1,2.0,55,8,0,0,9,4,2.0
1,9,9,0,7,6,1.0,76,11,1753.0,2,13,391990.0,398140.0,-2.122163,53.479921,6,2,2,110.0,635.0,6140.0,1.0,1,1,2.0,76,11,0,0,9,3,2.0
2,9,18,0,0,0,1.0,35,6,2720.0,2,9,411467.0,556522.0,-1.822704,54.903291,11,2,2,169.0,694.0,0.0,2.0,2,2,2.0,35,6,0,0,9,3,2.0
1,9,18,0,0,0,1.0,54,8,1368.0,1,6,221982.0,104853.0,-4.528434,50.815794,50,4,2,596.0,39.0,3073.0,2.0,3,2,1.0,22,5,0,0,3,5,1.0
3,9,3,0,0,0,1.0,59,9,2199.0,2,1,442870.0,413021.0,-1.35349,53.611994,13,4,5,206.0,0.0,0.0,2.0,1,2,1.0,20,4,0,0,9,1,1.0
1,9,18,0,0,0,1.0,29,6,1598.0,1,9,470624.0,172321.0,-0.98517,51.445485,43,1,1,472.0,7201.0,7201.0,1.0,1,1,2.0,3,1,1,1,0,6,2.0
1,9,18,0,0,0,1.0,31,6,1390.0,1,16,413420.0,289040.0,-1.803746,52.499101,20,2,4,300.0,4114.0,4147.0,1.0,1,1,2.0,31,6,0,0,9,1,2.0
1,9,18,0,0,0,1.0,26,6,1390.0,1,11,455262.0,341943.0,-1.178547,52.972002,31,1,1,346.0,0.0,0.0,1.0,1,1,2.0,50,8,4,1,0,4,2.0
1,9,9,0,0,1,1.0,81,11,1242.0,1,11,458784.0,385351.0,-1.118148,53.361773,31,1,1,341.0,60.0,0.0,2.0,1,1,2.0,81,11,0,0,9,7,2.0
1,21,9,0,0,0,1.0,68,10,12902.0,2,1,484217.0,457126.0,-0.716609,54.003303,16,2,2,231.0,166.0,0.0,2.0,2,2,2.0,6,2,0,0,9,3,1.0
1,9,18,0,0,0,1.0,35,6,1461.0,2,6,353450.0,226150.0,-2.678437,51.93190300000001,22,2,1,285.0,49.0,0.0,2.0,1,1,2.0,12,3,0,0,9,4,2.0
1,9,5,0,0,0,1.0,49,8,1596.0,1,6,333955.0,416629.0,-3.000467,53.641986,5,2,1,93.0,0.0,570.0,1.0,2,1,1.0,13,3,0,0,1,3,1.0
2,9,18,0,0,0,1.0,41,7,1995.0,2,5,494796.0,175281.0,-0.636655,51.468567,43,3,2,474.0,3022.0,0.0,1.0,3,2,2.0,8,2,0,0,11,9,2.0
1,9,16,0,0,0,1.0,19,4,989.0,1,11,544358.0,318590.0,0.137138,52.74566,32,2,4,354.0,739.0,0.0,2.0,1,1,1.0,19,4,0,0,9,5,1.0
1,9,17,0,10,3,1.0,35,6,1997.0,1,11,609366.0,342885.0,1.1144690000000002,52.942495,36,1,1,405.0,149.0,0.0,2.0,1,1,2.0,35,6,0,0,9,4,2.0
1,9,3,0,0,0,1.0,23,5,1598.0,1,12,447441.0,518887.0,-1.267851,54.562998,17,3,2,243.0,66.0,19.0,2.0,2,1,1.0,28,6,0,0,9,3,2.0
1,9,4,0,0,0,1.0,31,6,1796.0,1,6,345500.0,374193.0,-2.818491,53.261922,7,3,3,130.0,56.0,0.0,2.0,2,1,1.0,37,7,0,0,5,1,1.0
1,9,9,0,0,0,1.0,56,9,1398.0,2,4,461532.0,378381.0,-1.0782120000000002,53.298819,31,2,2,341.0,0.0,0.0,2.0,2,2,1.0,27,6,0,0,20,5,2.0
1,9,7,0,0,0,1.0,41,7,1149.0,1,11,445968.0,385075.0,-1.31075,53.36056,14,2,5,213.0,131.0,0.0,1.0,1,5,2.0,20,4,0,0,9,7,2.0
1,9,9,0,0,0,1.0,74,10,1598.0,1,5,451714.0,339062.0,-1.231834,52.94646,31,1,1,346.0,0.0,0.0,1.0,1,1,2.0,83,11,5,1,0,9,2.0
2,9,2,0,0,0,1.0,79,11,2199.0,2,2,452437.0,185795.0,-1.244838,51.568597,43,2,1,483.0,417.0,0.0,2.0,1,1,1.0,89,11,0,0,9,9,1.0
1,9,4,0,0,0,1.0,35,6,1598.0,2,3,533640.0,188150.0,-0.072849,51.576381,1,3,3,31.0,10.0,0.0,1.0,1,1,1.0,35,6,0,0,9,2,1.0
2,3,18,0,0,0,1.0,23,5,124.0,1,9,208175.0,67040.0,-4.704621,50.471722,50,2,1,596.0,389.0,0.0,1.0,2,1,2.0,23,5,0,0,3,7,2.0
4,9,4,0,0,0,1.0,48,8,1598.0,2,4,346376.0,374626.0,-2.8054330000000003,53.265903,7,4,8,130.0,56.0,0.0,2.0,1,2,1.0,45,7,0,0,8,3,1.0
1,9,9,0,0,0,1.0,20,4,1596.0,1,7,503927.0,194477.0,-0.49958,51.639505,41,2,1,436.0,440.0,906.0,1.0,2,1,1.0,36,7,0,0,3,7,1.0
1,9,18,0,0,0,1.0,32,6,1339.0,1,8,494363.0,166073.0,-0.645336,51.385868,43,3,2,474.0,30.0,330.0,1.0,3,2,1.0,50,8,0,0,9,8,2.0
1,9,6,0,0,0,1.0,60,9,1834.0,1,14,405833.0,96799.0,-1.918648,50.770747,55,2,1,640.0,348.0,0.0,1.0,2,1,1.0,38,7,0,0,1,3,1.0
1,9,9,0,0,0,1.0,29,6,1598.0,1,13,463249.0,306086.0,-1.066557,52.64883,33,2,1,364.0,1032.0,1071.0,1.0,1,1,2.0,29,6,0,0,9,1,2.0
1,9,7,0,0,0,1.0,47,8,1598.0,2,3,517300.0,294300.0,-0.27211,52.53394300000001,35,2,1,394.0,0.0,0.0,1.0,2,1,2.0,26,6,0,0,9,5,1.0
1,9,16,0,0,0,1.0,24,5,1598.0,1,10,346140.0,465890.0,-2.824846,54.08609000000001,4,2,4,76.0,5105.0,0.0,2.0,2,1,2.0,13,3,0,0,11,1,1.0
2,19,9,0,0,0,1.0,25,5,1997.0,2,1,526230.0,174780.0,-0.184506,51.457933,1,2,1,10.0,3036.0,3036.0,1.0,1,1,1.0,25,5,0,0,5,2,1.0
2,9,18,0,0,0,1.0,22,5,1598.0,2,1,427350.0,564849.0,-1.574228,54.977504,10,2,1,147.0,1314.0,187.0,1.0,2,1,2.0,22,5,0,0,9,6,2.0
2,9,3,0,0,0,1.0,35,6,2204.0,2,8,425240.0,567205.0,-1.606986,54.998786,10,2,2,147.0,189.0,0.0,1.0,2,1,1.0,35,6,0,0,9,2,1.0
1,3,18,0,0,0,1.0,37,7,125.0,1,1,525580.0,178180.0,-0.19265,51.488633,1,1,1,12.0,3220.0,3218.0,1.0,1,1,2.0,50,8,5,1,0,5,1.0
3,9,18,0,0,0,1.0,51,8,2967.0,2,4,506997.0,247644.0,-0.43877,52.116773,40,3,1,420.0,421.0,600.0,2.0,1,1,2.0,23,5,0,0,9,10,1.0
1,9,18,0,0,0,1.0,26,6,2401.0,2,11,442688.0,302322.0,-1.370928,52.616998,33,4,3,361.0,447.0,6525.0,2.0,2,2,2.0,55,8,0,0,9,7,1.0
1,9,18,0,0,0,1.0,35,6,1596.0,1,10,413910.0,286680.0,-1.7966259999999998,52.477873,20,2,1,300.0,0.0,0.0,1.0,2,1,2.0,80,11,0,0,9,1,2.0
2,9,18,0,0,10,1.0,67,10,1149.0,1,13,296749.0,91438.0,-3.46381,50.713373,50,2,1,581.0,379.0,0.0,2.0,1,1,2.0,67,10,0,0,9,3,2.0
2,9,4,0,0,0,1.0,79,11,998.0,1,3,422954.0,565581.0,-1.6428490000000002,54.984303,10,4,3,147.0,112.0,0.0,1.0,3,2,1.0,11,3,0,0,9,2,1.0
1,9,9,0,0,0,1.0,24,5,1968.0,2,12,522650.0,178750.0,-0.234631,51.494398,1,2,1,11.0,408.0,408.0,1.0,2,1,2.0,44,7,0,0,5,4,2.0
1,9,18,0,0,0,1.0,40,7,1329.0,1,3,486618.0,179500.0,-0.753325,51.50780200000001,43,2,1,474.0,7417.0,7417.0,1.0,1,1,2.0,40,7,0,0,9,10,2.0
1,9,11,0,0,0,1.0,32,6,1686.0,2,4,544790.0,183180.0,0.085901,51.528973,1,2,1,16.0,13.0,0.0,1.0,1,1,2.0,32,6,0,0,9,2,2.0
1,9,1,0,0,0,1.0,48,8,1997.0,2,8,506720.0,345326.0,-0.41142,52.994641,32,1,1,353.0,1517.0,0.0,1.0,1,1,1.0,12,3,10,9,0,10,1.0
2,9,18,0,0,0,1.0,31,6,1388.0,1,5,333372.0,388195.0,-3.003228,53.386376,5,2,2,95.0,0.0,0.0,2.0,1,1,2.0,42,7,0,0,9,1,2.0
1,9,9,0,0,0,1.0,48,8,1598.0,1,10,531390.0,184340.0,-0.106722,51.542671,1,2,1,3.0,515.0,515.0,1.0,2,1,1.0,49,8,0,0,1,4,2.0
1,9,7,0,0,11,1.0,36,7,1968.0,2,5,414386.0,571434.0,-1.776441,55.03721700000001,10,2,1,139.0,348.0,9082.0,1.0,2,1,1.0,69,10,0,0,9,9,2.0
2,9,18,0,0,0,1.0,25,5,1995.0,1,13,360129.0,136442.0,-2.571116,51.125862,52,2,1,606.0,37.0,0.0,2.0,2,1,2.0,19,4,0,0,9,8,1.0
1,9,4,0,0,0,1.0,35,6,1998.0,1,11,515360.0,174010.0,-0.34114,51.453329,1,2,2,24.0,316.0,0.0,1.0,2,1,2.0,47,8,0,0,9,9,2.0
2,9,18,0,0,0,1.0,61,9,1769.0,1,9,429054.0,267068.0,-1.575354,52.300971,23,2,4,294.0,429.0,0.0,2.0,2,4,1.0,6,2,0,0,9,8,2.0
1,9,17,0,0,0,1.0,76,11,1497.0,8,10,650367.0,277001.0,1.673484,52.333912,37,3,2,416.0,1095.0,0.0,2.0,3,2,1.0,26,6,0,0,19,2,1.0
1,9,9,0,0,0,1.0,82,11,2698.0,2,5,402300.0,302950.0,-1.967457,52.624308,20,2,2,307.0,4154.0,0.0,1.0,1,1,2.0,82,11,0,0,9,4,2.0
2,9,9,0,0,0,1.0,27,6,1596.0,1,9,527660.0,175520.0,-0.163668,51.464263,1,2,1,10.0,3036.0,0.0,1.0,1,1,1.0,34,6,0,0,3,4,1.0
1,2,18,0,0,0,1.0,18,4,49.0,1,5,546770.0,309630.0,0.168847,52.664522,35,2,1,392.0,311.0,0.0,1.0,1,1,1.0,18,4,0,0,2,3,1.0
1,9,18,0,0,0,1.0,25,5,999.0,1,1,529030.0,167780.0,-0.146774,51.394394,1,2,4,22.0,236.0,0.0,1.0,1,1,2.0,25,5,0,0,9,3,2.0
2,9,17,0,0,0,1.0,26,6,1389.0,1,14,459627.0,345854.0,-1.112837,53.006688,31,2,1,343.0,0.0,0.0,1.0,2,1,2.0,26,6,0,0,9,10,2.0
2,9,16,0,0,0,1.0,19,4,1364.0,1,6,526090.0,175240.0,-0.186356,51.462098,1,2,4,10.0,217.0,3205.0,1.0,2,3,1.0,20,4,0,0,9,4,1.0
2,9,4,0,0,0,1.0,23,5,1598.0,1,14,487830.0,234435.0,-0.722004,52.001418,43,2,1,479.0,439.0,1014.0,1.0,2,1,2.0,23,5,0,0,9,1,2.0
1,9,9,0,0,0,1.0,30,6,1596.0,1,9,504727.0,250469.0,-0.47104,52.14259600000001,40,2,1,420.0,0.0,0.0,1.0,2,1,1.0,17,4,0,0,3,7,1.0
1,9,17,0,0,0,1.0,83,11,1598.0,1,8,428625.0,582108.0,-1.552584,55.132519,10,2,2,139.0,9500.0,9500.0,2.0,2,1,1.0,34,6,0,0,9,8,1.0
1,9,18,0,0,0,1.0,25,5,1242.0,1,12,512143.0,202434.0,-0.37835,51.709443,41,3,2,434.0,405.0,0.0,2.0,2,2,1.0,75,10,0,0,9,10,2.0
1,9,2,0,0,0,1.0,41,7,1870.0,2,11,537250.0,187750.0,-0.020942,51.57192,1,2,1,13.0,0.0,104.0,1.0,1,1,1.0,41,7,0,0,9,3,1.0
1,9,18,0,4,0,1.0,45,7,1596.0,1,13,533840.0,173980.0,-0.075339,51.448997,1,2,1,8.0,0.0,0.0,1.0,1,1,2.0,45,7,0,0,9,6,2.0
2,9,8,0,0,0,1.0,35,6,1910.0,2,10,440546.0,386609.0,-1.392019,53.37479,14,2,2,215.0,6200.0,0.0,1.0,2,2,2.0,35,6,0,0,9,3,2.0
