RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.060508063,48,0,2.199866755,1500.0,11,0,3,0,0,0
0.065875895,35,0,0.006449532,3100.0,2,0,0,0,0,0
0.825230901,40,0,0.338748385,5416.0,7,1,0,0,0,0
0.272762624,51,0,0.042381355,13000.0,7,0,0,0,0,1
0.421496641,29,1,0.152944384,3667.0,15,1,0,0,0,1
0.0,31,0,0.387425495,5200.0,11,0,1,0,0,0
0.9999999,26,2,0.080427892,5047.0,1,2,0,0,0,1
1.932040605,46,1,0.777536518,5065.0,13,0,2,0,2,0
0.281880372,28,0,0.179975176,2416.0,7,0,0,0,0,0
0.235418586,57,0,0.626126126,2885.0,7,0,1,0,1,0
0.9999999,29,98,0.009314141,1180.0,0,98,0,98,1,1
0.132492297,31,0,0.146778435,6083.0,6,0,0,0,2,0
1.023255814,43,2,0.316672747,2740.0,4,1,0,2,2,1
0.970893142,39,1,0.559185813,11446.0,9,0,3,2,2,1
0.533493301,40,0,0.146019279,2800.0,2,0,0,0,0,0
0.03446969,56,0,0.221986126,16000.0,18,0,2,0,1,0
1.107956817,60,2,0.54248366,2600.0,5,0,0,1,0,1
0.17921396,30,0,0.135912288,4833.0,7,0,0,0,0,0
0.790105224,40,0,0.28287076,3566.0,11,0,0,0,1,1
0.381783846,68,2,0.661394381,4804.0,11,0,2,0,0,0
0.69151671,71,1,0.568520538,2750.0,4,0,0,0,0,1
0.984869101,36,1,0.559927751,7750.0,9,0,2,0,1,0
0.047579291,51,0,0.444270562,5750.0,16,0,1,0,4,0
0.051615892,49,2,0.848384476,16000.0,23,0,9,0,4,0
0.964143426,44,1,0.183980484,4918.0,6,0,0,1,1,1
0.0,46,0,0.214126725,6738.0,4,0,2,0,3,1
0.313358244,49,1,0.364815997,4700.0,13,0,0,0,0,0
0.9999999,35,0,0.0,2500.0,0,1,0,0,1,1
0.04112243,55,1,1.096903097,1000.0,8,0,1,0,1,1
0.384348038,63,0,0.149640041,5833.0,5,0,0,0,0,0
1.004581424,49,0,0.30900968,4028.0,6,2,1,0,0,1
0.934410132,46,0,1.325593761,5641.0,10,0,3,0,4,1
0.427886775,58,0,0.595830674,4700.0,20,0,2,0,0,0
0.029445206,64,0,0.133955348,3000.0,5,0,1,0,0,0
0.97030297,37,2,0.336366363,10000.0,4,0,2,0,2,0
0.116587117,68,0,0.225649814,3500.0,8,0,1,0,0,0
0.982514571,39,4,0.071997382,9166.0,6,1,0,1,2,1
0.171628129,39,0,0.161229846,8000.0,5,0,0,0,2,0
0.962962963,25,1,0.008603574,1510.0,2,2,0,0,2,1
0.805534204,57,0,0.342270771,3020.0,13,1,1,0,0,1
0.001442238,62,0,0.233996495,9700.0,11,0,1,0,0,0
0.018865576,70,0,0.256193756,9000.0,12,0,3,0,1,0
0.463684544,52,0,0.129979368,6300.0,3,0,0,0,0,0
0.318893702,32,0,0.090106407,4416.0,3,0,0,0,0,0
0.122500061,42,0,0.506412605,2728.0,7,0,1,0,1,0
0.301975842,28,0,0.569892473,650.0,4,0,0,0,0,0
0.9999999,44,1,0.604059376,3300.0,3,0,1,2,5,1
0.936553172,65,3,0.441912232,9433.0,6,0,2,0,0,0
0.279829799,66,0,0.252427184,4222.0,17,0,1,0,1,0
0.258262875,40,1,0.718093969,3000.0,5,3,2,0,1,1
0.040170969,64,0,0.179777638,14300.0,6,0,2,0,0,0
0.005309457,58,0,0.442843137,10199.0,12,0,1,0,0,0
0.100908656,41,0,0.448555144,10000.0,10,0,3,1,0,1
0.962509373,31,0,0.272174354,1972.0,5,0,0,0,2,1
0.503328434,46,0,0.581633996,7600.0,11,0,2,0,1,0
1.009092719,33,1,0.661112535,3900.0,6,0,2,2,0,1
0.143031082,42,0,0.325229961,10653.0,17,0,1,0,1,0
0.986820428,43,2,0.655292328,4600.0,12,0,1,0,3,1
0.629617033,46,5,0.408518296,5000.0,13,1,2,0,0,1
0.050815872,45,0,865.0,1.0,4,0,1,0,2,0
0.0,60,2,1.043297252,1200.0,7,3,0,1,0,1
0.577422577,42,1,0.277874396,5174.0,4,0,1,1,3,1
0.0,73,0,0.330266973,10000.0,6,0,2,0,1,0
0.066461413,48,0,0.206128134,4666.0,4,0,1,0,1,0
0.497505969,33,0,0.23701221,4176.0,16,0,0,0,0,1
0.44451931,30,0,0.74341661,1480.0,7,0,0,1,0,1
0.725659293,41,0,0.432313495,4771.0,7,0,1,0,0,1
0.059932334,53,0,0.432702661,6500.0,4,0,1,0,3,0
1.004385528,48,4,1.163225386,4600.0,16,1,2,2,1,1
0.000602003,69,0,3.312134218,2562.0,28,0,1,0,0,0
0.043189369,35,0,0.00467886,2350.0,4,0,0,0,4,1
0.632255879,56,0,0.68794183,4950.0,20,0,2,0,1,1
0.704921675,41,1,0.128374325,3333.0,7,0,0,0,0,0
0.53442774,49,3,0.294239967,9617.0,20,2,1,0,0,1
0.9999999,37,0,0.668033837,3900.0,5,0,2,0,0,0
0.9999999,44,0,0.0,714.0,0,1,0,0,0,1
0.9999999,33,1,0.059668853,3200.0,1,0,0,0,0,1
0.261925164,33,0,0.548387097,2603.0,9,0,1,1,1,0
0.9999999,48,1,0.050987253,4000.0,2,0,0,0,0,0
0.328835582,30,0,0.747815231,800.0,6,0,0,0,1,1
0.895535253,32,1,0.908311911,3500.0,9,0,2,0,0,1
0.9999999,42,1,0.0,1250.0,1,0,0,0,0,1
0.7066082,67,0,0.480906149,9269.0,10,0,2,0,1,0
0.046691589,47,0,0.189158785,24000.0,7,0,1,0,1,0
0.203169176,76,1,0.081765777,6591.0,5,0,0,0,0,0
0.783279815,62,0,0.412107748,3600.0,8,0,0,0,0,0
1.465534466,29,1,136.0,0.0,1,3,0,0,0,1
0.9999999,38,0,0.212694126,1480.0,1,0,0,0,2,1
0.435232272,50,0,0.448959845,6200.0,6,0,1,0,0,0
1.305867665,42,3,0.226564713,3530.0,4,0,0,0,3,1
0.241892378,39,0,0.266799232,14583.0,13,0,2,0,0,0
0.536018559,58,0,0.232160713,11000.0,8,0,1,0,1,0
0.010795886,64,0,0.355437051,8625.0,12,0,1,0,0,0
0.9999999,46,1,4018.0,0.0,4,0,1,0,3,0
0.0,38,0,0.114563631,3700.0,2,0,0,0,3,1
0.991002999,23,0,0.204530313,1500.0,2,0,0,0,0,1
0.98579572,39,0,0.261530259,3750.0,5,0,0,1,0,1
0.829628412,49,0,0.672343576,2700.0,18,0,0,0,0,1
0.175832024,41,2,0.147885857,4800.0,3,3,0,0,4,1
0.827592968,51,0,0.322573703,9293.0,12,0,1,0,5,1
0.878580101,52,2,0.597938144,4170.0,7,0,1,0,2,0
0.562773128,53,2,0.254517222,7083.0,5,1,0,1,0,1
0.066796498,77,0,0.348330334,5000.0,12,0,1,0,0,1
0.810891191,43,1,0.17953152,6360.0,4,0,1,1,0,0
0.548440494,63,2,0.392266187,5559.0,11,0,0,0,1,1
0.068735704,66,0,0.232167963,10668.0,16,0,0,0,1,1
0.047308897,29,0,0.010371537,7616.0,7,0,0,0,0,0
0.9999999,39,0,0.37881385,5833.0,2,0,1,0,0,1
0.019370964,30,1,0.000887705,2252.0,2,0,0,0,0,0
0.461634435,39,1,0.216198126,5975.0,10,0,0,0,1,1
1.090834021,58,0,0.522462562,600.0,3,1,0,0,1,1
0.510738197,46,0,0.239420935,3591.0,5,0,1,0,0,0
0.178620491,64,0,0.041489628,4000.0,10,0,0,0,2,0
0.244216172,42,0,0.745106206,2400.0,6,0,1,0,0,0
1.024575352,53,3,0.547098854,5583.0,14,0,3,1,1,1
0.041058216,55,0,0.318572424,12916.0,18,0,2,0,0,0
0.970320362,74,0,0.113946978,6072.0,6,0,0,0,1,0
0.919306342,45,0,0.728184991,4583.0,11,0,1,0,0,0
0.932919323,41,0,0.638117542,8966.0,10,0,2,0,2,1
0.08084143,26,1,0.663824604,820.0,4,0,0,0,0,0
0.077527915,50,0,0.568260316,5500.0,20,0,2,0,2,0
0.9999999,52,1,0.575474842,3000.0,5,5,0,0,2,1
0.94723462,37,3,0.360655738,2500.0,5,2,0,3,0,1
1.002570694,25,0,0.235380117,2051.0,5,0,0,1,0,0
0.527448733,37,0,0.151238159,6016.0,6,0,0,0,2,1
0.07210651,49,0,0.294922823,10300.0,16,1,1,0,3,0
0.185283947,33,2,0.027908858,7416.0,6,0,0,0,0,0
0.9999999,32,0,0.198821218,2544.0,7,2,0,1,0,1
0.353796976,40,1,0.404633844,4833.0,11,0,2,0,0,1
0.4797981,39,0,0.290044372,16000.0,17,0,2,0,0,0
0.076526268,41,0,0.266600944,14200.0,12,0,4,1,0,0
0.19067159,65,0,0.887818697,5294.0,27,0,3,0,1,0
0.9999999,25,0,0.0,6550.0,0,0,0,0,0,1
0.702381432,54,0,0.866732547,14166.0,21,0,6,0,3,1
0.185809909,54,2,0.669844222,4300.0,19,0,3,0,1,0
0.095145243,56,0,0.192774297,7500.0,2,0,1,0,1,0
0.021874512,39,0,0.186994609,11871.0,9,0,2,0,2,0
0.003460596,47,0,0.301139772,3333.0,11,0,1,0,0,0
0.0,31,0,0.350680071,1690.0,7,0,0,0,0,0
0.057547123,40,0,0.246459481,5083.0,7,0,2,0,0,0
1.00109989,36,3,0.508634794,5500.0,12,0,1,0,0,1
0.909838003,51,3,0.344424985,15416.0,13,1,2,0,2,1
0.9999999,42,0,0.027506964,2871.0,1,2,0,0,1,1
0.0,51,1,0.383154211,4000.0,13,1,2,0,0,0
1.108420351,48,0,0.16522041,2880.0,4,2,0,2,2,1
0.164732976,61,3,0.369371598,8083.0,23,0,1,1,0,1
0.24865096,89,0,0.200609963,2950.0,6,0,0,0,0,0
0.154778832,45,1,0.244503571,7140.0,7,0,2,0,2,1
0.9999999,55,3,0.581284496,3985.0,3,1,2,3,0,1
0.9999999,33,0,0.0,2912.0,1,5,0,0,0,1
0.682241716,56,0,0.548290342,5000.0,8,0,2,0,0,0
0.215367578,53,0,0.079168333,2500.0,5,0,0,0,0,0
0.886277896,35,0,1.25660557,4200.0,13,0,2,0,1,1
0.177974575,28,0,0.225387306,2000.0,4,0,0,0,0,0
0.672423196,26,2,0.133182418,5300.0,5,1,0,0,0,1
0.014558828,68,0,0.184004998,3200.0,4,0,1,0,1,0
0.035135877,78,0,0.176455886,4000.0,6,0,0,0,0,0
0.00329191,60,0,0.234684603,5500.0,12,0,2,0,0,0
0.317241059,56,0,0.135793492,5500.0,11,0,0,0,1,1
0.0,43,0,0.0,3583.0,2,0,0,0,3,0
0.011950143,68,0,1.450509898,5000.0,14,0,2,0,0,0
0.980868025,42,5,0.415362898,8500.0,20,0,1,0,1,1
0.364963504,62,0,0.407844143,3900.0,6,0,1,0,1,0
0.836081959,50,1,0.513249878,6150.0,7,4,2,1,1,1
0.103908218,34,0,0.174407508,12573.0,5,0,2,1,0,0
0.377395007,60,0,0.137997788,3615.0,4,0,0,0,0,1
0.415843069,52,0,0.313234338,20000.0,11,0,2,0,3,1
0.9999999,67,0,0.12143928,2000.0,1,3,0,1,0,1
0.479252075,67,0,0.023060797,6200.0,4,0,0,0,0,0
0.854414559,63,0,0.107142857,3583.0,2,0,0,0,0,0
0.066722704,58,0,0.174510065,7500.0,5,0,1,0,0,0
0.0,46,0,0.008660893,1500.0,4,1,0,0,0,1
0.679860836,48,0,0.662079346,9300.0,13,0,1,0,0,0
0.748644758,46,0,0.936659772,3867.0,14,0,1,0,4,1
0.156422985,64,0,0.191568297,11859.0,6,0,3,0,0,0
0.546873935,55,0,0.452236184,7400.0,11,0,2,0,2,0
0.230393952,50,3,0.765948458,7100.0,43,0,2,0,1,1
1.052193226,40,4,0.044501774,3100.0,8,0,0,0,1,1
0.07805562,61,0,0.212513884,2700.0,7,0,1,0,1,0
0.961229372,42,4,0.518629495,7675.0,16,1,2,2,2,1
0.016768586,50,0,0.367346939,7839.0,10,0,3,0,1,0
0.804268624,59,0,0.293185341,20000.0,10,0,2,0,1,0
0.06908456,28,0,0.517197248,6250.0,12,0,2,0,3,1
0.976892933,51,3,0.465896522,8136.0,8,0,2,0,0,1
0.389105799,44,0,0.409599127,7333.0,7,0,1,0,1,0
0.9999999,34,0,0.177764447,5000.0,2,0,0,0,4,1
0.208338765,52,0,0.389883699,5416.0,15,0,2,0,1,0
0.023255138,27,0,0.138141576,5240.0,11,1,0,0,0,1
0.774580602,33,0,0.225078549,3500.0,5,1,0,1,0,1
0.024005466,51,0,0.004051317,5923.0,5,0,0,0,0,0
0.02268012,58,0,0.369808534,17600.0,17,0,2,0,0,1
0.174598875,61,0,0.361911599,9750.0,17,0,2,0,2,0
0.552322384,76,0,0.070730976,30000.0,5,0,1,0,0,0
0.011012074,58,0,0.275284401,12833.0,17,0,2,0,0,0
0.396500243,62,0,0.755401356,6340.0,11,0,2,0,0,0
0.9999999,48,0,0.102331606,3087.0,1,0,0,0,0,0
0.670036663,42,3,0.52087666,6250.0,8,2,1,2,1,1
0.639081992,48,0,0.362545818,3000.0,5,1,1,0,1,0
0.508081986,24,0,0.075770192,1200.0,1,0,0,0,0,1
0.208599838,38,0,0.20463198,3151.0,8,0,0,0,3,0
0.9999999,38,0,0.194222337,3876.0,3,3,0,1,0,1
0.9999999,25,98,0.0,2200.0,0,98,0,98,0,1
0.826507376,64,0,0.343409915,7442.0,8,0,1,0,0,0
0.574249405,66,0,0.268244898,12249.0,14,0,2,0,2,1
0.029089306,55,0,0.728813559,5250.0,10,0,2,0,2,1
0.0,64,0,0.326282291,10683.0,5,0,1,0,0,0
0.357382131,53,0,0.101583747,6250.0,4,0,0,0,1,0
0.01685078,52,0,0.493617021,2584.0,12,0,1,0,0,0
0.657526045,32,3,0.19842338,5200.0,7,0,0,0,0,1
0.246763271,78,0,0.157520551,4500.0,12,0,0,0,0,0
0.148893012,64,0,0.213464863,9832.0,8,0,1,0,0,0
0.143523661,37,0,0.190095847,1877.0,2,0,0,1,0,1
0.9999999,23,0,0.305997552,816.0,2,0,0,0,0,1
0.427016219,60,1,0.719534884,4299.0,10,2,2,0,0,0
0.078755189,42,0,0.689517281,3500.0,6,0,1,0,0,0
0.451376082,48,0,2.51196093,12080.0,29,0,17,0,2,1
0.688047993,46,0,1.963316214,1362.0,5,0,1,0,2,0
0.584841516,46,0,0.664167916,2000.0,3,0,0,0,1,1
0.165743984,38,0,0.599612027,5154.0,4,0,2,0,2,1
0.44573864,49,0,0.565265313,6350.0,10,0,2,0,3,0
0.418232707,26,0,0.548279689,900.0,7,0,0,0,1,0
0.9999999,36,2,0.094893155,2760.0,1,6,0,0,4,1
0.899010492,51,1,0.429801416,7200.0,12,0,1,0,0,1
0.377586446,57,1,0.17817078,7576.0,6,1,0,0,1,1
0.069094032,61,0,0.209754194,12814.0,7,0,1,0,1,0
0.147334739,54,0,0.031626085,3572.0,8,0,0,0,1,1
0.067825486,53,0,0.226830849,10800.0,8,0,2,0,2,0
0.184675129,53,0,1.068873584,4500.0,14,0,2,0,2,1
0.129144301,52,0,0.35316171,4000.0,7,0,1,0,0,1
0.086492476,64,0,0.074734316,5833.0,8,0,1,0,1,0
0.0,30,1,0.988754686,2400.0,5,1,1,2,0,1
0.9999999,79,98,0.005342832,1122.0,0,98,0,98,0,1
0.516420752,40,4,0.016135705,2416.0,7,1,0,0,2,0
0.070404172,64,1,0.40870501,8362.0,8,0,2,0,5,1
0.004249823,73,0,0.250319898,6251.0,10,0,2,0,0,0
0.998461775,51,1,0.458009255,10156.0,6,1,2,2,1,1
0.445063166,68,0,0.723871873,4276.0,12,0,2,0,0,0
1.416131335,29,4,0.363754889,2300.0,7,0,0,3,0,1
0.057323779,28,0,10.0,0.0,1,0,0,0,0,0
0.991641528,31,2,0.534246575,2700.0,10,0,0,0,1,1
3.730224813,32,0,0.269937762,6908.0,9,0,2,0,2,0
0.010942277,60,0,0.582382874,5698.0,17,0,2,0,0,1
0.578947368,31,1,0.299487508,3121.0,7,1,0,3,2,0
0.0,66,0,0.0,5000.0,7,0,0,0,0,0
0.135711054,54,0,0.305211849,8000.0,14,0,2,0,1,0
0.9999999,53,0,0.142771084,4979.0,4,0,0,3,0,1
0.0,78,0,0.373304158,2284.0,11,0,1,0,0,0
1.15942029,36,0,0.013664389,6000.0,1,2,0,0,1,1
0.206145917,46,0,0.569701198,8600.0,4,0,2,0,2,0
0.29194258,29,0,0.457344452,3117.0,6,0,1,0,1,0
0.9999999,27,0,0.154342845,4800.0,4,1,0,0,0,1
0.0,29,1,0.040060469,3968.0,1,2,0,0,1,1
0.697455952,78,0,0.325604341,6080.0,7,0,0,0,0,0
0.9999999,53,1,0.123888378,3260.0,1,0,0,0,0,1
0.65487267,50,1,0.991345397,5083.0,13,0,1,0,0,0
0.054495497,24,1,0.466809422,1400.0,8,0,0,1,0,1
0.9999999,41,1,0.435760047,8584.0,12,0,3,0,0,0
1.584009994,42,3,0.299690642,2585.0,9,3,1,0,0,1
0.061534346,30,0,0.243939015,4000.0,8,0,0,0,0,0
0.218932591,53,1,1.886492622,3523.0,19,0,2,0,0,0
0.036181822,38,1,0.624163715,2540.0,10,0,1,0,2,0
0.9999999,49,0,0.99448466,2900.0,6,0,2,0,0,1
0.434922911,43,2,1.239349149,8050.0,13,0,6,0,4,1
0.156642168,46,0,0.043666667,14999.0,8,0,1,0,3,0
0.015214827,43,0,0.102297461,4134.0,9,0,0,0,4,0
0.886037827,42,4,0.952783789,5082.0,7,0,1,1,3,1
1.024519049,54,1,0.654676259,3196.0,6,0,1,0,1,1
0.180017634,42,0,0.279528302,10599.0,11,0,2,0,3,0
0.119030299,49,0,0.747907064,10630.0,13,0,1,0,1,0
0.508745627,52,2,0.189944134,3400.0,5,0,0,0,0,1
0.9999999,37,0,0.229272194,3750.0,3,3,1,0,3,1
0.365185774,31,1,0.040159973,6000.0,4,0,0,0,0,0
0.948112034,39,0,0.823588206,2000.0,7,0,0,0,0,1
0.729821063,33,0,0.169089518,2613.0,9,0,0,0,2,1
1.002628056,52,0,0.805892548,7500.0,16,0,1,1,0,1
0.246415814,35,1,0.323671498,6416.0,19,0,1,0,0,0
0.9999999,32,2,0.193472508,3400.0,8,0,0,0,0,1
0.579710145,45,0,0.458382181,14500.0,6,0,1,0,0,1
0.0,79,0,0.734151329,4400.0,6,0,1,0,0,0
0.368159204,54,0,0.069860279,3506.0,4,0,0,0,0,1
0.300269973,33,1,0.085986771,6500.0,8,0,0,0,2,0
0.830114663,64,0,0.415431691,16666.0,27,0,2,0,0,0
0.0,74,0,0.024195161,5000.0,4,0,0,0,2,0
0.490031135,57,0,0.392419493,14035.0,18,0,4,0,0,0
0.920696812,32,3,0.549408432,6000.0,11,1,1,0,4,1
0.044037855,74,0,0.001993797,4513.0,4,0,0,0,0,0
0.317253368,56,1,1.24915318,2656.0,8,0,2,0,0,1
0.0,31,1,0.194046808,4400.0,10,0,0,0,1,0
0.610778443,41,1,0.223667646,2382.0,4,0,0,2,3,1
0.9999999,44,0,0.0,2200.0,0,1,0,0,3,1
1.294335431,48,2,0.374825338,8587.0,4,5,1,2,2,1
0.358296799,31,0,0.155503329,2552.0,9,0,0,1,0,1
0.9999999,51,0,0.150855365,4500.0,2,3,0,0,1,1
0.697537808,33,2,0.068010076,3969.0,4,1,0,0,2,1
0.916167665,28,1,0.094839078,5250.0,4,0,0,0,0,1
0.001885215,59,0,0.045620248,9600.0,8,0,0,0,1,1
0.217675629,57,0,0.369921293,4700.0,7,0,1,0,1,0
0.707996707,39,6,0.446707589,3583.0,7,0,0,0,2,0
0.585934896,43,1,0.064884907,6472.0,5,4,0,0,4,1
0.195549609,62,0,0.955608878,1666.0,6,0,1,0,1,0
0.624978817,43,1,0.115836758,10462.0,7,0,0,0,2,1
0.967193469,26,0,0.253936516,4000.0,7,0,0,0,0,0
0.019965486,50,0,0.420782209,13039.0,7,0,1,0,1,0
0.543203606,71,0,0.533441558,3079.0,4,0,1,0,1,0
0.115429918,55,0,0.099174137,14166.0,4,1,1,0,0,0
0.670236641,43,0,0.153662247,4600.0,3,0,0,0,0,0
0.9999999,27,3,0.270345596,3587.0,3,2,0,0,1,1
0.0,56,0,0.013525305,2291.0,4,0,0,0,0,0
0.380052096,34,1,0.686444008,2544.0,9,0,1,0,1,0
0.018955417,76,0,0.0029521,10500.0,13,0,0,0,0,0
1.00979392,64,1,0.043542654,3375.0,3,0,0,0,0,1
0.501809383,45,0,0.388516648,9700.0,20,0,1,0,0,1
0.500566629,49,1,0.348109811,4443.0,6,1,0,2,2,1
0.58931369,59,0,0.43381295,8339.0,9,0,2,0,0,0
0.9500998,24,0,0.03848076,2000.0,4,0,0,0,0,1
0.250697751,31,0,2087.0,0.0,11,0,2,0,0,1
1.282392027,25,1,0.221094599,2758.0,4,2,0,1,2,1
0.9999999,43,0,0.779792055,3750.0,8,0,1,0,0,1
0.031179306,56,0,0.040579952,12000.0,9,0,2,0,3,0
0.883058711,52,0,0.325521393,4650.0,7,0,1,0,0,1
0.016449589,79,0,0.055028095,5160.0,5,0,0,1,0,1
0.949970876,42,4,0.489585069,6000.0,6,0,1,0,0,1
1.179640719,26,0,0.029990628,3200.0,2,2,0,0,3,1
0.9999999,49,0,0.017394391,2816.0,2,0,0,0,2,1
0.9999999,35,0,0.25461579,5686.0,1,0,1,0,4,0
0.9999999,80,0,0.178210603,9600.0,4,0,1,0,0,0
0.9999999,51,0,0.20777666,20882.0,8,1,3,3,1,1
0.9999999,64,0,0.016720257,1554.0,1,1,0,0,0,1
0.011656275,78,0,0.139715071,4000.0,6,0,1,0,0,0
0.015184414,61,0,0.505744192,3916.0,7,0,2,0,0,0
0.791885839,71,2,0.69356301,5514.0,14,1,1,1,0,1
1.061587682,39,1,0.278330569,7235.0,6,0,1,0,1,0
0.912834866,39,0,0.73043778,2900.0,4,0,1,0,0,0
0.959329602,69,1,0.926152138,1800.0,10,0,0,1,0,1
0.052694341,51,0,0.228308677,10003.0,13,0,2,0,2,0
0.121458569,48,0,0.594049904,3125.0,5,0,2,0,0,0
0.931943854,57,1,0.097242686,4750.0,8,2,0,1,0,1
0.082964754,56,0,0.376311844,2000.0,6,0,1,0,0,0
0.036336749,49,0,0.291374236,4416.0,6,0,1,0,0,0
0.098925274,49,1,0.328870435,11800.0,15,0,2,0,0,1
0.705179836,24,1,0.063306955,2400.0,5,0,0,0,0,1
0.0,82,0,0.001999,2000.0,6,0,0,0,0,0
0.702297702,51,1,0.312651478,4125.0,6,0,2,1,0,0
0.991637124,41,4,0.350549817,3000.0,9,0,0,1,1,1
0.734069542,31,2,0.152735351,3600.0,4,0,0,0,0,1
0.635184003,33,3,0.08249018,8400.0,10,2,0,1,3,1
1.01173136,36,1,0.524147374,8033.0,10,0,1,3,1,1
0.06287958,74,0,0.217789111,6666.0,10,0,1,0,1,0
0.9999999,33,1,0.24267101,1841.0,1,0,0,0,3,1
0.776489404,35,1,0.32503888,4500.0,4,0,1,0,1,0
0.9999999,53,0,0.16003729,3217.0,1,2,0,0,0,0
0.631028472,46,2,0.271791502,4565.0,9,0,0,1,4,1
0.074522872,31,0,0.388458559,2581.0,7,0,0,0,1,1
0.9999999,50,0,0.081739667,3241.0,3,0,0,1,0,1
0.767918358,57,0,0.598628751,8896.0,9,0,2,0,0,0
0.849620051,65,1,0.811621368,3200.0,8,0,2,1,0,1
0.9999999,94,0,2.243512974,500.0,4,0,1,0,0,0
1.100042576,43,0,0.875308787,8500.0,23,0,2,0,2,0
0.969079429,48,0,0.431174314,9000.0,14,0,1,0,4,0
0.590720755,48,0,0.67450719,10500.0,20,0,5,0,0,1
0.9999999,49,2,0.780982906,4679.0,6,4,2,3,1,1
0.958300914,37,0,0.454187087,9385.0,13,0,3,0,2,1
0.340665619,60,0,0.008393548,13700.0,4,0,0,0,0,0
0.9999999,61,1,0.467365028,1240.0,2,0,0,0,0,1
0.540378101,54,0,0.527795128,1600.0,9,0,0,0,1,1
0.684144819,38,0,0.452499046,2620.0,3,0,1,0,2,1
0.9999999,60,0,0.275265957,2255.0,3,3,0,0,0,1
0.9999999,52,0,0.365572894,43000.0,8,0,4,0,2,0
0.048018744,54,0,0.213506889,11830.0,20,0,2,0,1,0
0.243329561,56,0,0.141458794,9500.0,8,0,0,0,2,0
0.157943445,59,1,0.480923222,4245.0,17,0,2,0,1,0
0.9999999,49,0,0.0,16200.0,4,0,0,0,0,1
0.96237387,46,0,0.949165485,9166.0,13,0,3,0,2,0
0.9999999,30,0,0.105691057,983.0,2,0,0,0,1,1
0.9999999,56,1,0.07801182,78000.0,6,1,1,0,3,1
1.528239203,52,1,0.82738702,2942.0,4,1,1,1,3,1
0.208863468,55,0,0.16751269,2166.0,4,0,0,0,1,0
0.9999999,55,98,0.008073818,2600.0,0,98,0,98,0,1
0.48987523,34,0,0.319171724,2800.0,3,0,0,0,1,0
0.9999999,24,0,0.057221648,2900.0,1,0,0,0,0,0
0.9999999,31,0,0.0,4000.0,0,1,0,0,1,1
0.650024304,49,0,0.144885511,10000.0,6,0,0,0,1,0
0.573740372,52,0,0.096975756,4000.0,2,0,0,1,0,1
0.020470767,61,0,0.003563377,13750.0,10,0,0,0,1,0
0.729344729,32,1,0.266293483,2500.0,4,2,0,3,1,1
0.0,26,0,0.030570253,3401.0,2,0,0,0,2,0
0.812686228,43,0,0.655458451,6750.0,14,0,4,0,0,0
0.0,35,0,0.08088033,3634.0,7,0,0,0,0,0
0.550429236,40,6,0.253124479,6000.0,12,0,0,1,4,1
0.9999999,28,0,0.341569767,1375.0,1,0,0,0,0,1
0.030293432,46,0,0.275260225,9510.0,4,0,1,0,0,0
0.0,54,0,0.271143797,5166.0,5,0,2,0,0,1
0.614451546,50,0,0.434378061,4083.0,5,0,2,0,1,0
1.136439268,47,1,0.084775087,6935.0,4,0,1,0,1,1
0.10046561,51,1,0.445230819,6216.0,12,0,2,0,1,1
1.137146795,35,5,0.14755758,3950.0,7,2,0,0,1,1
0.257018579,61,0,0.723128599,4167.0,18,0,1,0,0,0
0.9999999,33,0,0.006610744,18000.0,2,0,0,0,0,0
0.037389272,60,0,0.268513655,7615.0,7,0,1,0,0,0
0.9999999,42,1,0.0,3333.0,1,0,0,0,2,0
0.9999999,32,0,0.181852696,2633.0,1,4,0,0,1,1
0.217756961,31,0,0.161414174,6250.0,6,0,0,0,0,0
0.9999999,60,0,0.895026243,4000.0,5,0,2,0,0,0
0.859407305,43,0,0.216956683,2700.0,5,0,0,0,0,1
0.036509675,60,0,0.431989366,2256.0,8,0,1,0,0,0
0.085126921,43,0,0.219479653,5995.0,13,0,1,0,0,0
0.974289387,56,0,3.563696919,1200.0,12,0,2,0,0,1
0.071226955,54,0,0.187619307,11000.0,15,0,2,0,1,0
0.944407412,31,0,0.43171047,2320.0,6,0,0,0,1,0
0.967527061,54,0,0.138229634,3117.0,3,1,0,0,1,1
0.87234643,58,1,0.201180581,8300.0,14,1,0,0,4,1
0.951973109,51,0,0.717832512,5074.0,9,0,2,0,0,1
0.080519481,57,0,0.17181972,6500.0,8,0,0,0,0,0
1.041323205,42,2,1.682057276,1710.0,11,7,0,1,3,1
0.291048264,69,0,1.14624393,3500.0,19,2,2,0,0,1
0.984639165,56,2,0.593789607,4733.0,13,0,1,1,0,1
0.968021319,24,0,0.082397004,800.0,5,0,0,0,0,1
0.095436807,68,0,0.664938912,2700.0,13,0,2,0,0,0
0.675300193,87,0,0.549973276,3741.0,9,0,1,0,0,0
0.119596102,40,0,0.220059995,13000.0,15,0,1,0,2,0
0.116676791,31,0,0.343593791,3800.0,7,0,1,0,0,0
0.10719755,26,0,0.219237976,1600.0,8,0,0,1,0,1
