Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
1,19,4,0,0,0,1.0,47,8,1896.0,2,8,570769.0,188839.0,0.462816,51.572556,42,2,1,450.0,1321.0,0.0,1.0,2,1,1.0,35,6,0,0,9,6,1.0
2,9,17,0,0,0,1.0,68,10,1296.0,1,8,360770.0,409280.0,-2.593969,53.578638,6,2,2,114.0,5239.0,0.0,2.0,1,1,2.0,44,7,0,0,4,8,1.0
2,9,18,0,0,0,1.0,33,6,1997.0,2,5,536300.0,213487.0,-0.024599,51.803419,41,2,1,432.0,1170.0,723.0,1.0,2,1,2.0,33,6,0,0,9,5,2.0
4,9,16,0,0,0,1.0,30,6,1590.0,1,11,547640.0,183570.0,0.12712,51.53174,1,4,3,16.0,13.0,0.0,1.0,2,1,1.0,30,6,0,0,9,3,1.0
3,9,3,0,0,0,1.0,30,6,3199.0,1,10,567949.0,191707.0,0.423534,51.599166,42,5,5,450.0,176.0,0.0,1.0,2,2,1.0,22,5,0,0,5,7,1.0
1,9,18,0,0,0,1.0,42,7,1598.0,1,16,634003.0,288662.0,1.441916,52.445775,37,1,2,416.0,0.0,0.0,2.0,1,2,1.0,7,2,5,4,0,6,2.0
1,9,5,0,0,0,1.0,36,7,1598.0,1,5,518330.0,185080.0,-0.294706,51.552208,1,1,1,28.0,0.0,0.0,1.0,1,1,1.0,6,2,10,4,0,3,2.0
3,9,3,0,0,0,1.0,75,10,1560.0,2,6,385842.0,159559.0,-2.204615,51.334944,54,3,4,635.0,3106.0,0.0,1.0,1,4,1.0,32,6,6,9,0,6,1.0
1,9,2,0,0,0,1.0,55,8,1124.0,1,11,536610.0,188270.0,-0.029969,51.576748,1,2,2,13.0,1006.0,0.0,1.0,1,1,1.0,55,8,0,0,9,3,1.0
1,4,16,0,4,0,1.0,39,7,349.0,1,2,199841.0,49828.0,-4.812748,50.314331,50,2,1,596.0,0.0,0.0,2.0,1,1,1.0,39,7,0,0,4,6,1.0
1,9,14,0,0,0,1.0,77,11,1339.0,1,8,505380.0,183540.0,-0.481871,51.540931,1,3,4,26.0,408.0,0.0,1.0,1,1,2.0,73,10,0,0,9,3,1.0
3,9,18,0,0,0,1.0,30,6,1299.0,1,11,435786.0,552683.0,-1.443943,54.86765,10,4,2,150.0,690.0,5081.0,1.0,2,1,2.0,44,7,0,0,9,8,1.0
1,9,18,0,0,0,1.0,60,9,1910.0,2,6,523440.0,184850.0,-0.221122,51.549048,1,1,1,28.0,407.0,0.0,1.0,1,1,2.0,20,4,1,1,0,4,1.0
1,9,13,0,0,0,1.0,66,10,2295.0,1,13,386831.0,284990.0,-2.1952540000000003,52.462693,21,3,2,254.0,458.0,0.0,2.0,1,2,2.0,53,8,0,0,9,2,1.0
2,9,18,0,0,0,1.0,34,6,1598.0,1,5,512819.0,193254.0,-0.371532,51.62680200000001,41,2,2,436.0,4008.0,0.0,1.0,1,1,2.0,76,11,0,0,9,10,2.0
1,9,9,0,0,0,1.0,49,8,998.0,1,16,369850.0,407910.0,-2.456705,53.566927,6,2,3,100.0,0.0,0.0,1.0,2,2,2.0,7,2,0,0,9,2,2.0
2,9,18,0,0,0,1.0,57,9,1242.0,1,2,456831.0,351912.0,-1.153435,53.06144200000001,31,2,1,343.0,60.0,0.0,2.0,2,1,2.0,57,9,0,0,9,8,2.0
1,9,16,0,0,0,1.0,20,4,2497.0,1,14,413783.0,195027.0,-1.802166,51.653866,54,1,2,635.0,114.0,0.0,2.0,1,2,2.0,20,4,0,0,9,1,1.0
1,9,5,0,0,0,1.0,51,8,973.0,1,13,367460.0,411030.0,-2.493117,53.594826,6,3,2,100.0,6226.0,6402.0,2.0,1,1,2.0,51,8,0,0,9,5,2.0
1,4,18,0,0,0,1.0,21,5,124.0,1,6,355525.0,371927.0,-2.667897,53.24249200000001,7,2,1,130.0,5152.0,883.0,2.0,1,1,1.0,21,5,0,0,4,3,1.0
2,9,3,0,0,0,1.0,18,4,1349.0,1,4,439051.0,392139.0,-1.413807,53.424606,14,3,5,215.0,1.0,0.0,1.0,2,3,2.0,18,4,0,0,9,5,2.0
1,9,9,0,0,0,1.0,50,8,1796.0,1,3,442717.0,549480.0,-1.336431,54.838326,11,1,1,169.0,0.0,0.0,1.0,1,1,2.0,69,10,1,1,0,1,1.0
2,9,4,0,0,0,1.0,39,7,1798.0,1,8,388575.0,347315.0,-2.171777,53.023004,21,2,2,257.0,50.0,0.0,1.0,2,2,2.0,39,7,0,0,9,9,2.0
2,9,2,0,0,0,1.0,33,6,1896.0,2,7,518480.0,169350.0,-0.297816,51.410804,1,2,1,23.0,0.0,0.0,1.0,1,1,2.0,23,5,0,0,1,6,2.0
1,9,18,0,0,0,1.0,41,7,1598.0,2,1,432156.0,433604.0,-1.513297,53.79775400000001,13,2,2,204.0,64.0,0.0,1.0,1,1,1.0,41,7,0,0,9,1,1.0
1,9,9,0,0,0,1.0,61,9,1995.0,2,3,490488.0,199880.0,-0.692327,51.690392,43,2,1,478.0,413.0,60.0,2.0,2,1,1.0,27,6,0,0,3,2,1.0
1,9,3,0,0,0,1.0,26,6,1395.0,1,1,537140.0,177070.0,-0.026682,51.475976,1,2,1,7.0,0.0,0.0,1.0,1,1,1.0,26,6,0,0,9,9,1.0
2,9,2,0,0,0,1.0,43,7,1398.0,1,1,435350.0,335500.0,-1.475737,52.915765,30,2,1,323.0,0.0,0.0,1.0,2,1,2.0,43,7,0,0,9,1,2.0
1,9,18,0,0,0,1.0,26,6,1598.0,1,8,528040.0,410372.0,-0.067763,53.574328,16,3,1,233.0,180.0,0.0,1.0,2,1,2.0,58,9,0,0,9,2,2.0
2,9,18,0,0,0,1.0,47,8,1461.0,2,1,435928.0,390355.0,-1.461003,53.408793,14,3,3,215.0,6102.0,0.0,1.0,1,1,1.0,73,10,0,0,9,5,2.0
1,9,18,0,4,0,1.0,55,8,1389.0,1,11,545980.0,165620.0,0.095805,51.370881,1,3,1,19.0,0.0,0.0,1.0,1,1,2.0,55,8,0,0,9,7,2.0
1,9,18,0,0,0,1.0,45,7,998.0,1,9,449628.0,106191.0,-1.296352,50.853114,44,2,1,492.0,0.0,0.0,1.0,1,1,2.0,45,7,0,0,9,10,2.0
2,9,3,0,0,0,1.0,20,4,1598.0,1,10,516865.0,466912.0,-0.214971,54.08486600000001,16,2,1,231.0,1038.0,0.0,2.0,2,1,2.0,20,4,0,0,9,1,2.0
1,9,18,0,0,0,1.0,51,8,1499.0,2,1,430371.0,418778.0,-1.5418459999999998,53.664608,13,2,1,206.0,0.0,6128.0,1.0,2,1,1.0,37,7,0,0,1,3,1.0
2,9,5,0,0,0,1.0,41,7,1497.0,8,7,530870.0,180760.0,-0.115544,51.51062,1,2,1,1.0,3211.0,0.0,1.0,1,1,2.0,34,6,0,0,2,8,1.0
1,9,18,0,0,0,1.0,29,6,1598.0,1,11,358327.0,177977.0,-2.601731,51.499185,52,2,1,601.0,0.0,0.0,1.0,1,1,2.0,29,6,0,0,9,2,2.0
1,9,16,0,0,4,1.0,37,7,1587.0,1,11,603184.0,325796.0,1.011954,52.791462,36,1,3,401.0,227.0,0.0,2.0,1,2,1.0,10,2,0,0,9,4,2.0
2,20,4,0,0,0,1.0,54,8,4580.0,2,2,519770.0,258730.0,-0.248407,52.21377800000001,35,4,3,393.0,428.0,0.0,2.0,3,3,2.0,30,6,0,0,9,4,1.0
2,9,18,0,0,0,1.0,71,10,1461.0,2,3,423190.0,566134.0,-1.639117,54.989261,10,2,4,147.0,167.0,189.0,1.0,2,1,2.0,71,10,0,0,9,10,2.0
1,9,18,0,0,0,1.0,38,7,1598.0,1,5,438640.0,370600.0,-1.42261,53.231039,30,2,2,322.0,61.0,61.0,1.0,1,1,2.0,38,7,0,0,9,4,2.0
2,9,5,0,0,0,1.0,18,4,1388.0,1,12,488775.0,412148.0,-0.660036,53.59839300000001,16,2,3,232.0,0.0,0.0,1.0,2,2,2.0,18,4,0,0,9,2,2.0
2,9,18,0,0,0,1.0,63,9,1968.0,2,11,323350.0,473370.0,-3.175066,54.150409,3,2,3,61.0,0.0,0.0,2.0,2,2,2.0,63,9,0,0,9,5,2.0
2,9,3,0,0,0,1.0,25,5,1229.0,1,5,527891.0,405319.0,-0.072076,53.528972,16,2,2,233.0,16.0,0.0,2.0,1,1,2.0,23,5,0,0,9,8,1.0
1,3,18,0,0,0,1.0,56,9,124.0,1,11,532580.0,185670.0,-0.089071,51.554345,1,1,1,4.0,105.0,0.0,1.0,1,1,1.0,56,9,0,0,3,3,1.0
1,9,18,0,0,6,1.0,26,6,1560.0,2,3,313820.0,118580.0,-3.228473,50.960177,52,2,2,608.0,5.0,0.0,2.0,2,2,1.0,70,10,0,0,9,7,1.0
1,9,9,0,0,0,1.0,41,7,1596.0,1,5,427117.0,566107.0,-1.57775,54.988821,10,2,1,147.0,188.0,0.0,1.0,2,1,1.0,22,5,0,0,1,5,2.0
2,9,17,0,0,0,1.0,21,5,1149.0,1,12,324260.0,245190.0,-3.107129,52.099841,22,2,1,285.0,4350.0,0.0,2.0,2,1,2.0,21,5,0,0,9,5,2.0
2,9,5,0,0,0,1.0,38,7,2204.0,2,8,416344.0,186734.0,-1.7655310000000002,51.579234,54,2,1,633.0,0.0,0.0,1.0,1,1,2.0,40,7,0,0,1,9,1.0
1,9,18,0,4,0,1.0,45,7,1598.0,1,2,524910.0,172730.0,-0.204218,51.439802,1,4,1,10.0,0.0,0.0,1.0,1,1,2.0,45,7,0,0,9,3,2.0
2,9,9,0,0,0,1.0,29,6,1896.0,2,11,449173.0,275398.0,-1.279119,52.374425,23,2,3,292.0,428.0,0.0,1.0,1,1,2.0,21,5,0,0,9,10,2.0
1,3,14,0,0,0,1.0,18,4,100.0,1,8,457518.0,340353.0,-1.145239,52.957474,31,2,1,346.0,60.0,0.0,1.0,1,1,1.0,18,4,0,0,3,2,1.0
1,9,1,0,0,0,1.0,52,8,1364.0,1,10,520160.0,299330.0,-0.228148,52.57851700000001,35,2,1,394.0,0.0,0.0,1.0,2,1,1.0,44,7,0,0,1,7,1.0
3,9,18,0,0,0,1.0,23,5,1461.0,2,1,355690.0,433280.0,-2.674125,53.793932,4,3,3,79.0,6.0,0.0,2.0,3,2,2.0,23,5,0,0,9,8,2.0
1,9,18,0,0,0,1.0,40,7,995.0,1,11,393230.0,299620.0,-2.1013740000000003,52.594333,20,3,1,309.0,0.0,0.0,1.0,1,1,2.0,40,7,0,0,9,1,2.0
2,9,18,0,0,0,1.0,62,9,1560.0,2,8,361272.0,386061.0,-2.583517,53.369984,7,3,3,128.0,0.0,0.0,1.0,1,1,2.0,25,5,0,0,9,10,1.0
1,9,9,0,0,0,1.0,49,8,1587.0,1,10,512963.0,430495.0,-0.28803,53.758576,16,1,1,228.0,0.0,0.0,1.0,1,1,2.0,49,8,5,3,0,1,1.0
1,9,18,0,0,0,1.0,67,10,998.0,1,1,443405.0,214336.0,-1.371599,51.825964,43,2,2,485.0,4095.0,0.0,2.0,1,1,1.0,67,10,0,0,9,8,1.0
3,9,18,0,0,0,1.0,67,10,2830.0,2,15,533040.0,267550.0,-0.050825,52.289985,35,3,1,395.0,14.0,0.0,2.0,2,1,1.0,67,10,0,0,9,8,2.0
1,9,9,0,0,0,1.0,20,4,2143.0,2,1,407620.0,290240.0,-1.889156,52.51,20,1,1,300.0,4140.0,0.0,1.0,1,1,1.0,80,11,5,3,0,2,1.0
1,9,9,0,10,11,1.0,43,7,1199.0,1,12,430680.0,558119.0,-1.52292,54.916836,10,2,1,150.0,5333.0,5333.0,1.0,1,1,1.0,43,7,0,0,9,8,1.0
1,9,9,0,0,10,1.0,25,5,1390.0,1,16,392350.0,243610.0,-2.11307,52.090783,22,2,2,277.0,4104.0,0.0,2.0,2,2,1.0,52,8,0,0,9,9,2.0
2,9,3,0,0,0,1.0,46,8,1995.0,2,9,500527.0,177650.0,-0.553502,51.488873,43,3,5,474.0,4.0,0.0,2.0,3,2,1.0,56,9,0,0,9,4,1.0
2,9,3,0,0,0,1.0,41,7,1364.0,2,1,616356.0,244816.0,1.15462,52.059456,37,3,3,412.0,1156.0,0.0,1.0,2,3,1.0,9,2,0,0,9,5,2.0
1,9,5,8,0,0,1.0,65,9,1968.0,2,1,366215.0,353463.0,-2.505765,53.07731800000001,7,2,1,129.0,51.0,0.0,2.0,2,1,1.0,32,6,0,0,3,4,1.0
2,98,18,0,0,0,1.0,59,9,1968.0,2,2,579348.0,198252.0,0.591292,51.654443,42,2,1,454.0,0.0,0.0,2.0,2,1,1.0,59,9,0,0,98,2,1.0
1,9,18,0,0,0,1.0,62,9,1896.0,2,9,451823.0,215495.0,-1.249291,51.835668,43,5,2,481.0,34.0,0.0,2.0,1,1,1.0,62,9,0,0,9,5,1.0
1,9,9,0,0,0,1.0,19,4,1242.0,1,17,423289.0,96379.0,-1.671134,50.766536,44,2,1,496.0,3055.0,0.0,2.0,1,1,1.0,19,4,0,0,9,2,1.0
1,19,18,0,0,0,1.0,35,6,1248.0,2,8,413670.0,185558.0,-1.804165,51.568731,54,2,1,633.0,4006.0,0.0,1.0,2,1,1.0,36,7,0,0,9,4,1.0
1,9,5,0,0,1,1.0,42,7,1595.0,1,7,511930.0,189780.0,-0.385478,51.595756,1,2,3,29.0,404.0,0.0,1.0,2,3,1.0,25,5,0,0,9,7,2.0
1,9,18,0,0,0,1.0,69,10,1799.0,1,6,528628.0,361043.0,-0.078921,53.131036,32,2,4,351.0,155.0,0.0,2.0,1,1,1.0,69,10,0,0,9,2,1.0
1,9,18,0,0,7,1.0,79,11,1598.0,1,13,467991.0,109211.0,-1.03496,50.87840300000001,44,1,1,495.0,3.0,0.0,1.0,1,1,2.0,72,10,0,0,9,10,1.0
2,9,18,0,0,0,1.0,31,6,1329.0,1,3,540920.0,242950.0,0.054419,52.067002,35,2,2,395.0,505.0,1368.0,2.0,1,1,1.0,30,6,0,0,9,8,2.0
1,9,9,0,0,0,1.0,18,4,999.0,1,2,441655.0,311349.0,-1.385047,52.698223,33,2,2,366.0,7115.0,6.0,2.0,2,2,2.0,44,7,0,0,9,10,1.0
2,9,18,0,0,0,1.0,47,8,1753.0,2,8,435634.0,419120.0,-1.462161,53.667351,13,2,1,206.0,638.0,0.0,2.0,1,1,1.0,19,4,0,0,9,2,1.0
1,9,1,0,10,10,1.0,69,10,1796.0,1,12,533380.0,196360.0,-0.073477,51.650219,1,1,1,32.0,0.0,0.0,1.0,1,1,2.0,60,9,6,9,0,8,1.0
23,9,18,0,0,0,1.0,54,8,1598.0,2,1,455113.0,220016.0,-1.200828,51.875998,43,37,36,481.0,40.0,0.0,2.0,14,8,1.0,67,10,0,0,9,6,1.0
1,9,18,0,0,0,1.0,19,4,998.0,1,1,471700.0,423873.0,-0.915291,53.70636999999999,16,2,1,231.0,614.0,0.0,2.0,1,1,2.0,19,4,0,0,9,6,2.0
1,9,18,0,0,0,1.0,32,6,1686.0,2,8,421921.0,566167.0,-1.6589459999999998,54.989615,10,2,3,147.0,167.0,167.0,1.0,2,2,2.0,48,8,0,0,9,5,2.0
1,9,18,0,0,0,1.0,22,5,1490.0,1,7,429428.0,569536.0,-1.541284,55.019503,10,1,2,148.0,191.0,0.0,2.0,1,1,1.0,4,1,1,1,0,4,1.0
1,9,18,0,0,0,1.0,45,7,1685.0,2,2,519360.0,299230.0,-0.239984,52.577795,35,3,7,394.0,0.0,0.0,1.0,1,1,2.0,45,7,0,0,9,6,2.0
1,9,18,0,0,0,1.0,36,7,1124.0,1,15,523592.0,236201.0,-0.200665,52.010487,41,3,5,433.0,507.0,7.0,2.0,2,5,1.0,67,10,0,0,9,7,1.0
2,8,18,0,0,0,1.0,36,7,1896.0,2,7,434982.0,385778.0,-1.475739,53.367717000000006,14,2,2,215.0,6388.0,0.0,1.0,2,2,1.0,36,7,0,0,8,3,1.0
1,9,18,0,0,0,1.0,58,9,1794.0,1,10,534930.0,181900.0,-0.056639,51.51991,1,1,1,5.0,107.0,11.0,1.0,1,1,1.0,20,4,10,9,0,2,1.0
2,9,18,0,0,0,1.0,47,8,1598.0,1,5,480256.0,481520.0,-0.770558,54.223123,12,2,3,185.0,169.0,0.0,2.0,1,1,1.0,18,4,0,0,9,5,2.0
1,9,5,0,0,0,1.0,22,5,1396.0,1,13,409939.0,94500.0,-1.860483,50.750018,55,2,3,640.0,3063.0,0.0,1.0,2,2,2.0,48,8,0,0,9,7,2.0
3,9,18,0,0,0,1.0,46,8,1582.0,2,6,245949.0,58904.0,-4.169406,50.409757,50,5,4,583.0,38.0,0.0,2.0,5,2,2.0,68,10,0,0,9,1,2.0
1,9,18,0,0,0,1.0,37,7,1596.0,1,11,535000.0,181750.0,-0.055688,51.518546,1,2,1,5.0,0.0,0.0,1.0,1,1,2.0,39,7,0,0,9,1,2.0
4,9,18,0,0,0,1.0,55,8,2996.0,1,1,441984.0,457247.0,-1.360866,54.00954100000001,12,5,2,182.0,59.0,337.0,2.0,2,2,2.0,25,5,0,0,9,9,1.0
2,19,18,0,0,0,1.0,57,9,4250.0,2,7,418823.0,144696.0,-1.731972,51.201171,54,2,1,635.0,0.0,0.0,2.0,1,1,1.0,23,5,0,0,9,6,1.0
2,9,18,0,0,0,1.0,56,9,1108.0,1,5,565592.0,227624.0,0.406635,51.922513,42,2,1,463.0,1057.0,0.0,2.0,2,1,2.0,56,9,0,0,9,7,2.0
1,9,18,0,0,0,1.0,44,7,1398.0,2,13,417504.0,420416.0,-1.736478,53.679917,13,2,1,203.0,6118.0,0.0,1.0,2,1,2.0,29,6,0,0,9,6,1.0
3,9,18,0,0,0,1.0,35,6,1796.0,1,14,397836.0,653605.0,-2.036065,55.775769,10,3,4,139.0,1.0,0.0,2.0,2,2,1.0,28,6,0,0,19,3,2.0
1,9,1,0,4,0,1.0,40,7,1598.0,1,10,364704.0,331630.0,-2.525929,52.88096700000001,22,2,2,286.0,0.0,0.0,2.0,2,1,1.0,27,6,0,0,9,6,2.0
2,9,3,0,0,0,1.0,41,7,1461.0,2,5,502134.0,178180.0,-0.530212,51.493349,43,2,2,473.0,4.0,0.0,1.0,2,2,1.0,44,7,0,0,9,4,1.0
2,9,9,0,0,0,1.0,41,7,1970.0,1,11,545290.0,185920.0,0.094234,51.553464,1,2,2,14.0,0.0,0.0,1.0,1,1,2.0,46,8,6,9,0,4,2.0
2,9,18,0,0,0,1.0,74,10,1242.0,1,2,350650.0,459750.0,-2.754907,54.031364,4,2,1,76.0,477.0,462.0,2.0,2,1,1.0,74,10,0,0,9,8,1.0
1,9,18,0,0,0,1.0,24,5,1349.0,1,4,382130.0,432520.0,-2.272719,53.788687,4,2,1,72.0,65.0,0.0,1.0,2,1,2.0,22,5,0,0,9,8,2.0
2,9,18,0,0,0,1.0,72,10,1199.0,1,13,326110.0,472660.0,-3.132643,54.144434,3,2,1,65.0,0.0,0.0,2.0,1,1,2.0,22,5,0,0,9,2,1.0
1,21,18,0,0,0,1.0,25,5,11967.0,2,4,486226.0,243182.0,-0.74316,52.080291,43,2,2,479.0,1.0,0.0,1.0,2,1,1.0,42,7,0,0,19,10,1.0
2,9,18,0,0,0,1.0,25,5,1596.0,1,13,482722.0,197115.0,-0.805303,51.666733,43,2,1,480.0,92.0,1705.0,2.0,2,1,2.0,25,5,0,0,9,10,2.0
1,9,16,0,6,11,1.0,19,4,1248.0,1,6,273013.0,70591.0,-3.792706,50.521286,50,1,4,585.0,0.0,0.0,2.0,1,2,2.0,18,4,0,0,9,8,2.0
1,9,9,0,0,0,1.0,26,6,1229.0,1,2,436266.0,567115.0,-1.43465,54.997299,10,1,1,149.0,3170.0,3170.0,1.0,1,1,2.0,76,11,5,9,0,5,2.0
2,9,18,0,0,0,1.0,49,8,1598.0,1,9,362109.0,386899.0,-2.571039,53.377576,7,2,2,128.0,0.0,0.0,1.0,2,1,2.0,49,8,0,0,9,8,2.0
1,21,18,0,0,0,1.0,45,7,10837.0,2,2,522867.0,340799.0,-0.17268699999999998,52.950511,32,5,4,350.0,17.0,0.0,2.0,5,4,1.0,61,9,0,0,5,6,1.0
4,9,3,0,0,0,1.0,43,7,1995.0,2,2,491437.0,189823.0,-0.681227,51.599837,43,4,3,480.0,40.0,0.0,2.0,2,3,1.0,4,1,0,0,9,7,1.0
2,9,10,0,10,10,1.0,23,5,999.0,1,1,546890.0,205187.0,0.125375,51.726166,42,3,2,456.0,1393.0,0.0,2.0,2,2,2.0,23,5,0,0,9,7,2.0
1,9,16,0,0,0,1.0,66,10,1991.0,2,7,356359.0,169320.0,-2.629009,51.421202,52,3,2,601.0,0.0,0.0,1.0,1,1,1.0,66,10,0,0,9,7,1.0
1,9,10,0,0,0,1.0,22,5,1596.0,1,9,531850.0,188120.0,-0.098676,51.57653300000001,1,2,1,31.0,105.0,0.0,1.0,1,1,2.0,22,5,0,0,9,3,2.0
2,9,18,0,0,0,1.0,42,7,1997.0,2,4,366695.0,369889.0,-2.500314,53.224994,7,3,6,130.0,533.0,0.0,2.0,2,3,2.0,8,2,0,0,9,1,2.0
1,9,3,0,0,0,1.0,39,7,1198.0,1,2,371619.0,354294.0,-2.425175,53.085103,7,3,1,129.0,532.0,0.0,1.0,1,1,2.0,39,7,0,0,9,9,2.0
2,9,18,0,0,0,1.0,24,5,998.0,1,8,329689.0,390163.0,-3.059031,53.403584,5,2,4,95.0,5088.0,0.0,1.0,1,1,1.0,11,3,0,0,9,3,2.0
1,9,16,0,0,0,1.0,42,7,1997.0,2,10,467104.0,421489.0,-0.985418,53.68555600000001,16,2,2,231.0,614.0,0.0,2.0,2,2,1.0,66,10,0,0,9,10,2.0
1,9,7,0,0,0,1.0,56,9,998.0,1,5,346070.0,420310.0,-2.817879,53.676459,4,1,1,73.0,59.0,0.0,2.0,1,1,2.0,56,9,0,0,9,6,2.0
2,8,9,0,0,0,1.0,90,11,996.0,1,5,365150.0,425270.0,-2.529619,53.722663,4,2,1,70.0,0.0,0.0,1.0,1,1,1.0,31,6,0,0,4,6,2.0
1,9,17,0,0,2,1.0,22,5,1595.0,1,16,458943.0,302870.0,-1.130768,52.620406,33,1,2,364.0,5199.0,0.0,1.0,1,2,1.0,20,4,0,0,9,4,1.0
2,10,3,0,0,0,1.0,52,8,2464.0,2,6,369942.0,183446.0,-2.4348810000000003,51.549097,52,2,1,612.0,4059.0,0.0,1.0,1,1,1.0,35,6,0,0,9,10,2.0
1,9,18,0,0,0,1.0,19,4,996.0,1,2,515420.0,176430.0,-0.339488,51.475067,1,1,1,25.0,315.0,0.0,1.0,1,1,1.0,52,8,5,1,0,4,1.0
2,9,3,0,0,0,1.0,39,7,1968.0,2,2,495802.0,237286.0,-0.605116,52.025726,40,3,1,424.0,421.0,0.0,2.0,2,1,2.0,49,8,0,0,9,2,1.0
4,9,18,0,0,0,1.0,49,8,1599.0,1,13,527197.0,114611.0,-0.191883,50.916953,47,4,1,563.0,23.0,0.0,2.0,1,1,1.0,44,7,0,0,9,5,2.0
2,9,18,0,0,4,1.0,77,11,2199.0,2,5,532587.0,114004.0,-0.115469,50.910285,47,3,1,554.0,0.0,0.0,2.0,2,1,1.0,77,11,0,0,9,10,1.0
2,9,9,0,0,0,1.0,20,4,998.0,1,10,429928.0,432977.0,-1.547181,53.792251,13,2,2,204.0,0.0,0.0,1.0,1,1,2.0,22,5,0,0,9,4,2.0
2,9,18,0,0,0,1.0,53,8,1246.0,1,9,359740.0,417940.0,-2.610647,53.65639300000001,4,3,3,73.0,61.0,0.0,2.0,2,2,1.0,53,8,0,0,9,9,1.0
1,9,18,0,0,0,1.0,29,6,1242.0,1,6,254460.0,56166.0,-4.048648,50.387321,50,1,1,583.0,0.0,0.0,1.0,1,1,1.0,86,11,5,1,0,8,2.0
5,9,18,0,0,0,1.0,55,8,1968.0,2,11,618992.0,309708.0,1.235295,52.640892,36,5,5,404.0,1074.0,171.0,1.0,3,3,2.0,47,8,0,0,9,1,2.0
1,9,18,0,0,0,1.0,51,8,1686.0,2,6,443000.0,346420.0,-1.360531,53.013365,30,1,1,320.0,608.0,0.0,1.0,1,1,2.0,67,10,5,3,0,5,2.0
3,9,18,0,0,4,1.0,35,6,1598.0,1,9,336091.0,401460.0,-2.965053,53.505927,5,3,3,93.0,5422.0,0.0,2.0,3,3,1.0,2,1,0,0,9,6,1.0
1,21,18,0,0,0,1.0,33,6,12600.0,2,14,456142.0,401226.0,-1.155019,53.504737,14,1,1,211.0,630.0,0.0,1.0,1,1,2.0,13,3,1,1,0,1,1.0
2,21,18,0,0,0,1.0,55,8,12900.0,2,4,606100.0,235800.0,0.999817,51.982414,37,2,2,410.0,12.0,1068.0,2.0,1,2,1.0,4,1,0,0,9,9,1.0
1,11,16,0,0,0,1.0,48,8,9000.0,2,5,519860.0,180270.0,-0.274285,51.508657,1,1,1,27.0,4000.0,0.0,1.0,1,1,2.0,77,11,0,0,11,1,1.0
2,9,18,0,0,7,1.0,41,7,1388.0,1,4,550685.0,219908.0,0.186669,51.85742,42,2,2,463.0,11.0,0.0,2.0,2,1,1.0,51,8,0,0,9,7,2.0
1,9,9,0,0,0,1.0,23,5,998.0,1,15,496185.0,179581.0,-0.615494,51.506985,43,2,3,473.0,7302.0,7302.0,1.0,2,2,1.0,24,5,0,0,3,2,1.0
2,9,3,0,0,0,1.0,38,7,1560.0,2,2,594635.0,225137.0,0.8270620000000001,51.890794,42,2,2,455.0,12.0,1124.0,2.0,2,2,2.0,38,7,0,0,9,3,2.0
2,9,18,0,0,0,1.0,27,6,1242.0,1,12,445333.0,523039.0,-1.299809,54.600501,17,3,3,245.0,161.0,0.0,2.0,1,1,1.0,18,4,0,0,9,9,2.0
1,9,18,0,0,0,1.0,24,5,1199.0,1,16,412555.0,415807.0,-1.811586,53.638632,13,2,1,203.0,0.0,0.0,1.0,2,1,1.0,52,8,0,0,9,6,2.0
2,9,18,0,0,0,1.0,44,7,1360.0,1,9,384360.0,433550.0,-2.238925,53.798017,4,2,1,72.0,0.0,0.0,1.0,2,1,2.0,44,7,0,0,9,1,2.0
1,9,4,0,0,0,1.0,62,9,1560.0,2,5,459264.0,402821.0,-1.107653,53.51873000000001,14,2,4,211.0,638.0,0.0,1.0,2,2,1.0,32,6,0,0,9,2,1.0
1,9,18,0,0,4,1.0,17,4,1124.0,1,9,442860.0,380080.0,-1.358121,53.315925,30,1,3,327.0,0.0,0.0,2.0,1,1,1.0,17,4,0,0,9,8,1.0
1,9,18,0,10,4,1.0,25,5,1796.0,1,15,524444.0,223840.0,-0.192731,51.899218,41,2,2,435.0,302.0,157.0,1.0,2,2,1.0,23,5,0,0,9,8,1.0
2,9,16,0,10,1,1.0,19,4,1598.0,1,9,408590.0,286170.0,-1.874967,52.473397,20,2,1,300.0,45.0,4540.0,1.0,2,1,2.0,19,4,0,0,9,2,2.0
2,3,18,0,0,0,1.0,20,4,124.0,1,3,478902.0,241188.0,-0.8504719999999999,52.063459,43,3,1,479.0,5.0,0.0,2.0,2,1,1.0,20,4,0,0,3,8,1.0
2,19,7,0,0,0,1.0,31,6,2198.0,2,3,527730.0,175160.0,-0.16279100000000002,51.461012,1,2,1,10.0,3.0,0.0,1.0,1,1,1.0,36,7,0,0,3,4,1.0
