Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,target
B6,576.0,MCO,SWF,5,705.0,155.0,0
UA,546.0,PHX,SFO,3,661.0,138.0,0
WN,2095.0,DAL,LIT,2,495.0,60.0,1
CO,1592.0,EWR,MCO,1,479.0,173.0,1
WN,354.0,TPA,BHM,7,1135.0,85.0,0
MQ,2756.0,TYS,DFW,5,685.0,155.0,0
AA,1292.0,SNA,DFW,4,530.0,170.0,0
FL,989.0,PIT,ATL,5,360.0,126.0,0
OH,6452.0,DTW,IAD,4,620.0,103.0,1
OO,6347.0,ATW,ORD,6,982.0,60.0,1
US,644.0,PHX,ONT,2,1080.0,71.0,1
OO,6699.0,DEN,ELP,3,1017.0,102.0,1
OO,6706.0,MEM,ORD,5,360.0,107.0,0
XE,2325.0,EWR,GSO,7,990.0,104.0,1
WN,1848.0,BNA,RDU,3,1150.0,85.0,1
FL,598.0,ATL,ROC,2,731.0,124.0,1
DL,2977.0,ORD,ATL,4,615.0,120.0,1
WN,344.0,RNO,DEN,1,795.0,130.0,1
UA,77.0,SFO,HNL,4,1010.0,344.0,0
US,1913.0,ORD,CLT,3,570.0,108.0,1
CO,1787.0,IAH,DFW,4,955.0,70.0,0
MQ,3228.0,AEX,DFW,3,1015.0,75.0,0
AA,2307.0,ORD,DFW,3,545.0,155.0,0
OO,6645.0,MOD,SFO,4,1213.0,33.0,0
WN,2406.0,PHX,BHM,7,1095.0,195.0,1
WN,641.0,PHL,FLL,3,1155.0,180.0,1
UA,422.0,DEN,EWR,7,618.0,225.0,1
WN,2108.0,TPA,HOU,4,1155.0,150.0,0
9E,3717.0,HOU,ATL,2,576.0,116.0,0
CO,629.0,DEN,EWR,5,745.0,226.0,0
XE,2505.0,RIC,EWR,1,1032.0,89.0,1
WN,1549.0,TPA,IND,6,835.0,140.0,0
OH,6686.0,STL,CVG,1,370.0,73.0,0
XE,2533.0,DTW,EWR,5,674.0,105.0,0
MQ,3308.0,CVG,DFW,4,605.0,165.0,1
B6,1206.0,RSW,HPN,3,650.0,160.0,0
DL,2865.0,ATL,PVD,4,580.0,148.0,0
OO,6353.0,DEN,RKS,6,1290.0,76.0,0
DL,2338.0,ATL,DCA,2,740.0,99.0,0
DL,2191.0,ATL,TPA,7,746.0,85.0,0
UA,949.0,ORD,PDX,4,1020.0,277.0,0
CO,266.0,SEA,IAH,4,435.0,245.0,1
AA,1548.0,DFW,DCA,4,885.0,170.0,1
AA,1610.0,STL,ORD,1,525.0,75.0,0
UA,381.0,BDL,ORD,3,380.0,161.0,0
US,1044.0,TPA,PHL,1,980.0,149.0,0
AA,2431.0,DFW,LAX,2,740.0,200.0,1
US,1494.0,CLT,ALB,6,710.0,122.0,0
FL,309.0,ATL,DEN,7,1340.0,215.0,1
DL,2381.0,ATL,RSW,7,657.0,102.0,0
WN,298.0,RNO,LAX,4,525.0,85.0,0
FL,1039.0,TPA,PIT,4,967.0,137.0,0
AA,1273.0,MEM,DFW,2,415.0,100.0,0
EV,5197.0,MEM,BWI,3,860.0,123.0,1
WN,119.0,MDW,PHL,3,460.0,125.0,0
MQ,2835.0,DFW,JAN,7,995.0,75.0,1
OO,6762.0,DEN,SBA,1,783.0,159.0,0
YV,2746.0,PHX,SBP,1,878.0,99.0,0
CO,1715.0,IAH,ABQ,4,1250.0,144.0,0
AA,2038.0,MIA,DTW,2,650.0,185.0,0
MQ,4597.0,RDU,LGA,3,870.0,90.0,0
XE,3039.0,ABQ,IAH,3,795.0,119.0,1
WN,41.0,HOU,PHL,7,1080.0,185.0,1
WN,1691.0,CLE,BWI,4,830.0,75.0,1
WN,1466.0,MDW,BHM,7,925.0,105.0,1
WN,571.0,PDX,SMF,4,420.0,85.0,0
WN,2010.0,DEN,SJC,2,1175.0,165.0,1
9E,4334.0,JAX,CVG,1,960.0,122.0,1
B6,844.0,FLL,IAD,3,1066.0,145.0,1
CO,1893.0,SMF,IAH,1,748.0,217.0,1
DL,1768.0,LAX,MSP,4,30.0,220.0,0
AA,1019.0,CLT,DFW,2,400.0,185.0,0
OO,6269.0,RDD,SFO,2,1142.0,69.0,1
DL,1205.0,MSP,SLC,3,430.0,185.0,1
WN,730.0,AUS,DEN,6,1025.0,145.0,1
AS,321.0,SJC,SEA,1,575.0,125.0,0
CO,86.0,EWR,CLE,7,1215.0,100.0,0
US,373.0,CLT,DFW,7,1331.0,163.0,0
WN,59.0,RNO,BOI,4,495.0,70.0,1
AA,2455.0,ORD,PHX,4,450.0,240.0,1
OO,4776.0,SLC,PSC,2,912.0,103.0,0
XE,2425.0,IAH,BRO,3,1105.0,70.0,1
FL,569.0,BMI,ATL,6,1060.0,100.0,0
US,1060.0,CLT,DCA,2,1189.0,77.0,1
YV,2664.0,SAT,CLT,3,785.0,157.0,0
OO,6234.0,LAX,DFW,4,471.0,177.0,0
MQ,2880.0,GSP,DFW,7,885.0,170.0,0
WN,2811.0,SAT,HRL,4,1010.0,55.0,1
OO,6940.0,ORD,LEX,7,960.0,72.0,1
EV,5270.0,ATL,PHF,5,1007.0,93.0,0
OH,6466.0,CVG,LGA,4,585.0,122.0,1
YV,2876.0,PHX,ELP,5,970.0,72.0,0
DL,1704.0,FLL,DTW,7,1073.0,186.0,0
FL,237.0,ATL,RIC,5,1330.0,92.0,0
XE,2421.0,PHX,IAH,7,595.0,150.0,0
DL,1656.0,ATL,PVD,4,895.0,145.0,1
XE,2153.0,EWR,BNA,3,607.0,156.0,0
AA,2066.0,COS,DFW,2,970.0,110.0,0
WN,3106.0,MSY,BWI,5,940.0,140.0,1
CO,1786.0,AUS,IAH,7,495.0,55.0,0
FL,494.0,CLT,BWI,3,440.0,80.0,0
XE,2912.0,EWR,ATL,5,390.0,169.0,1
FL,652.0,SAT,ATL,7,1025.0,135.0,1
MQ,3355.0,DFW,LRD,3,590.0,85.0,1
EV,7109.0,IAD,HSV,7,517.0,120.0,0
DL,1254.0,ATL,ORF,1,580.0,108.0,1
AA,1641.0,ORD,SLC,4,520.0,215.0,1
DL,2001.0,BOS,ATL,3,810.0,173.0,1
B6,56.0,JFK,BTV,2,559.0,76.0,0
WN,2552.0,FLL,PVD,2,1210.0,180.0,1
DL,1400.0,ATL,BOS,4,906.0,153.0,0
UA,621.0,DCA,ORD,4,877.0,128.0,0
WN,628.0,LAS,RNO,5,1145.0,80.0,1
US,1497.0,CLT,MYR,5,680.0,51.0,1
US,1793.0,CLT,LAS,4,1195.0,288.0,0
DL,1855.0,ATL,LAX,3,814.0,298.0,1
AA,1256.0,MIA,LGA,4,465.0,170.0,1
DL,1318.0,MEM,BWI,3,1145.0,120.0,1
F9,269.0,SNA,DEN,4,1208.0,127.0,1
XE,5909.0,PIA,ORD,4,865.0,58.0,0
DL,1674.0,MCO,MSP,6,585.0,214.0,0
WN,671.0,LAX,SMF,1,1220.0,80.0,1
CO,810.0,IAH,EWR,4,790.0,205.0,1
AA,2334.0,DFW,ORD,5,630.0,135.0,0
B6,1087.0,JFK,CLT,5,1310.0,118.0,1
DL,1761.0,ATL,MSY,6,1105.0,105.0,0
WN,807.0,ONT,OAK,2,435.0,75.0,1
WN,3950.0,LAS,GEG,3,735.0,155.0,1
YV,2866.0,PHX,FLG,4,1360.0,58.0,0
HA,240.0,LIH,HNL,4,1060.0,30.0,0
WN,1775.0,PHL,PVD,4,965.0,70.0,0
CO,150.0,IAH,ONT,2,1105.0,220.0,1
DL,1143.0,MEM,PHX,1,1175.0,214.0,0
WN,2365.0,ABQ,MCI,5,500.0,110.0,1
DL,412.0,ATL,BOS,2,1290.0,148.0,0
OO,6946.0,DEN,GEG,6,687.0,154.0,1
DL,1833.0,CVG,LAX,1,975.0,293.0,1
F9,306.0,DEN,DTW,4,847.0,162.0,0
YV,2614.0,CLT,EWR,5,1280.0,99.0,1
9E,4190.0,MBS,DTW,7,810.0,58.0,1
OH,6655.0,OMA,MEM,5,360.0,114.0,0
WN,662.0,SEA,RNO,1,660.0,95.0,0
OO,4454.0,SLC,AUS,3,590.0,168.0,0
YV,1011.0,KOA,HNL,4,505.0,40.0,0
AA,1762.0,MIA,ATL,6,935.0,125.0,0
AS,105.0,SEA,ANC,6,1045.0,225.0,1
XE,2512.0,ATL,IAH,4,1253.0,140.0,0
WN,303.0,STL,MDW,2,490.0,60.0,1
YV,7275.0,MEM,ORD,7,868.0,107.0,0
UA,818.0,IAD,BOS,2,1338.0,93.0,0
OO,7021.0,BOI,ORD,6,420.0,198.0,0
EV,5525.0,CLE,ATL,2,732.0,112.0,1
MQ,2774.0,DFW,CRP,7,1355.0,75.0,1
AA,2350.0,DFW,ORD,1,780.0,140.0,1
MQ,2941.0,DFW,PNS,1,935.0,100.0,1
EV,5034.0,ATL,VLD,5,592.0,73.0,0
WN,2952.0,MDW,PHX,6,630.0,245.0,1
AA,1173.0,STL,DFW,3,495.0,115.0,0
WN,3655.0,STL,OKC,7,1195.0,95.0,1
OO,7027.0,DEN,DRO,3,491.0,62.0,1
UA,131.0,SEA,IAD,6,1380.0,287.0,0
WN,987.0,MDW,DEN,4,595.0,165.0,1
DL,1777.0,ORD,ATL,5,1155.0,133.0,0
OH,6350.0,STL,MSP,6,1002.0,98.0,0
UA,523.0,DEN,PHX,3,920.0,117.0,0
WN,2347.0,MDW,CLE,6,890.0,70.0,1
EV,5142.0,AEX,ATL,4,360.0,119.0,0
OH,6390.0,CVG,EWR,3,1140.0,126.0,1
WN,891.0,MHT,MCO,7,410.0,200.0,0
YV,2705.0,EWR,CLT,5,925.0,120.0,0
EV,5417.0,DSM,ATL,1,1060.0,132.0,1
UA,927.0,STL,SFO,3,1168.0,264.0,0
DL,1433.0,CLT,ATL,4,500.0,83.0,1
AA,937.0,BOS,MIA,2,420.0,215.0,0
UA,148.0,IAD,MCO,5,885.0,142.0,1
UA,844.0,SEA,SFO,3,728.0,136.0,1
DL,2908.0,LAX,IND,7,1340.0,242.0,1
UA,9.0,BWI,DEN,3,1080.0,251.0,1
AS,527.0,BUR,SEA,6,420.0,160.0,0
UA,532.0,DEN,ORD,3,360.0,143.0,0
OO,6964.0,ASE,LAX,7,859.0,136.0,1
US,1168.0,CLT,PIT,3,795.0,83.0,0
AA,818.0,LAX,STL,4,755.0,210.0,1
WN,961.0,ONT,OAK,7,625.0,75.0,1
WN,2938.0,STL,PHX,7,890.0,210.0,1
US,180.0,PHX,SAN,2,525.0,71.0,1
WN,255.0,ONT,DEN,3,390.0,135.0,1
DL,1666.0,BHM,ATL,2,330.0,62.0,0
FL,487.0,BWI,MCO,3,848.0,140.0,1
OO,6871.0,MEM,ORD,3,636.0,107.0,1
WN,771.0,LAS,OAK,1,970.0,95.0,1
AA,658.0,DFW,DAY,3,1145.0,130.0,0
MQ,2804.0,TUL,DFW,2,545.0,70.0,0
DL,1051.0,ATL,DTW,3,825.0,122.0,0
WN,274.0,MCO,IND,1,635.0,150.0,1
AA,741.0,LGA,DFW,4,740.0,245.0,1
FL,1033.0,RSW,PIT,3,960.0,150.0,1
WN,1492.0,MCO,CMH,5,540.0,135.0,1
WN,654.0,PHX,LAX,7,860.0,85.0,1
WN,3949.0,CMH,MDW,4,860.0,70.0,1
OO,6886.0,AUS,ORD,7,995.0,155.0,1
MQ,4526.0,CMH,LGA,7,625.0,110.0,0
WN,842.0,DEN,MSP,3,780.0,120.0,0
OO,4797.0,MSP,GFK,2,910.0,75.0,1
FL,507.0,MKE,LGA,3,601.0,124.0,0
OO,4463.0,DEN,SLC,1,1040.0,96.0,1
DL,1810.0,DFW,ATL,3,1095.0,128.0,1
WN,862.0,OMA,MDW,1,520.0,85.0,0
WN,2106.0,FLL,MCO,5,365.0,55.0,1
XE,2358.0,BHM,IAH,3,675.0,114.0,0
YV,1015.0,KOA,HNL,5,765.0,40.0,0
MQ,4429.0,LGA,RDU,1,1075.0,110.0,0
B6,279.0,LAS,LGB,3,500.0,65.0,0
DL,2714.0,SEA,MSP,3,500.0,199.0,0
US,660.0,PHX,SNA,4,1070.0,77.0,1
9E,4026.0,ATL,IAH,4,645.0,151.0,1
US,1229.0,DCA,CLT,2,1140.0,87.0,1
US,2183.0,LGA,DCA,7,1020.0,76.0,0
AA,1689.0,PHL,MIA,7,685.0,170.0,0
XE,2362.0,RIC,CLE,5,1120.0,82.0,0
WN,36.0,FLL,HOU,5,755.0,175.0,0
XE,5982.0,SDF,ORD,1,1134.0,91.0,0
OO,6605.0,ASE,DEN,6,730.0,45.0,1
OH,6301.0,CVG,DFW,4,855.0,160.0,1
AS,55.0,FAI,SCC,5,460.0,71.0,0
WN,1050.0,FLL,RDU,3,685.0,125.0,0
WN,2302.0,FLL,TPA,5,720.0,60.0,0
DL,1244.0,HOU,ATL,3,375.0,130.0,0
DL,1984.0,ATL,PIT,3,445.0,97.0,0
DL,2309.0,ATL,DAY,7,1315.0,102.0,1
DL,1255.0,ORF,ATL,1,1134.0,121.0,0
OO,6417.0,LAX,SMX,7,616.0,50.0,1
UA,76.0,HNL,SFO,5,1322.0,298.0,1
OO,6570.0,DEN,HSV,1,637.0,148.0,0
UA,461.0,IAD,LAS,4,1044.0,329.0,1
OO,6880.0,ELP,ORD,1,426.0,177.0,1
YV,2622.0,CLT,IAD,7,705.0,85.0,0
CO,669.0,SFO,IAH,5,515.0,226.0,1
DL,301.0,CLT,ATL,5,430.0,91.0,1
WN,317.0,LAS,PHX,1,725.0,70.0,1
CO,315.0,BQN,EWR,5,155.0,246.0,0
MQ,3345.0,DFW,LEX,4,1185.0,125.0,1
US,1420.0,PHL,CLT,2,330.0,102.0,1
DL,1865.0,DAY,ATL,7,410.0,110.0,0
UA,310.0,DEN,LGA,3,665.0,223.0,1
WN,19.0,LBB,DAL,1,570.0,65.0,1
FL,852.0,MCO,ATL,3,1119.0,98.0,0
OO,6267.0,FAT,SFO,4,1170.0,54.0,0
FL,501.0,MKE,LGA,4,495.0,124.0,0
MQ,3934.0,ORD,FSD,4,1240.0,100.0,1
DL,1241.0,GSP,ATL,5,383.0,63.0,0
AA,1887.0,DFW,LAS,4,395.0,175.0,0
WN,661.0,DEN,MDW,2,550.0,140.0,0
DL,1089.0,SLC,SMF,3,1305.0,104.0,0
WN,875.0,MCO,ISP,7,1225.0,145.0,0
OO,6909.0,OTH,SFO,6,816.0,117.0,1
AS,73.0,SIT,JNU,1,365.0,45.0,0
OO,6244.0,DEN,CVG,7,605.0,159.0,0
WN,347.0,DEN,MCO,3,865.0,205.0,1
US,1839.0,SYR,PHL,3,445.0,84.0,0
WN,1033.0,SNA,SJC,1,1215.0,75.0,1
AS,67.0,SIT,JNU,6,1125.0,40.0,0
MQ,3044.0,LAX,DEN,5,725.0,140.0,0
WN,1105.0,LAS,MDW,4,370.0,215.0,0
OO,6625.0,BZN,DEN,5,611.0,96.0,0
MQ,3064.0,SAN,LAX,2,1195.0,45.0,1
WN,184.0,FLL,PHL,2,1150.0,165.0,1
FL,1282.0,FNT,TPA,7,919.0,166.0,1
WN,3056.0,MHT,BWI,1,1140.0,95.0,1
EV,7350.0,MEM,OKC,3,1165.0,90.0,1
MQ,3766.0,ORD,DEN,3,955.0,155.0,0
FL,751.0,BWI,HSV,4,1210.0,116.0,1
OO,6474.0,PSP,LAX,2,753.0,47.0,0
B6,1219.0,BOS,BUF,3,1230.0,89.0,0
DL,2509.0,GRB,DTW,3,726.0,78.0,0
MQ,2879.0,DFW,XNA,1,1170.0,70.0,0
WN,1161.0,HOU,LAS,5,1110.0,205.0,1
DL,245.0,JFK,LAX,3,1140.0,390.0,0
XE,2285.0,MHT,CLE,7,1037.0,109.0,1
OO,6335.0,LAX,SAN,6,895.0,45.0,0
UA,341.0,RIC,ORD,7,432.0,134.0,1
UA,339.0,DEN,SEA,2,686.0,183.0,1
AA,1999.0,EWR,MIA,5,985.0,205.0,0
WN,1150.0,TPA,JAX,4,1020.0,50.0,0
DL,1847.0,LGA,ATL,6,600.0,160.0,0
WN,767.0,DTW,STL,1,555.0,105.0,1
DL,1307.0,BOI,SLC,7,390.0,72.0,0
OO,6436.0,ORD,ASE,6,715.0,170.0,1
YV,1015.0,KOA,HNL,1,765.0,40.0,0
DL,2590.0,SLC,PHX,7,840.0,98.0,1
FL,325.0,ATL,SFO,1,525.0,342.0,1
CO,627.0,BWI,IAH,3,475.0,212.0,1
OO,6411.0,SBP,LAX,2,863.0,61.0,1
9E,3706.0,ATL,MSY,6,665.0,103.0,0
OO,6740.0,LAX,CLD,5,604.0,43.0,1
AS,524.0,SEA,BUR,2,1167.0,147.0,1
OO,4675.0,LWS,SLC,3,728.0,86.0,0
DL,61.0,JFK,ATL,3,1005.0,170.0,1
DL,592.0,ATL,LAX,2,900.0,305.0,1
MQ,4404.0,JFK,RDU,7,725.0,105.0,0
UA,928.0,PDX,ORD,5,679.0,241.0,0
DL,1059.0,ATL,ALB,7,585.0,138.0,0
DL,2364.0,HNL,LAX,4,845.0,325.0,0
AA,1762.0,MIA,ATL,5,935.0,125.0,0
FL,691.0,SRQ,ATL,7,674.0,96.0,1
FL,469.0,ATL,BWI,5,1200.0,104.0,0
AA,2536.0,MIA,BOS,2,1045.0,190.0,0
UA,312.0,IAD,BDL,3,1035.0,82.0,0
DL,2114.0,SEA,MSP,4,770.0,202.0,1
UA,623.0,ORD,MSP,1,1072.0,93.0,1
CO,62.0,IAH,EWR,4,865.0,212.0,1
FL,485.0,BWI,MCO,3,850.0,145.0,0
DL,1863.0,MSP,MSN,3,1160.0,64.0,1
UA,581.0,DEN,IAD,7,520.0,196.0,0
AA,2248.0,DFW,DCA,5,746.0,165.0,1
DL,1588.0,SNA,ATL,4,405.0,264.0,0
WN,776.0,OMA,STL,3,1040.0,70.0,1
DL,2458.0,PBI,LGA,3,445.0,169.0,0
XE,2110.0,COS,IAH,7,1031.0,129.0,1
FL,1187.0,MLI,MCO,3,591.0,155.0,1
XE,2525.0,IAH,GPT,4,430.0,73.0,0
DL,1745.0,DTW,MSP,4,815.0,118.0,1
AA,742.0,DFW,LGA,3,985.0,205.0,1
EV,5615.0,MEM,MOB,4,1175.0,74.0,0
UA,494.0,DSM,ORD,4,360.0,83.0,0
WN,531.0,STL,CMH,3,540.0,75.0,1
OO,4773.0,PSC,SLC,2,980.0,96.0,1
XE,2059.0,EWR,IND,7,820.0,134.0,0
EV,5584.0,AVL,ATL,5,700.0,67.0,0
OO,7040.0,SFO,ACV,6,554.0,79.0,0
B6,1439.0,SFO,LGB,2,1079.0,80.0,1
AA,530.0,DFW,TPA,3,1260.0,130.0,0
DL,2441.0,DCA,TPA,1,989.0,142.0,0
AA,1540.0,TUS,DFW,4,980.0,130.0,0
EV,5165.0,AGS,ATL,3,350.0,60.0,0
MQ,2840.0,FWA,DFW,2,860.0,160.0,1
WN,1976.0,MCI,DAL,3,1075.0,90.0,1
EV,5519.0,ATL,SAV,4,815.0,59.0,0
WN,856.0,ABQ,PHX,3,485.0,75.0,1
UA,823.0,BOS,IAD,6,850.0,111.0,1
CO,187.0,MCO,IAH,6,535.0,150.0,0
MQ,4058.0,ORD,DTW,6,1050.0,85.0,0
OH,6319.0,BOS,RDU,3,1125.0,149.0,1
WN,442.0,MCO,CMH,7,795.0,135.0,0
MQ,3917.0,ORD,ROC,3,970.0,100.0,1
MQ,3901.0,PIT,ORD,1,630.0,95.0,0
OH,6619.0,LGA,IND,4,520.0,155.0,0
XE,2882.0,BNA,EWR,7,1180.0,122.0,1
US,980.0,CLT,MYR,1,1100.0,59.0,0
XE,5982.0,SDF,ORD,3,1134.0,91.0,1
9E,4040.0,MEM,CLE,2,1130.0,118.0,0
DL,2061.0,PHL,ATL,2,390.0,150.0,0
AS,498.0,SEA,SAN,1,1075.0,154.0,0
MQ,3221.0,MKE,DFW,4,925.0,165.0,0
HA,256.0,HNL,OGG,6,610.0,37.0,0
AA,1534.0,DFW,DTW,6,745.0,155.0,0
AA,2208.0,JAC,ORD,6,760.0,185.0,1
OO,6620.0,LAX,RNO,5,854.0,85.0,1
EV,5037.0,ATL,LEX,5,1150.0,78.0,0
US,2139.0,BOS,LGA,1,1080.0,81.0,0
MQ,3879.0,ORD,DCA,7,905.0,105.0,0
AS,627.0,LAS,BLI,3,825.0,164.0,1
CO,1597.0,IAH,ONT,5,1270.0,220.0,1
FL,954.0,BWI,FLL,2,505.0,160.0,0
AA,127.0,JFK,SAN,7,1125.0,370.0,1
OO,6703.0,ORD,MEM,3,1275.0,95.0,1
WN,1399.0,AMA,DEN,3,555.0,80.0,0
B6,94.0,OAK,JFK,1,460.0,322.0,0
XE,3084.0,CLE,LGA,5,1020.0,97.0,0
DL,1326.0,FLL,ATL,7,1145.0,121.0,0
XE,2808.0,XNA,EWR,3,1135.0,169.0,1
AA,890.0,DFW,STL,3,690.0,95.0,1
AS,876.0,HNL,PDX,7,755.0,330.0,1
CO,476.0,SJU,EWR,3,800.0,250.0,1
DL,1594.0,ATL,PHL,5,890.0,125.0,1
US,1419.0,PHL,LAX,6,580.0,370.0,1
MQ,4416.0,LGA,RDU,7,960.0,110.0,0
B6,336.0,MCO,IAD,4,465.0,120.0,0
CO,1770.0,MCO,CLE,5,755.0,141.0,1
WN,847.0,ALB,MCO,6,885.0,190.0,1
F9,860.0,PHX,DEN,7,1237.0,103.0,0
UA,234.0,OMA,ORD,2,360.0,96.0,0
CO,461.0,PHX,IAH,1,675.0,154.0,0
OO,6231.0,PDX,EUG,3,795.0,36.0,0
DL,1705.0,IAD,ATL,5,460.0,129.0,1
WN,534.0,TUL,DAL,2,1225.0,60.0,1
WN,2579.0,SNA,SJC,5,1075.0,75.0,0
WN,1058.0,PVD,PHL,2,880.0,95.0,1
DL,1509.0,MSP,DEN,6,540.0,137.0,0
FL,371.0,LGA,ATL,1,1060.0,156.0,1
US,728.0,DFW,PHL,4,915.0,185.0,0
US,1550.0,PHX,CLT,5,950.0,225.0,1
WN,2206.0,SMF,PHX,1,1000.0,110.0,1
WN,3270.0,LAS,PDX,7,545.0,145.0,1
XE,2264.0,ATL,IAH,3,495.0,145.0,1
OO,6600.0,ORD,MKG,5,1085.0,51.0,1
MQ,4598.0,RDU,LGA,1,1215.0,90.0,0
WN,281.0,PIT,PHL,2,685.0,80.0,1
US,647.0,PHX,ONT,1,675.0,78.0,0
WN,2970.0,MDW,LAS,4,480.0,255.0,1
WN,1866.0,MDW,BNA,3,1130.0,85.0,1
HA,161.0,ITO,HNL,4,634.0,49.0,0
US,1229.0,DCA,CLT,3,1140.0,87.0,1
AS,115.0,SEA,ANC,3,1110.0,223.0,0
OO,7050.0,SAT,DEN,4,1177.0,136.0,0
EV,5012.0,ATL,ICT,3,1296.0,139.0,0
XE,2611.0,CLE,SDF,4,1020.0,73.0,0
OH,6474.0,MSP,JFK,4,905.0,184.0,0
EV,5014.0,ATL,HPN,4,590.0,149.0,0
YV,2832.0,BUR,PHX,3,1135.0,95.0,0
CO,732.0,IAH,LGA,7,1125.0,195.0,1
MQ,3712.0,ORD,XNA,3,1110.0,105.0,0
9E,3802.0,DTW,AVP,6,1305.0,89.0,0
WN,2310.0,STL,DEN,7,410.0,150.0,1
WN,2013.0,PHX,DEN,5,630.0,110.0,1
EV,5222.0,CAK,ATL,7,1105.0,111.0,0
DL,1530.0,ATL,DTW,3,885.0,120.0,0
US,2166.0,DCA,LGA,3,600.0,80.0,0
F9,572.0,SLC,DEN,7,470.0,82.0,0
XE,2656.0,EWR,DCA,4,787.0,67.0,1
DL,1581.0,TUS,ATL,4,495.0,205.0,0
CO,1829.0,SFO,EWR,4,1310.0,311.0,0
WN,496.0,PDX,DEN,2,380.0,145.0,0
9E,4061.0,AVP,DTW,1,995.0,104.0,1
XE,3148.0,CLE,BUF,3,535.0,62.0,0
AS,582.0,PDX,SNA,4,425.0,144.0,1
WN,511.0,LAX,MDW,3,590.0,240.0,1
AA,405.0,IAD,DFW,7,765.0,205.0,1
US,1749.0,ORD,PHL,4,580.0,115.0,0
MQ,4110.0,MDT,ORD,7,450.0,145.0,0
WN,1057.0,GEG,OAK,1,465.0,135.0,0
B6,450.0,FLL,BOS,5,440.0,179.0,1
AA,677.0,DFW,PDX,2,1020.0,255.0,1
MQ,4658.0,LGA,ATL,2,735.0,155.0,0
WN,2614.0,PVD,PHL,2,490.0,85.0,0
UA,915.0,IAD,SFO,7,978.0,362.0,0
MQ,4387.0,DCA,RDU,2,810.0,65.0,1
AS,661.0,DFW,SEA,7,830.0,265.0,1
OO,6875.0,DEN,MSN,7,935.0,127.0,0
XE,5921.0,TYS,ORD,3,701.0,102.0,0
OO,6656.0,JAC,DEN,3,429.0,87.0,0
FL,853.0,ATL,MCO,7,625.0,90.0,1
WN,288.0,BWI,BUF,5,530.0,65.0,0
UA,110.0,MCO,ORD,7,1027.0,180.0,0
WN,310.0,HOU,LAS,3,1140.0,205.0,1
OO,6960.0,PDX,RDM,2,670.0,38.0,0
CO,4.0,MSY,IAH,1,925.0,76.0,1
9E,4007.0,MEM,DAL,4,830.0,95.0,1
OO,4520.0,SLC,FCA,6,1031.0,124.0,0
EV,5202.0,CLE,ATL,5,579.0,111.0,1
WN,2217.0,STL,PHL,6,680.0,135.0,1
WN,796.0,LAS,MDW,4,1095.0,205.0,0
OO,3099.0,MKE,IND,4,460.0,64.0,1
OO,6958.0,ORD,CWA,5,715.0,58.0,1
OO,6606.0,EGE,DEN,3,470.0,53.0,0
MQ,4194.0,AZO,ORD,6,1060.0,60.0,0
AA,1607.0,DFW,PHX,5,900.0,155.0,1
DL,2288.0,ATL,BOS,5,755.0,149.0,0
WN,1884.0,PHX,OAK,3,915.0,125.0,1
AA,863.0,MIA,SJU,1,760.0,145.0,0
UA,304.0,MCO,IAD,4,993.0,132.0,0
OH,6627.0,LEX,ATL,7,375.0,88.0,0
WN,113.0,FLL,BNA,5,545.0,145.0,1
WN,3066.0,LAS,AUS,3,1070.0,155.0,1
AA,378.0,ORD,LGA,2,665.0,125.0,0
OO,3076.0,MKE,OMA,1,1255.0,84.0,0
DL,2943.0,EWR,ATL,3,765.0,146.0,0
DL,2622.0,PHX,DTW,6,915.0,230.0,1
WN,1579.0,OMA,PHX,6,540.0,180.0,0
AS,75.0,SEA,JNU,4,650.0,155.0,0
UA,66.0,LIH,LAX,6,836.0,343.0,0
DL,1043.0,CHS,ATL,4,723.0,77.0,0
EV,4973.0,ATL,VPS,7,660.0,76.0,1
F9,170.0,TUS,DEN,5,465.0,108.0,0
OH,6465.0,GSO,DTW,7,1018.0,112.0,0
UA,525.0,DEN,PHX,3,1310.0,121.0,1
EV,5183.0,ATL,PHF,2,915.0,102.0,0
WN,529.0,SAN,OAK,4,675.0,85.0,1
FL,1150.0,IND,RSW,2,454.0,156.0,0
MQ,4061.0,ORD,SGF,3,1080.0,100.0,1
YV,2668.0,CLT,BNA,7,961.0,88.0,0
OO,7798.0,SLC,COD,5,1304.0,89.0,1
WN,1328.0,ONT,SMF,2,1235.0,80.0,0
XE,5993.0,ORD,LIT,4,498.0,107.0,1
WN,2382.0,DEN,ABQ,5,1005.0,75.0,1
WN,2137.0,STL,MCO,5,640.0,140.0,1
XE,2473.0,MHT,EWR,3,960.0,87.0,0
WN,32.0,HOU,DAL,3,840.0,55.0,1
WN,3773.0,PHX,TPA,2,630.0,235.0,0
UA,779.0,DEN,LAS,5,1124.0,121.0,0
OO,7770.0,SGU,SLC,3,546.0,84.0,1
AA,1074.0,DFW,ATL,7,855.0,125.0,1
DL,1267.0,MHT,DTW,1,540.0,140.0,0
WN,3950.0,BUR,LAS,2,640.0,60.0,0
WN,392.0,ABQ,MAF,3,1140.0,60.0,1
US,1729.0,BWI,CLT,5,525.0,96.0,1
UA,69.0,DEN,LAX,4,635.0,155.0,0
CO,532.0,IAH,LGA,7,800.0,205.0,0
EV,5090.0,BMI,ATL,4,360.0,112.0,0
