lineNo,assgNo,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
9905.0,304.0,0,1,99.0,199.0,199.0,338.0,170.2072,306.1634,193.6621,25.5,28.2179,199.0,199.0,0.0,1,1393.0,0.1205,0.207,0.0161,1,2,0
7205.0,220.0,0,1,159.0,119.0,119.0,139.0,462.3873,568.156,493.6902,57.5782,57.9741,119.0,119.0,0.0,0,0.0,0.1831,0.5446,0.0262,6,2,0
10393.0,317.0,1,0,258.0,199.0,199.0,179.0,205.2182,219.1118,157.0,44.0284,49.3077,199.0,199.0,0.0,0,0.0,0.0847,0.1717,0.0327,8,5,0
2111.0,66.0,0,0,239.0,139.0,258.0,139.0,202.5913,395.6959,63.3246,139.4346,69.0254,258.0,129.0,0.0,0,258.0,0.1479,0.3404,0.0258,6,4,1
10667.0,328.0,1,0,119.0,80.0,180.0,139.0,356.7948,54.6466,334.4324,31.257,33.2415,180.0,90.0,258.0,0,0.0,0.0642,0.1377,0.0179,5,6,0
8178.0,255.0,1,1,139.0,139.0,278.0,80.0,62.9682,88.0227,97.1854,39.9406,53.521,239.0,239.0,0.0,0,139.0,0.2699,0.2964,0.029,7,1,0
1720.0,54.0,1,0,99.0,80.0,80.0,139.0,359.0198,58.6963,349.3666,96.9665,85.6344,80.0,80.0,0.0,0,80.0,0.1618,0.2758,0.0132,2,1,1
8716.0,276.0,1,0,99.0,139.0,139.0,259.0,294.0718,666.9754,186.3867,101.5111,108.8324,139.0,139.0,0.0,0,0.0,0.0183,0.3343,0.0244,10,4,1
10771.0,332.0,1,0,139.0,139.0,139.0,179.0,159.5125,330.2128,152.4729,26.2774,11.7154,139.0,139.0,0.0,1,0.0,0.314,0.2635,0.031,2,4,0
10515.0,321.0,0,1,139.0,179.0,179.0,258.0,211.5148,243.0741,172.3514,41.6803,49.9625,179.0,179.0,0.0,1,179.0,0.2622,0.2592,0.0178,8,3,0
10890.0,336.0,1,0,139.0,179.0,179.0,119.0,179.5467,534.4067,131.244,50.1124,179.5564,676.0,338.0,1372.0,0,1531.0,0.1315,-0.003,0.0576,1,4,0
1355.0,42.0,1,1,179.0,139.0,139.0,99.0,120.3007,66.7308,144.0139,68.4288,68.9638,358.0,179.0,1412.0,0,0.0,0.1567,0.2482,0.0382,7,1,0
5707.0,169.0,1,0,179.0,179.0,179.0,159.0,154.0008,451.5377,84.0,74.6676,75.5993,179.0,179.0,0.0,0,0.0,0.1325,0.1055,0.0225,2,5,1
1511.0,45.0,1,1,0.0,219.0,219.0,99.0,92.3147,218.3169,128.8875,38.8973,37.0203,139.0,139.0,258.0,0,994.0,0.0001,0.0686,0.0219,6,1,0
5680.0,168.0,1,0,199.0,99.0,218.0,318.0,386.5,346.5274,423.0579,39.0512,32.3187,218.0,109.0,0.0,0,218.0,0.0835,0.154,0.0209,5,3,0
7110.0,216.0,1,1,80.0,179.0,179.0,179.0,116.1034,187.6306,112.2943,59.2558,50.01,139.0,139.0,775.0,0,0.0,0.0276,0.4381,0.0324,10,1,0
7854.0,242.0,1,0,139.0,119.0,337.0,99.0,134.9379,122.9807,176.2073,82.5379,89.237,337.0,112.3333,0.0,0,0.0,0.1883,0.1043,0.0767,2,1,0
6598.0,195.0,1,0,99.0,139.0,139.0,139.0,128.8187,904.0781,66.3702,53.8516,64.5155,139.0,139.0,0.0,0,0.0,0.014,0.3931,0.0315,10,9,0
5847.0,174.0,1,0,139.0,199.0,199.0,219.0,238.8812,184.6145,198.3053,51.4636,63.6946,199.0,199.0,0.0,0,0.0,0.0085,0.2235,0.02,1,2,1
10478.0,320.0,1,0,179.0,99.0,99.0,80.0,317.7373,383.4169,324.2746,8.3815,27.7894,99.0,99.0,0.0,0,0.0,0.0282,0.0677,0.0305,5,4,0
1411.0,43.0,1,1,159.0,179.0,179.0,258.0,550.3294,248.7594,521.5985,149.5502,134.8008,239.0,119.5,5921.0,0,358.0,0.2322,0.2327,0.0198,1,1,1
7867.0,242.0,1,0,139.0,298.0,298.0,80.0,176.6593,205.1006,111.4002,66.5977,88.0738,298.0,298.0,0.0,0,0.0,0.2213,0.5258,0.0679,9,3,1
1265.0,40.0,1,1,119.0,80.0,80.0,219.0,166.4332,80.1265,228.3265,56.573,96.5117,457.0,457.0,2105.0,0,0.0,0.1127,0.4262,0.1315,5,1,1
2511.0,78.0,1,1,139.0,299.0,518.0,279.0,601.584,186.6936,796.1231,191.4954,195.8992,458.0,152.6667,1434.0,1,11140.0,0.3575,0.748,0.0115,6,1,0
1872.0,58.0,1,1,179.0,139.0,139.0,159.0,454.7202,173.1416,532.203,99.6657,108.5587,119.0,119.0,357.0,0,99.0,0.3453,0.2394,0.0181,7,2,1
6095.0,180.0,1,0,139.0,258.0,437.0,179.0,147.0459,100.927,219.5723,74.7061,150.1208,437.0,218.5,0.0,0,0.0,0.0921,0.0341,0.0423,4,1,1
8310.0,259.0,1,0,139.0,219.0,219.0,199.0,88.5903,167.8288,76.3217,33.0643,34.5615,219.0,219.0,0.0,0,0.0,0.0894,0.1654,0.041,6,1,0
4579.0,142.0,1,0,179.0,139.0,139.0,179.0,202.2554,775.7385,107.7868,87.0129,90.1124,139.0,139.0,0.0,1,0.0,0.0552,0.2282,0.01,7,6,0
3195.0,98.0,1,1,20.0,199.0,438.0,239.0,67.7089,128.161,59.4643,25.5441,200.8538,438.0,146.0,1234.0,0,398.0,0.4221,0.9836,0.0308,1,4,0
4958.0,151.0,1,0,219.0,239.0,239.0,219.0,146.4189,121.1033,189.5284,43.0465,50.0225,239.0,239.0,0.0,0,0.0,0.1946,0.2591,0.0346,5,1,1
941.0,28.0,1,0,199.0,179.0,179.0,219.0,149.7707,0.0,64.195,77.5145,78.1601,179.0,179.0,0.0,1,179.0,0.0039,0.0039,0.0192,1,9,1
2539.0,78.0,1,1,139.0,299.0,518.0,279.0,112.5722,153.5008,449.3607,304.2606,301.7317,179.0,179.0,1434.0,1,11140.0,0.421,0.948,0.0045,6,1,0
4786.0,148.0,1,0,278.0,238.0,238.0,139.0,70.5868,227.0518,127.063,68.884,77.1654,238.0,238.0,1272.0,0,637.0,0.1241,0.2221,0.0136,1,3,1
7975.0,248.0,1,0,99.0,258.0,258.0,179.0,592.964,197.3537,525.8564,64.846,63.4606,258.0,258.0,0.0,0,0.0,0.2298,0.2298,0.0353,5,6,0
10318.0,315.0,1,0,119.0,119.0,119.0,139.0,306.4841,156.5799,359.3884,60.2536,71.332,119.0,119.0,0.0,0,0.0,0.2313,0.2023,0.0158,3,1,0
1491.0,44.0,1,1,119.0,219.0,219.0,139.0,169.0067,560.9503,220.8189,57.6585,64.3817,80.0,80.0,0.0,1,1054.0,0.1906,0.8481,0.0054,8,6,0
9332.0,289.0,0,1,80.0,179.0,179.0,99.0,203.1711,389.1484,288.5013,78.3661,58.3545,219.0,219.0,695.0,1,1474.0,0.2587,0.3212,0.0106,2,5,1
3994.0,129.0,0,0,239.0,139.0,139.0,239.0,29.3471,200.5025,58.8218,41.1491,39.5,139.0,139.0,0.0,0,139.0,0.1591,0.3011,0.0122,2,3,0
2548.0,78.0,1,0,140.0,159.0,159.0,219.0,195.0103,71.9253,297.1397,80.114,68.1561,199.0,199.0,2152.0,1,2051.0,0.734,0.7725,0.005,6,3,0
4364.0,136.0,0,1,398.0,239.0,239.0,179.0,225.5355,159.0503,214.3362,17.4141,10.5948,278.0,139.0,0.0,0,278.0,0.0377,0.0137,0.0104,3,3,0
869.0,26.0,1,0,238.0,99.0,298.0,119.0,86.3308,61.6786,116.7262,57.8662,72.0035,298.0,149.0,0.0,0,0.0,0.1339,0.5124,0.0761,8,1,1
4067.0,130.0,1,1,239.0,139.0,278.0,199.0,278.2175,131.4201,220.8189,57.8662,62.2435,139.0,139.0,0.0,0,0.0,0.1636,0.4321,0.0128,6,3,0
8243.0,256.0,1,1,159.0,179.0,179.0,239.0,29.0947,178.8582,70.6824,33.6155,48.5232,99.0,99.0,3914.0,0,755.0,0.2359,0.5029,0.0085,10,8,0
5010.0,153.0,1,0,378.0,99.0,198.0,139.0,145.1981,235.604,222.3893,70.9524,60.5186,198.0,99.0,0.0,0,198.0,0.0241,0.1056,0.0165,3,2,1
10055.0,307.0,1,0,139.0,119.0,119.0,139.0,184.3909,291.3319,152.0132,49.0026,48.2001,119.0,119.0,0.0,0,0.0,0.1382,0.2672,0.0231,7,2,1
4889.0,149.0,1,0,278.0,119.0,238.0,139.0,365.1756,90.4005,389.5151,41.3824,58.2795,238.0,119.0,0.0,0,219.0,0.2986,0.2891,0.027,9,1,0
684.0,22.0,1,1,139.0,199.0,199.0,139.0,129.1395,194.6856,13.0,117.0523,120.1759,199.0,199.0,2306.0,0,3040.0,0.1431,0.1466,0.0119,3,2,1
7246.0,222.0,1,0,99.0,199.0,318.0,239.0,151.3151,265.0887,177.2597,43.0639,62.502,318.0,159.0,0.0,0,0.0,0.1883,0.0778,0.0403,4,1,0
6636.0,197.0,0,1,99.0,159.0,159.0,80.0,580.8548,333.5375,573.7334,8.3217,18.0278,159.0,159.0,0.0,0,159.0,0.2091,0.1795,0.0299,5,2,0
9085.0,285.0,1,0,139.0,298.0,298.0,99.0,326.0751,242.1699,281.2152,47.5395,53.782,298.0,298.0,0.0,0,0.0,0.2192,0.4067,0.0503,10,7,0
218.0,6.0,1,0,139.0,159.0,159.0,139.0,88.459,88.5056,148.0034,65.1153,68.7314,159.0,159.0,0.0,1,159.0,0.092,0.126,0.0214,6,1,0
10253.0,312.0,1,1,0.0,219.0,219.0,119.0,183.0437,212.3682,47.2969,140.0152,126.6462,278.0,139.0,0.0,0,0.0,0.1408,0.0843,0.0402,2,2,0
6302.0,185.0,0,1,80.0,199.0,199.0,219.0,91.4945,95.1893,41.2311,55.2268,53.3667,199.0,199.0,0.0,0,0.0,0.196,0.1625,0.0294,1,5,1
3060.0,93.0,1,1,558.0,160.0,160.0,279.0,118.9212,119.7633,118.4567,19.4743,41.7612,199.0,199.0,0.0,1,199.0,0.4211,-0.0379,0.0151,3,3,0
3441.0,105.0,1,0,159.0,119.0,119.0,179.0,1067.1551,448.0137,94.541,1119.2213,44.0965,119.0,119.0,0.0,0,0.0,0.1348,0.1958,0.0271,9,1,0
1333.0,42.0,0,0,80.0,179.0,179.0,239.0,751.6465,31.504,752.0645,4.6098,15.5242,179.0,179.0,239.0,0,179.0,0.0272,0.0767,0.0191,1,2,1
5922.0,176.0,1,0,199.0,199.0,199.0,139.0,330.9082,625.0588,254.0079,80.1655,77.5016,199.0,199.0,0.0,0,0.0,0.0591,0.0751,0.0259,3,8,1
9070.0,285.0,1,0,179.0,238.0,238.0,80.0,228.1283,309.9665,231.5621,24.8244,14.0357,238.0,238.0,0.0,0,0.0,0.2012,0.3802,0.0402,5,2,0
9351.0,290.0,1,0,139.0,199.0,199.0,139.0,131.595,550.5908,166.012,30.104,26.9676,199.0,199.0,278.0,1,199.0,0.0832,0.1402,0.0289,2,6,0
116.0,4.0,1,0,139.0,278.0,278.0,80.0,182.5829,109.0046,276.029,92.5014,98.0,278.0,278.0,0.0,0,1112.0,0.0895,0.147,0.0351,7,1,0
962.0,30.0,1,1,497.0,298.0,298.0,119.0,246.7919,241.2494,167.5858,87.1321,85.6519,298.0,298.0,934.0,0,0.0,0.0309,0.2074,0.0306,1,2,1
5219.0,157.0,1,0,80.0,100.0,100.0,139.0,680.3178,90.6091,689.2924,3.1623,10.9659,100.0,100.0,399.0,0,100.0,0.2918,0.2918,0.0103,10,2,1
8557.0,271.0,1,0,179.0,179.0,179.0,139.0,147.1436,209.5239,75.1332,73.7869,78.1025,179.0,179.0,0.0,0,0.0,0.1212,0.3122,0.0317,3,4,0
3815.0,122.0,1,0,99.0,298.0,298.0,139.0,278.6472,141.5883,345.9133,64.1892,61.565,298.0,298.0,0.0,0,0.0,-0.1552,0.1723,0.053,6,1,0
2251.0,72.0,0,1,359.0,239.0,239.0,199.0,150.5033,193.0317,120.669,47.1222,83.2301,239.0,239.0,0.0,0,0.0,-0.1566,0.0839,0.036,3,2,0
5211.0,157.0,1,0,139.0,119.0,119.0,80.0,93.5481,114.0395,20.6155,79.712,91.5014,119.0,119.0,519.0,0,0.0,0.1753,0.3413,0.0123,8,2,1
6993.0,212.0,0,1,219.0,80.0,80.0,80.0,88.6454,96.9665,131.0611,54.5206,57.6238,80.0,80.0,0.0,0,80.0,-0.0682,0.2253,0.0116,5,1,0
10014.0,306.0,1,1,99.0,179.0,179.0,179.0,163.0598,253.0005,48.0416,121.3425,130.7765,159.0,159.0,278.0,1,2622.0,0.1875,0.191,0.0106,4,2,1
7741.0,239.0,1,0,100.0,99.0,99.0,99.0,230.8252,553.0509,107.5407,128.9467,121.5082,99.0,99.0,0.0,0,0.0,-0.0149,0.0411,0.0141,7,2,0
7283.0,223.0,1,0,199.0,119.0,119.0,99.0,196.4306,26.2774,176.7767,27.7308,57.1358,119.0,119.0,0.0,0,0.0,0.3593,0.5463,0.0285,7,2,1
7862.0,242.0,1,0,159.0,159.0,159.0,139.0,120.4004,173.3818,192.9378,78.6543,78.9715,159.0,159.0,0.0,0,0.0,0.0563,0.2213,0.0362,6,1,1
5944.0,177.0,1,0,99.0,298.0,298.0,238.0,280.6443,92.6094,283.7816,74.5453,81.1311,298.0,298.0,0.0,0,0.0,-0.0239,0.2091,0.0466,1,1,1
7523.0,229.0,1,1,119.0,179.0,179.0,278.0,69.6509,516.1095,138.1955,75.0417,73.0068,159.0,159.0,397.0,0,0.0,0.0672,0.3627,0.0229,5,1,1
9028.0,284.0,1,1,139.0,80.0,179.0,199.0,184.34,93.771,213.3776,35.0892,37.4066,179.0,89.5,716.0,0,0.0,0.1757,0.2257,0.021,2,3,0
8907.0,281.0,1,0,139.0,199.0,199.0,139.0,403.9715,692.9203,370.2999,41.9672,30.2035,199.0,199.0,0.0,0,0.0,0.1047,0.0957,0.0237,2,8,1
8474.0,267.0,1,0,179.0,199.0,199.0,199.0,133.3304,131.5466,180.7125,49.6488,44.9944,199.0,199.0,0.0,0,0.0,0.2162,0.5592,0.0395,5,1,0
17.0,1.0,1,0,159.0,99.0,99.0,139.0,99.5753,368.7058,79.3095,47.1699,50.0,99.0,99.0,2326.0,0,0.0,0.17,0.1975,0.0129,6,2,0
8041.0,250.0,1,0,139.0,199.0,199.0,119.0,73.0154,80.6489,101.3163,52.2901,49.0026,199.0,199.0,0.0,0,0.0,0.1663,0.2028,0.035,3,1,0
127.0,4.0,1,0,119.0,139.0,139.0,338.0,113.5837,177.9129,17.2627,94.2245,86.7828,139.0,139.0,1947.0,0,417.0,0.0775,0.2875,0.0175,5,5,0
10840.0,334.0,1,0,179.0,259.0,259.0,179.0,31.7057,381.6733,83.3607,59.0762,51.5606,259.0,259.0,0.0,1,259.0,0.2455,0.253,0.0428,3,1,0
3866.0,124.0,1,0,99.0,139.0,139.0,338.0,454.303,138.9541,489.5222,45.853,43.6578,139.0,139.0,0.0,0,0.0,0.4138,0.1163,0.0185,10,1,1
632.0,21.0,1,1,258.0,298.0,298.0,258.0,169.5435,97.4936,250.7927,81.7588,78.6018,298.0,298.0,0.0,0,556.0,0.1611,0.1611,0.0276,4,1,1
3020.0,92.0,1,1,279.0,419.0,419.0,239.0,200.0625,146.5137,261.6276,45.1054,47.5395,20.0,20.0,777.0,0,0.0,0.7296,0.9126,0.0026,4,1,1
5913.0,176.0,1,0,179.0,159.0,159.0,219.0,145.6683,606.7967,66.9403,88.459,85.4181,159.0,159.0,0.0,0,0.0,0.1051,0.1201,0.0207,1,5,0
5088.0,154.0,1,0,99.0,139.0,139.0,139.0,91.9633,150.2132,79.3095,24.8395,20.9404,139.0,139.0,0.0,0,0.0,0.3163,0.3583,0.0161,10,3,0
4141.0,133.0,0,1,179.0,139.0,139.0,278.0,99.1073,269.0116,102.5524,82.6831,84.0967,139.0,139.0,0.0,0,139.0,0.1385,0.1385,0.0099,2,1,1
1558.0,47.0,1,0,99.0,159.0,159.0,199.0,144.105,117.0684,139.6066,6.0208,7.6322,278.0,278.0,0.0,1,417.0,0.2081,0.0761,0.0344,5,3,0
537.0,17.0,1,0,179.0,258.0,258.0,139.0,574.8211,132.5028,667.69,93.6496,107.5512,258.0,258.0,0.0,0,0.0,0.1968,0.2003,0.0557,3,1,1
7665.0,236.0,1,1,139.0,258.0,258.0,278.0,448.5828,277.3793,506.2025,67.5148,69.6509,258.0,258.0,0.0,0,477.0,0.1611,0.3791,0.0259,9,1,0
9841.0,303.0,1,0,119.0,100.0,100.0,139.0,602.8766,1548.5591,517.0039,92.662,78.9953,100.0,100.0,0.0,0,0.0,0.2325,0.328,0.0196,8,5,1
6723.0,201.0,1,0,0.0,239.0,239.0,199.0,0.0,68.1707,0.0,67.0019,79.267,239.0,239.0,0.0,0,0.0,0.2249,0.3014,0.1485,1,1,0
3267.0,99.0,0,1,139.0,99.0,99.0,99.0,22.3886,219.9528,30.5941,29.6985,38.0789,99.0,99.0,0.0,0,0.0,0.162,0.2765,0.0141,9,3,0
6581.0,195.0,1,0,139.0,119.0,199.0,119.0,132.1968,302.0141,85.8662,48.0937,213.8907,199.0,99.5,0.0,0,0.0,0.2646,0.2061,0.0451,1,2,1
5798.0,171.0,1,0,219.0,99.0,99.0,139.0,313.2112,328.7906,308.365,35.0143,38.8233,99.0,99.0,0.0,0,0.0,0.1165,-0.021,0.01,8,3,0
3617.0,112.0,1,0,99.0,159.0,159.0,99.0,150.1949,160.2475,66.242,95.5052,111.8626,159.0,159.0,0.0,0,0.0,0.2495,0.496,0.0491,2,2,1
10149.0,309.0,1,0,99.0,258.0,258.0,219.0,98.5457,149.5008,67.2681,40.2647,50.01,258.0,258.0,0.0,0,0.0,0.3397,0.3397,0.0306,9,5,0
2738.0,83.0,1,1,359.0,259.0,259.0,199.0,88.9508,113.1923,108.462,56.6127,101.5406,259.0,259.0,0.0,0,379.0,0.3645,1.16,0.0259,10,1,0
3905.0,125.0,0,1,139.0,199.0,199.0,179.0,120.8356,209.1531,48.2701,83.2902,76.787,159.0,159.0,338.0,0,358.0,0.1563,0.1753,0.0249,5,6,0
7386.0,226.0,1,1,80.0,80.0,80.0,119.0,114.1326,246.5507,107.2054,34.5145,32.8101,80.0,80.0,1254.0,0,0.0,-0.0982,-0.0292,0.0098,3,6,1
10723.0,329.0,1,0,139.0,238.0,238.0,139.0,129.3957,304.0695,273.3093,191.9753,179.5007,238.0,238.0,0.0,0,0.0,0.177,0.3065,0.0419,7,1,1
8851.0,279.0,1,0,119.0,159.0,159.0,239.0,470.8514,228.1074,573.6061,97.1043,104.1201,159.0,159.0,0.0,0,0.0,0.0708,0.1308,0.0197,10,1,1
1340.0,42.0,0,1,139.0,139.0,139.0,179.0,208.8043,138.067,143.1712,70.1231,69.916,139.0,139.0,0.0,0,418.0,0.0542,0.1267,0.0148,5,4,1
5932.0,176.0,1,0,139.0,239.0,239.0,199.0,297.0038,107.2287,228.7094,80.9969,78.1297,239.0,239.0,0.0,0,0.0,0.0046,0.3136,0.0311,6,4,0
5769.0,171.0,1,0,219.0,199.0,199.0,179.0,250.7638,81.0386,220.0568,27.1708,32.249,199.0,199.0,0.0,0,0.0,0.0675,0.0785,0.0201,3,3,1
3234.0,98.0,1,0,259.0,180.0,180.0,279.0,146.5486,267.1353,81.3019,70.0161,54.5206,180.0,180.0,0.0,0,0.0,0.0736,1.2396,0.0127,8,2,0
5670.0,168.0,1,0,199.0,139.0,139.0,179.0,180.025,142.1487,181.276,11.5434,13.2098,139.0,139.0,0.0,0,0.0,0.106,0.102,0.0133,3,3,0
4011.0,129.0,1,0,219.0,139.0,139.0,219.0,256.5122,215.5371,258.8532,21.4709,14.089,139.0,139.0,0.0,0,0.0,0.3191,0.7216,0.0122,8,4,1
7724.0,238.0,0,1,219.0,179.0,179.0,159.0,654.3764,474.0643,591.8691,63.7672,85.1719,179.0,179.0,0.0,0,0.0,0.1816,0.3266,0.041,1,6,1
3646.0,113.0,1,0,278.0,99.0,99.0,199.0,239.852,150.0408,277.0162,52.6047,57.0636,99.0,99.0,0.0,0,0.0,0.164,0.406,0.0285,8,1,0
2932.0,89.0,1,0,179.0,279.0,279.0,418.0,208.9527,207.4729,136.4734,77.8621,59.8018,279.0,279.0,0.0,0,0.0,0.8332,0.9337,0.0424,7,3,0
8794.0,278.0,1,0,159.0,179.0,179.0,119.0,130.9399,469.0003,201.896,83.0241,96.6566,179.0,179.0,0.0,0,0.0,0.2083,0.2133,0.0239,9,3,0
1160.0,35.0,1,0,99.0,199.0,199.0,139.0,64.158,115.0761,107.8147,57.0088,52.8607,199.0,199.0,0.0,0,0.0,0.3223,0.4623,0.0415,6,1,0
10820.0,333.0,1,1,179.0,99.0,99.0,139.0,318.0605,141.8529,381.2938,67.574,47.7205,279.0,139.5,0.0,1,0.0,0.124,0.1595,0.0441,6,1,0
9068.0,285.0,1,0,179.0,99.0,99.0,179.0,89.6939,251.6987,131.1869,66.9216,70.4006,99.0,99.0,0.0,0,0.0,0.2327,0.3802,0.0167,4,1,1
6291.0,185.0,1,0,99.0,139.0,139.0,159.0,37.1248,413.2242,98.9545,56.0803,58.3888,139.0,139.0,477.0,1,139.0,0.404,0.3245,0.0206,8,1,1
311.0,9.0,0,1,119.0,258.0,258.0,119.0,315.7566,129.0475,306.3234,18.7417,17.6139,258.0,258.0,2444.0,0,516.0,0.0444,0.1059,0.0331,7,5,1
7189.0,220.0,1,0,80.0,139.0,139.0,99.0,93.0484,80.7233,85.5862,45.1885,55.211,139.0,139.0,0.0,0,0.0,0.3301,0.1991,0.0305,4,1,0
9539.0,294.0,1,0,119.0,99.0,99.0,139.0,235.5021,427.0354,243.0329,13.6015,9.5525,99.0,99.0,0.0,0,0.0,0.2606,0.6081,0.0166,5,3,1
440.0,13.0,1,0,219.0,139.0,298.0,99.0,526.9843,103.9832,632.6271,97.6281,49.0026,298.0,149.0,0.0,0,0.0,0.0283,0.2703,0.0572,9,1,1
602.0,19.0,1,0,80.0,100.0,100.0,139.0,280.2789,88.8651,145.0138,131.4772,111.072,100.0,100.0,0.0,0,100.0,0.0113,0.3303,0.0225,6,4,0
3109.0,94.0,0,1,139.0,20.0,219.0,219.0,83.1039,234.2845,42.9535,40.1622,36.9087,219.0,109.5,0.0,0,0.0,1.4076,3.2536,0.0369,7,3,0
10514.0,321.0,1,1,100.0,179.0,298.0,119.0,141.4929,211.5148,177.6739,65.4083,67.2477,139.0,139.0,0.0,0,119.0,0.3287,0.2592,0.0139,8,1,0
6015.0,178.0,1,0,159.0,179.0,179.0,80.0,173.693,148.3122,69.029,119.6432,122.1413,179.0,179.0,0.0,0,0.0,-0.0314,0.1281,0.0133,5,5,1
4180.0,133.0,1,0,179.0,219.0,219.0,99.0,233.2349,146.8681,144.4991,91.6106,99.5013,219.0,219.0,0.0,0,0.0,0.2085,0.204,0.0157,8,3,1
6301.0,185.0,0,1,139.0,80.0,160.0,199.0,337.4733,91.4945,260.7317,80.025,87.2138,160.0,80.0,0.0,0,0.0,0.196,0.1625,0.0237,1,4,1
3138.0,96.0,1,0,179.0,199.0,199.0,259.0,98.5317,96.3146,40.8534,82.7118,92.9045,199.0,199.0,0.0,0,0.0,0.7161,1.1741,0.0256,1,3,0
2761.0,84.0,0,1,219.0,299.0,299.0,239.0,110.3279,130.853,126.8464,31.3129,42.0268,299.0,299.0,0.0,0,0.0,1.3812,0.7427,0.0725,2,3,0
7622.0,235.0,1,0,99.0,80.0,80.0,99.0,145.2446,142.2436,212.4924,91.5669,103.9243,80.0,80.0,0.0,0,0.0,0.3061,0.2431,0.016,5,1,1
3142.0,96.0,1,1,0.0,199.0,199.0,159.0,1124.984,64.7611,280.0161,905.6558,93.484,399.0,399.0,0.0,1,399.0,1.1741,0.8831,0.0513,2,1,1
6137.0,181.0,1,1,0.0,99.0,99.0,238.0,216.0214,173.926,135.4843,84.2511,54.8293,477.0,238.5,0.0,0,0.0,0.1366,0.1366,0.0559,2,2,1
10361.0,316.0,1,0,159.0,179.0,179.0,159.0,215.8622,273.2513,93.2148,124.4357,129.3,179.0,179.0,0.0,0,0.0,0.2018,0.3988,0.0332,4,3,1
1400.0,43.0,1,0,119.0,259.0,259.0,99.0,235.3853,216.2556,305.3686,74.5252,70.7001,259.0,259.0,0.0,1,0.0,0.2587,0.1837,0.0214,10,1,0
2138.0,68.0,1,1,279.0,538.0,538.0,339.0,327.1395,78.2336,314.6172,27.4089,140.6103,438.0,219.0,937.0,0,0.0,0.9659,2.2879,0.1032,3,2,0
4300.0,135.0,1,0,199.0,219.0,219.0,99.0,218.0573,103.8472,107.3546,118.7697,113.2486,219.0,219.0,0.0,0,0.0,0.27,0.27,0.0135,9,5,1
7524.0,229.0,0,1,139.0,100.0,100.0,119.0,516.1095,194.1262,488.1721,33.5261,44.5112,139.0,139.0,377.0,0,0.0,0.0672,0.3627,0.02,4,5,0
2590.0,78.0,1,1,139.0,299.0,518.0,279.0,409.4985,505.0015,516.8143,108.1954,111.8772,997.0,498.5,1434.0,1,11140.0,0.6525,-0.1365,0.0251,6,1,0
3966.0,127.0,1,0,119.0,159.0,159.0,199.0,118.938,304.8942,211.5467,90.7331,70.1445,159.0,159.0,0.0,0,0.0,0.3086,0.7386,0.0211,9,1,1
4954.0,151.0,0,1,258.0,179.0,358.0,199.0,116.2497,193.0525,49.6488,73.1249,32.73,358.0,179.0,0.0,0,219.0,0.0901,0.2116,0.0519,4,2,0
1903.0,59.0,1,0,179.0,99.0,99.0,159.0,45.5439,68.6477,66.5733,44.1475,35.2278,99.0,99.0,0.0,0,0.0,0.2229,0.4009,0.0304,8,1,1
1116.0,34.0,1,0,99.0,139.0,139.0,159.0,254.0049,37.0135,250.7269,8.2765,14.5774,139.0,139.0,398.0,0,239.0,0.0768,0.3018,0.018,1,2,1
8970.0,282.0,0,1,99.0,100.0,100.0,99.0,286.5925,716.2096,247.0506,49.2062,47.0744,100.0,100.0,0.0,0,0.0,0.1442,0.1307,0.0144,8,6,1
9506.0,293.0,1,1,139.0,298.0,298.0,179.0,227.3813,260.1082,47.0956,179.4714,183.4973,139.0,139.0,1611.0,0,3462.0,0.0441,0.2401,0.0097,2,5,0
3011.0,92.0,1,0,259.0,239.0,239.0,219.0,109.1788,311.1696,124.1934,24.4591,21.006,239.0,239.0,0.0,0,0.0,0.8401,1.7096,0.0315,1,4,1
806.0,24.0,1,1,99.0,139.0,278.0,239.0,154.1371,215.1192,126.2537,28.0401,18.0278,219.0,219.0,3917.0,0,0.0,0.1211,0.1211,0.0242,4,4,0
8468.0,267.0,1,0,219.0,298.0,298.0,239.0,129.0242,73.0274,75.9539,55.1589,43.0639,298.0,298.0,0.0,0,0.0,0.3002,0.2242,0.0592,2,2,0
238.0,7.0,0,1,238.0,139.0,139.0,219.0,316.7069,495.1336,207.6849,121.096,116.9658,139.0,139.0,1154.0,0,0.0,0.0854,0.2004,0.0249,2,4,0
5026.0,153.0,0,1,119.0,119.0,119.0,99.0,152.4549,874.8634,106.0424,48.8262,48.2597,119.0,119.0,0.0,0,0.0,0.3651,0.3131,0.0099,6,8,1
10502.0,321.0,1,1,80.0,80.0,80.0,99.0,106.8,133.2113,49.2443,62.444,76.5849,80.0,80.0,4452.0,0,199.0,0.1932,0.3742,0.008,7,2,1
10204.0,311.0,1,0,457.0,199.0,199.0,99.0,258.5237,200.8893,173.0116,77.5258,80.6923,199.0,199.0,0.0,0,0.0,0.1997,0.3012,0.025,1,3,1
