Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
4,9,2,0,0,0,1.0,28,6,2720.0,2,9,529930.0,175600.0,-0.13097899999999998,51.464465,1,4,1,9.0,3.0,0.0,1.0,1,1,1.0,42,7,0,0,8,1,2.0
1,9,18,0,0,0,1.0,45,7,1896.0,2,9,328621.0,390931.0,-3.075266,53.41034200000001,5,2,2,95.0,554.0,0.0,2.0,2,2,2.0,23,5,0,0,9,1,1.0
1,9,4,0,0,0,1.0,25,5,2793.0,1,17,404160.0,416666.0,-1.938545,53.646485,13,3,2,202.0,62.0,0.0,2.0,2,2,2.0,39,7,0,0,9,8,2.0
2,9,18,0,0,0,1.0,35,6,1598.0,1,2,371688.0,182239.0,-2.4096040000000003,51.538336,52,2,2,612.0,432.0,4059.0,1.0,2,1,2.0,35,6,0,0,9,6,2.0
2,9,18,0,0,0,1.0,43,7,1598.0,2,1,405690.0,285770.0,-1.917667,52.469838,20,2,1,300.0,0.0,0.0,1.0,1,1,1.0,78,11,0,0,9,5,2.0
2,9,9,0,0,0,1.0,36,7,1997.0,2,4,436767.0,401195.0,-1.447119,53.506166,14,2,1,210.0,0.0,0.0,1.0,1,1,2.0,86,11,0,0,9,2,2.0
2,9,10,0,0,0,1.0,49,8,1229.0,1,6,631117.0,318109.0,1.420056,52.71125600000001,36,3,2,405.0,1062.0,0.0,2.0,3,2,1.0,47,8,0,0,9,6,2.0
2,19,7,0,0,0,1.0,64,9,1560.0,2,5,529790.0,182540.0,-0.130443,51.526865,1,2,1,2.0,4200.0,0.0,1.0,1,1,2.0,33,6,0,0,1,2,1.0
2,9,18,0,0,0,1.0,27,6,1968.0,2,3,354470.0,412370.0,-2.689564,53.605899,4,3,2,73.0,6.0,0.0,2.0,1,1,1.0,22,5,0,0,9,1,1.0
1,9,12,0,0,0,1.0,50,8,1956.0,2,1,355907.0,180234.0,-2.636875,51.519294,52,2,2,612.0,5.0,0.0,2.0,1,2,2.0,84,11,0,0,9,3,2.0
1,9,4,0,0,0,1.0,24,5,1242.0,1,9,557154.0,203814.0,0.273244,51.711051,42,3,1,456.0,414.0,0.0,2.0,2,1,1.0,17,4,0,0,9,5,2.0
1,9,10,0,0,0,1.0,39,7,2179.0,2,4,513336.0,431212.0,-0.282112,53.764937,16,2,6,228.0,0.0,0.0,1.0,2,2,1.0,29,6,0,0,3,3,1.0
1,9,4,0,0,0,1.0,50,8,1896.0,2,13,471159.0,171343.0,-0.977669,51.436625,43,2,1,472.0,33.0,7201.0,2.0,2,1,2.0,44,7,0,0,9,8,1.0
2,9,9,0,0,0,1.0,48,8,1242.0,1,8,528100.0,168340.0,-0.159932,51.399637,1,2,1,22.0,239.0,236.0,1.0,1,1,1.0,45,7,0,0,5,9,2.0
2,9,5,0,0,0,1.0,37,7,2993.0,2,8,544510.0,187580.0,0.083673,51.56858,1,2,1,14.0,0.0,0.0,1.0,1,1,1.0,24,5,0,0,3,3,1.0
2,9,18,0,0,0,1.0,44,7,1597.0,1,15,379095.0,147489.0,-2.300753,51.226205,52,2,5,606.0,361.0,0.0,2.0,1,1,1.0,21,5,0,0,9,9,1.0
1,9,11,0,0,0,1.0,30,6,1390.0,1,13,522760.0,210320.0,-0.221986,51.778092,41,2,1,438.0,414.0,1001.0,1.0,2,1,2.0,34,6,0,0,9,9,2.0
2,9,11,0,0,0,1.0,30,6,1598.0,1,5,542280.0,174930.0,0.046419,51.455478,1,2,1,6.0,2.0,0.0,1.0,1,1,1.0,46,8,0,0,5,10,1.0
1,9,12,0,0,0,1.0,37,7,1360.0,1,13,352240.0,311350.0,-2.708158,52.697709,22,3,4,286.0,5.0,0.0,2.0,3,3,2.0,19,4,0,0,9,2,2.0
1,9,18,0,0,0,1.0,66,10,1339.0,1,9,321252.0,106766.0,-3.12012,50.855026,50,2,2,580.0,30.0,0.0,2.0,1,1,2.0,66,10,0,0,9,10,2.0
3,9,18,0,0,0,1.0,35,6,1995.0,2,2,387432.0,347540.0,-2.188826,53.025001,21,3,2,257.0,53.0,0.0,1.0,2,1,2.0,42,7,0,0,9,5,2.0
2,3,18,0,0,0,1.0,34,6,125.0,1,3,529050.0,181450.0,-0.141504,51.517239,1,2,1,1.0,4201.0,0.0,1.0,2,1,2.0,34,6,0,0,3,8,2.0
1,9,6,8,0,0,1.0,71,10,1968.0,2,8,439392.0,210307.0,-1.430281,51.790038,43,2,1,485.0,40.0,0.0,2.0,2,1,1.0,30,6,0,0,5,7,2.0
2,9,3,0,0,0,1.0,23,5,1995.0,2,6,446877.0,357342.0,-1.3011620000000002,53.111212,31,2,1,340.0,38.0,6027.0,1.0,2,1,2.0,23,5,0,0,9,3,2.0
1,9,9,0,0,0,1.0,19,4,1199.0,1,12,600045.0,226115.0,0.90614,51.897662,42,2,2,455.0,133.0,0.0,1.0,1,2,2.0,18,4,0,0,9,6,1.0
2,9,18,0,0,9,1.0,45,7,1598.0,1,14,555566.0,196121.0,0.246854,51.642377,42,2,4,452.0,0.0,0.0,2.0,2,4,1.0,17,4,0,0,9,4,2.0
2,9,18,0,4,0,1.0,82,11,1198.0,1,12,427193.0,545170.0,-1.57853,54.800676,11,3,1,169.0,0.0,0.0,1.0,2,1,2.0,82,11,0,0,9,8,2.0
2,3,18,0,0,0,1.0,40,7,124.0,1,6,167679.0,43450.0,-5.259848000000002,50.245267,50,2,1,596.0,0.0,0.0,1.0,2,1,2.0,40,7,0,0,3,4,2.0
1,9,18,0,0,0,1.0,42,7,1679.0,1,14,389402.0,349701.0,-2.159527,53.04446899999999,21,1,1,257.0,0.0,0.0,1.0,1,1,1.0,30,6,10,9,0,4,1.0
3,9,18,0,0,0,1.0,28,6,1390.0,1,13,359388.0,388128.0,-2.612096,53.38842,7,3,2,128.0,57.0,0.0,2.0,2,1,2.0,28,6,0,0,9,2,2.0
2,9,18,0,0,0,1.0,29,6,2987.0,2,5,531310.0,188770.0,-0.106221,51.5825,1,2,3,31.0,138.0,0.0,1.0,1,3,1.0,32,6,0,0,8,1,1.0
1,9,5,0,0,0,1.0,40,7,1998.0,2,10,621939.0,308711.0,1.278106,52.630748,36,2,1,404.0,1108.0,803.0,1.0,2,1,1.0,31,6,0,0,1,5,1.0
1,9,18,0,0,0,1.0,59,9,1461.0,2,2,342255.0,390936.0,-2.870191,53.412058,5,2,1,90.0,0.0,0.0,1.0,1,1,1.0,59,9,0,0,9,7,1.0
1,9,18,0,0,0,1.0,31,6,1461.0,2,6,425555.0,558915.0,-1.602798,54.924276,10,3,3,146.0,314.0,0.0,1.0,3,1,1.0,47,8,0,0,8,3,1.0
4,9,3,0,0,0,1.0,36,7,1968.0,2,4,290454.0,84037.0,-3.550743,50.645689,50,7,5,585.0,38.0,0.0,2.0,6,4,2.0,69,10,0,0,9,10,1.0
1,19,17,0,0,9,1.0,19,4,1248.0,2,5,510129.0,419847.0,-0.334779,53.66351700000001,16,1,2,232.0,0.0,0.0,2.0,1,2,1.0,17,4,0,0,19,5,2.0
2,9,4,0,0,0,1.0,39,7,1248.0,1,1,422835.0,219357.0,-1.669731,51.872322,43,4,7,485.0,424.0,0.0,2.0,2,1,2.0,39,7,0,0,9,9,2.0
1,9,9,0,0,0,1.0,26,6,1587.0,1,12,327425.0,391416.0,-3.093367,53.414537,5,2,1,95.0,0.0,0.0,1.0,2,2,1.0,26,6,0,0,3,3,2.0
1,9,18,0,0,0,1.0,32,6,1796.0,1,7,400520.0,291690.0,-1.993766,52.523087,20,1,1,305.0,0.0,41.0,1.0,1,1,1.0,42,7,1,1,0,3,2.0
4,9,3,0,0,0,1.0,52,8,1995.0,1,9,390463.0,350923.0,-2.143739,53.055474,21,4,4,257.0,53.0,0.0,1.0,3,3,1.0,10,2,0,0,9,9,1.0
1,9,13,0,0,6,1.0,44,7,1995.0,2,2,382410.0,351770.0,-2.263931,53.062882,21,2,2,253.0,500.0,0.0,2.0,2,2,1.0,54,8,0,0,9,9,1.0
2,21,17,0,0,0,1.0,67,10,12419.0,2,1,355718.0,353007.0,-2.662382,53.072449,7,2,1,129.0,49.0,0.0,2.0,1,1,2.0,50,8,0,0,9,7,1.0
1,9,18,0,0,0,1.0,50,8,1299.0,1,11,536770.0,173290.0,-0.033467000000000004,51.442097,1,1,1,7.0,205.0,0.0,1.0,1,1,1.0,33,6,4,1,0,2,2.0
2,9,5,0,0,0,1.0,38,7,2987.0,2,7,533850.0,190260.0,-0.069016,51.595292,1,2,1,31.0,1010.0,0.0,1.0,1,1,2.0,28,6,0,0,4,1,1.0
2,9,4,0,0,0,1.0,56,9,1997.0,1,1,559539.0,187681.0,0.300387,51.56543900000001,42,2,3,452.0,186.0,0.0,2.0,2,1,2.0,56,9,0,0,9,3,2.0
1,11,5,0,0,0,1.0,43,7,4461.0,2,2,520950.0,166520.0,-0.263281,51.384848,1,1,1,23.0,0.0,0.0,1.0,1,1,2.0,82,11,0,0,11,8,1.0
1,9,18,0,0,0,1.0,37,7,1997.0,2,11,429174.0,431862.0,-1.558732,53.782273,13,2,1,204.0,621.0,0.0,1.0,1,1,1.0,38,7,5,1,0,1,1.0
2,9,3,0,0,0,1.0,26,6,1349.0,1,5,443204.0,289596.0,-1.364961,52.50256,23,2,2,292.0,4109.0,0.0,2.0,2,2,2.0,26,6,0,0,9,9,2.0
2,9,18,0,0,0,1.0,41,7,2494.0,1,13,555660.0,191730.0,0.246262,51.602901,1,2,2,15.0,12.0,0.0,1.0,2,1,1.0,41,7,0,0,9,3,1.0
2,9,18,0,0,0,1.0,39,7,4398.0,7,12,335846.0,376878.0,-2.96374,53.284972,7,2,5,130.0,550.0,0.0,2.0,1,4,1.0,84,11,0,0,9,9,2.0
5,9,4,0,0,0,1.0,22,5,1329.0,1,3,381020.0,398280.0,-2.287466,53.480895,6,5,4,107.0,602.0,0.0,1.0,2,4,2.0,20,4,0,0,9,1,2.0
1,9,18,0,0,0,1.0,48,8,1995.0,2,10,454024.0,226551.0,-1.215623,51.934854,43,2,3,481.0,430.0,0.0,2.0,2,3,1.0,2,1,0,0,9,7,1.0
1,9,5,0,0,0,1.0,36,7,1896.0,2,9,408020.0,283320.0,-1.883426,52.447784,20,2,2,300.0,0.0,0.0,1.0,1,1,2.0,57,9,0,0,9,1,2.0
1,9,4,0,0,0,1.0,18,4,1124.0,1,16,401156.0,93958.0,-1.984981,50.745226,55,3,1,643.0,349.0,0.0,1.0,1,1,2.0,17,4,0,0,9,8,2.0
4,9,18,0,0,0,1.0,46,8,1560.0,2,8,449750.0,520562.0,-1.2318639999999998,54.577828,17,6,5,243.0,66.0,0.0,1.0,5,4,1.0,47,8,0,0,9,2,1.0
1,9,7,0,0,0,1.0,54,8,1560.0,2,7,431665.0,571908.0,-1.506037,55.04068,10,2,1,148.0,186.0,202.0,2.0,2,1,2.0,34,6,0,0,9,5,1.0
1,5,15,2,0,0,1.0,58,9,748.0,1,9,534780.0,177550.0,-0.06046,51.480856,1,2,1,8.0,2.0,0.0,1.0,1,1,1.0,58,9,0,0,5,10,1.0
3,9,4,0,0,0,1.0,35,6,1968.0,2,2,408179.0,308680.0,-1.88047,52.675763,21,4,1,252.0,5190.0,206.0,2.0,2,1,1.0,42,7,0,0,9,7,1.0
2,11,17,0,0,0,1.0,60,9,3900.0,2,10,386263.0,153389.0,-2.198332,51.279475,54,2,1,635.0,3097.0,0.0,2.0,1,1,2.0,37,7,0,0,9,6,1.0
1,11,18,0,0,0,1.0,62,9,8300.0,2,8,295672.0,83753.0,-3.476889,50.644094,50,2,1,585.0,379.0,0.0,2.0,1,1,2.0,94,11,0,0,11,7,1.0
1,9,18,0,0,0,1.0,60,9,998.0,1,4,392220.0,286100.0,-2.1159630000000003,52.472776,20,1,1,303.0,0.0,0.0,1.0,1,1,1.0,77,11,10,9,0,4,1.0
2,9,18,0,0,0,1.0,26,6,1995.0,2,2,472300.0,168638.0,-0.961808,51.412163,43,2,1,475.0,3270.0,7508.0,1.0,2,1,2.0,26,6,0,0,9,8,2.0
4,9,4,0,0,0,1.0,31,6,1686.0,2,13,641341.0,310033.0,1.56519,52.634338,36,5,1,401.0,47.0,0.0,2.0,4,1,1.0,31,6,0,0,9,1,1.0
2,5,13,0,0,0,1.0,27,6,1170.0,1,4,526680.0,177360.0,-0.177109,51.481019,1,2,1,12.0,3220.0,0.0,1.0,2,1,1.0,27,6,0,0,5,9,1.0
1,9,9,0,0,0,1.0,32,6,1242.0,1,13,623597.0,246095.0,1.260901,52.068064,37,3,3,415.0,1214.0,0.0,1.0,3,3,1.0,33,6,0,0,9,7,1.0
1,19,7,0,0,0,1.0,29,6,1560.0,2,2,531640.0,181000.0,-0.104366,51.512598,48,2,1,570.0,201.0,0.0,1.0,2,1,2.0,30,6,0,0,1,2,1.0
1,9,3,0,0,0,1.0,56,9,998.0,1,17,540930.0,185060.0,0.031046,51.546842,1,2,1,17.0,167.0,118.0,1.0,2,1,1.0,36,7,0,0,3,3,2.0
1,9,18,0,0,10,1.0,50,8,1560.0,2,1,443800.0,345970.0,-1.348669,53.00925600000001,30,2,3,320.0,6007.0,0.0,1.0,1,1,2.0,50,8,0,0,9,3,2.0
1,9,18,0,0,6,1.0,31,6,1242.0,1,7,486184.0,235599.0,-0.745682,52.012138,43,2,1,479.0,5.0,5.0,2.0,1,1,2.0,31,6,0,0,9,10,2.0
2,9,2,0,0,0,1.0,39,7,2204.0,2,5,424469.0,564370.0,-1.619279,54.973349,10,2,1,147.0,1092.0,1086.0,1.0,2,1,2.0,39,7,0,0,9,3,2.0
2,9,18,0,0,0,1.0,30,6,1595.0,1,8,347960.0,458540.0,-2.795763,54.020225,4,2,1,76.0,6.0,0.0,1.0,2,1,2.0,30,6,0,0,9,8,2.0
2,2,18,0,0,0,1.0,23,5,49.0,1,10,546630.0,185010.0,0.113169,51.544941,1,2,2,16.0,0.0,0.0,1.0,1,2,2.0,30,6,0,0,9,2,1.0
1,19,18,0,0,0,1.0,59,9,1753.0,2,6,340755.0,391672.0,-2.892893,53.41850600000001,5,2,1,91.0,57.0,0.0,1.0,2,1,2.0,49,8,0,0,9,1,1.0
1,9,13,0,0,0,1.0,79,11,1339.0,1,7,489675.0,200927.0,-0.703817,51.699933,43,2,1,478.0,60.0,0.0,2.0,2,1,1.0,39,7,0,0,1,10,1.0
1,19,7,0,0,11,1.0,33,6,1461.0,2,9,428216.0,582930.0,-1.558917,55.13992800000001,10,1,1,139.0,189.0,189.0,2.0,1,1,1.0,33,6,0,0,19,2,1.0
2,9,18,0,0,0,1.0,56,9,1397.0,1,6,416477.0,422068.0,-1.751939,53.694798,13,2,1,202.0,644.0,62.0,2.0,1,1,2.0,44,7,0,0,9,4,1.0
1,8,18,0,0,0,1.0,45,7,2460.0,2,8,559290.0,221986.0,0.312471,51.873701,42,1,1,463.0,120.0,0.0,2.0,1,1,1.0,45,7,0,0,8,6,1.0
1,8,2,0,0,0,1.0,59,9,1896.0,2,7,449550.0,520594.0,-1.234952,54.578135,17,2,2,243.0,0.0,0.0,1.0,1,2,1.0,27,6,0,0,8,2,1.0
1,9,9,0,0,0,1.0,28,6,1984.0,1,15,383241.0,217333.0,-2.244729,51.854332,53,2,2,623.0,4072.0,1504.0,1.0,1,1,1.0,28,6,0,0,9,4,1.0
2,9,18,0,0,0,1.0,61,9,1598.0,1,7,357258.0,381215.0,-2.643184,53.326117,7,2,3,124.0,56.0,56.0,2.0,2,2,1.0,61,9,0,0,9,2,1.0
2,9,18,0,0,0,1.0,60,9,995.0,1,8,384690.0,432530.0,-2.233864,53.788859,4,2,2,72.0,6114.0,0.0,1.0,2,2,2.0,55,8,0,0,9,1,2.0
1,9,18,0,0,0,1.0,20,4,1995.0,2,6,526490.0,192470.0,-0.17441600000000002,51.616852,1,3,2,30.0,0.0,0.0,1.0,1,1,1.0,20,4,0,0,9,5,1.0
2,19,2,0,0,0,1.0,29,6,2461.0,2,7,510513.0,431123.0,-0.32495,53.764743,16,2,2,228.0,0.0,0.0,1.0,1,2,1.0,23,5,0,0,9,8,1.0
1,9,9,0,0,0,1.0,54,8,1798.0,1,12,332673.0,384315.0,-3.0129080000000004,53.351416,5,2,1,95.0,0.0,0.0,1.0,2,1,1.0,30,6,0,0,3,3,2.0
1,9,18,0,0,10,1.0,65,9,1461.0,2,4,366658.0,126939.0,-2.476943,51.040832,52,1,1,610.0,303.0,0.0,2.0,1,1,2.0,65,9,0,0,9,8,2.0
1,9,14,0,4,0,1.0,49,8,1796.0,1,12,515180.0,186700.0,-0.339588,51.56742,1,6,1,29.0,4005.0,0.0,1.0,1,1,2.0,49,8,0,0,9,9,2.0
2,9,10,0,0,0,1.0,70,10,1997.0,2,3,465656.0,352118.0,-1.021728,53.062284,31,3,6,345.0,6386.0,0.0,2.0,3,6,2.0,9,2,0,0,9,10,1.0
1,9,16,0,0,10,1.0,26,6,998.0,1,13,364492.0,176713.0,-2.512795,51.488243,52,1,1,601.0,0.0,0.0,1.0,1,1,1.0,26,6,0,0,9,8,1.0
1,19,9,0,7,0,1.0,62,9,1598.0,2,1,413794.0,188980.0,-1.802243,51.599496,54,2,2,633.0,4534.0,4534.0,1.0,2,2,1.0,22,5,0,0,9,10,2.0
1,9,1,0,0,0,1.0,25,5,1968.0,2,7,363229.0,173687.0,-2.530669,51.460955,52,1,1,601.0,0.0,0.0,1.0,1,1,2.0,94,11,6,9,0,3,1.0
1,9,9,0,0,0,1.0,28,6,1796.0,1,13,451990.0,336180.0,-1.228187,52.920529,31,2,1,342.0,0.0,0.0,1.0,2,1,1.0,69,10,0,0,1,10,2.0
2,9,18,0,0,0,1.0,47,8,2179.0,2,14,345431.0,165506.0,-2.785567,51.385962,52,2,4,605.0,370.0,0.0,2.0,1,1,1.0,44,7,0,0,9,9,1.0
1,9,18,0,0,0,1.0,25,5,1686.0,2,11,370180.0,411200.0,-2.452038,53.596516,6,2,2,100.0,58.0,6099.0,1.0,2,2,2.0,52,8,0,0,9,10,1.0
1,5,17,0,0,0,1.0,24,5,645.0,1,8,366940.0,245320.0,-2.484103,52.105216,22,2,2,285.0,4214.0,0.0,2.0,2,2,2.0,81,11,0,0,9,5,1.0
5,21,18,0,0,0,1.0,32,6,11705.0,2,8,456120.0,107906.0,-1.203873,50.867942,44,5,4,492.0,27.0,0.0,1.0,2,1,1.0,45,7,0,0,19,2,1.0
1,9,18,0,0,0,1.0,21,5,1349.0,1,17,522331.0,199699.0,-0.23193000000000005,51.682737,41,2,2,33.0,1.0,0.0,2.0,2,2,1.0,29,6,0,0,19,6,2.0
1,5,18,0,0,10,1.0,29,6,520.0,1,9,330780.0,501370.0,-3.067817,54.403064,3,1,1,65.0,0.0,0.0,2.0,1,1,1.0,29,6,0,0,5,6,1.0
3,9,3,0,0,0,1.0,44,7,1984.0,1,14,578757.0,217745.0,0.592765,51.829716,42,3,2,451.0,0.0,0.0,2.0,2,1,1.0,33,6,0,0,9,6,2.0
2,9,4,0,0,0,1.0,18,4,1199.0,1,12,458752.0,303032.0,-1.133561,52.621883,33,2,2,364.0,594.0,3010.0,1.0,1,2,1.0,14,3,0,0,9,10,1.0
1,9,3,0,0,0,1.0,27,6,1896.0,2,10,365752.0,389787.0,-2.516594,53.403784,7,3,5,128.0,6.0,0.0,2.0,3,5,2.0,18,4,0,0,9,2,1.0
1,9,4,0,0,0,1.0,50,8,1560.0,2,1,507592.0,201299.0,-0.44454,51.700132,41,3,2,436.0,25.0,41.0,2.0,2,2,2.0,14,3,0,0,9,10,2.0
2,9,18,0,0,0,1.0,40,7,1229.0,1,10,521770.0,200960.0,-0.239601,51.694191,41,2,1,33.0,25.0,0.0,2.0,2,1,2.0,40,7,0,0,9,4,2.0
4,9,18,0,0,0,1.0,53,8,1560.0,2,2,448231.0,388198.0,-1.276273,53.38842800000001,14,4,3,213.0,18.0,0.0,2.0,3,1,2.0,36,7,0,0,9,9,2.0
1,9,18,0,0,0,1.0,38,7,1968.0,2,2,364212.0,179390.0,-2.5171,51.512294,52,2,1,612.0,4.0,32.0,2.0,1,1,2.0,38,7,0,0,9,8,2.0
2,9,18,0,0,0,1.0,38,7,2494.0,1,10,599371.0,227211.0,0.896991,51.907745,42,3,1,455.0,134.0,0.0,1.0,3,1,2.0,42,7,0,0,9,9,1.0
3,9,2,0,0,0,1.0,29,6,1686.0,2,7,427861.0,435837.0,-1.578299,53.81807,13,3,2,204.0,0.0,0.0,1.0,2,2,2.0,29,6,0,0,9,8,2.0
3,9,18,0,0,0,1.0,67,10,1248.0,1,2,292164.0,65162.0,-3.521093,50.47632700000001,50,5,1,587.0,0.0,0.0,1.0,2,1,1.0,67,10,0,0,9,3,1.0
2,9,18,0,0,0,1.0,68,10,1598.0,1,13,432240.0,247320.0,-1.530508,52.123258,23,3,3,293.0,422.0,0.0,2.0,1,1,1.0,45,7,0,0,9,8,2.0
1,3,14,0,0,0,1.0,31,6,124.0,1,1,458066.0,340015.0,-1.137143,52.954377,31,2,1,346.0,0.0,0.0,1.0,1,1,1.0,31,6,0,0,3,1,1.0
1,9,18,0,0,0,1.0,72,10,1560.0,2,5,646688.0,279435.0,1.621387,52.357416,37,2,2,416.0,12.0,1126.0,2.0,2,1,2.0,65,9,0,0,9,8,2.0
1,9,9,0,0,0,1.0,46,8,1598.0,2,1,511290.0,180460.0,-0.397659,51.512116,1,2,2,26.0,0.0,0.0,1.0,1,1,2.0,46,8,0,0,9,5,2.0
1,9,3,0,0,0,1.0,46,8,1596.0,1,5,511770.0,176300.0,-0.392061,51.474631,1,4,1,25.0,3006.0,0.0,1.0,4,1,2.0,20,4,0,0,9,6,1.0
2,9,18,0,0,0,1.0,20,4,998.0,1,10,458632.0,401431.0,-1.117443,53.506308,14,2,2,211.0,6182.0,0.0,2.0,2,2,2.0,20,4,0,0,9,7,2.0
2,9,18,0,7,6,1.0,40,7,2148.0,2,12,546380.0,309730.0,0.163129,52.665526,35,2,2,392.0,1101.0,0.0,1.0,1,1,1.0,11,3,0,0,1,3,2.0
6,9,3,0,0,0,1.0,50,8,1598.0,2,1,440539.0,172383.0,-1.418028,51.44898900000001,43,6,6,471.0,4.0,0.0,2.0,4,5,2.0,27,6,0,0,9,4,2.0
1,9,18,0,0,0,1.0,32,6,2000.0,1,8,336070.0,388254.0,-2.9626810000000003,53.38724000000001,5,2,3,91.0,0.0,0.0,1.0,1,1,1.0,20,4,0,0,9,2,1.0
1,11,18,0,0,0,1.0,59,9,4500.0,2,8,624211.0,307154.0,1.310562,52.615841,36,2,2,404.0,1054.0,202.0,1.0,1,1,2.0,1,1,0,0,11,7,1.0
2,21,11,0,0,0,1.0,54,8,12419.0,2,4,447867.0,386380.0,-1.282021,53.37212099999999,14,2,1,213.0,1.0,0.0,2.0,1,1,1.0,56,9,0,0,9,8,1.0
3,9,2,0,0,0,1.0,57,9,2494.0,1,12,364283.0,174610.0,-2.515592,51.469321,52,4,2,601.0,4048.0,0.0,1.0,1,1,1.0,27,6,0,0,9,4,1.0
1,9,18,0,0,6,1.0,29,6,1389.0,1,10,508876.0,217248.0,-0.420974,51.843229,41,1,1,434.0,1.0,0.0,2.0,1,1,1.0,29,6,0,0,9,9,1.0
1,9,14,0,0,0,1.0,60,9,1328.0,1,8,416226.0,179081.0,-1.767585,51.510427,54,1,1,633.0,0.0,0.0,2.0,1,1,1.0,12,3,5,2,0,7,2.0
1,9,7,0,0,0,1.0,57,9,1560.0,2,5,262515.0,109023.0,-3.955021,50.864321,50,2,2,588.0,3124.0,0.0,2.0,2,1,1.0,77,11,0,0,9,4,1.0
3,9,18,0,0,0,1.0,40,7,1149.0,1,13,618348.0,305417.0,1.222961,52.602637,36,3,6,406.0,11.0,1172.0,2.0,3,3,2.0,40,7,0,0,9,2,2.0
1,9,17,0,0,0,1.0,28,6,1360.0,1,9,386240.0,284890.0,-2.203948,52.46177900000001,21,2,8,254.0,449.0,458.0,2.0,2,1,2.0,35,6,0,0,8,7,2.0
2,9,13,0,0,0,1.0,29,6,1598.0,1,10,443479.0,327343.0,-1.355941,52.841849,33,2,1,366.0,9402.0,9437.0,2.0,1,1,1.0,46,8,0,0,20,3,2.0
2,9,10,0,0,0,1.0,66,10,1499.0,1,9,466761.0,366433.0,-1.002267,53.19080500000001,31,2,1,345.0,616.0,0.0,2.0,2,1,2.0,66,10,0,0,9,7,2.0
2,9,3,0,0,0,1.0,34,6,1498.0,1,2,408850.0,288270.0,-1.871084,52.492271,20,2,4,300.0,47.0,4132.0,1.0,2,2,1.0,29,6,0,0,9,5,2.0
3,9,18,0,0,0,1.0,18,4,1299.0,1,14,251457.0,130277.0,-4.120725,51.052575,50,5,5,582.0,39.0,0.0,2.0,2,1,2.0,38,7,0,0,9,4,2.0
2,9,3,0,0,0,1.0,60,9,1598.0,1,10,453514.0,514020.0,-1.174826,54.518659,17,5,4,243.0,172.0,0.0,1.0,3,3,2.0,65,9,0,0,9,7,1.0
1,9,18,0,0,0,1.0,72,10,1699.0,1,9,407410.0,278750.0,-1.892501,52.406708,20,2,1,300.0,0.0,0.0,1.0,1,1,2.0,72,10,0,0,9,1,2.0
3,9,18,0,0,0,1.0,57,9,2231.0,2,2,384010.0,344777.0,-2.239707,53.000072,21,3,3,253.0,69.0,0.0,1.0,1,1,2.0,78,11,0,0,11,9,2.0
2,9,13,0,0,0,1.0,39,7,1560.0,2,1,453237.0,517231.0,-1.178526,54.54754200000001,17,2,1,241.0,171.0,0.0,1.0,1,1,2.0,46,8,0,0,9,5,1.0
2,9,18,0,0,0,1.0,53,8,1149.0,1,8,505223.0,469010.0,-0.392132,54.106222,16,2,4,231.0,1253.0,0.0,2.0,1,1,2.0,59,9,0,0,9,1,1.0
2,9,18,0,0,0,1.0,52,8,1686.0,2,2,417518.0,509959.0,-1.731119,54.484678,12,2,4,184.0,6274.0,0.0,2.0,1,1,1.0,47,8,0,0,9,10,2.0
2,9,9,0,0,0,1.0,18,4,1360.0,1,9,445287.0,422126.0,-1.3156370000000002,53.693623,13,2,2,206.0,0.0,0.0,1.0,2,2,1.0,18,4,0,0,9,7,1.0
2,9,18,0,0,0,1.0,70,10,999.0,1,8,557495.0,178200.0,0.266687,51.480833,42,2,1,462.0,282.0,0.0,1.0,2,1,2.0,70,10,0,0,9,7,2.0
1,9,17,0,0,10,1.0,35,6,1596.0,1,8,478640.0,326688.0,-0.8341799999999999,52.831985,33,1,2,365.0,8302.0,0.0,2.0,1,2,2.0,4,1,0,0,9,4,1.0
1,2,18,0,0,0,1.0,18,4,108.0,1,5,529430.0,183460.0,-0.135292,51.535215,1,2,1,2.0,512.0,400.0,1.0,1,1,1.0,18,4,0,0,2,2,1.0
1,9,9,0,0,0,1.0,54,8,998.0,1,7,377555.0,379956.0,-2.338367,53.31605500000001,7,2,1,129.0,5085.0,0.0,2.0,2,1,2.0,54,8,0,0,9,9,2.0
2,9,18,0,0,0,1.0,63,9,3456.0,8,6,532910.0,194470.0,-0.080984,51.633347,1,2,2,32.0,154.0,0.0,1.0,1,2,2.0,17,4,0,0,9,1,1.0
