V1,V5,V6,V8,V14,V15,V17,V18,V19,V20,V21,V22,target
237.0,1,17,2,2,0,2,0,0,38.0,35.0,19,1
243.0,1,11,2,2,0,2,1,1,11.0,404.0,19,1
218.0,5,8,2,2,0,2,1,0,17.0,107.0,19,0
253.0,0,10,2,0,0,2,1,0,1.0,13.0,19,1
194.0,4,8,2,0,0,2,1,0,127.0,51.0,19,0
324.0,13,14,2,0,0,2,0,0,199.0,162.0,19,0
314.0,3,16,2,0,0,1,0,0,34.0,232.0,19,1
76.0,4,7,2,2,0,1,0,0,387.0,16.0,19,1
398.0,5,13,2,2,0,0,0,0,188.0,2.0,19,0
243.0,8,17,2,2,0,0,0,0,54.0,10.0,19,0
293.0,5,13,2,2,0,2,1,0,170.0,8.0,19,0
226.0,15,40,2,2,0,2,1,0,130.0,282.0,19,0
237.0,12,14,2,0,0,1,0,0,16.0,65.0,19,1
240.0,3,9,2,2,0,2,1,0,42.0,12.0,19,1
76.0,6,10,2,2,0,0,0,0,352.0,40.0,19,1
162.0,12,14,2,0,0,0,1,1,258.0,62.0,19,0
235.0,0,5,2,2,0,1,0,0,35.0,215.0,19,0
253.0,0,11,2,0,0,1,0,0,3.0,3.0,19,0
94.0,32,47,2,2,0,1,1,0,331.0,303.0,19,1
120.0,7,10,2,2,0,0,0,0,296.0,14.0,19,0
398.0,1,23,2,2,0,1,0,0,196.0,3.0,19,1
119.0,3,13,2,0,0,0,1,1,302.0,27.0,19,0
192.0,5,27,2,0,0,2,1,1,292.0,303.0,15,1
293.0,2,24,2,2,0,2,0,0,172.0,55.0,19,0
231.0,2,26,2,0,0,2,0,0,114.0,30.0,19,1
246.0,9,21,2,2,0,2,1,1,4.0,6.0,19,0
299.0,2,8,2,0,0,2,0,0,20.0,0.0,19,1
293.0,2,23,2,2,0,2,1,0,178.0,3.0,19,1
309.0,7,16,2,0,0,2,1,0,103.0,157.0,19,1
228.0,2,4,2,2,0,2,1,1,122.0,373.0,19,0
101.0,4,5,2,0,0,2,1,0,387.0,46.0,19,0
203.0,7,16,2,0,0,2,0,0,3.0,165.0,19,0
243.0,0,12,2,2,0,2,0,0,6.0,14.0,19,1
227.0,1,8,2,0,0,1,1,1,37.0,238.0,19,1
235.0,3,9,2,2,0,2,0,0,37.0,3.0,8,0
233.0,5,12,2,2,0,2,1,1,96.0,26.0,19,1
295.0,0,38,2,0,0,1,0,0,6.0,16.0,19,1
82.0,5,22,2,0,0,2,1,0,363.0,1.0,19,1
245.0,9,14,2,0,0,1,1,1,2.0,482.0,19,1
192.0,14,22,2,0,0,2,0,0,40.0,11.0,19,1
227.0,25,29,2,0,0,2,1,1,5.0,27.0,19,1
122.0,0,15,2,0,0,1,0,0,366.0,3.0,19,0
394.0,10,12,2,0,0,2,1,1,189.0,67.0,19,0
220.0,2,4,2,0,0,0,0,0,65.0,15.0,19,0
193.0,2,10,2,0,0,0,0,0,26.0,35.0,19,1
180.0,4,13,2,0,0,1,0,0,238.0,12.0,19,1
303.0,6,10,2,2,0,2,0,0,7.0,144.0,19,0
180.0,5,10,2,0,0,0,0,0,240.0,46.0,19,0
243.0,0,13,2,2,0,1,0,0,3.0,217.0,19,0
90.0,1,12,2,0,0,1,0,0,184.0,331.0,19,0
206.0,2,5,2,1,0,2,1,1,32.0,2.0,19,0
95.0,3,6,2,2,0,0,0,0,402.0,16.0,19,0
227.0,4,8,2,2,0,0,0,0,59.0,2.0,19,1
248.0,6,10,2,2,0,2,1,0,1.0,13.0,19,1
98.0,8,13,2,0,0,2,1,0,398.0,16.0,19,1
101.0,5,14,2,0,0,1,1,0,369.0,294.0,19,0
239.0,2,6,2,1,0,0,0,0,3.0,7.0,19,0
89.0,5,11,2,0,0,0,1,1,358.0,5.0,19,0
257.0,14,39,2,0,0,2,1,1,97.0,2.0,19,1
91.0,6,11,2,0,0,1,1,1,347.0,219.0,19,1
246.0,1,12,2,2,0,2,0,0,3.0,14.0,19,1
275.0,7,31,2,2,0,2,1,1,58.0,6.0,19,1
259.0,6,8,2,0,0,1,1,0,42.0,111.0,19,0
234.0,2,4,2,2,0,0,0,0,36.0,2.0,19,0
245.0,5,18,2,0,0,1,0,0,105.0,400.0,19,0
304.0,0,24,2,2,0,0,0,0,1.0,9.0,19,1
315.0,0,41,2,0,0,1,0,0,173.0,292.0,19,1
205.0,10,15,2,2,0,1,1,0,12.0,514.0,19,1
82.0,21,39,2,2,0,2,1,1,332.0,2.0,19,1
180.0,2,6,2,0,0,0,0,0,242.0,1.0,19,1
335.0,2,11,2,2,0,0,1,1,241.0,40.0,19,0
226.0,2,9,2,2,0,1,1,1,35.0,243.0,19,1
204.0,3,9,2,2,0,0,1,0,63.0,68.0,19,1
596.0,14,16,2,2,0,1,0,0,63.0,232.0,19,1
293.0,2,24,2,2,0,1,1,1,172.0,297.0,19,1
220.0,4,12,2,2,0,1,0,0,76.0,290.0,19,1
207.0,8,17,2,2,0,2,0,0,35.0,11.0,19,1
203.0,1,5,2,2,0,1,0,0,40.0,269.0,19,0
212.0,5,8,2,0,0,1,0,0,26.0,235.0,19,1
290.0,1,4,2,2,0,1,1,0,64.0,492.0,19,1
288.0,34,47,2,2,0,1,1,0,8.0,303.0,19,1
76.0,1,6,2,2,0,1,1,1,402.0,310.0,19,0
226.0,0,5,2,2,0,2,0,0,42.0,165.0,19,1
244.0,4,9,2,0,0,2,0,0,7.0,63.0,19,1
442.0,8,23,0,1,0,0,1,1,40.0,96.0,19,0
136.0,7,14,2,2,0,1,0,0,383.0,32.0,19,1
226.0,2,9,2,0,0,0,1,0,77.0,68.0,19,1
104.0,18,21,2,2,0,2,1,1,333.0,68.0,19,0
245.0,2,33,2,0,0,1,0,0,4.0,4.0,19,1
265.0,3,17,2,0,0,2,0,0,30.0,35.0,19,1
571.0,2,8,2,0,0,2,1,0,225.0,50.0,19,1
252.0,0,4,2,0,0,2,0,0,20.0,8.0,19,0
256.0,0,8,2,0,0,1,0,0,60.0,1.0,19,1
256.0,20,29,2,2,0,2,1,1,6.0,27.0,19,1
198.0,4,33,2,2,0,1,0,0,7.0,4.0,19,1
82.0,6,11,2,0,0,1,0,0,362.0,64.0,19,1
197.0,4,9,2,2,0,1,0,0,75.0,282.0,19,0
253.0,1,4,2,0,0,1,1,1,3.0,166.0,19,0
91.0,3,6,2,0,0,0,1,0,349.0,65.0,19,0
196.0,20,21,2,0,0,2,1,1,100.0,112.0,19,0
267.0,9,30,2,2,0,1,1,0,35.0,301.0,19,1
253.0,0,22,2,0,0,1,0,0,5.0,24.0,19,1
209.0,1,31,2,0,0,0,1,1,79.0,6.0,19,1
117.0,6,30,2,2,0,1,1,0,386.0,171.0,19,0
119.0,16,25,2,0,0,0,0,0,299.0,11.0,19,0
238.0,6,47,2,2,0,1,1,0,296.0,303.0,19,1
103.0,28,38,2,2,0,2,1,1,358.0,207.0,19,0
168.0,2,41,2,2,0,2,0,0,402.0,1.0,19,0
91.0,3,40,2,0,0,2,1,0,355.0,53.0,19,1
76.0,17,24,2,2,0,1,1,0,347.0,294.0,19,0
252.0,14,17,2,0,0,1,0,0,36.0,228.0,19,1
95.0,0,9,2,2,0,2,1,1,402.0,66.0,19,0
296.0,2,5,2,0,0,1,0,0,176.0,32.0,19,1
89.0,9,22,2,0,0,2,1,0,357.0,1.0,19,1
238.0,8,10,2,2,0,1,0,0,298.0,13.0,19,0
289.0,2,16,2,2,0,1,1,0,59.0,299.0,19,1
351.0,15,24,2,0,0,1,1,0,214.0,294.0,19,0
330.0,2,8,2,0,0,2,0,0,108.0,52.0,19,1
95.0,6,25,2,0,0,2,1,1,372.0,160.0,19,0
1052.0,4,13,0,1,0,2,1,1,23.0,13.0,19,0
91.0,7,37,2,0,0,2,1,1,402.0,212.0,19,0
260.0,6,10,2,0,0,1,1,0,1.0,1.0,9,1
310.0,5,8,2,0,0,0,1,1,164.0,33.0,19,0
215.0,9,31,2,2,0,0,1,1,44.0,6.0,19,1
211.0,1,17,2,0,0,2,1,0,30.0,98.0,19,1
93.0,27,70,2,0,0,1,1,0,371.0,176.0,19,0
102.0,2,12,2,1,0,2,1,1,356.0,67.0,19,0
237.0,0,9,2,0,0,2,0,0,121.0,26.0,19,0
324.0,1,8,2,0,0,2,1,0,117.0,34.0,19,1
298.0,13,31,2,2,0,0,1,0,61.0,33.0,19,1
764.0,8,11,0,1,0,0,1,1,43.0,96.0,19,1
92.0,9,26,2,0,0,2,1,0,402.0,39.0,19,0
243.0,3,8,2,2,0,1,1,1,7.0,379.0,19,0
295.0,6,24,2,2,0,2,0,0,220.0,55.0,19,0
264.0,1,8,2,2,0,1,1,1,10.0,331.0,19,1
772.0,13,26,0,1,0,2,1,1,105.0,161.0,19,0
167.0,2,9,2,2,0,2,1,0,50.0,359.0,19,0
78.0,34,38,2,0,0,2,1,1,375.0,208.0,19,0
235.0,5,9,2,2,0,2,0,0,35.0,7.0,19,1
236.0,4,10,2,0,0,2,1,0,1.0,2.0,19,1
130.0,2,25,2,2,0,0,1,1,402.0,20.0,19,0
160.0,26,47,2,0,0,1,1,0,108.0,303.0,19,1
238.0,5,11,2,0,0,2,1,1,5.0,2.0,19,0
80.0,1,14,2,0,0,1,1,0,402.0,251.0,19,1
95.0,4,22,2,2,0,1,0,0,403.0,24.0,19,1
249.0,2,8,2,0,0,2,1,1,101.0,66.0,19,0
319.0,35,47,2,2,0,1,1,0,144.0,303.0,19,1
211.0,0,8,2,0,0,0,0,0,12.0,28.0,18,1
98.0,1,22,2,0,0,2,0,0,400.0,11.0,19,1
199.0,6,17,2,2,0,1,0,0,20.0,297.0,19,0
93.0,9,11,2,0,0,2,0,0,389.0,34.0,19,1
103.0,3,13,2,2,0,2,0,0,327.0,34.0,19,0
295.0,9,40,2,0,0,2,1,1,13.0,11.0,19,1
207.0,6,13,2,2,0,2,1,1,1.0,47.0,19,1
895.0,0,6,0,1,0,1,1,0,2.0,235.0,19,0
102.0,9,16,2,0,0,2,1,0,388.0,80.0,19,1
160.0,12,15,2,0,0,1,1,0,108.0,250.0,19,1
285.0,32,39,2,2,0,2,1,1,241.0,2.0,19,1
93.0,40,70,2,0,0,1,1,0,387.0,176.0,19,0
194.0,1,9,2,2,0,1,1,1,69.0,498.0,19,1
363.0,0,4,0,1,0,1,1,0,2.0,368.0,19,0
194.0,3,16,2,2,0,2,1,0,31.0,7.0,19,0
208.0,2,4,2,0,0,2,0,0,6.0,135.0,19,1
180.0,2,5,2,0,0,2,1,1,236.0,59.0,19,1
257.0,1,6,2,2,0,1,1,0,1.0,373.0,19,1
304.0,6,16,2,2,0,1,0,0,10.0,547.0,19,0
245.0,8,17,2,2,0,0,1,1,54.0,21.0,19,0
307.0,0,4,2,2,0,1,1,1,49.0,11.0,19,1
253.0,0,9,2,0,0,2,1,0,2.0,61.0,19,1
231.0,8,9,2,2,0,2,0,0,66.0,11.0,19,0
637.0,0,5,0,1,0,1,1,1,1.0,175.0,19,1
114.0,47,61,2,0,0,1,1,0,395.0,173.0,19,0
98.0,11,13,2,0,0,1,0,0,393.0,515.0,19,0
106.0,1,13,2,1,0,1,1,0,362.0,515.0,19,0
235.0,9,16,2,0,0,2,1,0,77.0,13.0,19,1
248.0,10,11,2,0,0,0,0,0,11.0,5.0,19,0
228.0,0,4,2,2,0,2,1,0,118.0,42.0,19,1
199.0,0,9,2,2,0,1,1,0,17.0,243.0,19,1
263.0,1,7,2,0,0,2,0,0,89.0,27.0,19,0
214.0,0,9,2,0,0,1,1,0,71.0,299.0,19,1
293.0,2,9,2,2,0,2,1,0,175.0,61.0,19,1
243.0,1,10,2,2,0,0,0,0,9.0,104.0,19,1
180.0,5,22,2,0,0,2,0,0,245.0,11.0,19,1
253.0,0,10,2,0,0,2,0,0,5.0,9.0,19,0
192.0,11,31,2,0,0,2,1,0,37.0,282.0,19,0
106.0,7,19,2,1,0,1,0,0,363.0,16.0,19,1
219.0,3,33,2,2,0,1,0,0,54.0,4.0,19,1
264.0,3,9,2,2,0,2,0,0,3.0,75.0,19,1
303.0,7,10,2,2,0,2,1,0,6.0,125.0,19,1
274.0,0,4,2,0,0,0,0,0,40.0,3.0,19,0
398.0,13,42,2,2,0,0,1,1,188.0,18.0,19,0
168.0,3,10,2,2,0,1,0,0,402.0,239.0,19,1
212.0,1,8,2,2,0,2,1,0,92.0,40.0,19,1
83.0,6,11,2,0,0,1,1,1,381.0,185.0,19,1
265.0,5,8,2,0,0,0,1,1,16.0,6.0,19,1
103.0,24,38,2,1,0,1,0,0,319.0,16.0,19,1
83.0,32,42,2,0,0,2,1,1,334.0,212.0,19,0
285.0,2,9,2,2,0,2,0,0,69.0,13.0,19,1
110.0,34,38,2,2,0,1,0,0,374.0,16.0,19,1
63.0,3,14,2,0,0,2,0,0,400.0,20.0,19,1
281.0,6,17,2,0,0,2,1,0,37.0,30.0,19,0
366.0,2,9,2,0,0,0,1,1,104.0,99.0,19,0
86.0,12,14,2,0,0,2,0,0,367.0,20.0,19,1
194.0,5,10,2,2,0,0,0,0,39.0,35.0,19,1
392.0,24,41,2,2,0,2,1,1,266.0,305.0,19,0
228.0,5,10,2,0,0,2,0,0,15.0,21.0,19,0
236.0,3,7,2,0,0,2,0,0,1.0,32.0,19,0
180.0,4,41,2,0,0,2,1,1,236.0,9.0,19,0
76.0,1,24,2,2,0,1,1,0,388.0,342.0,19,0
97.0,22,27,2,2,0,2,1,1,350.0,30.0,19,0
63.0,11,23,2,0,0,2,1,0,401.0,3.0,19,1
91.0,0,14,2,0,0,2,0,0,346.0,205.0,19,0
93.0,6,14,2,0,0,2,1,1,401.0,68.0,19,0
295.0,9,18,2,2,0,1,1,0,219.0,338.0,19,1
293.0,3,5,2,2,0,0,0,0,177.0,12.0,19,0
262.0,1,8,2,2,0,1,0,0,54.0,1.0,19,1
276.0,15,41,2,0,0,2,1,1,135.0,207.0,19,0
255.0,2,17,2,1,0,2,0,0,71.0,96.0,19,0
263.0,3,11,2,2,0,2,1,1,222.0,7.0,19,0
209.0,1,5,2,0,0,1,1,0,1.0,27.0,19,1
119.0,4,12,2,0,0,2,1,1,300.0,26.0,19,1
90.0,31,70,2,2,0,1,1,0,378.0,171.0,19,0
239.0,1,16,2,2,0,2,1,1,92.0,372.0,19,0
293.0,2,13,2,2,0,2,1,1,172.0,66.0,19,1
255.0,15,37,2,0,0,2,1,0,180.0,284.0,19,0
90.0,3,13,2,0,0,1,0,0,185.0,12.0,19,1
278.0,29,38,2,2,0,2,1,0,220.0,285.0,19,0
398.0,8,10,2,2,0,0,1,0,194.0,37.0,19,0
90.0,7,24,2,0,0,1,0,0,183.0,19.0,19,0
243.0,0,6,2,2,0,0,0,0,9.0,1.0,19,1
293.0,4,38,2,2,0,2,1,0,179.0,43.0,19,0
63.0,5,6,2,0,0,0,1,0,394.0,1.0,19,0
76.0,8,23,2,2,0,1,0,0,354.0,3.0,19,1
193.0,7,13,2,2,0,2,1,0,109.0,30.0,19,1
293.0,6,12,2,2,0,1,0,0,12.0,328.0,19,0
193.0,0,9,2,0,0,1,1,0,39.0,257.0,19,0
90.0,4,23,2,0,0,2,1,0,191.0,3.0,19,1
271.0,12,30,2,0,0,1,1,0,46.0,301.0,19,1
192.0,1,12,2,0,0,1,1,1,51.0,484.0,19,1
289.0,16,30,2,2,0,1,1,1,61.0,334.0,14,0
209.0,9,11,2,1,0,1,0,0,296.0,6.0,19,0
72.0,4,24,2,0,0,1,0,0,330.0,308.0,19,0
229.0,3,24,2,0,0,1,0,0,1.0,46.0,19,0
246.0,0,9,2,2,0,2,1,0,22.0,5.0,19,0
268.0,7,9,2,0,0,2,1,0,211.0,52.0,19,0
86.0,6,12,2,2,0,1,0,0,390.0,86.0,19,1
209.0,1,9,2,0,0,2,0,0,2.0,13.0,19,1
263.0,7,11,2,2,0,2,1,1,220.0,2.0,19,1
236.0,5,9,2,0,0,2,0,0,12.0,1.0,19,1
76.0,10,22,2,0,0,2,1,1,381.0,164.0,19,1
90.0,4,6,2,0,0,0,0,0,189.0,7.0,19,0
259.0,9,27,2,2,0,2,0,0,159.0,27.0,19,1
239.0,1,5,2,1,0,0,1,1,5.0,374.0,19,1
222.0,1,15,2,2,0,0,1,0,69.0,61.0,19,0
229.0,20,23,2,0,0,2,1,1,229.0,38.0,19,0
265.0,9,16,2,0,0,2,1,1,209.0,111.0,19,0
331.0,10,14,2,0,0,2,0,0,251.0,29.0,1,0
293.0,1,4,2,2,0,2,0,0,176.0,4.0,19,0
831.0,8,23,0,1,0,2,1,1,90.0,161.0,19,0
239.0,7,17,2,2,0,0,0,0,26.0,27.0,19,1
91.0,2,21,2,0,0,1,0,0,378.0,8.0,19,0
74.0,10,25,2,0,0,2,0,0,326.0,31.0,19,0
114.0,23,68,2,2,0,1,1,0,388.0,173.0,19,0
110.0,17,47,2,2,0,1,1,0,378.0,303.0,19,1
257.0,4,12,2,2,0,2,0,0,3.0,382.0,19,0
398.0,7,12,2,2,0,2,0,0,195.0,94.0,19,0
238.0,7,10,2,2,0,1,1,1,299.0,356.0,19,1
214.0,7,8,2,2,0,0,0,0,7.0,77.0,19,0
228.0,3,8,2,0,0,1,0,0,15.0,235.0,19,1
684.0,4,11,0,1,0,0,1,1,12.0,15.0,19,0
282.0,33,39,2,0,0,2,1,1,190.0,2.0,19,1
207.0,2,9,2,2,0,1,1,0,35.0,336.0,19,1
105.0,8,17,2,0,0,2,1,1,345.0,2.0,19,1
237.0,5,9,2,2,0,2,0,0,59.0,63.0,19,1
351.0,1,4,2,0,0,0,1,0,222.0,1.0,19,1
97.0,10,25,2,0,0,2,1,1,330.0,208.0,19,0
219.0,1,14,2,0,0,2,1,0,27.0,43.0,19,1
85.0,2,7,2,0,0,1,1,0,355.0,294.0,19,0
75.0,43,70,2,0,0,1,1,0,402.0,176.0,19,0
276.0,0,21,2,0,0,0,1,1,1.0,64.0,19,0
236.0,2,16,2,0,0,2,1,1,12.0,43.0,19,1
217.0,2,5,2,0,0,2,0,0,2.0,1.0,19,0
226.0,1,17,2,2,0,0,0,0,32.0,27.0,19,1
232.0,14,20,2,2,0,2,0,0,173.0,96.0,19,0
238.0,6,22,2,0,0,1,0,0,7.0,170.0,19,0
98.0,7,14,2,0,0,1,0,0,394.0,298.0,19,1
243.0,0,13,2,2,0,1,0,0,3.0,183.0,19,0
239.0,5,14,2,1,0,1,1,1,1.0,482.0,19,1
251.0,5,8,2,0,0,2,1,1,31.0,21.0,19,0
82.0,7,15,2,0,0,2,1,1,402.0,4.0,19,1
76.0,22,24,2,2,0,2,1,1,390.0,2.0,19,0
229.0,2,8,2,1,0,1,1,0,66.0,266.0,19,0
278.0,3,9,2,2,0,0,0,0,24.0,13.0,19,1
293.0,2,26,2,2,0,1,0,0,171.0,31.0,19,1
243.0,0,8,2,2,0,1,0,0,3.0,7.0,19,1
90.0,7,10,2,0,0,2,0,0,189.0,1.0,19,1
258.0,4,9,2,0,0,1,0,0,71.0,55.0,19,0
355.0,5,6,2,2,0,0,0,0,279.0,56.0,19,0
168.0,3,11,2,2,0,2,1,1,402.0,74.0,19,0
89.0,7,10,2,0,0,1,1,0,357.0,1.0,9,1
274.0,0,8,2,0,0,2,1,1,10.0,23.0,19,0
268.0,8,17,2,2,0,2,0,0,80.0,25.0,19,0
275.0,15,19,2,0,0,1,0,0,171.0,337.0,19,0
275.0,3,16,2,2,0,2,1,0,79.0,13.0,19,1
282.0,14,17,2,2,0,0,0,0,24.0,27.0,19,1
239.0,1,14,2,1,0,1,0,0,4.0,65.0,19,1
89.0,2,5,2,1,0,1,0,0,350.0,16.0,19,1
251.0,7,9,2,0,0,2,0,0,20.0,1.0,19,0
297.0,4,9,2,0,0,0,0,0,46.0,40.0,19,1
142.0,8,16,2,2,0,2,1,0,362.0,80.0,19,1
245.0,3,7,2,0,0,0,1,1,1.0,59.0,19,0
202.0,0,8,2,0,0,2,0,0,30.0,12.0,19,1
405.0,3,12,0,1,0,1,1,1,67.0,366.0,19,1
109.0,2,10,2,2,0,2,0,0,362.0,34.0,19,0
107.0,0,5,2,2,0,1,1,0,328.0,343.0,19,0
256.0,17,23,2,0,0,2,1,0,3.0,3.0,19,1
240.0,23,32,2,2,0,2,1,0,17.0,4.0,19,0
247.0,12,20,2,2,0,1,1,0,209.0,184.0,19,0
222.0,4,30,2,0,0,2,1,1,115.0,42.0,19,1
205.0,9,18,2,2,0,2,0,0,48.0,135.0,19,0
410.0,3,7,2,2,0,1,1,0,141.0,179.0,19,0
101.0,1,16,2,2,0,2,0,0,357.0,32.0,19,0
315.0,8,24,2,0,0,2,1,1,178.0,8.0,19,1
256.0,2,7,2,0,0,0,1,1,1.0,364.0,19,0
244.0,0,9,2,2,0,1,1,0,1.0,300.0,19,1
75.0,15,62,2,0,0,1,1,0,402.0,176.0,19,0
340.0,6,39,2,2,0,2,1,1,198.0,2.0,19,1
275.0,5,17,2,2,0,2,1,1,292.0,2.0,19,1
246.0,3,4,2,2,0,2,0,0,6.0,4.0,19,0
76.0,2,15,2,2,0,0,1,0,389.0,58.0,19,1
238.0,4,6,2,2,0,1,1,0,291.0,365.0,19,0
185.0,9,31,2,2,0,0,1,0,58.0,33.0,19,1
220.0,4,38,2,2,0,1,0,0,84.0,4.0,19,1
121.0,7,43,2,0,0,2,0,0,312.0,87.0,19,0
270.0,0,4,2,2,0,0,0,0,67.0,53.0,19,0
329.0,0,9,2,2,0,2,1,1,255.0,27.0,19,0
226.0,7,31,2,0,0,1,0,0,72.0,13.0,19,0
293.0,4,5,2,2,0,0,1,0,13.0,60.0,19,0
295.0,25,47,2,2,0,1,1,0,224.0,303.0,19,1
329.0,17,22,2,2,0,2,1,1,254.0,3.0,19,1
110.0,9,11,2,2,0,2,1,1,375.0,2.0,19,1
77.0,8,61,2,0,0,1,1,0,398.0,173.0,19,0
217.0,11,25,2,2,0,0,0,0,38.0,11.0,19,0
151.0,22,35,2,0,0,2,1,1,265.0,211.0,19,0
106.0,8,39,2,0,0,2,1,1,373.0,2.0,19,1
237.0,15,17,2,2,0,1,0,0,59.0,229.0,19,1
239.0,5,11,2,1,0,2,0,0,4.0,46.0,19,1
247.0,1,4,2,2,0,1,0,0,44.0,11.0,19,0
63.0,0,12,2,0,0,2,0,0,395.0,7.0,19,1
372.0,0,30,2,2,0,2,1,1,94.0,32.0,19,0
194.0,8,9,2,2,0,2,1,0,31.0,35.0,19,0
98.0,14,47,2,0,0,1,1,0,397.0,303.0,19,1
405.0,5,39,2,2,0,2,1,1,219.0,205.0,19,0
115.0,2,38,2,1,0,2,1,1,353.0,210.0,19,0
236.0,12,40,2,0,0,1,1,0,2.0,22.0,19,0
98.0,15,25,2,0,0,2,1,1,391.0,166.0,19,0
242.0,2,8,2,2,0,2,1,0,4.0,34.0,19,0
207.0,1,39,2,2,0,2,1,0,1.0,284.0,19,0
257.0,1,6,2,2,0,1,0,0,2.0,290.0,19,0
293.0,3,10,2,2,0,2,1,0,178.0,125.0,19,1
262.0,17,31,2,2,0,0,1,1,50.0,6.0,19,1
192.0,5,11,2,0,0,1,0,0,35.0,6.0,19,0
368.0,11,28,2,0,0,2,0,0,133.0,28.0,19,1
398.0,3,29,2,2,0,2,1,0,195.0,32.0,19,0
238.0,1,13,2,2,0,1,0,0,292.0,12.0,19,1
264.0,0,9,2,2,0,2,1,0,1.0,50.0,19,1
228.0,13,17,2,0,0,2,0,0,2.0,35.0,19,1
234.0,1,9,2,0,0,0,0,0,7.0,41.0,19,1
253.0,0,11,2,0,0,1,1,0,3.0,307.0,19,1
351.0,5,10,2,0,0,2,1,1,220.0,137.0,19,1
238.0,3,5,2,0,0,2,1,1,116.0,28.0,19,1
229.0,1,39,2,0,0,1,1,0,1.0,304.0,0,1
316.0,0,8,2,2,0,2,1,1,108.0,40.0,19,1
366.0,2,8,2,2,0,2,1,1,144.0,372.0,19,0
258.0,0,16,2,0,0,2,1,0,61.0,50.0,19,1
253.0,10,30,2,0,0,2,1,1,3.0,42.0,19,1
291.0,2,9,2,2,0,1,1,1,70.0,498.0,19,1
198.0,0,18,2,0,0,1,0,0,69.0,400.0,19,0
90.0,1,8,2,0,0,1,1,1,188.0,174.0,19,0
107.0,43,60,2,0,0,1,1,0,398.0,175.0,19,0
203.0,6,7,2,2,0,1,1,1,42.0,239.0,19,0
133.0,8,21,2,0,0,2,1,0,293.0,11.0,19,0
120.0,23,25,2,0,0,2,1,1,392.0,160.0,19,0
78.0,8,10,2,2,0,1,1,0,398.0,295.0,19,0
288.0,1,15,2,0,0,2,0,0,29.0,2.0,8,0
180.0,4,8,2,0,0,1,0,0,236.0,7.0,19,1
256.0,1,13,2,0,0,1,1,1,55.0,478.0,19,1
185.0,5,32,2,0,0,1,1,1,106.0,332.0,19,0
622.0,0,4,0,1,0,1,1,1,1.0,202.0,19,1
290.0,0,9,2,0,0,2,1,1,43.0,3.0,19,1
232.0,2,8,2,0,0,2,1,0,18.0,46.0,19,1
256.0,0,9,2,0,0,0,1,0,60.0,47.0,19,0
331.0,11,18,2,0,0,2,1,1,256.0,2.0,19,1
293.0,0,4,2,2,0,2,1,0,8.0,78.0,19,0
241.0,0,13,2,2,0,2,1,0,1.0,30.0,19,1
101.0,20,61,2,0,0,1,1,0,368.0,174.0,19,0
269.0,6,23,2,2,0,0,1,1,73.0,95.0,19,0
87.0,6,39,2,2,0,2,1,0,334.0,283.0,19,0
76.0,5,13,2,2,0,2,1,0,402.0,39.0,19,0
320.0,0,4,2,0,0,2,0,0,22.0,48.0,19,1
215.0,17,31,2,0,0,0,1,0,38.0,33.0,19,1
194.0,5,32,2,0,0,1,1,0,9.0,332.0,19,0
78.0,7,10,2,0,0,1,0,0,384.0,34.0,19,1
236.0,2,9,2,0,0,1,1,0,64.0,299.0,19,1
512.0,2,20,2,2,0,1,1,0,208.0,340.0,19,0
224.0,5,17,2,2,0,2,1,0,37.0,5.0,8,0
82.0,7,8,2,0,0,2,1,0,357.0,146.0,19,0
92.0,13,18,2,0,0,2,1,1,343.0,2.0,19,1
286.0,15,31,2,0,0,0,1,1,65.0,6.0,19,1
82.0,0,12,2,2,0,1,0,0,332.0,86.0,19,1
295.0,1,9,2,0,0,1,0,0,4.0,227.0,19,0
355.0,8,12,2,2,0,2,0,0,279.0,14.0,19,1
243.0,0,10,2,2,0,1,0,0,10.0,239.0,19,1
241.0,0,6,2,2,0,2,1,0,128.0,8.0,19,0
248.0,20,25,2,2,0,2,1,1,4.0,121.0,5,1
235.0,3,8,2,2,0,2,0,0,44.0,6.0,19,1
242.0,6,8,2,0,0,1,1,0,65.0,368.0,19,0
335.0,9,12,2,2,0,2,1,1,240.0,67.0,19,0
76.0,6,11,2,2,0,1,1,0,351.0,281.0,19,1
109.0,11,22,2,0,0,2,1,1,378.0,164.0,19,0
177.0,0,5,2,2,0,2,0,0,27.0,6.0,19,0
172.0,15,38,2,0,0,2,1,1,250.0,208.0,19,0
208.0,0,9,2,2,0,0,1,0,38.0,68.0,19,1
89.0,5,40,2,0,0,2,1,1,358.0,7.0,19,1
220.0,3,5,2,0,0,0,0,0,63.0,2.0,19,1
180.0,1,11,2,0,0,2,1,0,240.0,8.0,19,1
130.0,5,13,2,2,0,1,1,0,360.0,517.0,19,1
95.0,18,25,2,2,0,2,1,1,395.0,160.0,19,0
158.0,11,35,2,2,0,2,1,1,296.0,208.0,19,0
90.0,1,15,2,0,0,1,1,0,189.0,250.0,19,1
398.0,3,40,2,2,0,2,1,1,197.0,11.0,19,1
253.0,12,30,2,2,0,1,1,0,89.0,301.0,19,1
168.0,3,6,2,2,0,0,1,1,402.0,5.0,19,0
253.0,1,9,2,0,0,2,1,1,3.0,116.0,19,0
101.0,15,31,2,2,0,1,1,0,386.0,171.0,19,0
247.0,5,9,2,2,0,1,1,1,41.0,498.0,19,1
