Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
1,9,18,0,0,6,1.0,24,5,1200.0,1,12,475136.0,169586.0,-0.920837,51.420317,43,4,3,475.0,4.0,0.0,2.0,1,1,2.0,24,5,0,0,9,8,2.0
1,9,8,0,0,0,1.0,28,6,1242.0,1,2,457722.0,358940.0,-1.138881,53.12451400000001,31,2,1,344.0,0.0,6020.0,2.0,1,1,2.0,14,3,0,0,9,2,2.0
1,9,4,0,0,0,1.0,56,9,1999.0,1,12,523240.0,169020.0,-0.229523,51.406824,1,2,1,22.0,298.0,279.0,1.0,2,1,2.0,56,9,0,0,1,9,2.0
3,9,18,0,0,0,1.0,32,6,1598.0,1,6,340197.0,397804.0,-2.902455,53.47355400000001,5,3,1,90.0,57.0,0.0,2.0,3,1,1.0,32,6,0,0,9,1,1.0
2,9,9,0,0,6,1.0,44,7,1299.0,1,14,406950.0,288310.0,-1.899067,52.492658,20,2,2,300.0,4540.0,0.0,1.0,2,2,2.0,44,7,0,0,9,1,2.0
1,9,4,0,0,0,1.0,58,9,1339.0,1,7,434668.0,197502.0,-1.500039,51.675223,43,3,1,483.0,420.0,0.0,2.0,1,1,2.0,58,9,0,0,9,10,2.0
3,9,4,0,0,0,1.0,66,10,998.0,1,14,551940.0,175030.0,0.185392,51.453869,1,3,1,18.0,2186.0,0.0,1.0,3,1,1.0,66,10,0,0,9,1,1.0
2,8,18,0,0,0,1.0,46,8,1968.0,2,11,348500.0,462430.0,-2.788183,54.055238,4,2,1,76.0,0.0,0.0,1.0,1,1,1.0,81,11,0,0,1,2,1.0
3,9,3,0,0,0,1.0,48,8,1598.0,1,8,480610.0,263193.0,-0.8203450000000001,52.261006,34,3,6,384.0,4500.0,8503.0,1.0,2,2,2.0,45,7,0,0,9,1,2.0
2,3,18,0,4,0,1.0,48,8,124.0,1,7,390280.0,413950.0,-2.148426,53.621996,6,3,1,106.0,58.0,0.0,1.0,2,1,1.0,48,8,0,0,3,2,1.0
3,9,3,0,0,0,1.0,32,6,1997.0,2,14,495779.0,269862.0,-0.596266,52.31851500000001,34,4,4,382.0,45.0,0.0,2.0,2,2,1.0,54,8,0,0,20,9,2.0
2,9,18,0,0,0,1.0,23,5,1968.0,2,9,369360.0,409470.0,-2.464257,53.58091999999999,6,2,2,100.0,0.0,0.0,1.0,2,1,2.0,23,5,0,0,9,1,2.0
2,9,14,0,0,0,1.0,23,5,1598.0,2,1,531250.0,167760.0,-0.11489,51.393705,1,2,1,20.0,23.0,23.0,1.0,2,1,1.0,23,5,0,0,9,10,1.0
1,9,18,0,0,0,1.0,21,5,1242.0,1,6,538410.0,188650.0,-0.003861,51.579724,1,2,1,13.0,104.0,0.0,1.0,2,1,1.0,30,6,0,0,9,3,1.0
1,9,4,0,0,0,1.0,26,6,1229.0,1,4,515270.0,190100.0,-0.337175,51.597959,1,2,2,29.0,409.0,0.0,1.0,1,2,2.0,25,5,0,0,9,5,2.0
1,3,17,0,0,0,1.0,30,6,124.0,1,5,463969.0,306109.0,-1.0559120000000002,52.648952,33,2,1,364.0,1031.0,1059.0,1.0,2,1,1.0,12,3,0,0,1,3,1.0
2,9,18,0,0,0,1.0,25,5,1781.0,1,13,526348.0,223029.0,-0.16537000000000002,51.891502,41,2,2,435.0,20.0,130.0,1.0,1,1,1.0,22,5,0,0,9,5,1.0
1,9,16,0,0,0,1.0,64,9,1986.0,2,8,468184.0,320014.0,-0.990741,52.773421,33,2,5,365.0,6006.0,0.0,2.0,1,3,1.0,18,4,0,0,9,8,1.0
3,19,4,0,0,0,1.0,39,7,1560.0,2,1,523250.0,215320.0,-0.213111,51.822918,41,5,7,438.0,1.0,0.0,1.0,2,2,2.0,23,5,0,0,9,7,1.0
3,9,3,0,0,0,1.0,31,6,1796.0,1,7,342999.0,383781.0,-2.8577060000000003,53.347833,5,3,9,91.0,0.0,0.0,1.0,3,9,1.0,3,1,0,0,9,7,2.0
1,9,17,0,0,0,1.0,55,8,1995.0,2,9,537120.0,199590.0,-0.018186,51.678345,1,2,3,32.0,1055.0,0.0,2.0,1,1,1.0,55,8,0,0,9,3,1.0
1,9,16,9,0,0,1.0,29,6,1595.0,1,23,394758.0,222487.0,-2.077594,51.900901,53,1,2,620.0,9012.0,0.0,1.0,1,1,2.0,20,4,6,9,0,5,1.0
5,9,18,0,0,0,1.0,20,4,1086.0,1,11,455113.0,220016.0,-1.200828,51.875998,43,37,36,481.0,40.0,0.0,2.0,20,29,2.0,29,6,0,0,9,7,1.0
1,9,18,0,0,0,1.0,22,5,1968.0,2,2,584029.0,186610.0,0.6527810000000001,51.548367,42,1,1,460.0,13.0,0.0,1.0,1,1,2.0,16,4,5,9,0,9,1.0
2,19,18,0,0,0,1.0,39,7,1248.0,2,7,609414.0,331595.0,1.107919,52.841136,36,2,2,405.0,1354.0,0.0,2.0,2,2,1.0,39,7,0,0,19,7,1.0
1,9,18,0,0,0,1.0,30,6,1360.0,1,3,425032.0,241203.0,-1.636235,52.068636,23,2,1,293.0,0.0,0.0,2.0,1,1,2.0,30,6,0,0,9,7,2.0
2,9,18,0,0,0,1.0,47,8,2993.0,2,1,434890.0,279680.0,-1.488468,52.414012,20,3,3,302.0,4110.0,0.0,1.0,3,3,2.0,54,8,0,0,9,3,1.0
1,9,10,0,0,0,1.0,23,5,1299.0,1,15,365165.0,176845.0,-2.503116,51.489472,52,2,1,612.0,432.0,4017.0,1.0,2,1,1.0,41,7,0,0,3,10,2.0
1,19,16,0,0,0,1.0,35,6,2298.0,2,3,413301.0,104419.0,-1.812471,50.839148,55,2,2,647.0,31.0,338.0,2.0,1,2,1.0,35,6,0,0,19,7,1.0
1,9,15,0,0,0,2.0,19,4,1242.0,1,7,551034.0,225192.0,0.194043,51.904799,42,3,2,463.0,1383.0,0.0,2.0,1,1,2.0,19,4,0,0,9,6,2.0
1,9,13,0,0,10,1.0,58,9,1591.0,1,1,315420.0,552040.0,-3.319024,54.855978,3,2,3,60.0,5302.0,0.0,2.0,1,3,2.0,2,1,0,0,9,4,2.0
1,5,18,0,0,0,1.0,32,6,649.0,1,1,528560.0,183960.0,-0.147646,51.539907,1,2,1,2.0,0.0,0.0,1.0,1,1,1.0,32,6,0,0,5,5,1.0
1,5,17,0,0,11,1.0,39,7,1043.0,1,3,410151.0,170181.0,-1.855374,51.430543,54,1,1,635.0,4361.0,0.0,2.0,1,1,1.0,39,7,0,0,5,5,1.0
1,9,1,0,0,0,1.0,50,8,1390.0,1,12,434804.0,387179.0,-1.47826,53.380321,14,1,1,215.0,0.0,0.0,1.0,1,1,2.0,52,8,9,5,0,1,2.0
3,9,18,0,0,0,1.0,44,7,1600.0,1,16,451338.0,362360.0,-1.233724,53.155905,31,3,5,344.0,617.0,0.0,2.0,3,3,1.0,44,7,0,0,9,2,1.0
2,5,18,0,0,0,1.0,21,5,599.0,1,17,529300.0,186530.0,-0.13603800000000002,51.562834,1,2,1,3.0,400.0,400.0,1.0,2,1,1.0,21,5,0,0,5,6,1.0
2,21,18,0,0,0,1.0,64,9,6370.0,2,9,369120.0,236170.0,-2.451445,52.023081,22,2,3,285.0,449.0,0.0,2.0,2,2,1.0,64,9,0,0,21,1,1.0
1,9,18,0,0,0,1.0,22,5,1242.0,1,5,440844.0,519233.0,-1.369817,54.566681,17,2,1,245.0,0.0,0.0,1.0,1,1,2.0,22,5,0,0,9,9,2.0
1,9,18,0,0,7,1.0,36,7,1388.0,1,9,310970.0,531740.0,-3.382089,54.67283199999999,3,1,2,60.0,595.0,0.0,2.0,1,1,2.0,36,7,0,0,9,10,2.0
2,9,16,0,0,0,1.0,24,5,1560.0,2,1,469716.0,423909.0,-0.945333,53.706962,16,2,2,231.0,614.0,0.0,2.0,1,1,1.0,18,4,0,0,9,6,1.0
1,19,18,0,0,0,1.0,29,6,2198.0,2,5,340212.0,390248.0,-2.900792,53.405647,5,1,1,91.0,5058.0,0.0,1.0,1,1,1.0,12,3,1,3,0,8,1.0
2,9,18,0,0,0,1.0,22,5,1809.0,1,24,363945.0,117111.0,-2.514659,50.952295,55,2,1,645.0,30.0,0.0,2.0,2,1,1.0,22,5,0,0,9,4,1.0
1,9,18,0,0,0,1.0,38,7,3199.0,1,13,537380.0,193300.0,-0.016896,51.62176,1,3,2,13.0,112.0,0.0,1.0,3,2,2.0,29,6,0,0,9,5,1.0
1,9,18,0,0,0,1.0,45,7,1997.0,2,13,289114.0,61763.0,-3.563052,50.445201,50,1,1,587.0,0.0,0.0,1.0,1,1,2.0,16,4,5,1,0,6,2.0
2,9,18,0,0,0,1.0,44,7,1796.0,1,13,489927.0,195254.0,-0.70163,51.648899,43,2,3,480.0,474.0,0.0,2.0,2,3,1.0,10,2,0,0,9,10,2.0
1,9,14,0,0,0,1.0,37,7,1956.0,2,1,359188.0,390970.0,-2.615472,53.413949,7,1,1,128.0,0.0,0.0,1.0,1,1,1.0,14,3,5,1,0,6,2.0
1,9,17,0,0,0,1.0,68,10,2495.0,2,21,454190.0,361244.0,-1.191267,53.14559300000001,31,2,2,344.0,6009.0,0.0,1.0,2,1,2.0,28,6,0,0,9,3,1.0
1,9,18,0,0,0,1.0,18,4,1595.0,1,6,394302.0,313399.0,-2.085792,52.718214,21,3,1,254.0,5012.0,0.0,2.0,3,1,1.0,44,7,0,0,9,7,1.0
1,9,18,0,0,0,1.0,29,6,1229.0,1,7,452690.0,508673.0,-1.1885059999999998,54.470697,12,1,1,181.0,1365.0,1257.0,2.0,1,1,1.0,101,11,8,1,0,3,1.0
3,9,16,0,0,0,1.0,61,9,1896.0,2,10,518300.0,169410.0,-0.30038200000000004,51.41138,1,3,1,23.0,308.0,0.0,1.0,1,1,1.0,43,7,0,0,9,7,1.0
2,9,10,0,0,0,1.0,48,8,1582.0,2,4,378190.0,368681.0,-2.328058,53.214735,7,3,1,129.0,535.0,0.0,2.0,2,1,2.0,48,8,0,0,9,3,2.0
1,9,5,0,0,0,1.0,29,6,1596.0,1,10,434183.0,548360.0,-1.469428,54.828915,10,2,2,150.0,1284.0,0.0,2.0,1,1,2.0,29,6,0,0,9,3,2.0
2,9,4,0,0,0,1.0,19,4,1242.0,1,1,572654.0,191125.0,0.491113,51.592517,42,3,1,450.0,127.0,0.0,2.0,3,1,1.0,38,7,0,0,5,5,2.0
2,9,5,0,0,0,1.0,64,9,3518.0,1,9,531240.0,193150.0,-0.105593,51.621876,1,2,3,32.0,105.0,0.0,1.0,1,1,2.0,52,8,0,0,9,2,1.0
2,9,18,0,0,0,1.0,41,7,1296.0,1,9,393720.0,290210.0,-2.093959,52.509744,20,2,2,303.0,4177.0,0.0,1.0,2,2,2.0,41,7,0,0,9,8,2.0
1,9,17,0,0,0,1.0,18,4,1299.0,1,11,516146.0,376785.0,-0.25966300000000003,53.275336,32,3,6,351.0,158.0,0.0,2.0,2,4,1.0,19,4,0,0,9,5,2.0
1,9,18,0,0,1,1.0,27,6,1905.0,2,17,337700.0,411370.0,-2.942775,53.595183,4,2,3,84.0,5147.0,0.0,2.0,2,2,1.0,59,9,0,0,9,5,1.0
1,9,18,0,0,0,1.0,28,6,1598.0,1,11,363202.0,181331.0,-2.531857,51.529681,52,3,3,612.0,4.0,0.0,1.0,1,1,1.0,28,6,0,0,9,3,1.0
1,9,18,0,0,2,1.0,22,5,1229.0,1,9,356400.0,168553.0,-2.628325,51.414309,52,1,1,601.0,0.0,0.0,2.0,1,1,2.0,35,6,0,0,9,2,2.0
2,9,3,0,0,0,1.0,19,4,973.0,1,13,444544.0,390095.0,-1.331439,53.405801,14,3,1,213.0,618.0,0.0,1.0,2,1,2.0,19,4,0,0,9,7,2.0
1,9,18,0,0,11,1.0,35,6,1753.0,2,11,507392.0,191791.0,-0.450351,51.614713,41,2,3,436.0,160.0,0.0,1.0,1,2,2.0,57,9,0,0,9,4,2.0
2,9,3,0,0,0,1.0,27,6,1984.0,1,9,488712.0,180677.0,-0.722865,51.518058,43,4,2,474.0,7408.0,7408.0,1.0,3,1,1.0,26,6,0,0,9,3,2.0
1,9,14,0,0,0,1.0,64,9,1997.0,1,13,445250.0,375630.0,-1.322882,53.27572900000001,30,3,5,322.0,0.0,0.0,1.0,2,5,1.0,18,4,0,0,11,7,2.0
1,9,18,0,0,0,1.0,46,8,2200.0,1,15,334159.0,417813.0,-2.997633,53.652652,5,2,1,93.0,565.0,0.0,1.0,1,1,1.0,46,8,0,0,9,9,1.0
3,9,18,0,0,0,1.0,72,10,1396.0,1,18,431590.0,279870.0,-1.536965,52.41592,20,3,2,302.0,4114.0,0.0,1.0,2,2,1.0,27,6,0,0,9,1,1.0
1,9,18,0,0,0,1.0,22,5,1390.0,1,14,377650.0,358275.0,-2.335414,53.121175,7,2,2,129.0,6.0,0.0,2.0,2,2,1.0,54,8,0,0,9,9,2.0
1,9,17,0,0,3,1.0,20,4,1332.0,1,10,372031.0,345239.0,-2.418235,53.00373100000001,7,1,2,129.0,51.0,0.0,2.0,1,1,2.0,20,4,0,0,9,6,2.0
1,9,18,0,0,0,1.0,40,7,1997.0,1,11,247069.0,56651.0,-4.1527379999999985,50.389803,50,2,1,583.0,386.0,0.0,1.0,2,1,2.0,43,7,0,0,9,9,1.0
2,9,3,0,0,0,1.0,37,7,1392.0,1,21,527310.0,185510.0,-0.1651,51.55412000000001,1,3,1,2.0,518.0,518.0,1.0,2,1,2.0,37,7,0,0,9,2,2.0
1,9,18,0,0,0,1.0,31,6,1686.0,2,2,420903.0,180822.0,-1.70009,51.525928,54,2,1,633.0,4.0,0.0,2.0,1,1,1.0,31,6,0,0,9,7,1.0
2,9,3,0,0,0,1.0,42,7,1398.0,1,3,459056.0,268965.0,-1.135093,52.315624,34,2,2,381.0,5.0,0.0,2.0,2,2,2.0,18,4,0,0,9,3,2.0
2,9,10,6,0,0,1.0,65,9,1986.0,2,7,568605.0,208435.0,0.441065,51.749239,42,3,1,454.0,0.0,0.0,1.0,3,1,1.0,51,8,0,0,11,5,1.0
1,11,4,0,0,0,1.0,53,8,9000.0,2,12,454118.0,345463.0,-1.194993,53.003758,31,1,5,346.0,682.0,0.0,1.0,1,4,2.0,33,6,0,0,11,1,1.0
2,9,18,0,0,0,1.0,34,6,1896.0,2,15,249941.0,119379.0,-4.13783,50.954252,50,2,1,588.0,3227.0,0.0,2.0,1,1,2.0,26,6,0,0,9,4,2.0
1,9,18,0,0,0,1.0,21,5,1229.0,1,2,524710.0,336957.0,-0.14674600000000002,52.91556800000001,32,2,1,350.0,17.0,1181.0,2.0,1,1,2.0,21,5,0,0,9,3,2.0
2,9,9,0,0,0,1.0,27,6,1229.0,1,2,475435.0,173106.0,-0.915789,51.451922,43,2,2,475.0,7517.0,7517.0,1.0,2,2,2.0,27,6,0,0,9,9,2.0
2,9,18,0,0,0,1.0,58,9,2720.0,2,7,472160.0,175112.0,-0.962503,51.470382,43,4,2,472.0,4155.0,7201.0,1.0,3,2,2.0,37,7,0,0,9,6,1.0
2,5,9,0,0,0,1.0,31,6,883.0,1,21,515680.0,180180.0,-0.334518,51.508718,1,2,1,27.0,4020.0,0.0,1.0,2,1,1.0,31,6,0,0,5,7,1.0
1,9,18,0,0,0,1.0,71,10,2497.0,1,15,511670.0,181980.0,-0.391705,51.525702,1,2,2,26.0,312.0,0.0,1.0,2,2,1.0,37,7,0,0,8,4,1.0
1,9,17,0,0,0,1.0,19,4,1364.0,1,9,543740.0,180760.0,0.069789,51.507496,1,2,1,17.0,117.0,0.0,1.0,1,1,1.0,19,4,0,0,9,7,1.0
1,9,18,0,0,0,1.0,42,7,1995.0,2,8,478145.0,352438.0,-0.835327,53.06348199999999,31,1,2,345.0,46.0,6166.0,2.0,1,1,2.0,42,7,0,0,9,9,2.0
2,9,9,0,0,0,1.0,43,7,1461.0,2,2,430759.0,557503.0,-1.521753,54.91129599999999,10,2,2,150.0,1290.0,5282.0,1.0,2,2,1.0,35,6,0,0,9,7,2.0
2,9,9,0,0,0,1.0,43,7,1598.0,1,13,192554.0,59587.0,-4.920339,50.399462,50,2,1,596.0,0.0,0.0,2.0,1,1,1.0,18,4,0,0,3,3,1.0
2,19,3,0,0,0,1.0,54,8,1998.0,2,9,501337.0,231666.0,-0.526133,51.974233,40,3,1,424.0,1.0,0.0,2.0,2,1,1.0,54,8,0,0,19,5,1.0
1,9,18,0,0,0,1.0,31,6,3200.0,1,8,449112.0,167506.0,-1.295345,51.404463,43,2,1,471.0,4.0,0.0,1.0,2,1,2.0,24,5,0,0,9,5,1.0
2,9,3,0,0,0,1.0,41,7,1598.0,1,2,524790.0,322953.0,-0.15091300000000002,52.789728,32,3,1,354.0,1172.0,0.0,1.0,3,1,1.0,34,6,0,0,1,4,2.0
1,9,18,0,0,0,1.0,25,5,1299.0,1,17,302243.0,108519.0,-3.390568,50.867881,50,2,2,586.0,3181.0,0.0,2.0,1,1,1.0,25,5,0,0,9,8,1.0
2,9,3,0,0,0,1.0,27,6,1600.0,1,3,383600.0,422210.0,-2.249857,53.69607,4,2,2,82.0,6238.0,0.0,1.0,2,1,2.0,27,6,0,0,9,7,2.0
3,9,18,0,0,0,1.0,20,4,1149.0,1,13,436910.0,332840.0,-1.45284,52.89175,30,3,2,323.0,5111.0,514.0,1.0,2,2,2.0,43,7,0,0,9,3,2.0
3,9,18,0,0,0,1.0,23,5,1461.0,2,1,355690.0,433280.0,-2.674125,53.793932,4,3,3,79.0,6.0,0.0,2.0,3,3,2.0,61,9,0,0,9,8,2.0
3,9,3,0,0,0,1.0,48,8,2435.0,1,8,391722.0,233112.0,-2.121979,51.99639000000001,53,3,1,625.0,46.0,438.0,2.0,2,1,1.0,43,7,0,0,9,10,2.0
1,9,18,0,0,0,1.0,60,9,1794.0,1,12,337833.0,362625.0,-2.931157,53.157109,7,2,3,130.0,55.0,0.0,2.0,2,3,1.0,40,7,0,0,9,2,2.0
2,9,9,0,0,0,1.0,69,10,1895.0,1,16,413535.0,550341.0,-1.7907419999999998,54.847696,11,3,3,169.0,0.0,691.0,2.0,1,1,1.0,20,4,0,0,9,3,1.0
3,9,4,0,0,1,1.0,63,9,1998.0,2,1,522867.0,340799.0,-0.17268699999999998,52.950511,32,5,4,350.0,17.0,0.0,2.0,4,3,1.0,53,8,0,0,9,10,2.0
4,9,3,0,0,0,1.0,21,5,1124.0,1,14,242029.0,59918.0,-4.224958,50.417828,50,5,5,596.0,38.0,0.0,2.0,1,3,2.0,34,6,0,0,9,5,1.0
2,9,4,0,0,0,1.0,24,5,1242.0,1,11,503082.0,353820.0,-0.46289,53.07167800000001,32,3,2,353.0,15.0,0.0,2.0,3,2,2.0,42,7,0,0,9,9,2.0
1,9,7,0,0,0,1.0,26,6,1461.0,2,7,412642.0,187312.0,-1.818935,51.584526,54,3,4,633.0,4587.0,16.0,1.0,3,4,1.0,13,3,0,0,9,10,1.0
4,9,2,0,0,0,1.0,52,8,1390.0,1,7,290882.0,92305.0,-3.547135,50.720094,50,4,2,581.0,0.0,0.0,1.0,1,2,2.0,60,9,0,0,9,3,2.0
1,9,16,0,0,10,1.0,19,4,1299.0,1,12,567178.0,184992.0,0.40922,51.539072,42,1,2,462.0,1007.0,0.0,2.0,1,1,2.0,19,4,0,0,9,5,2.0
1,5,18,0,0,0,1.0,35,6,883.0,1,2,546140.0,183600.0,0.105523,51.532399,1,1,1,16.0,13.0,0.0,1.0,1,1,1.0,35,6,0,0,5,3,1.0
2,9,18,0,0,0,1.0,24,5,1242.0,1,1,562739.0,220905.0,0.362017,51.862995,42,2,2,463.0,184.0,0.0,2.0,2,2,1.0,18,4,0,0,9,10,1.0
2,9,18,0,0,0,1.0,33,6,1339.0,1,6,352220.0,427250.0,-2.725861,53.739431,4,2,2,83.0,0.0,0.0,2.0,2,1,2.0,33,6,0,0,9,3,2.0
2,9,3,0,0,0,1.0,35,6,1598.0,1,5,346830.0,462540.0,-2.81371,54.05605600000001,4,2,1,76.0,0.0,0.0,1.0,2,1,2.0,35,6,0,0,9,6,2.0
1,9,18,0,10,0,1.0,29,6,2143.0,2,5,423200.0,538590.0,-1.6411639999999998,54.741745,11,2,3,169.0,690.0,0.0,2.0,2,3,2.0,63,9,0,0,9,10,1.0
1,9,5,0,0,0,1.0,53,8,1397.0,1,12,433484.0,390645.0,-1.497736,53.41156,14,1,1,215.0,6102.0,0.0,1.0,1,1,1.0,83,11,6,9,0,1,2.0
1,9,10,0,0,0,1.0,24,5,1896.0,2,11,446468.0,394599.0,-1.3018379999999998,53.446117,14,2,2,213.0,156.0,0.0,1.0,1,2,2.0,25,5,0,0,9,1,1.0
2,9,17,0,0,2,1.0,23,5,1868.0,2,16,620441.0,306960.0,1.254842,52.615642,36,2,2,404.0,0.0,0.0,1.0,2,2,2.0,23,5,0,0,9,3,2.0
1,9,5,0,0,0,1.0,83,11,1299.0,1,10,248522.0,54650.0,-4.131506,50.372196,50,1,1,583.0,0.0,0.0,1.0,1,1,2.0,23,5,1,1,0,5,1.0
1,9,18,0,0,0,1.0,48,8,1396.0,1,11,427175.0,550872.0,-1.5782770000000002,54.851916,11,2,1,169.0,91.0,0.0,1.0,1,1,2.0,14,3,0,0,9,5,2.0
2,9,18,0,0,0,1.0,45,7,2199.0,2,5,378532.0,220873.0,-2.31332,51.885997,53,2,1,625.0,4215.0,0.0,2.0,1,1,2.0,57,9,0,0,9,6,1.0
1,9,18,0,0,0,1.0,53,8,1598.0,1,10,511870.0,178410.0,-0.389954,51.493576,1,2,2,25.0,0.0,0.0,1.0,1,2,1.0,17,4,0,0,9,3,2.0
2,9,3,0,0,0,1.0,25,5,1061.0,1,12,547210.0,186960.0,0.122343,51.562312,1,2,1,16.0,1083.0,0.0,1.0,1,1,2.0,33,6,0,0,9,2,1.0
1,9,9,0,4,0,1.0,27,6,1392.0,1,17,404130.0,289920.0,-1.940582,52.50716,20,4,3,300.0,4040.0,0.0,1.0,2,2,2.0,33,6,0,0,9,9,1.0
1,8,9,0,0,0,1.0,69,10,2402.0,2,12,527460.0,179670.0,-0.165049,51.501603,1,2,1,1.0,315.0,0.0,1.0,1,1,1.0,69,10,0,0,8,7,1.0
2,9,18,0,0,0,1.0,64,9,1598.0,1,9,530940.0,175110.0,-0.11663,51.459829,1,2,2,9.0,23.0,0.0,1.0,1,1,1.0,57,9,0,0,9,3,2.0
1,9,9,0,0,0,1.0,20,4,1198.0,1,1,431630.0,291860.0,-1.535244,52.523704,23,5,2,291.0,0.0,0.0,1.0,2,2,1.0,29,6,0,0,5,1,2.0
2,9,9,0,0,0,1.0,42,7,2148.0,2,12,587091.0,185997.0,0.696565,51.541855,42,2,1,460.0,13.0,0.0,1.0,1,1,1.0,21,5,0,0,5,8,1.0
1,4,13,0,0,0,1.0,23,5,125.0,1,4,333531.0,416819.0,-3.00692,53.643639,5,2,5,93.0,0.0,0.0,1.0,1,1,1.0,23,5,10,9,0,8,1.0
1,9,6,0,0,0,1.0,25,5,1200.0,1,1,515634.0,195484.0,-0.330147,51.646273,41,2,1,33.0,41.0,0.0,2.0,2,1,1.0,16,4,0,0,2,6,2.0
1,9,18,0,0,3,1.0,49,8,1349.0,1,1,605010.0,268445.0,1.003627,52.275911,37,1,1,413.0,557.0,0.0,2.0,1,1,2.0,49,8,0,0,9,6,2.0
1,9,18,0,0,0,1.0,41,7,1796.0,1,16,384592.0,133419.0,-2.221426,51.099865,54,2,2,635.0,303.0,0.0,2.0,1,1,1.0,41,7,0,0,9,1,1.0
1,9,18,0,0,0,1.0,25,5,1248.0,2,4,339909.0,392972.0,-2.905869,53.430094,5,2,4,91.0,0.0,0.0,1.0,2,3,2.0,76,11,0,0,9,2,2.0
1,9,18,0,0,0,1.0,74,10,1248.0,1,1,369636.0,156927.0,-2.437012,51.310641,52,2,5,611.0,367.0,0.0,2.0,2,4,2.0,61,9,0,0,9,5,1.0
1,9,18,0,0,0,1.0,31,6,1390.0,1,16,413420.0,289040.0,-1.803746,52.499101,20,2,4,300.0,4114.0,4147.0,1.0,1,1,2.0,31,6,0,0,9,1,2.0
1,9,17,0,6,2,1.0,28,6,1997.0,2,8,400341.0,99843.0,-1.996529,50.798149,55,1,1,647.0,3078.0,0.0,2.0,1,1,1.0,28,6,0,0,9,5,1.0
1,9,18,0,0,0,1.0,85,11,1560.0,2,1,310780.0,89982.0,-3.264778,50.702609,50,2,4,580.0,3052.0,0.0,2.0,1,1,1.0,85,11,0,0,9,9,1.0
1,9,17,0,0,10,1.0,20,4,973.0,1,13,387600.0,262820.0,-2.1831080000000003,52.263401,22,1,1,277.0,4133.0,0.0,2.0,1,1,2.0,20,4,0,0,9,6,2.0
3,19,3,0,0,0,1.0,67,10,1560.0,2,1,401715.0,98680.0,-1.977037,50.787688,55,3,2,643.0,31.0,0.0,1.0,1,1,2.0,19,4,0,0,9,10,1.0
1,9,18,0,0,0,1.0,76,11,1398.0,1,10,338961.0,385687.0,-2.918723,53.364512,5,2,3,91.0,561.0,0.0,1.0,1,1,1.0,76,11,0,0,9,6,1.0
2,9,4,0,0,10,1.0,49,8,1199.0,1,16,369030.0,429450.0,-2.471242,53.760477,4,2,2,70.0,666.0,0.0,1.0,2,1,1.0,49,8,0,0,9,1,1.0
2,9,18,0,0,0,1.0,24,5,2143.0,2,4,524290.0,181380.0,-0.210093,51.517676,1,2,2,12.0,40.0,0.0,1.0,1,1,1.0,48,8,0,0,8,6,1.0
3,9,16,0,0,0,1.0,41,7,1248.0,1,3,573165.0,191215.0,0.498526,51.593169,42,3,1,450.0,132.0,127.0,2.0,2,1,1.0,66,10,0,0,9,10,2.0
1,9,18,0,0,0,1.0,29,6,1242.0,1,3,402300.0,302950.0,-1.967457,52.624308,20,3,1,307.0,4154.0,0.0,1.0,2,1,1.0,24,5,0,0,9,5,2.0
2,9,9,0,0,0,1.0,48,8,1560.0,2,5,436485.0,390160.0,-1.452647,53.407002,14,2,3,215.0,6135.0,0.0,1.0,2,3,2.0,53,8,0,0,9,2,1.0
1,4,4,0,0,0,1.0,46,8,599.0,1,6,426571.0,264665.0,-1.611954,52.279493,23,1,1,294.0,46.0,0.0,2.0,1,1,2.0,46,8,0,0,4,10,2.0
5,21,18,0,0,0,1.0,63,9,11705.0,2,3,396601.0,304092.0,-2.051658,52.634567,21,5,3,254.0,6.0,0.0,2.0,2,1,1.0,36,7,0,0,9,6,1.0
2,9,18,0,0,0,1.0,48,8,2687.0,1,9,533580.0,186120.0,-0.074485,51.558153,1,2,1,4.0,10.0,0.0,1.0,1,1,1.0,73,10,0,0,9,4,1.0
2,9,4,0,0,0,1.0,18,4,1198.0,1,5,333265.0,379725.0,-3.003047,53.31024,5,4,3,95.0,53.0,0.0,2.0,3,3,2.0,34,6,0,0,9,5,1.0
1,9,18,0,0,10,1.0,31,6,1910.0,2,10,331730.0,436520.0,-3.038513,53.820452,4,2,3,71.0,5124.0,0.0,1.0,2,2,2.0,29,6,0,0,9,5,2.0
2,5,18,0,0,0,1.0,40,7,1043.0,1,1,526660.0,259230.0,-0.14743,52.216731,35,2,2,395.0,1040.0,0.0,2.0,2,1,1.0,40,7,0,0,5,10,1.0
