RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.427814713,52,0,0.26114777,5000.0,10,1,2,0,0,1
0.069046548,52,0,0.45417361,6600.0,7,0,2,0,2,0
0.278452233,36,0,0.892906815,2875.0,8,0,2,0,0,0
0.198180182,31,0,0.268437412,3538.0,7,0,1,0,0,0
0.9999999,48,0,0.001249219,1600.0,1,0,0,0,0,1
0.349991139,59,1,1.272291084,2500.0,14,1,1,0,0,0
0.006996502,23,0,0.0,2557.0,2,0,0,0,0,0
0.045708828,42,0,0.34404708,6626.0,12,0,1,0,0,0
0.03678279,70,0,0.374375906,12417.0,10,0,3,0,0,1
0.143979432,32,0,0.341841187,4583.0,4,0,1,0,0,0
0.016073117,70,0,0.261664858,6450.0,16,0,1,0,1,0
0.961229372,42,4,0.518629495,7675.0,16,1,2,2,2,1
0.015538948,63,0,0.00469894,9150.0,5,0,0,0,0,0
0.62296035,46,4,0.704227993,10666.0,18,0,13,0,1,1
0.0,46,2,0.296673717,5200.0,4,2,1,1,2,1
0.1299935,44,0,0.358180202,6747.0,6,0,1,0,1,0
0.943352216,37,2,0.029035462,17116.0,4,0,0,0,2,1
0.83516989,39,1,0.69008972,14600.0,11,0,4,0,1,1
0.165505359,86,0,0.081516456,7200.0,8,0,0,0,0,0
0.82983683,28,0,0.220527717,4130.0,7,0,0,0,0,0
0.0419985,65,0,0.044558698,1166.0,1,0,0,0,0,0
0.103549412,42,0,0.474276962,11098.0,20,0,3,0,1,0
0.9999999,58,0,0.085257226,5500.0,3,3,0,0,3,1
0.47923069,67,0,0.482251775,10000.0,18,0,3,0,0,0
0.333333333,33,1,0.125720877,2600.0,3,1,0,0,1,1
0.038768825,49,0,0.018041237,3879.0,11,0,0,0,0,0
0.0,26,0,0.084269663,533.0,1,2,0,0,2,1
0.193765568,49,0,0.257319686,4200.0,16,0,1,0,0,1
0.21301007,37,0,0.741112944,6666.0,9,0,2,0,3,1
0.034838646,70,0,0.482991431,3850.0,10,0,1,0,1,0
0.915343915,24,0,0.304678129,2500.0,5,1,0,1,2,1
0.999917266,42,0,0.408896144,4900.0,4,0,1,1,3,1
0.9999999,36,0,0.0,2468.0,0,0,0,0,1,1
0.380227806,41,0,0.570040486,3704.0,9,0,0,0,0,1
0.07139881,53,0,0.442005993,11345.0,20,0,1,0,0,0
0.651049779,37,0,0.215900976,4200.0,6,0,0,0,0,1
0.019841213,72,0,0.00063076,65000.0,20,0,0,0,0,0
0.466808562,47,0,0.607378524,6667.0,10,0,1,0,1,1
0.834853924,36,0,1.128122245,3402.0,6,0,2,0,0,0
0.434681974,65,0,0.217715815,7100.0,5,0,1,0,0,0
0.430327783,65,0,0.416902471,5300.0,7,0,1,0,0,1
0.424608829,58,0,0.554013277,3313.0,13,0,1,0,0,0
0.666655809,75,1,0.498977505,4400.0,16,0,1,0,0,0
1.050173519,49,2,0.484319607,11000.0,12,0,2,1,3,0
0.47310554,28,0,0.19666374,3416.0,17,0,0,0,0,1
0.9999999,44,0,0.562771818,3448.0,1,1,1,0,0,1
0.199440075,32,3,0.393615155,5700.0,5,1,2,0,4,1
0.042185726,62,0,0.413653477,14076.0,12,0,4,0,2,0
0.9999999,48,1,0.079457961,3246.0,3,0,0,0,4,1
0.70643119,28,2,0.232255915,3000.0,4,0,0,1,0,1
0.143781241,38,4,0.311217184,4189.0,7,0,0,2,3,1
1.098901099,29,1,0.614311704,1648.0,7,0,0,0,1,1
0.988496593,52,5,1.729668333,2200.0,14,0,3,1,1,1
0.775317812,42,2,0.43341489,5721.0,7,3,2,0,2,1
0.35619271,47,0,0.247071793,7256.0,8,0,1,0,3,0
0.037962038,34,0,0.071976008,3000.0,2,0,0,0,1,0
0.9999999,31,0,0.014637629,2800.0,0,1,0,0,0,1
0.9999999,34,2,0.249401523,4594.0,7,1,1,0,0,1
0.982131461,37,0,0.326033137,5250.0,11,0,1,0,2,1
0.307432836,57,0,0.335791513,16000.0,14,0,2,0,2,1
0.82000786,30,3,0.345737295,3600.0,8,0,0,0,0,1
0.04705109,48,0,0.08906392,3300.0,11,0,0,0,0,0
0.9999999,27,1,0.124947938,2400.0,1,0,0,0,1,1
0.9999999,64,1,0.967923863,2836.0,6,0,1,0,2,1
1.00979392,64,1,0.043542654,3375.0,3,0,0,0,0,1
0.83978373,52,0,0.377145249,7166.0,14,0,1,0,0,1
0.234742206,34,0,0.348207754,4100.0,16,0,1,0,0,0
0.295551389,46,1,0.514271065,5850.0,6,0,1,0,1,1
0.998833355,48,13,0.348063555,12083.0,15,0,1,0,3,1
0.021235591,84,1,0.383171521,1544.0,9,0,1,0,0,0
0.75659847,73,0,0.847757783,3500.0,7,0,3,0,2,1
0.766620572,42,0,0.588082384,5000.0,5,0,1,0,4,1
0.995286388,42,1,0.505749042,6000.0,14,0,1,0,1,1
0.047140042,56,0,0.339808519,7206.0,8,0,1,0,0,0
0.974618639,53,1,0.430294595,4310.0,5,0,1,0,0,1
0.009395276,63,1,0.358929997,7513.0,24,0,2,0,1,0
0.095452274,27,0,0.160313502,2806.0,3,0,0,0,0,0
0.660678643,41,0,0.007568765,5416.0,3,1,0,0,3,1
0.005600301,78,0,0.005623243,3200.0,11,0,0,0,0,0
0.001608626,43,0,0.000890869,2244.0,2,0,0,0,0,0
0.043400689,33,0,0.345377693,7333.0,6,0,1,0,0,0
0.9999999,40,0,0.237587471,3000.0,1,1,1,0,0,1
0.9999999,68,0,0.012001549,2582.0,0,0,0,0,0,0
0.805659479,40,2,0.573506021,4400.0,9,0,0,0,2,0
0.210434552,50,0,0.522213887,11996.0,21,0,4,0,1,0
0.029038646,74,0,0.692714951,9443.0,14,0,4,0,0,1
0.9999999,39,0,0.003951211,5820.0,0,1,0,0,3,1
0.960537958,50,1,0.381843295,7963.0,5,6,1,2,3,1
0.396992488,50,0,0.447897922,12225.0,26,0,6,0,1,0
0.58931369,59,0,0.43381295,8339.0,9,0,2,0,0,0
0.056352979,77,1,0.332643916,2900.0,16,0,2,0,0,0
0.192071703,53,1,0.493394643,13700.0,10,0,3,0,1,0
0.011742313,81,0,0.001856878,7000.0,4,0,0,0,0,0
0.113848712,74,0,0.306013238,7100.0,8,0,1,0,1,0
0.010514833,82,0,0.051581262,5912.0,6,0,1,0,0,0
0.189865763,63,0,0.120794132,25083.0,7,0,2,0,0,0
0.174354884,53,1,0.346685083,2895.0,16,0,0,0,0,1
0.243157852,53,3,0.709423077,5199.0,10,2,4,0,1,1
0.017941509,38,2,0.008746356,2400.0,6,0,0,0,0,0
0.495921267,44,1,1.342266102,2126.0,5,0,2,0,2,0
0.9999999,58,1,0.195149678,7916.0,3,1,1,0,1,1
0.964132677,41,1,0.222506394,4300.0,7,1,0,0,0,1
0.676107964,33,0,0.785552022,2200.0,4,0,1,0,1,0
1.013986708,63,4,0.464346712,4683.0,10,0,1,1,3,1
0.120186661,74,1,0.079684764,2283.0,3,2,0,0,1,1
0.834837325,50,3,2.3988006,2000.0,7,0,1,0,1,1
0.0,53,0,0.449494949,3167.0,8,0,0,0,3,0
0.68350984,52,0,0.792630677,3500.0,20,0,2,0,2,1
0.9066947,38,0,0.402838252,6200.0,6,0,0,0,4,0
0.513486513,23,0,27.0,0.0,3,0,0,0,0,0
0.41835095,39,0,0.285777113,11368.0,10,0,1,0,4,0
0.9999999,31,0,0.102179564,5000.0,1,0,0,0,0,1
0.9999999,58,2,0.176008116,3942.0,1,5,1,1,0,0
0.20304072,50,0,0.357528494,5000.0,13,0,1,0,2,1
0.140219106,60,0,0.855345388,12000.0,14,0,5,0,0,0
0.256510533,29,1,8901.0,0.0,17,0,9,0,1,1
0.006403911,61,1,0.264129982,7200.0,9,0,2,0,0,0
0.009805186,65,0,0.720659918,8000.0,4,2,2,0,4,1
0.935441535,35,1,0.718793829,12833.0,11,1,4,1,0,0
0.811493833,51,2,3.709313888,3016.0,26,0,4,0,0,1
0.012382563,54,0,0.536700868,3800.0,13,0,1,0,1,0
0.927041946,58,1,0.444324454,8333.0,12,0,3,0,2,1
0.86151618,47,2,0.832653423,11275.0,19,0,7,0,1,1
0.825417458,37,0,0.321199813,6400.0,5,0,2,0,2,0
0.133671007,70,0,0.197512667,10854.0,8,0,1,0,0,0
0.877499867,62,0,0.554985139,3700.0,7,0,1,0,1,1
0.0,45,0,0.438005511,11250.0,5,0,2,0,3,0
0.12194156,42,0,0.56231003,6250.0,9,0,2,0,2,0
0.733122896,60,0,0.438956104,10000.0,9,0,2,0,0,0
0.429098881,63,0,0.523548518,4925.0,14,0,1,0,1,1
0.003382562,43,0,0.196780322,10000.0,9,0,1,0,0,1
0.534215613,57,0,0.692373608,4667.0,10,0,1,0,1,0
1.153620846,60,1,0.38033743,4800.0,11,0,1,0,0,1
0.0,36,0,0.157678245,4375.0,7,0,0,0,2,1
0.24750499,29,0,0.318723568,2600.0,7,0,0,0,3,1
1.594810379,47,2,0.379348631,5403.0,4,1,1,0,2,1
0.9999999,52,1,0.200374922,4800.0,4,1,0,0,0,1
0.9999999,48,1,0.096814233,7250.0,2,3,0,0,2,1
0.9999999,34,0,0.178401068,5240.0,3,1,0,0,0,0
0.9999999,31,1,0.213251849,3108.0,2,3,0,0,2,1
0.9999999,25,0,0.0,6550.0,0,0,0,0,0,1
0.345956755,29,0,0.229070288,6700.0,5,0,1,0,0,0
0.569681709,47,0,6.163152053,900.0,11,0,2,0,2,1
0.539551166,49,1,0.354434072,10283.0,8,0,1,0,0,1
1.340732519,42,2,0.130637636,4500.0,4,2,0,0,1,1
0.0,67,0,0.345825195,16383.0,20,0,3,0,1,1
0.003151324,45,0,0.411409142,5293.0,9,0,1,0,2,0
0.513915249,61,1,0.906885567,4080.0,16,0,2,0,2,1
0.328303003,59,1,0.480057771,9000.0,9,0,2,0,0,0
1.04636291,70,1,0.026858214,1600.0,5,1,0,0,0,1
0.109897385,33,0,0.597600267,9000.0,14,0,3,0,0,0
0.054622724,43,0,0.352486335,7500.0,6,0,2,0,0,0
1.074985003,26,2,0.711634547,1400.0,8,0,0,3,0,1
0.146518943,32,0,1.57339163,1600.0,17,0,1,0,0,1
0.9999999,58,0,0.449191056,5500.0,6,0,2,0,1,1
0.9999999,37,2,0.065682657,2709.0,2,2,0,1,1,1
0.429285357,25,0,0.20979021,1000.0,4,0,0,0,0,1
0.065220735,39,1,0.008159347,4166.0,9,0,0,1,1,1
1.016348774,36,0,0.143268539,4166.0,13,0,0,0,1,1
0.339299525,41,0,0.419373112,5295.0,5,0,1,0,3,1
0.417165669,27,0,0.112313139,5083.0,6,3,0,0,0,1
1.016319869,42,0,0.157800785,2800.0,2,0,0,0,0,0
0.020157915,51,0,0.215874925,4988.0,12,0,1,0,0,0
0.9999999,32,0,0.186362014,2800.0,3,0,0,0,1,1
0.9999999,39,0,0.0,3431.0,0,2,0,1,1,1
0.091902678,43,1,0.325928328,12333.0,13,0,2,0,0,0
1.110147114,29,1,0.116109189,2600.0,10,0,0,0,2,1
0.19067159,65,0,0.887818697,5294.0,27,0,3,0,1,0
0.208992057,65,0,0.922415517,5000.0,7,0,2,0,0,0
0.055610966,47,0,0.655334467,10000.0,20,0,2,0,0,0
1.007608365,48,2,0.952419032,2500.0,8,0,0,4,0,1
0.6961013,30,0,0.151739452,1350.0,3,0,0,0,1,1
0.137724551,27,0,0.159694817,3800.0,4,0,0,1,3,0
0.025927356,58,0,0.406790252,4800.0,9,0,1,0,0,0
0.63721505,42,0,0.315337423,4889.0,6,0,0,0,0,1
0.021277187,90,0,0.007094486,3100.0,6,0,0,0,0,0
0.591723714,33,0,0.639636364,5499.0,6,0,1,0,0,1
0.274699204,50,2,0.12637028,3283.0,7,1,0,0,0,1
0.0,76,1,0.324380782,3350.0,6,0,1,0,0,1
1.196004994,33,0,0.078517865,6800.0,5,1,0,0,4,1
0.043191362,29,0,0.069968196,2200.0,5,0,0,0,0,0
0.509118382,45,0,0.408892671,9400.0,15,0,2,0,1,1
0.146937937,60,0,0.098938948,18000.0,4,0,1,0,0,0
0.003106721,59,0,0.3113293,27600.0,9,0,2,0,0,0
0.738553836,52,0,0.105718154,9600.0,7,1,0,0,0,1
1.139534884,25,2,0.048138056,1100.0,4,2,0,0,0,1
0.034303173,60,0,0.127624125,3000.0,5,0,0,0,0,0
0.767910006,40,0,0.306224443,2200.0,3,0,0,0,2,0
0.617090001,33,0,0.8684786,3200.0,12,0,1,0,1,1
0.031676398,63,0,0.554084081,11250.0,9,0,2,0,1,1
0.339901366,35,0,1119.5,1.0,9,0,2,0,3,0
0.0,36,0,0.331160011,3680.0,4,0,1,0,0,0
0.428698094,28,0,0.278785635,2700.0,7,0,0,0,0,0
0.17320141,45,0,0.073483775,26100.0,10,0,1,0,2,0
0.039518419,66,0,0.171417688,15750.0,5,0,1,0,0,0
0.002832396,43,0,0.13048369,8000.0,6,0,1,0,0,0
0.695381898,61,3,0.656663907,4831.0,17,0,2,2,0,1
1.71536069,35,0,0.824530817,9750.0,16,0,2,0,2,1
0.118334533,59,1,0.2011997,4000.0,9,0,0,0,3,1
0.265038382,46,0,0.288113413,9169.0,16,0,1,0,0,0
1.024325225,64,1,1.418986438,1400.0,7,1,1,0,0,1
0.9999999,67,0,0.12143928,2000.0,1,3,0,1,0,1
0.942443534,44,0,0.895944149,3007.0,11,0,2,0,3,1
0.042189282,30,1,0.158613795,3000.0,6,0,0,0,1,1
0.9999999,26,1,0.134216786,2942.0,2,1,0,0,2,1
0.170397851,41,0,0.124101997,12666.0,10,0,2,0,0,0
0.093103724,61,0,0.159808404,4592.0,9,0,1,0,0,0
0.152694449,32,0,0.012921089,6500.0,4,0,0,0,0,0
0.0,56,0,130.0,0.0,8,0,0,0,0,0
0.005361542,33,0,0.187078452,5633.0,8,1,1,1,0,1
0.610367636,24,0,0.107841498,5980.0,6,0,0,0,0,0
1.041636,60,1,0.104137283,4253.0,7,1,0,0,0,1
0.154041934,35,0,0.393075356,5400.0,6,0,2,0,3,1
0.261275272,26,0,0.216594469,3000.0,7,0,0,0,0,0
0.907156121,26,0,0.254204709,2080.0,5,0,0,0,1,1
0.010209076,65,0,0.319974282,4665.0,8,0,1,0,0,0
0.52505311,47,3,0.723055389,5000.0,14,0,1,0,4,1
0.091680994,58,0,0.150707692,16249.0,11,0,1,0,0,0
0.798256857,27,0,0.352647353,1000.0,7,0,0,0,0,1
0.002999909,67,0,0.121430286,8333.0,7,0,1,0,0,0
1.033202428,37,0,0.04996215,5283.0,5,0,0,0,3,1
0.061110066,46,1,0.182675045,4455.0,7,0,0,0,0,1
0.244253669,35,1,0.088789853,5833.0,4,0,0,0,2,0
0.321768943,49,1,0.067052513,7083.0,7,0,0,0,0,1
0.015678183,54,0,0.167979003,3047.0,11,0,1,0,0,0
0.175839229,65,0,0.323795459,10833.0,20,0,2,0,0,0
0.317269854,36,0,0.050119332,2932.0,2,0,0,0,0,0
0.036269005,68,0,0.153303219,7083.0,11,0,1,0,1,0
0.012461753,54,0,0.222196691,4351.0,11,0,1,0,0,0
0.13879773,43,0,0.369377588,14250.0,10,0,1,0,2,1
0.9999999,42,98,0.0,3200.0,0,98,0,98,1,1
0.9999999,32,0,0.714285714,1350.0,1,2,0,0,2,1
0.064098516,54,2,0.347708466,6283.0,9,1,2,1,3,1
0.277744451,48,0,0.422385077,1500.0,8,0,0,0,0,0
0.933263574,31,1,0.171613479,4480.0,12,0,0,0,0,1
0.778911799,56,0,0.588584766,4712.0,15,0,1,0,2,1
1.244339731,38,0,0.672734795,7250.0,15,0,4,0,2,1
0.247593075,33,0,0.540745229,3300.0,7,0,2,0,0,0
1.080983803,40,1,0.376108503,3833.0,5,0,0,0,1,0
0.743107124,55,0,0.427055703,4900.0,7,2,1,0,3,1
0.982589209,53,1,0.102854744,7145.0,4,1,0,2,2,1
0.035708891,67,0,0.46832473,2130.0,8,0,1,0,0,0
0.756558002,39,2,0.505749425,10000.0,7,1,2,0,6,1
0.9999999,33,0,0.222001701,3526.0,10,0,0,1,2,1
0.992006395,40,2,0.049568372,39964.0,7,0,1,0,1,1
0.084739643,60,1,0.226163552,8400.0,12,0,1,0,0,0
0.9999999,35,2,0.364640884,3800.0,9,0,0,0,0,1
0.098959152,53,0,0.136839182,10800.0,8,0,2,0,2,0
0.769220036,47,1,0.648274623,5563.0,13,0,2,1,2,1
0.483402128,60,1,0.781801963,5604.0,28,0,2,0,2,0
1.108254784,29,2,0.255561894,3505.0,5,4,0,1,2,1
0.882193232,46,0,1.063873911,2410.0,16,0,2,0,0,1
0.212392222,67,0,0.152167297,23000.0,29,0,2,0,0,0
0.105232199,54,0,0.224,10374.0,7,0,1,0,2,0
0.37747685,32,0,0.273590801,8000.0,8,0,2,0,0,0
0.375367045,43,0,0.481625741,5904.0,11,0,1,0,3,0
0.9999999,26,0,0.205897051,2000.0,3,3,0,0,0,1
0.962297554,49,0,0.351385945,25000.0,8,0,2,0,2,0
0.152589827,49,0,0.320996866,6700.0,4,0,2,0,3,0
0.926592402,37,0,1.200587803,1360.0,5,0,0,0,2,1
0.007999714,69,0,0.047000195,10233.0,4,0,0,0,0,0
0.953770145,53,0,0.558055243,8000.0,15,0,2,0,0,1
0.9999999,30,0,0.050885961,2200.0,2,1,0,0,0,1
0.53442774,49,3,0.294239967,9617.0,20,2,1,0,0,1
0.788719135,37,0,0.67115903,11500.0,13,0,2,0,0,0
0.684564572,53,1,0.284792775,6200.0,9,2,1,0,1,1
0.006043586,67,0,0.158670841,9900.0,16,0,1,0,0,0
0.465677552,45,0,0.520413264,6000.0,11,0,2,0,1,0
0.74195292,49,0,0.304185843,13688.0,5,0,1,0,5,0
0.203796204,31,0,0.003806844,24166.0,3,0,0,0,0,0
0.982502573,40,0,0.440711462,3541.0,6,0,1,0,0,1
0.033242698,59,0,0.536272751,3900.0,8,0,2,0,2,0
0.931517121,39,0,0.08013141,7000.0,4,0,0,0,5,0
0.879282219,42,2,0.094055013,5634.0,3,2,0,0,2,1
0.023247094,31,0,0.32183908,2000.0,3,0,0,0,0,0
0.852603511,62,2,0.220524369,6216.0,9,0,0,1,2,1
0.9999999,60,1,0.582508251,1817.0,5,2,1,1,0,1
0.086249063,44,0,0.036609752,6500.0,4,0,0,0,2,0
0.9999999,33,98,0.0,4100.0,0,98,0,98,1,1
0.906382811,35,0,0.411655478,7000.0,6,0,1,0,0,1
0.263668914,70,0,0.419860047,3000.0,7,0,1,0,0,0
0.102722085,38,0,0.664778407,3000.0,7,0,0,0,2,0
0.767219475,61,0,0.498215235,13166.0,16,0,2,0,0,0
0.0,22,0,0.0,75.0,1,0,0,0,0,0
0.023177447,55,0,0.052189562,5000.0,5,0,0,0,2,0
0.392764599,74,2,0.563203602,9326.0,21,0,2,0,0,1
1.010369346,56,0,0.480155067,5416.0,10,0,1,1,2,1
0.540101023,45,0,0.337779472,7871.0,13,0,1,0,4,0
0.239309441,47,0,0.122030238,5555.0,5,0,0,0,2,1
0.196020166,38,0,0.508865485,7500.0,10,0,2,0,0,1
0.223283206,53,1,0.202449388,4000.0,22,0,0,1,0,1
0.019856699,65,0,0.574960547,1900.0,10,0,1,0,0,0
0.038375248,64,0,0.050324946,6000.0,7,0,0,0,0,0
0.9999999,30,98,0.0,338.0,0,98,0,98,0,1
0.072212193,64,5,0.334455087,7725.0,11,1,2,0,3,1
0.9999999,61,0,0.00921731,6400.0,1,0,0,0,0,0
0.948103792,27,0,0.526973547,4800.0,6,0,1,0,0,1
0.010438837,34,0,0.678326046,1600.0,5,0,1,0,0,0
0.9999999,70,6,0.606926098,2800.0,6,2,1,0,1,1
0.437060739,32,0,0.568231957,3172.0,7,0,0,0,1,1
0.181453705,55,0,2.055234087,1900.0,16,0,2,0,0,1
0.000176209,54,0,0.395657763,7000.0,7,0,1,1,0,0
0.0,54,0,0.340385092,12100.0,10,0,2,0,1,0
0.451376082,48,0,2.51196093,12080.0,29,0,17,0,2,1
0.782599581,51,4,0.365302055,13043.0,21,0,1,1,4,1
0.019381221,49,0,0.83837807,1750.0,9,0,1,0,1,0
0.004099795,51,0,0.00079968,2500.0,10,0,0,0,0,0
0.325412935,64,0,0.408435341,8250.0,11,0,2,0,0,0
0.0,63,0,0.0,10500.0,6,0,0,0,0,0
0.435232272,50,0,0.448959845,6200.0,6,0,1,0,0,0
0.083832335,31,1,0.056632751,5208.0,5,0,0,1,0,1
0.990001136,52,0,0.461638774,4600.0,5,1,0,0,1,1
0.507279612,61,0,0.597810566,2100.0,16,0,0,0,0,0
0.965883839,37,0,0.838560515,4973.0,20,0,1,0,1,1
0.874022007,33,0,0.269940013,4500.0,6,0,0,0,3,1
0.94381364,41,1,0.239411016,5500.0,12,0,0,0,1,1
0.0,36,0,0.023089983,2944.0,6,0,0,0,0,0
0.369337615,72,0,0.109344533,6666.0,16,0,0,0,0,0
0.056476054,68,0,0.352172982,4670.0,7,0,1,0,1,0
0.0,56,0,0.002713898,7000.0,7,0,0,1,0,1
0.055131837,70,0,0.361475228,4500.0,8,0,1,0,0,0
0.063237546,38,0,0.491358377,7000.0,6,0,1,1,1,1
0.054495497,24,1,0.466809422,1400.0,8,0,0,1,0,1
0.273012729,51,0,0.435100548,5469.0,10,1,1,1,0,1
0.9999999,21,98,0.0,0.0,0,98,0,98,0,0
0.857349322,36,1,0.776011561,2075.0,9,0,0,0,2,1
0.001439358,59,0,0.276144771,5000.0,9,0,1,0,0,0
0.901911626,49,0,0.483988545,3840.0,12,0,0,0,1,1
1.053682896,35,2,0.146816804,2308.0,8,0,0,0,1,1
0.005971329,54,0,0.280197575,4453.0,13,0,1,0,2,0
0.940252591,35,3,0.397077672,3900.0,9,0,0,0,3,1
0.568345111,39,1,0.521806585,5800.0,9,0,2,0,0,0
0.0,80,0,0.0,9314.0,8,0,0,0,0,0
0.615746181,33,0,0.191644248,6318.0,8,0,0,1,3,0
0.0,61,0,0.225613234,3505.0,5,0,1,0,0,0
0.9279838,27,0,0.302400739,4331.0,8,0,0,0,0,0
0.98960104,34,1,0.19130145,6000.0,5,0,0,1,3,1
0.9999999,55,0,0.364539716,16000.0,4,0,2,0,0,0
0.009738877,36,0,0.281660313,7082.0,8,0,2,0,0,0
1.019994446,28,0,452.5,1.0,11,0,0,0,3,1
0.176098079,50,0,0.416450364,23500.0,22,0,4,0,2,1
0.0,70,0,0.0,25000.0,1,0,0,0,1,0
0.12194251,29,2,0.488001846,4333.0,6,0,2,0,0,1
0.73835561,64,3,0.392008388,8583.0,8,0,3,0,1,1
0.414619513,56,0,0.126692336,8050.0,7,0,0,0,0,0
0.9999999,45,0,0.0,2000.0,0,3,0,0,0,1
1.018059639,73,1,0.415401703,2700.0,7,0,1,0,0,1
0.480249139,30,5,0.44939577,2647.0,14,0,1,0,0,1
0.012058587,74,0,0.020989505,2000.0,3,0,0,0,0,0
0.000153844,39,0,0.299350046,5384.0,12,0,1,0,0,0
0.919114365,30,2,0.528988405,2500.0,5,0,1,0,0,1
0.209383813,34,0,0.228838036,4500.0,6,0,0,0,0,1
0.774788624,43,0,0.18751179,5300.0,5,3,0,2,1,1
0.019252081,66,0,0.433925811,5175.0,13,0,1,0,0,0
0.650355354,31,0,0.062907857,3830.0,5,0,0,0,0,1
0.698786802,26,0,0.186897179,5494.0,8,1,0,0,0,0
0.788997575,50,0,0.496501166,3000.0,23,0,0,0,2,1
0.411165641,60,0,0.096204188,4583.0,7,0,0,0,0,0
0.610985202,66,0,0.15796051,4000.0,3,0,1,0,0,0
0.675929339,67,0,0.801082365,7575.0,14,0,2,0,0,1
0.005823187,55,0,0.000342818,5833.0,3,0,0,0,1,0
0.303710287,36,1,0.509619755,6600.0,5,9,1,1,2,1
0.745309885,31,0,0.641213047,9166.0,16,0,2,0,1,1
1.042473454,35,2,0.028994201,5000.0,5,0,0,0,2,1
1.271445358,57,0,0.116605864,7400.0,8,1,0,2,0,1
0.146790214,48,0,0.006665983,9750.0,5,0,0,0,1,0
0.9999999,38,0,0.0,2666.0,0,0,0,0,2,1
0.190183371,59,0,0.051549828,9000.0,6,0,0,0,0,0
0.624961542,34,0,0.28320994,11750.0,11,0,2,0,2,1
0.856428714,43,0,0.326191292,5833.0,6,0,2,0,2,0
0.9999999,32,0,0.445299145,1169.0,1,0,0,1,0,1
0.021388349,67,0,0.009996002,2500.0,2,0,0,0,0,0
0.03371341,82,0,0.004559635,8333.0,6,0,0,0,0,0
0.9999999,30,0,0.039973351,1500.0,1,0,0,0,0,1
0.9999999,23,1,0.002309469,432.0,1,0,0,0,0,0
0.421395127,62,0,0.569198439,3330.0,9,0,0,2,1,1
0.9999999,27,0,0.0,0.0,0,0,0,0,0,1
0.111065914,51,0,1.117849759,1450.0,15,0,2,0,1,0
0.0,32,0,0.523158947,3000.0,6,0,1,0,1,0
0.9999999,35,1,0.0,3600.0,4,0,0,0,0,1
0.086907738,45,1,0.057460612,9710.0,10,0,0,0,1,1
0.185725799,67,0,0.184110423,9200.0,6,0,1,0,1,0
0.113073506,50,0,0.29776364,10373.0,10,0,1,0,0,0
0.982225514,52,0,0.804941482,3075.0,8,0,2,0,1,0
0.996646546,33,0,0.097980404,5000.0,3,0,0,0,1,0
0.955088281,43,0,0.442416726,5643.0,14,0,1,0,1,1
0.9999999,40,0,0.234153169,5000.0,4,0,0,0,0,1
0.23701496,64,0,0.866453419,2500.0,11,0,2,0,0,1
0.0,49,0,0.381042167,5833.0,8,0,1,0,1,0
0.559136263,48,0,0.789696542,2833.0,13,0,1,0,1,0
0.9999999,46,4,0.434470767,4600.0,7,2,1,1,2,1
0.0,45,0,0.327223148,6600.0,13,0,2,0,0,0
0.614855947,39,0,0.341339541,9450.0,12,0,2,0,2,1
0.160165851,63,0,0.371325538,9150.0,17,0,2,0,0,1
1.003097719,33,0,1.179487179,2300.0,17,0,2,0,1,1
0.976023976,28,2,0.195521791,2500.0,7,1,0,0,0,1
0.434227918,25,0,0.088881379,2958.0,5,0,0,0,0,1
0.069174204,49,1,0.521504651,7416.0,18,0,3,1,0,1
0.251885634,28,1,0.284626368,2100.0,3,0,0,0,0,1
0.005741963,27,1,0.039889959,2907.0,9,0,0,0,0,0
0.061509663,67,0,0.428081703,7000.0,6,0,1,0,0,0
0.0,30,1,0.071758191,4333.0,4,0,0,1,0,1
1.097203728,30,1,0.592613163,3600.0,6,0,1,1,0,1
0.206145917,46,0,0.569701198,8600.0,4,0,2,0,2,0
0.081091891,29,1,0.005440943,4410.0,3,0,0,0,0,0
1.112273147,49,1,0.331390508,1200.0,4,0,0,0,2,1
0.45993612,63,0,0.463182089,11746.0,9,0,2,0,1,0
1.015615369,49,1,0.045540046,10100.0,4,0,0,0,3,1
0.088312691,42,0,0.53337633,6201.0,11,0,2,0,1,0
0.727943033,42,0,0.136517999,8833.0,13,0,0,0,2,1
0.9999999,31,2,0.021191523,2500.0,1,0,0,0,3,1
0.001398663,63,0,0.22746385,9750.0,11,0,2,0,1,1
0.069998523,58,0,0.406152579,17000.0,8,0,3,0,0,0
0.724910036,49,0,0.285047767,4500.0,8,0,1,0,0,1
0.227610774,33,0,0.893076608,2440.0,5,0,1,0,2,1
0.014528557,73,0,0.263962291,7000.0,7,0,1,0,0,1
1.020395921,61,0,0.166568838,15332.0,6,2,1,2,1,1
0.000711095,80,1,0.478645066,12900.0,13,0,4,0,1,1
0.9999999,51,98,0.0,800.0,0,98,0,98,0,1
0.293066686,30,0,0.690338861,2773.0,5,0,1,0,0,0
0.955908289,60,2,0.521692555,5600.0,11,0,1,0,1,0
1.389443652,30,1,0.25189924,2500.0,6,4,0,1,1,1
