f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,target
81,99,76,71,94,37,10,1,2,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
83,98,131,71,94,0,0,37,25,0,9,11,0,0,0,0,55,3,0,0,0,0,0,0,0,0,N
102,77,76,71,95,0,5,43,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
62,77,79,82,95,0,39,11,2,0,0,0,0,0,0,0,0,0,0,1,5,0,4,0,0,0,P
18,77,76,123,100,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,N
110,104,76,71,94,0,0,9,13,32,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
95,110,76,71,94,5,1,0,0,0,93,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
87,77,85,73,94,0,32,47,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,P
48,85,158,80,94,0,0,0,0,12,34,0,0,0,0,0,0,49,22,0,0,0,1,0,0,0,N
13,83,121,82,94,0,0,0,0,0,0,0,0,0,0,0,25,17,0,0,0,7,1,0,0,0,N
136,77,76,71,94,0,14,35,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
53,97,89,115,94,0,0,0,2,0,39,22,0,0,0,0,0,0,0,0,40,0,0,0,0,0,N
63,79,76,71,94,0,42,5,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,P
59,77,125,75,94,2,1,5,41,0,0,0,0,0,0,0,0,30,11,0,0,0,0,0,0,0,N
89,88,76,71,94,0,0,0,0,46,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
110,150,76,71,94,0,10,72,0,0,0,44,1,51,0,0,0,0,0,0,0,0,0,0,0,0,N
175,91,76,71,94,8,80,37,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,80,81,71,94,0,2,1,0,36,10,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,P
72,77,76,71,94,2,43,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
92,113,85,71,94,2,19,63,0,0,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0,N
38,98,76,71,94,0,0,0,1,1,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,91,76,71,94,0,10,10,0,0,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,3,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
72,87,76,71,94,1,4,0,0,27,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
38,158,131,71,94,0,21,0,0,0,0,0,25,50,0,0,53,4,0,0,0,0,0,0,0,0,N
139,86,76,71,94,0,0,31,33,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
103,79,76,71,94,0,0,5,74,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
83,89,76,72,96,1,8,0,0,29,49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,P
78,78,76,71,94,0,33,35,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
40,98,76,71,94,0,1,2,2,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
108,85,78,71,94,0,0,5,41,28,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N
76,87,125,71,94,0,0,36,30,0,0,0,0,0,0,0,41,8,0,0,0,0,0,0,0,0,N
152,98,76,73,95,55,42,28,0,0,1,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,N
77,77,76,71,94,3,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,77,76,71,94,2,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
97,80,77,71,94,18,28,0,0,36,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N
87,107,93,71,94,0,0,0,71,8,0,0,0,0,35,8,0,0,0,0,0,0,0,0,0,0,P
20,80,96,72,95,0,0,5,3,0,0,0,0,0,0,0,12,7,0,0,0,0,0,1,0,0,P
80,77,76,71,94,0,39,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,99,123,71,94,0,0,0,19,43,0,0,0,0,2,29,30,0,0,0,0,0,0,0,0,0,N
59,77,76,74,121,0,18,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,N
130,77,76,71,94,0,37,57,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
119,78,76,71,94,6,56,46,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
18,99,102,71,94,0,0,0,0,4,0,0,0,0,5,38,0,0,0,0,0,0,0,0,0,0,N
32,77,76,74,94,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,P
89,90,76,71,94,1,2,1,37,9,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
52,121,92,71,94,0,0,0,1,23,23,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,N
85,77,76,71,94,52,13,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,99,77,71,94,0,0,0,0,0,55,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,N
43,98,76,71,94,2,0,4,2,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
30,167,76,71,94,0,0,1,2,0,0,3,55,49,0,0,0,0,0,0,0,0,0,0,0,0,N
62,77,76,71,94,0,28,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
46,85,76,71,94,4,18,1,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
143,79,77,72,94,0,0,79,7,44,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N
77,77,76,71,94,31,32,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
77,77,76,71,94,2,4,9,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
55,80,83,76,94,0,0,0,0,35,14,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,P
62,79,76,71,94,14,32,2,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
35,77,76,100,127,0,3,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,0,N
114,102,76,71,94,0,0,1,25,55,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
40,98,76,71,94,0,1,2,3,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
112,82,76,71,94,0,0,0,40,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
90,88,76,71,94,0,0,37,10,2,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
114,79,76,71,94,0,0,0,28,72,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
118,104,76,71,94,0,0,16,63,0,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,77,79,71,94,0,0,5,41,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,P
50,94,95,71,95,0,0,0,0,0,53,0,0,0,0,0,17,2,0,0,0,0,0,0,1,0,P
25,152,106,71,94,0,0,1,1,0,0,0,38,22,5,45,0,0,0,0,0,0,0,0,0,0,N
69,77,77,76,94,2,3,0,0,54,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,P
15,77,121,129,94,0,0,0,0,2,0,0,0,0,0,0,0,0,5,56,14,0,0,0,0,0,N
96,78,76,71,94,8,1,0,0,74,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
48,126,98,71,94,0,0,0,0,13,33,0,0,0,50,9,0,0,0,0,0,0,0,0,0,0,N
73,77,77,75,101,0,1,31,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,P
16,129,81,71,94,0,0,0,0,0,0,3,6,37,14,0,0,0,0,0,0,0,0,0,0,0,N
86,97,76,71,94,0,0,0,23,27,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
101,77,76,71,94,0,0,41,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
32,77,85,118,94,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,0,0,0,N
55,126,110,71,94,1,2,0,0,33,13,0,0,0,41,33,0,0,0,0,0,0,0,0,0,0,N
61,107,110,71,94,0,0,41,10,0,0,0,0,0,7,51,0,0,0,0,0,0,0,0,0,0,N
58,91,77,73,94,0,0,0,1,4,58,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,P
65,92,76,71,94,22,1,1,2,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,84,148,71,94,0,0,23,23,0,0,0,0,1,0,0,27,36,0,0,0,0,0,0,0,0,N
62,114,82,76,94,0,3,4,6,0,4,73,0,0,0,0,0,0,1,7,0,0,0,0,0,0,N
65,77,76,71,94,0,5,41,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
81,84,91,71,94,0,2,7,31,31,1,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,P
20,77,76,87,143,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,N
151,105,76,71,94,9,37,1,58,24,0,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,N
69,79,76,71,94,49,5,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
96,126,76,71,94,0,56,6,0,0,0,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,N
44,89,79,74,94,0,0,0,0,0,41,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,P
61,95,76,71,94,2,3,1,2,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
15,77,85,147,129,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,27,12,2,35,0,0,N
51,86,76,71,94,0,0,2,3,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,77,76,71,94,15,36,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
148,77,76,71,94,46,96,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
15,101,99,102,125,0,0,2,0,0,0,0,0,0,14,29,0,0,0,0,0,0,11,27,0,0,N
77,77,76,71,98,0,4,2,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P
94,97,76,71,94,0,0,0,12,50,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
59,81,77,71,94,2,1,0,5,41,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,P
86,90,76,71,94,0,0,32,14,0,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,77,161,77,94,33,16,2,1,0,0,0,0,0,0,0,0,55,16,0,0,0,0,0,0,0,N
21,139,142,71,94,0,1,3,1,2,0,0,0,0,29,80,7,0,0,0,0,0,0,0,0,0,N
130,82,122,71,94,0,0,0,68,56,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,N
91,117,76,71,94,0,0,0,1,41,21,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,N
62,77,76,71,94,5,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
119,77,76,71,94,0,19,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
116,103,76,71,94,0,14,51,28,0,0,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,83,78,75,105,0,0,0,0,36,10,6,1,0,0,0,0,0,0,1,1,0,0,0,4,3,P
91,77,76,79,94,17,4,6,56,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,P
102,77,76,71,94,0,37,37,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
13,90,114,80,94,0,0,0,0,0,0,0,0,0,0,13,29,1,0,0,1,5,1,0,0,0,N
27,115,76,71,94,0,0,1,7,1,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,N
78,78,76,71,94,0,37,27,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
58,108,76,71,94,0,0,0,3,0,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
101,77,76,71,94,0,33,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
74,78,76,71,94,0,0,0,37,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,0,1,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,175,118,71,94,0,1,2,0,0,0,0,0,31,73,29,0,0,0,0,0,0,0,0,0,0,N
43,92,77,82,97,0,0,0,0,0,34,14,0,0,0,0,0,0,0,0,1,6,0,0,1,1,P
78,77,76,71,94,0,62,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
101,106,77,71,94,0,0,0,31,31,4,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N
61,77,76,71,94,0,3,23,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
84,79,76,71,94,4,8,2,3,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,91,76,71,94,0,0,0,0,18,44,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,P
60,78,76,71,95,0,0,0,3,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P
76,77,79,74,94,0,25,37,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,P
84,115,76,80,113,0,50,13,1,6,1,0,21,23,0,0,0,0,0,0,0,0,0,9,7,0,N
89,77,76,71,94,0,0,0,48,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
100,96,78,71,94,0,4,15,32,0,45,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N
59,119,77,71,94,0,32,14,3,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,71,94,0,0,0,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,94,76,71,94,0,1,6,0,8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
78,120,76,72,95,0,0,0,0,0,51,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
63,77,76,71,94,1,2,1,20,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
67,125,76,71,94,0,0,0,0,22,40,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,N
130,77,84,71,94,0,37,64,24,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,N
76,77,79,71,94,0,0,19,45,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,P
24,90,76,71,94,0,2,1,0,0,1,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,P
113,96,76,71,94,0,71,8,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,135,97,74,94,46,0,0,0,0,0,0,0,15,60,0,0,0,2,1,0,1,0,0,0,0,N
71,80,79,71,94,0,0,44,19,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,P
71,77,79,128,94,0,0,25,37,0,0,0,0,0,0,0,0,0,1,1,3,35,0,0,0,0,N
54,81,77,75,97,0,2,1,0,28,18,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,P
119,93,76,71,94,50,12,0,3,2,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
56,77,99,148,95,0,0,0,28,18,0,0,0,0,0,0,0,0,0,3,65,0,2,0,0,0,N
58,146,115,71,94,18,28,1,0,0,0,0,0,33,15,54,0,0,0,0,0,0,0,0,0,0,N
115,119,78,71,94,0,25,42,41,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,N
47,89,84,71,94,0,0,0,1,2,44,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,P
71,78,78,71,94,0,0,0,37,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,P
115,77,76,71,98,31,31,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,N
115,94,76,71,94,0,12,50,0,1,61,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,N
77,77,76,71,94,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
100,92,76,71,94,0,32,14,0,3,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
133,91,77,71,94,0,16,63,0,12,49,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N
89,77,76,71,94,1,1,0,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
63,77,76,71,94,2,2,1,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
22,127,87,71,94,0,0,0,4,5,0,0,0,27,32,0,0,0,0,0,0,0,0,0,0,0,N
56,127,88,71,94,23,23,0,0,0,0,0,0,23,38,0,0,0,0,0,0,0,0,0,0,0,N
61,77,76,72,100,0,1,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,P
74,77,78,78,94,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,P
134,78,76,71,94,0,0,8,100,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
124,98,76,71,94,2,1,1,9,74,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
75,81,77,76,94,0,0,44,19,1,1,2,4,0,0,0,0,0,0,0,3,1,0,0,0,0,P
64,115,83,71,94,0,49,5,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,P
30,110,95,108,94,0,0,0,0,0,0,20,33,0,0,0,0,0,0,19,21,0,0,0,0,0,N
74,78,77,71,94,0,0,0,20,45,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,P
84,78,76,71,94,56,8,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
72,125,108,71,94,44,19,0,0,0,0,0,0,0,48,26,0,0,0,0,0,0,0,0,0,0,N
45,95,77,77,94,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,1,3,0,0,0,0,P
98,93,78,71,94,0,0,0,28,18,58,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P
46,95,76,71,94,0,0,0,0,3,35,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,P
71,106,77,71,94,0,28,18,0,0,0,18,27,1,1,0,0,0,0,0,0,0,0,0,0,0,P
66,119,119,71,94,1,1,0,0,54,1,0,0,0,22,51,0,3,0,0,0,0,0,0,0,0,N
56,93,76,84,146,0,0,0,0,0,60,3,0,0,0,0,0,0,0,0,0,0,0,0,35,1,N
59,113,103,72,94,0,0,2,24,23,0,0,0,0,31,27,0,0,0,0,1,0,0,0,0,0,N
15,107,99,74,94,0,2,0,0,0,0,0,0,0,39,5,0,0,8,0,0,0,0,0,0,0,P
82,97,76,71,94,0,11,38,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
82,77,76,71,94,0,0,54,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
58,87,89,71,94,0,2,5,41,0,0,0,0,0,4,16,0,1,0,0,0,0,0,0,0,0,P
57,81,76,71,94,0,0,0,37,9,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,P
166,77,76,71,94,63,16,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
62,77,76,71,94,11,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
144,91,77,71,94,0,79,30,0,0,34,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N
96,117,76,71,94,0,0,14,8,1,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
153,77,76,71,94,2,7,24,61,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
65,80,77,71,94,2,7,0,2,38,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P
15,130,104,73,96,0,0,0,0,0,0,4,1,0,60,14,0,0,0,0,0,0,0,2,0,0,N
75,119,76,71,94,37,25,1,2,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,76,71,94,56,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
86,105,76,71,94,0,0,0,0,1,95,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
70,77,76,71,94,22,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
15,85,138,73,104,0,0,0,0,0,2,1,0,0,0,0,30,27,0,0,0,0,0,0,6,1,N
58,77,109,102,94,37,9,0,1,0,0,0,0,0,0,0,0,0,11,37,0,0,0,0,0,0,N
100,77,76,71,94,46,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,82,76,71,94,1,0,62,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,P
39,144,78,71,94,0,0,0,0,1,18,28,0,46,5,0,0,0,0,0,0,0,0,0,0,0,N
56,77,76,76,97,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,P
101,93,76,71,95,32,14,0,3,0,57,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
100,99,76,71,94,0,0,1,45,25,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,P
36,139,128,113,94,0,0,6,6,0,0,0,51,25,0,0,0,0,25,45,0,0,0,0,0,0,N
95,98,76,72,94,37,9,0,1,0,37,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N
59,79,77,71,94,12,37,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,P
99,113,76,71,94,1,3,2,0,1,97,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
76,77,76,71,94,0,2,41,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
89,86,76,71,94,0,0,0,8,71,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,P
103,106,78,71,94,0,0,23,23,1,41,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,N
71,79,78,72,94,0,2,0,0,52,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,P
70,80,76,71,94,0,0,12,43,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
145,77,76,71,94,16,63,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
58,78,76,71,94,0,18,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
73,118,87,71,94,0,0,19,44,1,0,0,0,17,34,0,0,0,0,0,0,0,0,0,0,0,N
62,113,85,71,94,18,28,4,2,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,P
70,136,81,71,94,1,2,0,0,45,17,0,0,45,14,0,0,0,0,0,0,0,0,0,0,0,N
113,84,76,71,94,0,1,2,50,39,19,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,N
130,77,76,71,94,0,37,17,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
102,77,83,89,94,23,53,19,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,N
77,85,76,74,94,2,1,0,8,32,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,P
72,130,77,71,94,0,0,8,1,27,34,1,2,43,1,0,0,0,0,0,0,0,0,0,0,0,N
82,99,76,71,94,1,1,28,20,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
76,77,76,71,94,0,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
56,137,93,79,98,0,5,41,0,0,0,0,0,24,51,0,0,0,0,0,2,0,3,3,0,0,N
42,96,76,71,94,0,3,2,1,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,115,83,71,94,0,28,18,0,5,2,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,P
65,77,76,71,94,5,48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,88,136,71,94,0,0,0,0,2,1,0,2,1,0,0,37,20,0,0,0,0,0,0,0,0,N
85,137,76,76,167,0,0,0,62,0,0,0,58,18,0,0,0,0,0,0,0,0,0,0,14,27,N
91,108,76,71,94,0,0,0,0,0,102,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
85,77,76,71,94,2,27,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,77,91,81,94,56,6,2,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,P
49,87,76,71,94,0,0,2,1,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
74,90,76,71,94,0,0,2,13,12,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
73,103,76,71,94,0,23,23,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,P
14,82,145,76,95,0,0,0,0,0,1,0,0,1,2,1,10,46,0,0,0,0,4,0,0,0,N
84,96,76,71,94,32,14,0,1,3,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,78,76,82,149,10,16,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,N
65,117,80,71,94,5,43,1,0,7,0,0,0,32,12,0,0,0,0,0,0,0,0,0,0,0,P
61,98,76,71,94,0,0,0,16,4,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
79,77,76,71,94,0,3,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,108,77,113,112,0,0,0,0,0,32,45,0,0,2,1,0,0,0,0,0,1,37,0,0,0,N
75,77,76,72,94,0,0,1,32,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,P
92,84,76,71,94,23,23,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,80,96,71,94,0,1,1,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,P
86,77,76,71,94,0,0,22,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
161,77,76,74,98,47,32,0,63,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,N
56,77,82,71,94,0,0,41,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,P
49,92,76,71,94,6,3,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
62,93,76,71,94,1,1,3,1,0,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
57,78,80,73,94,37,9,0,0,0,0,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,P
58,149,78,73,94,23,23,0,0,0,0,0,8,67,0,0,0,0,0,2,0,0,0,0,0,0,N
80,77,76,71,94,19,44,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
110,150,76,71,94,0,1,1,38,42,20,0,24,52,0,0,0,0,0,0,0,0,0,0,0,0,N
74,77,76,74,100,0,0,0,40,25,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,P
69,110,77,72,94,0,0,0,3,20,25,24,20,0,0,0,0,0,0,1,0,0,0,0,0,0,N
43,92,76,74,98,3,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,3,1,0,P
147,80,76,71,94,0,0,1,50,82,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
95,99,79,72,94,0,0,15,50,0,0,45,0,0,0,0,0,1,1,0,0,0,1,0,0,0,P
66,77,76,71,94,0,2,46,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
